index,1-5-8_v,1-5-7_v,1-5-6_v,1-5-5_v,1-5-9_v,1-5-0_v,1-5-4_v,1-5-3_v,1-5-2_v,1-5-1_v,1-5-12_v,1-5-13_v,1-5-10_v,csvTime,1-5-11_v
10726,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6953,6956,0.0,0.0,6001,2024-05-27 08:26:26,9
10727,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6953,6957,0.0,0.0,6007,2024-05-27 08:27:27,6
10728,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6007,2024-05-27 08:28:27,0
10729,0.0,0.0,0.0,0.0,100.0,6964,0.0,0.0,6957,6960,0.0,0.0,6005,2024-05-27 08:29:28,0
10730,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6006,2024-05-27 08:30:28,8
10731,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6954,6958,0.0,0.0,6002,2024-05-27 08:31:28,5
10732,0.0,0.0,0.0,0.0,100.0,6958,0.0,0.0,6952,6955,0.0,0.0,6007,2024-05-27 08:32:29,2
10733,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6007,2024-05-27 08:33:29,3
10734,0.0,0.0,0.0,0.0,100.0,6962,0.0,0.0,6954,6958,0.0,0.0,6007,2024-05-27 08:34:29,11
10735,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6953,6956,0.0,0.0,6004,2024-05-27 08:35:29,10
10736,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6008,2024-05-27 08:36:30,3
10737,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6955,6958,0.0,0.0,5998,2024-05-27 08:37:30,7
10738,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6953,6956,0.0,0.0,6006,2024-05-27 08:38:30,10
10739,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6954,6957,0.0,0.0,6009,2024-05-27 08:39:31,0
10740,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6956,6958,0.0,0.0,6009,2024-05-27 08:40:31,0
10741,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6955,6958,0.0,0.0,6003,2024-05-27 08:41:32,0
10742,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6955,6958,0.0,0.0,6006,2024-05-27 08:42:32,0
10743,0.0,0.0,0.0,0.0,100.0,6962,0.0,0.0,6955,6959,0.0,0.0,6003,2024-05-27 08:43:32,8
10744,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6957,6960,0.0,0.0,6007,2024-05-27 08:44:33,2
10745,0.0,0.0,0.0,0.0,100.0,6962,0.0,0.0,6957,6959,0.0,0.0,6008,2024-05-27 08:45:33,2
10746,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6010,2024-05-27 08:46:33,3
10747,0.0,0.0,0.0,0.0,100.0,6964,0.0,0.0,6958,6961,0.0,0.0,6005,2024-05-27 08:47:33,2
10748,0.0,0.0,0.0,0.0,100.0,6962,0.0,0.0,6956,6959,0.0,0.0,6008,2024-05-27 08:48:34,0
10749,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6958,6961,0.0,0.0,6009,2024-05-27 08:49:34,6
10750,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6956,6958,0.0,0.0,6009,2024-05-27 08:50:34,2
10751,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6954,6957,0.0,0.0,6009,2024-05-27 08:51:34,3
10752,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6957,6960,0.0,0.0,6012,2024-05-27 08:52:35,0
10753,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6958,6961,0.0,0.0,6008,2024-05-27 08:53:35,6
10754,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6957,6959,0.0,0.0,6008,2024-05-27 08:54:35,0
10755,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6954,6957,0.0,0.0,6008,2024-05-27 08:55:35,3
10756,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6956,6959,0.0,0.0,6007,2024-05-27 08:56:35,0
10757,0.0,0.0,0.0,0.0,100.0,6962,0.0,0.0,6956,6959,0.0,0.0,6011,2024-05-27 08:57:36,3
10758,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6955,6958,0.0,0.0,6013,2024-05-27 08:58:36,8
10759,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6013,2024-05-27 09:00:36,9
10760,0.0,0.0,0.0,0.0,100.0,6958,0.0,0.0,6952,6955,0.0,0.0,6009,2024-05-27 09:01:37,9
10761,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6954,6957,0.0,0.0,6012,2024-05-27 09:02:37,0
10762,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6954,6957,0.0,0.0,6008,2024-05-27 09:03:37,2
10763,0.0,0.0,0.0,0.0,100.0,6958,0.0,0.0,6951,6955,0.0,0.0,6009,2024-05-27 09:04:38,10
10764,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6956,6959,0.0,0.0,6004,2024-05-27 09:05:38,0
10765,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6952,6956,0.0,0.0,6010,2024-05-27 09:06:39,10
10766,0.0,0.0,0.0,0.0,100.0,6959,0.0,0.0,6953,6956,0.0,0.0,6011,2024-05-27 09:07:39,3
10767,68.0,66.0,16.0,57.0,23.0,6951,56.0,55.0,6946,6948,168.0,0.0,6008,2024-05-27 09:08:40,7
10768,70.0,66.0,23.0,59.0,32.0,6952,58.0,57.0,6945,6948,153.0,0.0,6005,2024-05-27 09:09:40,8
10769,68.0,66.0,15.0,57.0,22.0,6953,56.0,55.0,6947,6950,170.0,0.0,6001,2024-05-27 09:10:41,0
10770,67.0,66.0,15.0,57.0,22.0,6953,56.0,55.0,6947,6950,156.0,0.0,6004,2024-05-27 09:11:42,5
10771,69.0,66.0,18.0,58.0,25.0,6954,57.0,56.0,6947,6951,152.0,0.0,6002,2024-05-27 09:12:42,10
10772,76.0,67.0,35.0,63.0,46.0,6952,62.0,62.0,6947,6950,120.0,0.0,6003,2024-05-27 09:13:43,9
10773,67.0,66.0,14.0,57.0,21.0,6953,56.0,55.0,6948,6950,184.0,0.0,6008,2024-05-27 09:14:43,2
10774,70.0,66.0,22.0,58.0,32.0,6951,58.0,57.0,6944,6947,161.0,0.0,6004,2024-05-27 09:15:44,10
10775,110.0,73.0,82.0,91.0,74.0,6951,91.0,90.0,6946,6949,65.0,0.0,6004,2024-05-27 09:16:45,2
10776,107.0,72.0,78.0,89.0,73.0,6950,88.0,88.0,6945,6948,63.0,0.0,6000,2024-05-27 09:17:45,0
10777,102.0,71.0,72.0,84.0,71.0,6951,84.0,83.0,6946,6949,62.0,0.0,6003,2024-05-27 09:18:46,5
10778,67.0,66.0,14.0,56.0,21.0,6952,56.0,55.0,6946,6949,151.0,0.0,6012,2024-05-27 09:19:46,9
10779,138.0,79.0,113.0,114.0,81.0,6950,114.0,113.0,6944,6947,52.0,0.0,6005,2024-05-27 09:20:46,3
10780,68.0,66.0,17.0,57.0,26.0,6952,56.0,56.0,6946,6949,149.0,0.0,6011,2024-05-27 09:21:47,5
10781,68.0,66.0,17.0,57.0,25.0,6950,56.0,56.0,6945,6948,153.0,0.0,6008,2024-05-27 09:22:47,3
10782,128.0,77.0,102.0,106.0,79.0,6950,106.0,105.0,6944,6947,29.0,0.0,5999,2024-05-27 09:23:48,2
10783,122.0,75.0,95.0,101.0,78.0,6948,100.0,100.0,6942,6945,47.0,0.0,5997,2024-05-27 09:24:49,7
10784,70.0,66.0,23.0,59.0,33.0,6950,58.0,57.0,6944,6947,158.0,0.0,6003,2024-05-27 09:25:49,8
10785,67.0,66.0,13.0,56.0,20.0,6951,56.0,55.0,6945,6948,177.0,0.0,6004,2024-05-27 09:26:49,6
10786,0.0,0.0,0.0,0.0,100.0,6960,0.0,0.0,6954,6957,0.0,0.0,6014,2024-05-27 09:27:50,3
10787,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6972,0.0,0.0,6013,2024-05-27 09:28:50,0
10788,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6012,2024-05-27 09:29:50,3
10789,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6971,6974,0.0,0.0,6012,2024-05-27 09:30:51,6
10790,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6010,2024-05-27 09:31:51,10
10791,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,6011,2024-05-27 09:32:51,9
10792,0.0,0.0,0.0,0.0,100.0,6979,0.0,0.0,6973,6976,0.0,0.0,6012,2024-05-27 09:33:51,2
10793,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6972,6975,0.0,0.0,6012,2024-05-27 09:34:51,0
10794,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6972,6974,0.0,0.0,6013,2024-05-27 09:35:51,7
10795,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6013,2024-05-27 09:36:51,9
10796,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6971,6973,0.0,0.0,6011,2024-05-27 09:37:52,2
10797,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6972,0.0,0.0,6012,2024-05-27 09:38:52,8
10798,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6973,0.0,0.0,6011,2024-05-27 09:39:52,7
10799,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6011,2024-05-27 09:40:52,9
10800,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6973,0.0,0.0,6012,2024-05-27 09:41:52,2
10801,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6971,6974,0.0,0.0,6009,2024-05-27 09:42:52,5
10802,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,6011,2024-05-27 09:43:53,4
10803,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6010,2024-05-27 09:44:53,6
10804,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6972,0.0,0.0,6010,2024-05-27 09:45:53,4
10805,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,6009,2024-05-27 09:46:54,9
10806,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6009,2024-05-27 09:47:54,2
10807,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6974,0.0,0.0,6010,2024-05-27 09:48:54,0
10808,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6011,2024-05-27 09:49:54,3
10809,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6972,0.0,0.0,6011,2024-05-27 09:50:54,9
10810,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6972,0.0,0.0,6011,2024-05-27 09:51:55,8
10811,0.0,0.0,0.0,0.0,100.0,6961,0.0,0.0,6954,6957,0.0,0.0,6011,2024-05-27 09:52:55,9
10812,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6972,0.0,0.0,6012,2024-05-27 09:53:55,0
10813,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6974,0.0,0.0,6011,2024-05-27 09:54:55,0
10814,0.0,0.0,0.0,0.0,100.0,6979,0.0,0.0,6971,6975,0.0,0.0,6011,2024-05-27 09:55:56,9
10815,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,6012,2024-05-27 09:56:56,2
10816,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,6012,2024-05-27 09:57:56,9
10817,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6012,2024-05-27 09:58:57,10
10818,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6970,6973,0.0,0.0,6009,2024-05-27 10:00:57,10
10819,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6970,6974,0.0,0.0,6008,2024-05-27 10:01:57,9
10820,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6972,6975,0.0,0.0,6009,2024-05-27 10:02:58,5
10821,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6972,6974,0.0,0.0,6009,2024-05-27 10:03:58,0
10822,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6971,6973,0.0,0.0,6008,2024-05-27 10:04:58,0
10823,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6009,2024-05-27 10:05:59,4
10824,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6011,2024-05-27 10:06:59,6
10825,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,6011,2024-05-27 10:08:00,10
10826,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6969,6973,0.0,0.0,6010,2024-05-27 10:09:00,8
10827,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6970,6973,0.0,0.0,6010,2024-05-27 10:10:00,8
10828,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,5999,2024-05-27 10:11:00,10
10829,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,5992,2024-05-27 10:12:00,9
10830,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5993,2024-05-27 10:13:01,9
10831,0.0,0.0,0.0,0.0,100.0,6945,0.0,0.0,6940,6942,0.0,0.0,5992,2024-05-27 10:14:01,2
10832,0.0,0.0,0.0,0.0,100.0,6990,0.0,0.0,6984,6987,0.0,0.0,5982,2024-05-27 10:15:01,8
10833,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6970,0.0,0.0,5991,2024-05-27 10:16:01,0
10834,0.0,0.0,0.0,0.0,100.0,6971,0.0,0.0,6965,6968,0.0,0.0,5994,2024-05-27 10:17:01,8
10835,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5993,2024-05-27 10:18:02,8
10836,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6965,6969,0.0,0.0,5993,2024-05-27 10:19:02,9
10837,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5992,2024-05-27 10:20:02,5
10838,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,5995,2024-05-27 10:21:02,0
10839,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,5998,2024-05-27 10:22:03,9
10840,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,5996,2024-05-27 10:23:03,9
10841,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,5996,2024-05-27 10:24:04,9
10842,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5998,2024-05-27 10:25:04,3
10843,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5997,2024-05-27 10:26:04,0
10844,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6968,6971,0.0,0.0,5995,2024-05-27 10:27:04,6
10845,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6969,6971,0.0,0.0,5995,2024-05-27 10:28:04,0
10846,0.0,0.0,0.0,0.0,100.0,6971,0.0,0.0,6966,6968,0.0,0.0,5996,2024-05-27 10:29:04,4
10847,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,5996,2024-05-27 10:30:04,10
10848,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,5995,2024-05-27 10:31:05,0
10849,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6966,6969,0.0,0.0,5995,2024-05-27 10:32:05,8
10850,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,5994,2024-05-27 10:33:05,4
10851,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6969,0.0,0.0,5997,2024-05-27 10:34:05,2
10852,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,5999,2024-05-27 10:35:06,5
10853,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,6001,2024-05-27 10:36:06,7
10854,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6969,0.0,0.0,5998,2024-05-27 10:37:06,10
10855,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6970,0.0,0.0,5999,2024-05-27 10:38:06,9
10856,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6000,2024-05-27 10:39:06,8
10857,0.0,0.0,0.0,0.0,100.0,6971,0.0,0.0,6964,6967,0.0,0.0,6000,2024-05-27 10:40:07,8
10858,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6000,2024-05-27 10:41:07,0
10859,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5999,2024-05-27 10:42:07,0
10860,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6964,6968,0.0,0.0,6000,2024-05-27 10:43:08,5
10861,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6000,2024-05-27 10:44:08,4
10862,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6002,2024-05-27 10:45:08,6
10863,0.0,0.0,0.0,0.0,100.0,6963,0.0,0.0,6957,6960,0.0,0.0,6002,2024-05-27 10:46:08,7
10864,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6967,6970,0.0,0.0,5999,2024-05-27 10:47:09,0
10865,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,5998,2024-05-27 10:48:09,2
10866,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,5999,2024-05-27 10:49:09,0
10867,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5997,2024-05-27 10:50:09,0
10868,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6966,6969,0.0,0.0,6000,2024-05-27 10:51:09,2
10869,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6000,2024-05-27 10:52:09,10
10870,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6967,6971,0.0,0.0,5999,2024-05-27 10:53:10,11
10871,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6966,6970,0.0,0.0,5999,2024-05-27 10:54:10,10
10872,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6966,6970,0.0,0.0,6000,2024-05-27 10:55:10,11
10873,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6969,0.0,0.0,5999,2024-05-27 10:56:10,10
10874,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6965,6970,0.0,0.0,5999,2024-05-27 10:57:11,10
10875,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6970,0.0,0.0,5999,2024-05-27 10:58:11,9
10876,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6967,6971,0.0,0.0,6000,2024-05-27 11:00:12,2
10877,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6969,6973,0.0,0.0,6002,2024-05-27 11:01:12,10
10878,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6967,6971,0.0,0.0,5999,2024-05-27 11:02:12,10
10879,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,5999,2024-05-27 11:03:12,9
10880,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6970,0.0,0.0,5999,2024-05-27 11:04:12,6
10881,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6966,6970,0.0,0.0,5998,2024-05-27 11:05:13,11
10882,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,5998,2024-05-27 11:06:13,2
10883,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6968,6971,0.0,0.0,6001,2024-05-27 11:07:13,9
10884,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6966,6969,0.0,0.0,6001,2024-05-27 11:08:13,2
10885,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6967,6969,0.0,0.0,6003,2024-05-27 11:09:13,0
10886,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6966,6969,0.0,0.0,6001,2024-05-27 11:10:13,8
10887,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6967,6970,0.0,0.0,6003,2024-05-27 11:11:13,2
10888,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6968,6971,0.0,0.0,6001,2024-05-27 11:12:14,6
10889,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,6003,2024-05-27 11:13:14,9
10890,0.0,0.0,0.0,0.0,100.0,6969,0.0,0.0,6964,6966,0.0,0.0,5997,2024-05-27 11:14:14,9
10891,0.0,0.0,0.0,0.0,100.0,6979,0.0,0.0,6974,6976,0.0,0.0,5996,2024-05-27 11:15:14,8
10892,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6972,6975,0.0,0.0,5996,2024-05-27 11:16:14,8
10893,0.0,0.0,0.0,0.0,100.0,6979,0.0,0.0,6972,6976,0.0,0.0,5996,2024-05-27 11:17:14,4
10894,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,5997,2024-05-27 11:18:15,9
10895,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,5998,2024-05-27 11:19:15,0
10896,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6971,6974,0.0,0.0,5997,2024-05-27 11:20:15,9
10897,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6971,6974,0.0,0.0,5998,2024-05-27 11:21:16,9
10898,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6970,6973,0.0,0.0,6002,2024-05-27 11:22:16,3
10899,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6972,6974,0.0,0.0,6002,2024-05-27 11:23:16,0
10900,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6973,0.0,0.0,6003,2024-05-27 11:24:16,2
10901,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6969,6972,0.0,0.0,6004,2024-05-27 11:25:17,2
10902,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6968,6971,0.0,0.0,6004,2024-05-27 11:26:17,3
10903,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6000,2024-05-27 11:27:17,9
10904,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6969,6972,0.0,0.0,5998,2024-05-27 11:28:18,3
10905,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6968,6972,0.0,0.0,5999,2024-05-27 11:29:18,10
10906,0.0,0.0,0.0,0.0,100.0,6978,0.0,0.0,6970,6974,0.0,0.0,5999,2024-05-27 11:30:18,6
10907,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6969,6973,0.0,0.0,5999,2024-05-27 11:31:18,6
10908,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6000,2024-05-27 11:32:20,3
10909,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6969,6972,0.0,0.0,6003,2024-05-27 11:33:21,8
10910,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,6001,2024-05-27 11:34:21,6
10911,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6968,6970,0.0,0.0,6004,2024-05-27 11:35:21,5
10912,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6967,6970,0.0,0.0,6004,2024-05-27 11:36:22,3
10913,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6974,0.0,0.0,6003,2024-05-27 11:37:22,8
10914,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6970,6972,0.0,0.0,6002,2024-05-27 11:38:22,0
10915,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6973,0.0,0.0,5999,2024-05-27 11:39:22,2
10916,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6973,0.0,0.0,6000,2024-05-27 11:40:22,8
10917,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6969,6972,0.0,0.0,5999,2024-05-27 11:41:23,9
10918,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6969,6972,0.0,0.0,5999,2024-05-27 11:42:23,8
10919,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6969,6971,0.0,0.0,6000,2024-05-27 11:43:23,7
10920,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6970,6972,0.0,0.0,5997,2024-05-27 11:44:23,0
10921,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6972,6974,0.0,0.0,6002,2024-05-27 11:45:24,2
10922,0.0,0.0,0.0,0.0,100.0,6977,0.0,0.0,6971,6974,0.0,0.0,6001,2024-05-27 11:46:24,3
10923,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6969,6971,0.0,0.0,6002,2024-05-27 11:47:24,0
10924,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6969,6971,0.0,0.0,5998,2024-05-27 11:48:25,9
10925,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6970,6971,0.0,0.0,5998,2024-05-27 11:49:25,6
10926,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6968,6970,0.0,0.0,5999,2024-05-27 11:50:25,0
10927,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6972,6973,0.0,0.0,6000,2024-05-27 11:51:25,3
10928,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6969,6971,0.0,0.0,5998,2024-05-27 11:52:26,2
10929,0.0,0.0,0.0,0.0,100.0,6973,0.0,0.0,6969,6971,0.0,0.0,5999,2024-05-27 11:53:26,0
10930,0.0,0.0,0.0,0.0,100.0,6972,0.0,0.0,6968,6970,0.0,0.0,5997,2024-05-27 11:54:26,5
10931,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6973,0.0,0.0,6000,2024-05-27 11:55:26,6
10932,0.0,0.0,0.0,0.0,100.0,6976,0.0,0.0,6971,6973,0.0,0.0,5998,2024-05-27 11:56:26,8
10933,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6973,0.0,0.0,6001,2024-05-27 11:57:26,2
10934,0.0,0.0,0.0,0.0,100.0,6974,0.0,0.0,6969,6972,0.0,0.0,6002,2024-05-27 11:58:27,9
10935,0.0,0.0,0.0,0.0,100.0,6975,0.0,0.0,6970,6973,0.0,0.0,6001,2024-05-27 12:00:27,9
