index,csvTime,P2_51
39163,2024-06-22 08:38:50,1105
39164,2024-06-22 08:39:50,1102
39165,2024-06-22 08:40:50,1099
39166,2024-06-22 08:41:50,1108
39167,2024-06-22 08:42:50,1102
39168,2024-06-22 08:43:50,1110
39169,2024-06-22 08:44:50,1085
39170,2024-06-22 08:45:50,1069
39171,2024-06-22 08:46:50,1097
39172,2024-06-22 08:47:50,1085
39173,2024-06-22 08:48:50,1105
39174,2024-06-22 08:49:50,1097
39175,2024-06-22 08:50:50,1087
39176,2024-06-22 08:51:50,1105
39177,2024-06-22 08:52:50,1092
39178,2024-06-22 08:53:50,1090
39179,2024-06-22 08:54:50,1108
39180,2024-06-22 08:55:50,1090
39181,2024-06-22 08:56:50,1118
39182,2024-06-22 08:57:50,1096
39183,2024-06-22 08:58:50,1101
39184,2024-06-22 08:59:50,1121
39185,2024-06-22 09:00:50,1085
39186,2024-06-22 09:01:50,1085
39187,2024-06-22 09:02:50,1104
39188,2024-06-22 09:03:50,1108
39189,2024-06-22 09:04:50,1083
39190,2024-06-22 09:05:50,1110
39191,2024-06-22 09:06:50,1091
39192,2024-06-22 09:07:50,1090
39193,2024-06-22 09:08:50,1118
39194,2024-06-22 09:09:50,216
39195,2024-06-22 09:10:50,189
39196,2024-06-22 09:11:50,351
39197,2024-06-22 09:12:50,695
39198,2024-06-22 09:13:50,318
39199,2024-06-22 09:14:50,227
39200,2024-06-22 09:15:50,219
39201,2024-06-22 09:16:50,178
39202,2024-06-22 09:17:50,164
39203,2024-06-22 09:18:50,219
39204,2024-06-22 09:19:50,178
39205,2024-06-22 09:20:50,354
39206,2024-06-22 09:21:50,778
39207,2024-06-22 09:22:50,789
39208,2024-06-22 09:23:50,395
39209,2024-06-22 09:24:50,386
39210,2024-06-22 09:25:50,390
39211,2024-06-22 09:26:50,368
39212,2024-06-22 09:27:50,321
39213,2024-06-22 09:28:50,197
39214,2024-06-22 09:29:50,180
39215,2024-06-22 09:30:50,166
39216,2024-06-22 09:31:50,673
39217,2024-06-22 09:32:50,776
39218,2024-06-22 09:33:50,362
39219,2024-06-22 09:34:50,203
39220,2024-06-22 09:35:50,475
39221,2024-06-22 09:36:50,268
39222,2024-06-22 09:37:50,164
39223,2024-06-22 09:38:50,164
39224,2024-06-22 09:39:50,172
39225,2024-06-22 09:40:50,156
39226,2024-06-22 09:41:50,189
39227,2024-06-22 09:42:50,156
39228,2024-06-22 09:43:50,203
39229,2024-06-22 09:44:50,191
39230,2024-06-22 09:45:50,202
39231,2024-06-22 09:46:50,194
39232,2024-06-22 09:47:50,290
39233,2024-06-22 09:48:50,890
39234,2024-06-22 09:49:50,725
39235,2024-06-22 09:50:50,713
39236,2024-06-22 09:51:50,772
39237,2024-06-22 09:52:50,339
39238,2024-06-22 09:53:50,374
39239,2024-06-22 09:54:50,219
39240,2024-06-22 09:55:50,321
39241,2024-06-22 09:56:50,228
39242,2024-06-22 09:57:50,194
39243,2024-06-22 09:58:50,445
39244,2024-06-22 09:59:50,277
39245,2024-06-22 10:00:50,249
39246,2024-06-22 10:01:50,255
39247,2024-06-22 10:02:50,220
39248,2024-06-22 10:03:50,563
39249,2024-06-22 10:04:50,860
39250,2024-06-22 10:05:50,764
39251,2024-06-22 10:06:50,191
39252,2024-06-22 10:07:50,224
39253,2024-06-22 10:08:50,202
39254,2024-06-22 10:09:50,365
39255,2024-06-22 10:10:50,522
39256,2024-06-22 10:11:50,262
39257,2024-06-22 10:12:50,277
39258,2024-06-22 10:13:50,254
39259,2024-06-22 10:14:50,275
39260,2024-06-22 10:15:50,319
39261,2024-06-22 10:16:50,300
39262,2024-06-22 10:17:50,288
39263,2024-06-22 10:18:50,292
39264,2024-06-22 10:19:50,299
39265,2024-06-22 10:20:50,285
39266,2024-06-22 10:21:50,274
39267,2024-06-22 10:22:50,285
39268,2024-06-22 10:23:50,268
39269,2024-06-22 10:24:50,288
39270,2024-06-22 10:25:50,256
39271,2024-06-22 10:26:50,283
39272,2024-06-22 10:27:50,301
39273,2024-06-22 10:28:50,277
39274,2024-06-22 10:29:50,244
39275,2024-06-22 10:30:50,249
39276,2024-06-22 10:31:50,557
39277,2024-06-22 10:32:50,381
39278,2024-06-22 10:33:50,376
39279,2024-06-22 10:34:50,329
39280,2024-06-22 10:35:50,271
39281,2024-06-22 10:36:50,386
39282,2024-06-22 10:37:50,311
39283,2024-06-22 10:38:50,286
39284,2024-06-22 10:39:50,290
39285,2024-06-22 10:40:50,276
39286,2024-06-22 10:41:50,252
39287,2024-06-22 10:42:50,274
39288,2024-06-22 10:43:50,246
39289,2024-06-22 10:44:50,267
39290,2024-06-22 10:45:50,249
39291,2024-06-22 10:46:50,291
39292,2024-06-22 10:47:50,282
39293,2024-06-22 10:48:50,321
39294,2024-06-22 10:49:50,288
39295,2024-06-22 10:50:50,302
39296,2024-06-22 10:51:50,285
39297,2024-06-22 10:52:50,296
39298,2024-06-22 10:53:50,280
39299,2024-06-22 10:54:50,285
39300,2024-06-22 10:55:50,252
39301,2024-06-22 10:56:50,340
39302,2024-06-22 10:57:50,345
39303,2024-06-22 10:58:50,379
39304,2024-06-22 10:59:50,386
39305,2024-06-22 11:00:50,259
39306,2024-06-22 11:01:50,235
39307,2024-06-22 11:02:50,343
39308,2024-06-22 11:03:50,413
39309,2024-06-22 11:04:50,336
39310,2024-06-22 11:05:50,370
39311,2024-06-22 11:06:50,303
39312,2024-06-22 11:07:50,332
39313,2024-06-22 11:08:50,296
39314,2024-06-22 11:09:50,277
39315,2024-06-22 11:10:50,274
39316,2024-06-22 11:11:50,266
39317,2024-06-22 11:12:50,260
39318,2024-06-22 11:13:50,272
39319,2024-06-22 11:14:50,260
39320,2024-06-22 11:15:50,263
39321,2024-06-22 11:16:50,269
39322,2024-06-22 11:17:50,287
39323,2024-06-22 11:18:50,266
39324,2024-06-22 11:19:50,324
39325,2024-06-22 11:20:50,333
39326,2024-06-22 11:21:50,383
39327,2024-06-22 11:22:50,378
39328,2024-06-22 11:23:50,266
39329,2024-06-22 11:24:50,263
39330,2024-06-22 11:25:50,290
39331,2024-06-22 11:26:50,359
39332,2024-06-22 11:27:50,316
39333,2024-06-22 11:28:50,321
39334,2024-06-22 11:29:50,301
39335,2024-06-22 11:30:50,311
39336,2024-06-22 11:31:50,280
39337,2024-06-22 11:32:50,296
39338,2024-06-22 11:33:50,362
39339,2024-06-22 11:34:50,361
39340,2024-06-22 11:35:50,335
39341,2024-06-22 11:36:50,309
39342,2024-06-22 11:37:50,307
39343,2024-06-22 11:38:50,308
39344,2024-06-22 11:39:50,373
39345,2024-06-22 11:40:50,373
39346,2024-06-22 11:41:50,367
39347,2024-06-22 11:42:50,321
39348,2024-06-22 11:43:50,285
39349,2024-06-22 11:44:50,293
39350,2024-06-22 11:45:50,290
39351,2024-06-22 11:46:50,279
39352,2024-06-22 11:47:50,296
39353,2024-06-22 11:48:50,293
39354,2024-06-22 11:49:50,293
39355,2024-06-22 11:50:50,307
39356,2024-06-22 11:51:50,299
39357,2024-06-22 11:52:50,293
39358,2024-06-22 11:53:50,290
39359,2024-06-22 11:54:50,279
39360,2024-06-22 11:55:50,290
39361,2024-06-22 11:56:50,280
39362,2024-06-22 11:57:50,304
39363,2024-06-22 11:58:50,285
39364,2024-06-22 11:59:50,288
158413,2024-06-22 12:00:50,279
158414,2024-06-22 12:01:50,291
158415,2024-06-22 12:02:50,282
158416,2024-06-22 12:03:50,291
158417,2024-06-22 12:04:50,275
158418,2024-06-22 12:05:50,307
158419,2024-06-22 12:06:50,280
158420,2024-06-22 12:07:50,290
158421,2024-06-22 12:08:50,290
158422,2024-06-22 12:09:50,288
158423,2024-06-22 12:10:50,301
158424,2024-06-22 12:11:50,288
158425,2024-06-22 12:12:50,304
158426,2024-06-22 12:13:50,299
158427,2024-06-22 12:14:50,267
158428,2024-06-22 12:15:50,291
158429,2024-06-22 12:16:50,296
158430,2024-06-22 12:17:50,282
158431,2024-06-22 12:18:50,298
158432,2024-06-22 12:19:50,249
158433,2024-06-22 12:20:50,233
158434,2024-06-22 12:21:50,244
158435,2024-06-22 12:22:50,247
158436,2024-06-22 12:23:50,270
158437,2024-06-22 12:24:50,246
158438,2024-06-22 12:25:50,301
158439,2024-06-22 12:26:50,305
158440,2024-06-22 12:27:50,311
158441,2024-06-22 12:28:50,281
158442,2024-06-22 12:29:50,301
158443,2024-06-22 12:30:50,282
158444,2024-06-22 12:31:50,257
158445,2024-06-22 12:32:50,294
158446,2024-06-22 12:33:50,296
158447,2024-06-22 12:34:50,283
158448,2024-06-22 12:35:50,311
158449,2024-06-22 12:36:50,285
158450,2024-06-22 12:37:50,299
158451,2024-06-22 12:38:50,296
158452,2024-06-22 12:39:50,310
158453,2024-06-22 12:40:50,288
158454,2024-06-22 12:41:50,304
158455,2024-06-22 12:42:50,277
158456,2024-06-22 12:43:50,296
158457,2024-06-22 12:44:50,301
158458,2024-06-22 12:45:50,304
158459,2024-06-22 12:46:50,291
158460,2024-06-22 12:47:50,274
158461,2024-06-22 12:48:50,241
158462,2024-06-22 12:49:50,252
158463,2024-06-22 12:50:50,282
158464,2024-06-22 12:51:50,274
158465,2024-06-22 12:52:50,324
158466,2024-06-22 12:53:50,329
158467,2024-06-22 12:54:50,310
158468,2024-06-22 12:55:50,324
158469,2024-06-22 12:56:50,269
158470,2024-06-22 12:57:50,241
158471,2024-06-22 12:58:50,233
158472,2024-06-22 12:59:50,266
39365,2024-06-22 13:00:50,288
39366,2024-06-22 13:01:50,280
39367,2024-06-22 13:02:50,293
39368,2024-06-22 13:03:50,283
39369,2024-06-22 13:04:50,271
39370,2024-06-22 13:05:50,318
39371,2024-06-22 13:06:50,365
39372,2024-06-22 13:07:50,285
39373,2024-06-22 13:08:50,260
39374,2024-06-22 13:09:50,301
39375,2024-06-22 13:10:50,301
39376,2024-06-22 13:11:50,286
39377,2024-06-22 13:12:50,332
39378,2024-06-22 13:13:50,398
39379,2024-06-22 13:14:50,608
39380,2024-06-22 13:15:50,337
39381,2024-06-22 13:16:50,332
39382,2024-06-22 13:17:50,289
39383,2024-06-22 13:18:50,263
39384,2024-06-22 13:19:50,321
39385,2024-06-22 13:20:50,282
39386,2024-06-22 13:21:50,285
39387,2024-06-22 13:22:50,285
39388,2024-06-22 13:23:50,289
39389,2024-06-22 13:24:50,277
39390,2024-06-22 13:25:50,296
39391,2024-06-22 13:26:50,280
39392,2024-06-22 13:27:50,282
39393,2024-06-22 13:28:50,279
39394,2024-06-22 13:29:50,297
39395,2024-06-22 13:30:50,295
39396,2024-06-22 13:31:50,290
39397,2024-06-22 13:32:50,273
39398,2024-06-22 13:33:50,285
39399,2024-06-22 13:34:50,279
39400,2024-06-22 13:35:50,284
39401,2024-06-22 13:36:50,296
39402,2024-06-22 13:37:50,282
39403,2024-06-22 13:38:50,275
39404,2024-06-22 13:39:50,280
39405,2024-06-22 13:40:50,274
39406,2024-06-22 13:41:50,274
39407,2024-06-22 13:42:50,288
39408,2024-06-22 13:43:50,270
39409,2024-06-22 13:44:50,285
39410,2024-06-22 13:45:50,277
39411,2024-06-22 13:46:50,290
39412,2024-06-22 13:47:50,285
39413,2024-06-22 13:48:50,290
39414,2024-06-22 13:49:50,354
39415,2024-06-22 13:50:50,313
39416,2024-06-22 13:51:50,301
39417,2024-06-22 13:52:50,313
39418,2024-06-22 13:53:50,315
39419,2024-06-22 13:54:50,385
39420,2024-06-22 13:55:50,381
39421,2024-06-22 13:56:50,360
39422,2024-06-22 13:57:50,879
39423,2024-06-22 13:58:50,882
39424,2024-06-22 13:59:50,409
39425,2024-06-22 14:00:50,591
39426,2024-06-22 14:01:50,260
39427,2024-06-22 14:02:50,365
39428,2024-06-22 14:03:50,538
39429,2024-06-22 14:04:50,309
39430,2024-06-22 14:05:50,387
39431,2024-06-22 14:06:50,396
39432,2024-06-22 14:07:50,835
39433,2024-06-22 14:08:50,601
39434,2024-06-22 14:09:50,1231
39435,2024-06-22 14:10:50,439
39436,2024-06-22 14:11:50,428
39437,2024-06-22 14:12:50,383
39438,2024-06-22 14:13:50,315
39439,2024-06-22 14:14:50,280
39440,2024-06-22 14:15:50,387
39441,2024-06-22 14:16:50,364
39442,2024-06-22 14:17:50,637
39443,2024-06-22 14:18:50,802
39444,2024-06-22 14:19:50,923
39445,2024-06-22 14:20:50,500
39446,2024-06-22 14:21:50,1013
39447,2024-06-22 14:22:50,282
39448,2024-06-22 14:23:50,285
39449,2024-06-22 14:24:50,309
39450,2024-06-22 14:25:50,299
39451,2024-06-22 14:26:50,366
39452,2024-06-22 14:27:50,357
39453,2024-06-22 14:28:50,265
39454,2024-06-22 14:29:50,439
39455,2024-06-22 14:30:50,267
39456,2024-06-22 14:31:50,334
39457,2024-06-22 14:32:50,348
39458,2024-06-22 14:33:50,403
39459,2024-06-22 14:34:50,338
39460,2024-06-22 14:35:50,379
39461,2024-06-22 14:36:50,537
39462,2024-06-22 14:37:50,530
39463,2024-06-22 14:38:50,420
39464,2024-06-22 14:39:50,516
39465,2024-06-22 14:40:50,406
39466,2024-06-22 14:41:50,406
39467,2024-06-22 14:42:50,394
39468,2024-06-22 14:43:50,391
39469,2024-06-22 14:44:50,414
39470,2024-06-22 14:45:50,406
39471,2024-06-22 14:46:50,410
39472,2024-06-22 14:47:50,389
39473,2024-06-22 14:48:50,351
39474,2024-06-22 14:49:50,398
39475,2024-06-22 14:50:50,370
39476,2024-06-22 14:51:50,346
39477,2024-06-22 14:52:50,412
39478,2024-06-22 14:53:50,403
39479,2024-06-22 14:54:50,403
39480,2024-06-22 14:55:50,381
39481,2024-06-22 14:56:50,428
39482,2024-06-22 14:57:50,442
39483,2024-06-22 14:58:50,362
39484,2024-06-22 14:59:50,432
39485,2024-06-22 15:00:50,431
39486,2024-06-22 15:01:50,423
39487,2024-06-22 15:02:50,604
39488,2024-06-22 15:03:50,423
39489,2024-06-22 15:04:50,390
39490,2024-06-22 15:05:50,362
39491,2024-06-22 15:06:50,398
39492,2024-06-22 15:07:50,373
39493,2024-06-22 15:08:50,368
39494,2024-06-22 15:09:50,376
39495,2024-06-22 15:10:50,379
39496,2024-06-22 15:11:50,390
39497,2024-06-22 15:12:50,368
39498,2024-06-22 15:13:50,362
39499,2024-06-22 15:14:50,355
39500,2024-06-22 15:15:50,368
39501,2024-06-22 15:16:50,399
39502,2024-06-22 15:17:50,321
39503,2024-06-22 15:18:50,346
39504,2024-06-22 15:19:50,426
39505,2024-06-22 15:20:50,395
39506,2024-06-22 15:21:50,424
39507,2024-06-22 15:22:50,266
39508,2024-06-22 15:23:50,266
39509,2024-06-22 15:24:50,224
39510,2024-06-22 15:25:50,287
39511,2024-06-22 15:26:50,483
39512,2024-06-22 15:27:50,222
39513,2024-06-22 15:28:50,252
39514,2024-06-22 15:29:49,359
39515,2024-06-22 15:30:50,297
39516,2024-06-22 15:31:50,287
39517,2024-06-22 15:32:50,277
39518,2024-06-22 15:33:50,351
39519,2024-06-22 15:34:50,546
39520,2024-06-22 15:35:50,400
39521,2024-06-22 15:36:50,389
39522,2024-06-22 15:37:50,409
39523,2024-06-22 15:38:50,409
39524,2024-06-22 15:39:50,378
39525,2024-06-22 15:40:50,389
39526,2024-06-22 15:41:50,376
39527,2024-06-22 15:42:50,363
39528,2024-06-22 15:43:50,370
39529,2024-06-22 15:44:50,373
39530,2024-06-22 15:45:50,335
39531,2024-06-22 15:46:50,343
39532,2024-06-22 15:47:50,351
39533,2024-06-22 15:48:50,337
39534,2024-06-22 15:49:50,369
39535,2024-06-22 15:50:50,376
39536,2024-06-22 15:51:50,382
39537,2024-06-22 15:52:50,279
39538,2024-06-22 15:53:50,300
39539,2024-06-22 15:54:50,302
39540,2024-06-22 15:55:50,313
39541,2024-06-22 15:56:50,337
39542,2024-06-22 15:57:50,317
39543,2024-06-22 15:58:50,296
39544,2024-06-22 15:59:50,299
158533,2024-06-22 16:00:50,315
158536,2024-06-22 16:01:50,216
158537,2024-06-22 16:02:50,261
158554,2024-06-22 16:03:50,189
158555,2024-06-22 16:04:50,194
158556,2024-06-22 16:05:50,224
158557,2024-06-22 16:06:49,208
158558,2024-06-22 16:07:50,175
158559,2024-06-22 16:08:50,157
158560,2024-06-22 16:09:50,224
158561,2024-06-22 16:10:50,208
158562,2024-06-22 16:11:50,256
158563,2024-06-22 16:12:50,290
158564,2024-06-22 16:13:50,348
158565,2024-06-22 16:14:50,288
158566,2024-06-22 16:15:50,257
158569,2024-06-22 16:16:50,357
158570,2024-06-22 16:17:50,271
158571,2024-06-22 16:18:50,258
158572,2024-06-22 16:19:50,247
158573,2024-06-22 16:20:50,492
158574,2024-06-22 16:21:50,659
158575,2024-06-22 16:22:50,461
158576,2024-06-22 16:23:50,233
158577,2024-06-22 16:24:50,585
158578,2024-06-22 16:25:50,274
158579,2024-06-22 16:26:50,241
158580,2024-06-22 16:27:50,403
158581,2024-06-22 16:28:50,270
158582,2024-06-22 16:29:50,487
158583,2024-06-22 16:30:50,359
158584,2024-06-22 16:31:50,368
158585,2024-06-22 16:32:49,428
158586,2024-06-22 16:33:50,294
158587,2024-06-22 16:34:50,266
158590,2024-06-22 16:35:50,299
158597,2024-06-22 16:36:50,288
158598,2024-06-22 16:37:50,230
158599,2024-06-22 16:38:50,170
158600,2024-06-22 16:39:50,191
158601,2024-06-22 16:40:50,194
158602,2024-06-22 16:41:50,211
158603,2024-06-22 16:42:50,260
158604,2024-06-22 16:43:50,2
158605,2024-06-22 16:44:49,2
158606,2024-06-22 16:45:50,2
158609,2024-06-22 16:46:50,1
158610,2024-06-22 16:47:49,0
158611,2024-06-22 16:48:50,0
158612,2024-06-22 16:49:50,0
158614,2024-06-22 16:50:50,0
158616,2024-06-22 16:51:50,0
158618,2024-06-22 16:52:50,0
158632,2024-06-22 16:53:50,0
158634,2024-06-22 16:54:50,0
158636,2024-06-22 16:55:49,0
158637,2024-06-22 16:56:50,0
158638,2024-06-22 16:57:50,0
158639,2024-06-22 16:58:50,0
158644,2024-06-22 16:59:50,0
158473,2024-06-22 17:00:50,0
158474,2024-06-22 17:01:50,0
158475,2024-06-22 17:02:50,0
158476,2024-06-22 17:03:49,0
158477,2024-06-22 17:04:50,0
158478,2024-06-22 17:05:50,0
158479,2024-06-22 17:06:50,0
158480,2024-06-22 17:07:49,0
158481,2024-06-22 17:08:50,0
158482,2024-06-22 17:09:50,0
158483,2024-06-22 17:10:50,0
158484,2024-06-22 17:11:50,0
158485,2024-06-22 17:12:50,0
158486,2024-06-22 17:13:50,0
158487,2024-06-22 17:14:50,0
158488,2024-06-22 17:15:50,0
158489,2024-06-22 17:16:50,0
158490,2024-06-22 17:17:50,0
158491,2024-06-22 17:18:49,0
158492,2024-06-22 17:19:50,0
158493,2024-06-22 17:20:50,0
158494,2024-06-22 17:21:50,0
158495,2024-06-22 17:22:50,0
158496,2024-06-22 17:23:50,0
158497,2024-06-22 17:24:50,0
158498,2024-06-22 17:25:50,0
158499,2024-06-22 17:26:50,0
158500,2024-06-22 17:27:50,0
158501,2024-06-22 17:28:50,0
158502,2024-06-22 17:29:50,0
158503,2024-06-22 17:30:50,0
158504,2024-06-22 17:31:50,0
158505,2024-06-22 17:32:50,0
158506,2024-06-22 17:33:50,0
158507,2024-06-22 17:34:50,0
158508,2024-06-22 17:35:50,0
158509,2024-06-22 17:36:50,0
158510,2024-06-22 17:37:50,0
158511,2024-06-22 17:38:50,0
158512,2024-06-22 17:39:50,0
158513,2024-06-22 17:40:50,0
158514,2024-06-22 17:41:50,0
158515,2024-06-22 17:42:50,0
158516,2024-06-22 17:43:50,0
158517,2024-06-22 17:44:50,0
158518,2024-06-22 17:45:50,0
158519,2024-06-22 17:46:50,0
158520,2024-06-22 17:47:50,0
158521,2024-06-22 17:48:50,0
158522,2024-06-22 17:49:50,0
158523,2024-06-22 17:50:50,0
158524,2024-06-22 17:51:50,0
158525,2024-06-22 17:52:49,0
158526,2024-06-22 17:53:50,0
158527,2024-06-22 17:54:49,0
158528,2024-06-22 17:55:50,0
158529,2024-06-22 17:56:50,0
158530,2024-06-22 17:57:50,0
158531,2024-06-22 17:58:50,0
158532,2024-06-22 17:59:50,0
39545,2024-06-22 18:00:50,0
39546,2024-06-22 18:01:50,0
39547,2024-06-22 18:02:50,0
39548,2024-06-22 18:03:50,0
39549,2024-06-22 18:04:49,0
39550,2024-06-22 18:05:50,0
39551,2024-06-22 18:06:50,0
39552,2024-06-22 18:07:49,0
39553,2024-06-22 18:08:50,0
39554,2024-06-22 18:09:49,0
39555,2024-06-22 18:10:50,0
39556,2024-06-22 18:11:50,0
39557,2024-06-22 18:12:50,0
39558,2024-06-22 18:13:50,0
39559,2024-06-22 18:14:50,0
39560,2024-06-22 18:15:50,0
39561,2024-06-22 18:16:50,0
39562,2024-06-22 18:17:49,0
39563,2024-06-22 18:18:50,0
39564,2024-06-22 18:19:49,0
39565,2024-06-22 18:20:50,0
39566,2024-06-22 18:21:50,0
39567,2024-06-22 18:22:50,0
39568,2024-06-22 18:23:50,0
39569,2024-06-22 18:24:49,0
39570,2024-06-22 18:25:50,0
39571,2024-06-22 18:26:49,0
39572,2024-06-22 18:27:50,0
39573,2024-06-22 18:28:50,0
39574,2024-06-22 18:29:49,0
39575,2024-06-22 18:30:50,0
39576,2024-06-22 18:31:50,0
39577,2024-06-22 18:32:50,0
39578,2024-06-22 18:33:50,0
39579,2024-06-22 18:34:50,0
39580,2024-06-22 18:35:50,0
39581,2024-06-22 18:36:50,0
39582,2024-06-22 18:37:50,0
39583,2024-06-22 18:38:50,0
39584,2024-06-22 18:39:50,0
39585,2024-06-22 18:40:50,0
39586,2024-06-22 18:41:50,0
39587,2024-06-22 18:42:50,0
39588,2024-06-22 18:43:50,0
39589,2024-06-22 18:44:50,0
39590,2024-06-22 18:45:50,0
39591,2024-06-22 18:46:50,0
39592,2024-06-22 18:47:50,0
39593,2024-06-22 18:48:50,0
39594,2024-06-22 18:49:50,0
39595,2024-06-22 18:50:50,0
39596,2024-06-22 18:51:50,0
39597,2024-06-22 18:52:50,0
39598,2024-06-22 18:53:49,0
39599,2024-06-22 18:54:49,0
39600,2024-06-22 18:55:50,0
39601,2024-06-22 18:56:50,0
39602,2024-06-22 18:57:50,0
39603,2024-06-22 18:58:50,0
39604,2024-06-22 18:59:50,0
158534,2024-06-22 19:00:50,0
158535,2024-06-22 19:01:50,0
158538,2024-06-22 19:02:50,0
158539,2024-06-22 19:03:50,0
158540,2024-06-22 19:04:50,0
158541,2024-06-22 19:05:50,0
158542,2024-06-22 19:06:50,0
158543,2024-06-22 19:07:49,0
158544,2024-06-22 19:08:50,0
158545,2024-06-22 19:09:50,0
158546,2024-06-22 19:10:50,0
158547,2024-06-22 19:11:50,0
158548,2024-06-22 19:12:50,0
158549,2024-06-22 19:13:49,0
158550,2024-06-22 19:14:50,0
158551,2024-06-22 19:15:50,0
158552,2024-06-22 19:16:50,0
158553,2024-06-22 19:17:50,0
158567,2024-06-22 19:18:50,0
158568,2024-06-22 19:19:50,0
158588,2024-06-22 19:20:50,0
158589,2024-06-22 19:21:50,0
158591,2024-06-22 19:22:49,0
158592,2024-06-22 19:23:50,0
158593,2024-06-22 19:24:50,0
158594,2024-06-22 19:25:49,0
158595,2024-06-22 19:26:50,0
158596,2024-06-22 19:27:50,0
158607,2024-06-22 19:28:50,0
158608,2024-06-22 19:29:50,0
158613,2024-06-22 19:30:50,0
158615,2024-06-22 19:31:49,0
158617,2024-06-22 19:32:50,0
158619,2024-06-22 19:33:50,0
158620,2024-06-22 19:34:50,0
158621,2024-06-22 19:35:50,0
158622,2024-06-22 19:36:49,0
158623,2024-06-22 19:37:50,0
158624,2024-06-22 19:38:49,0
158625,2024-06-22 19:39:50,0
158626,2024-06-22 19:40:50,0
158627,2024-06-22 19:41:50,0
158628,2024-06-22 19:42:49,0
158629,2024-06-22 19:43:50,0
158630,2024-06-22 19:44:50,0
158631,2024-06-22 19:45:50,0
158633,2024-06-22 19:46:50,0
158635,2024-06-22 19:47:50,0
158640,2024-06-22 19:48:50,0
158641,2024-06-22 19:49:49,0
158642,2024-06-22 19:50:49,0
158643,2024-06-22 19:51:50,0
158645,2024-06-22 19:52:49,0
158646,2024-06-22 19:53:49,0
158647,2024-06-22 19:54:50,0
158648,2024-06-22 19:55:49,0
158649,2024-06-22 19:56:49,0
158650,2024-06-22 19:57:49,0
158651,2024-06-22 19:58:50,0
158652,2024-06-22 19:59:49,0
39605,2024-06-22 20:00:50,0
39606,2024-06-22 20:01:49,0
39607,2024-06-22 20:02:50,0
39608,2024-06-22 20:03:50,0
39609,2024-06-22 20:04:50,0
39610,2024-06-22 20:05:50,0
39611,2024-06-22 20:06:50,0
39612,2024-06-22 20:07:50,0
39613,2024-06-22 20:08:50,0
39614,2024-06-22 20:09:50,0
39615,2024-06-22 20:10:50,0
39616,2024-06-22 20:11:49,0
39617,2024-06-22 20:12:50,0
39618,2024-06-22 20:13:50,0
39619,2024-06-22 20:14:50,0
39620,2024-06-22 20:15:50,0
39621,2024-06-22 20:16:49,0
39622,2024-06-22 20:17:50,0
39623,2024-06-22 20:18:50,0
39624,2024-06-22 20:19:50,0
39625,2024-06-22 20:20:50,0
39626,2024-06-22 20:21:50,0
39627,2024-06-22 20:22:50,0
39628,2024-06-22 20:23:49,0
39629,2024-06-22 20:24:50,0
39630,2024-06-22 20:25:49,0
39631,2024-06-22 20:26:50,0
39632,2024-06-22 20:27:50,0
39633,2024-06-22 20:28:50,0
39634,2024-06-22 20:29:50,0
39635,2024-06-22 20:30:50,0
39636,2024-06-22 20:31:50,0
39637,2024-06-22 20:32:50,0
39638,2024-06-22 20:33:50,0
39639,2024-06-22 20:34:50,0
39640,2024-06-22 20:35:49,0
39641,2024-06-22 20:36:50,0
39642,2024-06-22 20:37:50,0
39643,2024-06-22 20:38:50,0
39644,2024-06-22 20:39:50,0
39645,2024-06-22 20:40:50,0
39646,2024-06-22 20:41:49,0
39647,2024-06-22 20:42:50,0
39648,2024-06-22 20:43:50,0
39649,2024-06-22 20:44:49,0
39650,2024-06-22 20:45:49,0
39651,2024-06-22 20:46:49,0
39652,2024-06-22 20:47:49,0
39653,2024-06-22 20:48:49,0
39654,2024-06-22 20:49:50,0
39655,2024-06-22 20:50:49,0
39656,2024-06-22 20:51:49,0
39657,2024-06-22 20:52:50,0
39658,2024-06-22 20:53:50,0
39659,2024-06-22 20:54:50,0
39660,2024-06-22 20:55:50,0
39661,2024-06-22 20:56:50,0
39662,2024-06-22 20:57:50,0
39663,2024-06-22 20:58:49,0
39664,2024-06-22 20:59:50,0
39665,2024-06-22 21:00:49,0
39666,2024-06-22 21:01:49,0
39667,2024-06-22 21:02:50,0
39668,2024-06-22 21:03:50,0
39669,2024-06-22 21:04:49,0
39670,2024-06-22 21:05:50,0
39671,2024-06-22 21:06:50,0
39672,2024-06-22 21:07:49,0
39673,2024-06-22 21:08:49,0
39674,2024-06-22 21:09:50,0
39675,2024-06-22 21:10:49,0
39676,2024-06-22 21:11:49,0
39677,2024-06-22 21:12:50,0
39678,2024-06-22 21:13:50,0
39679,2024-06-22 21:14:49,0
39680,2024-06-22 21:15:50,0
39681,2024-06-22 21:16:50,0
39682,2024-06-22 21:17:50,0
39683,2024-06-22 21:18:49,0
39684,2024-06-22 21:19:50,0
39685,2024-06-22 21:20:50,0
39686,2024-06-22 21:21:50,0
39687,2024-06-22 21:22:49,0
39688,2024-06-22 21:23:50,0
39689,2024-06-22 21:24:50,0
39690,2024-06-22 21:25:49,0
39691,2024-06-22 21:26:50,0
39692,2024-06-22 21:27:49,0
39693,2024-06-22 21:28:50,0
39694,2024-06-22 21:29:50,0
39695,2024-06-22 21:30:50,0
39696,2024-06-22 21:31:50,0
39697,2024-06-22 21:32:50,0
