index,1-3-12_v,1-3-9_v,1-3-13_v,1-3-8_v,1-3-10_v,1-3-7_v,1-3-11_v,1-3-6_v,1-3-5_v,1-3-4_v,1-3-3_v,1-3-2_v,1-3-1_v,1-3-0_v,csvTime
151070,1659,95.0,0.0,9.0,6009,2.0,6,8,6,8.0,9.0,6964,6970,6975,2024-06-08 12:30:09
151071,1673,95.0,0.0,9.0,6009,2.0,14,8,6,8.0,9.0,6961,6967,6974,2024-06-08 12:31:09
151072,1712,95.0,0.0,9.0,6008,2.0,15,8,6,8.0,9.0,6961,6967,6974,2024-06-08 12:32:09
151073,1708,95.0,0.0,9.0,6009,2.0,13,8,6,8.0,9.0,6959,6966,6972,2024-06-08 12:33:09
151074,1729,95.0,0.0,9.0,6009,2.0,15,8,6,8.0,9.0,6962,6969,6976,2024-06-08 12:34:10
151075,1663,95.0,0.0,9.0,6002,2.0,12,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:35:10
151076,1698,95.0,0.0,9.0,6003,2.0,12,8,6,8.0,9.0,6960,6966,6972,2024-06-08 12:36:10
151077,1760,95.0,0.0,9.0,6007,2.0,14,8,6,8.0,9.0,6962,6969,6976,2024-06-08 12:37:11
151078,1610,95.0,0.0,9.0,6007,2.0,5,8,6,8.0,9.0,6960,6967,6973,2024-06-08 12:38:11
151079,1705,95.0,0.0,9.0,6006,2.0,4,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:39:11
151080,1715,95.0,0.0,9.0,6010,2.0,8,8,6,8.0,9.0,6958,6965,6971,2024-06-08 12:40:11
151081,1663,95.0,0.0,9.0,6006,2.0,13,8,6,8.0,9.0,6961,6967,6974,2024-06-08 12:41:12
151082,10000,100.0,0.0,3.0,6007,1.0,5,3,0,0.0,1.0,6961,6966,6972,2024-06-08 12:42:12
151083,0,100.0,0.0,2.0,6002,1.0,12,2,0,0.0,0.0,6960,6966,6973,2024-06-08 12:43:12
151084,0,100.0,0.0,3.0,6002,1.0,4,2,0,0.0,0.0,6962,6967,6973,2024-06-08 12:44:12
151085,0,100.0,0.0,2.0,6001,1.0,4,2,0,0.0,0.0,6962,6967,6973,2024-06-08 12:45:12
151086,0,100.0,0.0,2.0,6000,1.0,14,2,0,0.0,0.0,6960,6966,6971,2024-06-08 12:46:12
151087,0,100.0,0.0,2.0,6006,1.0,4,2,0,0.0,0.0,6962,6968,6974,2024-06-08 12:47:12
151088,1695,95.0,0.0,9.0,6008,2.0,4,8,6,8.0,9.0,6963,6969,6975,2024-06-08 12:48:12
151089,1750,95.0,0.0,9.0,6008,2.0,13,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:49:12
151090,1673,95.0,0.0,9.0,6010,2.0,4,8,6,8.0,9.0,6962,6968,6974,2024-06-08 12:50:12
151091,1716,95.0,0.0,9.0,6011,2.0,13,8,6,8.0,9.0,6962,6969,6975,2024-06-08 12:51:12
151092,1719,95.0,0.0,9.0,6010,2.0,6,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:52:12
151093,0,100.0,0.0,3.0,6008,1.0,5,3,0,0.0,0.0,6963,6969,6974,2024-06-08 12:53:12
151094,1693,95.0,0.0,9.0,6008,2.0,12,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:54:12
151095,1763,95.0,0.0,9.0,6009,2.0,11,8,6,8.0,9.0,6961,6967,6973,2024-06-08 12:55:13
151096,1689,95.0,0.0,9.0,6009,2.0,8,8,6,8.0,9.0,6963,6968,6974,2024-06-08 12:56:13
151097,1670,95.0,0.0,9.0,6009,2.0,13,8,6,8.0,9.0,6963,6969,6974,2024-06-08 12:57:13
151098,1778,95.0,0.0,9.0,6010,2.0,14,8,6,8.0,9.0,6960,6966,6972,2024-06-08 12:58:13
151099,1647,95.0,0.0,9.0,6011,2.0,4,8,6,8.0,9.0,6963,6969,6975,2024-06-08 13:00:14
151100,1692,95.0,0.0,9.0,6011,2.0,11,8,6,8.0,9.0,6962,6968,6974,2024-06-08 13:01:14
151101,1692,95.0,0.0,9.0,6011,2.0,15,8,6,8.0,9.0,6962,6968,6974,2024-06-08 13:02:14
151102,1638,95.0,0.0,9.0,6011,2.0,7,8,6,8.0,9.0,6962,6969,6975,2024-06-08 13:03:15
151103,1717,95.0,0.0,9.0,6012,2.0,11,8,6,8.0,9.0,6962,6968,6974,2024-06-08 13:04:15
151104,1771,95.0,0.0,9.0,6011,2.0,15,8,6,8.0,9.0,6961,6967,6974,2024-06-08 13:05:15
151105,5111,98.0,0.0,14.0,6011,2.0,11,14,6,20.0,22.0,6962,6968,6974,2024-06-08 13:06:15
151106,1561,95.0,0.0,9.0,6011,2.0,14,8,6,8.0,9.0,6961,6968,6974,2024-06-08 13:07:15
151107,1679,95.0,0.0,9.0,6010,2.0,4,8,6,8.0,9.0,6963,6969,6974,2024-06-08 13:08:15
151108,1939,95.0,0.0,9.0,6010,2.0,14,8,6,8.0,9.0,6960,6967,6973,2024-06-08 13:09:15
151109,1712,95.0,0.0,9.0,6009,2.0,15,8,6,8.0,9.0,6962,6968,6975,2024-06-08 13:10:16
151110,1688,95.0,0.0,9.0,6010,2.0,5,8,6,8.0,9.0,6961,6967,6972,2024-06-08 13:11:16
151111,1692,95.0,0.0,9.0,6008,2.0,10,8,6,8.0,9.0,6960,6967,6973,2024-06-08 13:12:16
151112,1662,95.0,0.0,9.0,6008,2.0,5,8,6,8.0,9.0,6963,6969,6975,2024-06-08 13:13:16
151113,1714,95.0,0.0,9.0,6009,2.0,6,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:14:16
151114,1590,95.0,0.0,9.0,6009,2.0,14,8,6,8.0,9.0,6962,6968,6975,2024-06-08 13:15:16
151115,1655,95.0,0.0,9.0,6009,2.0,5,8,6,8.0,9.0,6962,6967,6973,2024-06-08 13:16:16
151116,1634,95.0,0.0,9.0,6008,2.0,5,8,6,8.0,9.0,6961,6967,6972,2024-06-08 13:17:16
151117,1786,95.0,0.0,9.0,6007,2.0,10,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:18:16
151118,1482,95.0,0.0,9.0,6008,2.0,5,9,7,8.0,9.0,6964,6969,6975,2024-06-08 13:19:16
151119,1910,94.0,0.0,9.0,6006,3.0,6,9,6,8.0,9.0,6963,6969,6975,2024-06-08 13:20:16
151120,1596,95.0,0.0,9.0,6006,2.0,9,8,7,8.0,9.0,6962,6968,6974,2024-06-08 13:21:16
151121,1763,95.0,0.0,9.0,6006,2.0,11,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:22:17
151122,1710,95.0,0.0,9.0,6005,2.0,8,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:23:17
151123,1698,95.0,0.0,9.0,6003,2.0,11,8,6,8.0,9.0,6961,6968,6974,2024-06-08 13:24:17
151124,10000,100.0,0.0,3.0,6004,1.0,6,3,0,0.0,4.0,6961,6967,6973,2024-06-08 13:25:17
151125,0,100.0,0.0,3.0,6009,1.0,5,2,0,0.0,0.0,6962,6967,6973,2024-06-08 13:26:17
151126,0,100.0,0.0,3.0,6007,1.0,5,2,0,0.0,0.0,6963,6969,6975,2024-06-08 13:27:17
151127,0,100.0,0.0,2.0,6007,1.0,4,2,0,0.0,0.0,6963,6968,6974,2024-06-08 13:28:17
151128,0,100.0,0.0,2.0,6009,1.0,13,2,0,0.0,0.0,6961,6968,6974,2024-06-08 13:29:18
151129,0,100.0,0.0,2.0,6009,1.0,5,2,0,0.0,0.0,6962,6968,6974,2024-06-08 13:30:17
151130,1586,95.0,0.0,9.0,6006,2.0,9,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:31:18
151131,1691,95.0,0.0,9.0,6007,2.0,8,8,6,8.0,9.0,6962,6968,6973,2024-06-08 13:32:18
151132,1704,95.0,0.0,9.0,6008,2.0,7,8,6,8.0,9.0,6962,6967,6973,2024-06-08 13:33:18
151133,1665,95.0,0.0,9.0,6008,2.0,4,8,6,8.0,9.0,6962,6967,6972,2024-06-08 13:34:18
151134,1651,95.0,0.0,9.0,6008,2.0,13,8,6,8.0,9.0,6961,6967,6973,2024-06-08 13:35:19
151135,0,100.0,0.0,3.0,6009,1.0,9,3,0,0.0,0.0,6962,6967,6972,2024-06-08 13:36:19
151136,0,100.0,0.0,3.0,6008,1.0,12,2,0,0.0,0.0,6962,6968,6974,2024-06-08 13:37:19
151137,0,100.0,0.0,2.0,6009,1.0,8,2,0,0.0,0.0,6962,6967,6973,2024-06-08 13:38:19
151138,0,100.0,0.0,2.0,6009,1.0,3,2,0,0.0,0.0,6965,6970,6975,2024-06-08 13:39:19
151139,0,100.0,0.0,2.0,6007,1.0,13,2,0,0.0,0.0,6962,6968,6974,2024-06-08 13:40:19
151140,0,100.0,0.0,2.0,6008,1.0,8,2,0,0.0,0.0,6962,6968,6973,2024-06-08 13:41:19
151141,1689,95.0,0.0,9.0,6008,2.0,3,8,6,8.0,9.0,6963,6968,6973,2024-06-08 13:42:20
151142,1557,95.0,0.0,9.0,6008,2.0,5,8,6,8.0,9.0,6964,6969,6974,2024-06-08 13:43:20
151143,1622,95.0,0.0,9.0,6009,2.0,11,8,6,8.0,9.0,6963,6969,6974,2024-06-08 13:44:20
151144,1739,95.0,0.0,9.0,6008,2.0,5,8,6,8.0,9.0,6964,6969,6974,2024-06-08 13:45:21
151145,1683,95.0,0.0,9.0,6009,2.0,4,8,6,8.0,9.0,6964,6970,6975,2024-06-08 13:46:21
151146,0,100.0,0.0,3.0,6009,1.0,7,3,0,0.0,1.0,6963,6968,6973,2024-06-08 13:47:21
151147,0,100.0,0.0,2.0,6009,1.0,7,2,0,0.0,0.0,6963,6968,6973,2024-06-08 13:48:21
151148,0,100.0,0.0,2.0,6008,1.0,11,2,0,0.0,0.0,6962,6967,6973,2024-06-08 13:49:21
151149,0,100.0,0.0,2.0,6009,1.0,7,2,0,0.0,0.0,6964,6969,6975,2024-06-08 13:50:21
151150,0,100.0,0.0,2.0,6010,1.0,5,2,0,0.0,0.0,6962,6968,6973,2024-06-08 13:51:21
151151,1660,95.0,0.0,9.0,6008,2.0,6,8,6,8.0,9.0,6963,6969,6975,2024-06-08 13:52:21
151152,1676,95.0,0.0,9.0,6009,2.0,4,8,6,8.0,9.0,6964,6969,6974,2024-06-08 13:53:22
151153,1738,95.0,0.0,9.0,6010,2.0,11,8,6,8.0,9.0,6962,6967,6973,2024-06-08 13:54:22
151154,1705,95.0,0.0,9.0,6009,2.0,9,8,6,8.0,9.0,6964,6970,6975,2024-06-08 13:55:22
151155,1648,95.0,0.0,9.0,6008,2.0,14,8,6,8.0,9.0,6963,6969,6975,2024-06-08 13:56:22
151156,1921,94.0,0.0,9.0,6009,2.0,14,8,6,8.0,9.0,6962,6968,6975,2024-06-08 13:57:22
151157,1634,95.0,0.0,9.0,6009,2.0,7,8,6,8.0,9.0,6963,6968,6974,2024-06-08 13:58:23
23210,1707,95.0,0.0,9.0,6008,2.0,5,8,6,8.0,9.0,6964,6969,6974,2024-06-08 14:00:23
23211,1767,95.0,0.0,9.0,6009,2.0,4,8,6,8.0,9.0,6964,6969,6974,2024-06-08 14:01:23
23212,1666,95.0,0.0,9.0,6010,2.0,12,8,6,8.0,9.0,6963,6969,6974,2024-06-08 14:02:23
23213,1710,95.0,0.0,9.0,6008,2.0,3,8,6,8.0,9.0,6964,6969,6975,2024-06-08 14:03:23
23214,1725,95.0,0.0,9.0,6008,2.0,3,8,6,8.0,9.0,6964,6970,6975,2024-06-08 14:04:23
23215,0,100.0,0.0,3.0,6010,1.0,12,3,0,0.0,0.0,6963,6968,6974,2024-06-08 14:05:23
23216,0,100.0,0.0,2.0,6009,1.0,5,2,0,0.0,0.0,6962,6967,6972,2024-06-08 14:06:23
23217,0,100.0,0.0,2.0,6009,1.0,13,2,0,0.0,0.0,6963,6969,6975,2024-06-08 14:07:23
23218,0,100.0,0.0,2.0,6009,1.0,5,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:08:24
23219,0,100.0,0.0,2.0,6011,1.0,9,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:09:24
23220,0,100.0,0.0,2.0,6011,1.0,9,2,0,0.0,0.0,6962,6967,6972,2024-06-08 14:10:24
23221,0,100.0,0.0,2.0,6011,1.0,5,2,0,0.0,0.0,6962,6967,6973,2024-06-08 14:11:24
23222,0,100.0,0.0,2.0,6010,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:12:24
23223,0,100.0,0.0,2.0,6011,1.0,13,2,0,0.0,0.0,6962,6967,6972,2024-06-08 14:13:24
23224,0,100.0,0.0,2.0,6011,1.0,0,2,0,0.0,0.0,6963,6968,6972,2024-06-08 14:14:24
23225,0,100.0,0.0,2.0,6011,1.0,8,2,0,0.0,0.0,6964,6968,6973,2024-06-08 14:15:24
23226,0,100.0,0.0,2.0,6012,1.0,13,2,0,0.0,0.0,6963,6969,6974,2024-06-08 14:16:24
23227,0,100.0,0.0,2.0,6010,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:17:24
23228,0,100.0,0.0,2.0,6009,1.0,4,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:18:24
23229,0,100.0,0.0,2.0,6009,1.0,10,2,0,0.0,0.0,6961,6967,6973,2024-06-08 14:19:24
23230,0,100.0,0.0,2.0,6010,1.0,3,2,0,0.0,0.0,6963,6967,6971,2024-06-08 14:20:25
23231,0,100.0,0.0,2.0,6007,1.0,9,2,0,0.0,0.0,6962,6967,6973,2024-06-08 14:21:25
23232,0,100.0,0.0,2.0,6006,1.0,13,2,0,0.0,0.0,6962,6968,6973,2024-06-08 14:22:25
23233,0,100.0,0.0,2.0,6004,1.0,11,2,0,0.0,0.0,6962,6967,6973,2024-06-08 14:23:25
23234,0,100.0,0.0,2.0,5995,1.0,6,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:24:25
23235,0,100.0,0.0,2.0,6002,1.0,9,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:25:25
23236,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,0.0,6961,6967,6972,2024-06-08 14:26:26
23237,0,100.0,0.0,2.0,6003,1.0,12,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:27:26
23238,0,100.0,0.0,2.0,6001,1.0,4,2,0,0.0,0.0,6959,6965,6970,2024-06-08 14:28:26
23239,0,100.0,0.0,2.0,6004,1.0,5,2,0,0.0,0.0,6962,6967,6972,2024-06-08 14:29:26
23240,0,100.0,0.0,2.0,6002,1.0,3,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:30:26
23241,0,100.0,0.0,2.0,6002,1.0,5,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:31:26
23242,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6961,6968,6974,2024-06-08 14:32:26
23243,0,100.0,0.0,2.0,6000,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 14:33:26
23244,0,100.0,0.0,2.0,6000,1.0,14,2,0,0.0,0.0,6963,6969,6975,2024-06-08 14:34:26
23245,0,100.0,0.0,2.0,6000,1.0,13,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:35:26
23246,0,100.0,0.0,2.0,6000,1.0,10,2,0,0.0,0.0,6964,6969,6975,2024-06-08 14:36:26
23247,0,100.0,0.0,2.0,5999,1.0,13,2,0,0.0,0.0,6962,6967,6972,2024-06-08 14:37:27
23248,0,100.0,0.0,2.0,5999,1.0,12,2,0,0.0,0.0,6963,6969,6974,2024-06-08 14:38:27
23249,0,100.0,0.0,2.0,6000,1.0,11,2,0,0.0,0.0,6962,6968,6974,2024-06-08 14:39:27
23250,0,100.0,0.0,2.0,6001,1.0,13,2,0,0.0,0.0,6963,6969,6975,2024-06-08 14:40:27
23251,10000,100.0,0.0,2.0,5999,1.0,5,2,0,0.0,1.0,6962,6968,6975,2024-06-08 14:41:27
23252,0,100.0,0.0,2.0,6000,1.0,13,2,0,0.0,0.0,6961,6967,6972,2024-06-08 14:42:27
23253,0,100.0,0.0,2.0,6000,1.0,13,2,0,0.0,0.0,6961,6966,6972,2024-06-08 14:43:27
23254,0,100.0,0.0,2.0,5999,1.0,11,2,0,0.0,0.0,6962,6968,6974,2024-06-08 14:44:27
23255,0,100.0,0.0,2.0,6000,1.0,5,2,0,0.0,0.0,6962,6968,6974,2024-06-08 14:45:27
23256,0,100.0,0.0,2.0,6000,1.0,9,2,0,0.0,0.0,6964,6970,6976,2024-06-08 14:46:27
23257,0,100.0,0.0,2.0,6003,1.0,14,2,0,0.0,0.0,6960,6967,6974,2024-06-08 14:47:27
23258,0,100.0,0.0,2.0,6002,1.0,15,2,0,0.0,0.0,6962,6968,6975,2024-06-08 14:48:27
23259,0,100.0,0.0,2.0,6003,1.0,14,2,0,0.0,0.0,6962,6969,6975,2024-06-08 14:49:27
23260,0,100.0,0.0,2.0,6002,1.0,9,2,0,0.0,0.0,6961,6967,6973,2024-06-08 14:50:27
23261,0,100.0,0.0,2.0,6002,1.0,14,2,0,0.0,0.0,6961,6968,6974,2024-06-08 14:51:27
23262,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,0.0,6963,6969,6975,2024-06-08 14:52:28
23263,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6961,6968,6974,2024-06-08 14:53:28
23264,0,100.0,0.0,2.0,6002,1.0,15,2,0,0.0,0.0,6961,6967,6974,2024-06-08 14:54:28
23265,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6961,6967,6974,2024-06-08 14:55:28
23266,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,0.0,6962,6968,6974,2024-06-08 14:56:28
23267,0,100.0,0.0,2.0,6001,1.0,9,2,0,0.0,0.0,6961,6967,6974,2024-06-08 14:57:28
23268,0,100.0,0.0,2.0,6002,1.0,10,2,0,0.0,0.0,6963,6968,6974,2024-06-08 14:58:28
23269,0,100.0,0.0,2.0,6001,1.0,11,2,0,0.0,0.0,6961,6967,6973,2024-06-08 15:00:28
23270,0,100.0,0.0,2.0,6001,1.0,9,2,0,0.0,0.0,6959,6965,6971,2024-06-08 15:01:28
23271,0,100.0,0.0,2.0,6001,1.0,6,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:02:28
23272,0,100.0,0.0,2.0,6001,1.0,4,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:03:28
23273,0,100.0,0.0,2.0,6001,1.0,9,2,0,0.0,0.0,6961,6967,6973,2024-06-08 15:04:28
23274,0,100.0,0.0,2.0,6002,1.0,7,2,0,0.0,0.0,6963,6968,6974,2024-06-08 15:05:29
23275,0,100.0,0.0,2.0,6002,1.0,13,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:06:29
23276,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6963,6969,6976,2024-06-08 15:07:29
23277,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:08:29
23278,0,100.0,0.0,2.0,6001,1.0,12,2,0,0.0,0.0,6964,6969,6974,2024-06-08 15:09:29
23279,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,0.0,6964,6968,6973,2024-06-08 15:10:29
23280,0,100.0,0.0,2.0,6001,1.0,11,2,0,0.0,0.0,6962,6967,6972,2024-06-08 15:11:29
23281,0,100.0,0.0,2.0,6002,1.0,6,2,0,0.0,0.0,6962,6966,6971,2024-06-08 15:12:29
23282,0,100.0,0.0,2.0,6001,1.0,5,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:13:29
23283,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6962,6968,6973,2024-06-08 15:14:29
23284,0,100.0,0.0,2.0,6003,1.0,5,2,0,0.0,0.0,6962,6967,6972,2024-06-08 15:15:29
23285,0,100.0,0.0,2.0,6002,1.0,9,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:16:29
23286,0,100.0,0.0,2.0,6002,1.0,12,2,0,0.0,0.0,6964,6970,6976,2024-06-08 15:17:29
23287,0,100.0,0.0,2.0,6002,1.0,13,2,0,0.0,0.0,6962,6969,6975,2024-06-08 15:18:29
23288,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,1.0,6962,6968,6974,2024-06-08 15:19:29
23289,0,100.0,0.0,2.0,6002,1.0,4,2,0,0.0,0.0,6964,6969,6975,2024-06-08 15:20:29
23290,0,100.0,0.0,2.0,6001,1.0,14,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:21:29
23291,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:22:29
23292,0,100.0,0.0,2.0,6002,1.0,8,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:23:29
23293,0,100.0,0.0,2.0,6002,1.0,9,2,0,0.0,0.0,6961,6967,6972,2024-06-08 15:24:29
23294,0,100.0,0.0,2.0,6001,1.0,12,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:25:29
23295,0,100.0,0.0,2.0,6003,1.0,11,2,0,0.0,0.0,6961,6967,6974,2024-06-08 15:26:29
23296,0,100.0,0.0,2.0,6000,1.0,14,2,0,0.0,0.0,6961,6967,6973,2024-06-08 15:27:29
23297,0,100.0,0.0,2.0,6001,1.0,13,2,0,0.0,0.0,6963,6969,6974,2024-06-08 15:28:29
23298,0,100.0,0.0,2.0,6000,1.0,5,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:29:30
23299,0,100.0,0.0,2.0,5995,1.0,11,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:30:30
23300,0,100.0,0.0,2.0,5991,1.0,6,2,0,0.0,0.0,6960,6966,6971,2024-06-08 15:31:30
23301,0,100.0,0.0,2.0,5992,1.0,9,2,0,0.0,0.0,6962,6967,6973,2024-06-08 15:32:30
23302,0,100.0,0.0,2.0,5989,1.0,12,2,0,0.0,0.0,6961,6967,6972,2024-06-08 15:33:30
23303,0,100.0,0.0,2.0,6004,1.0,16,2,0,0.0,0.0,6959,6966,6973,2024-06-08 15:34:30
23304,0,100.0,0.0,2.0,6002,1.0,14,2,0,0.0,0.0,6962,6969,6975,2024-06-08 15:35:30
23305,0,100.0,0.0,2.0,6005,1.0,6,2,0,0.0,0.0,6962,6967,6972,2024-06-08 15:36:30
23306,0,100.0,0.0,2.0,6001,1.0,15,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:37:32
23307,0,100.0,0.0,2.0,6007,1.0,14,2,0,0.0,0.0,6959,6965,6971,2024-06-08 15:38:32
23308,0,100.0,0.0,2.0,6006,1.0,14,2,0,0.0,0.0,6960,6966,6972,2024-06-08 15:39:33
23309,0,100.0,0.0,2.0,6005,1.0,4,2,0,0.0,0.0,6961,6966,6972,2024-06-08 15:40:33
23310,0,100.0,0.0,2.0,6005,1.0,12,2,0,0.0,0.0,6961,6967,6972,2024-06-08 15:41:33
23311,0,100.0,0.0,2.0,5999,1.0,11,2,0,0.0,0.0,6961,6966,6972,2024-06-08 15:42:33
23312,0,100.0,0.0,2.0,6004,1.0,4,2,0,0.0,0.0,6962,6968,6973,2024-06-08 15:43:33
23313,0,100.0,0.0,2.0,6007,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:44:33
23314,0,100.0,0.0,2.0,6006,1.0,14,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:45:33
23315,0,100.0,0.0,2.0,6007,1.0,6,2,0,0.0,0.0,6961,6967,6972,2024-06-08 15:46:33
23316,0,100.0,0.0,2.0,6006,1.0,5,2,0,0.0,0.0,6961,6967,6973,2024-06-08 15:47:34
23317,0,100.0,0.0,2.0,6007,1.0,9,2,0,0.0,0.0,6961,6967,6973,2024-06-08 15:48:34
23318,0,100.0,0.0,2.0,6006,1.0,13,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:49:34
23319,0,100.0,0.0,2.0,6005,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:50:34
23320,0,100.0,0.0,2.0,6005,1.0,14,2,0,0.0,0.0,6962,6968,6974,2024-06-08 15:51:34
23321,0,100.0,0.0,2.0,6005,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:52:34
23322,0,100.0,0.0,2.0,6005,1.0,11,2,0,0.0,0.0,6962,6967,6972,2024-06-08 15:53:34
23323,0,100.0,0.0,2.0,6005,1.0,9,2,0,0.0,0.0,6962,6968,6973,2024-06-08 15:54:34
23324,0,100.0,0.0,2.0,6004,1.0,6,2,0,0.0,0.0,6965,6970,6975,2024-06-08 15:55:35
23325,0,100.0,0.0,2.0,6006,1.0,10,2,0,0.0,0.0,6961,6966,6972,2024-06-08 15:56:35
23326,0,100.0,0.0,2.0,6005,1.0,12,2,0,0.0,0.0,6963,6968,6973,2024-06-08 15:57:35
23327,0,100.0,0.0,2.0,6006,1.0,12,2,0,0.0,0.0,6962,6967,6972,2024-06-08 15:58:35
23328,0,100.0,0.0,2.0,6005,1.0,8,2,0,0.0,0.0,6963,6968,6974,2024-06-08 16:00:35
23329,0,100.0,0.0,2.0,6007,1.0,10,2,0,0.0,0.0,6962,6967,6975,2024-06-08 16:01:35
23330,0,100.0,0.0,2.0,6006,1.0,3,2,0,0.0,0.0,6964,6969,6974,2024-06-08 16:02:35
23331,0,100.0,0.0,2.0,6007,1.0,13,2,0,0.0,0.0,6963,6969,6975,2024-06-08 16:03:35
23332,0,100.0,0.0,2.0,5993,1.0,10,2,0,0.0,0.0,6964,6969,6974,2024-06-08 16:04:35
23333,0,100.0,0.0,2.0,6001,1.0,14,2,0,0.0,0.0,6963,6969,6975,2024-06-08 16:05:35
23334,0,100.0,0.0,2.0,6000,1.0,12,2,0,0.0,0.0,6962,6967,6972,2024-06-08 16:06:35
23335,0,100.0,0.0,2.0,6007,1.0,7,2,0,0.0,0.0,6963,6968,6973,2024-06-08 16:07:35
23336,0,100.0,0.0,2.0,6006,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 16:08:35
23337,0,100.0,0.0,2.0,6006,1.0,13,2,0,0.0,0.0,6963,6968,6974,2024-06-08 16:09:36
23338,0,100.0,0.0,2.0,6004,1.0,5,2,0,0.0,0.0,6962,6967,6972,2024-06-08 16:10:36
23339,0,100.0,0.0,2.0,6006,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 16:11:36
23340,0,100.0,0.0,2.0,6007,1.0,4,2,0,0.0,0.0,6963,6968,6974,2024-06-08 16:12:36
23341,0,100.0,0.0,2.0,6006,1.0,9,2,0,0.0,0.0,6961,6967,6972,2024-06-08 16:13:37
23342,0,100.0,0.0,2.0,6008,1.0,8,2,0,0.0,0.0,6960,6966,6972,2024-06-08 16:14:37
23343,0,100.0,0.0,2.0,6008,1.0,13,2,0,0.0,0.0,6963,6968,6974,2024-06-08 16:15:37
23344,0,100.0,0.0,2.0,6007,1.0,3,2,0,0.0,0.0,6963,6968,6973,2024-06-08 16:16:37
23345,0,100.0,0.0,2.0,6006,1.0,14,2,0,0.0,0.0,6961,6967,6973,2024-06-08 16:17:37
23346,0,100.0,0.0,2.0,6007,1.0,10,2,0,0.0,0.0,6962,6968,6973,2024-06-08 16:18:37
23347,0,100.0,0.0,2.0,6005,1.0,4,2,0,0.0,0.0,6961,6967,6973,2024-06-08 16:19:37
23348,0,100.0,0.0,2.0,6010,1.0,5,2,0,0.0,0.0,6961,6967,6972,2024-06-08 16:20:37
23349,0,100.0,0.0,2.0,6009,1.0,4,2,0,0.0,0.0,6964,6969,6975,2024-06-08 16:21:37
23350,0,100.0,0.0,2.0,6007,1.0,8,2,0,0.0,0.0,6962,6967,6972,2024-06-08 16:22:39
23351,0,100.0,0.0,2.0,6004,1.0,13,2,0,0.0,0.0,6961,6966,6972,2024-06-08 16:23:39
