index,1-2-1_v,1-2-0_v,1-2-3_v,1-2-2_v,1-2-5_v,1-2-4_v,1-2-13_v,1-2-7_v,1-2-6_v,1-2-9_v,1-2-8_v,1-2-10_v,1-2-12_v,1-2-11_v,csvTime
148325,6974,6976,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6000,2640,8,2024-05-31 03:37:09
148326,6972,6975,10.0,6970,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2555,2,2024-05-31 03:38:09
148327,6973,6975,12.0,6971,10,11.0,0.0,3.0,11.0,96.0,12.0,6001,1145,4,2024-05-31 03:39:09
148328,6975,6977,10.0,6973,7,9.0,0.0,2.0,10.0,96.0,11.0,6001,1240,0,2024-05-31 03:40:10
148329,6974,6976,11.0,6971,9,10.0,0.0,3.0,11.0,96.0,11.0,6001,1346,0,2024-05-31 03:41:10
148330,6972,6974,10.0,6970,6,9.0,0.0,2.0,9.0,96.0,10.0,6004,2645,3,2024-05-31 03:42:11
148331,6972,6974,12.0,6970,9,11.0,0.0,3.0,12.0,96.0,12.0,6003,1366,0,2024-05-31 03:43:11
148332,6974,6976,10.0,6972,7,9.0,0.0,2.0,10.0,96.0,11.0,6001,1521,0,2024-05-31 03:44:11
148333,6973,6975,12.0,6971,9,11.0,0.0,3.0,11.0,96.0,11.0,6000,1320,2,2024-05-31 03:45:12
148334,6973,6975,10.0,6971,7,9.0,0.0,2.0,10.0,96.0,10.0,6003,2208,8,2024-05-31 03:46:12
148335,6974,6976,10.0,6972,6,9.0,0.0,2.0,10.0,96.0,10.0,6001,2573,0,2024-05-31 03:47:12
148336,6973,6975,10.0,6970,7,9.0,0.0,3.0,9.0,96.0,10.0,6003,1972,2,2024-05-31 03:48:12
148337,6971,6973,10.0,6969,6,9.0,0.0,2.0,10.0,96.0,10.0,6003,2399,2,2024-05-31 03:49:13
148338,6972,6975,14.0,6970,12,13.0,0.0,3.0,14.0,96.0,14.0,6003,601,3,2024-05-31 03:50:13
148339,6973,6975,11.0,6970,9,10.0,0.0,3.0,11.0,96.0,11.0,6004,1127,8,2024-05-31 03:51:14
148340,6973,6974,11.0,6971,8,10.0,0.0,3.0,10.0,96.0,11.0,6004,1881,2,2024-05-31 03:52:14
148341,6971,6973,10.0,6969,6,9.0,0.0,2.0,10.0,96.0,10.0,6004,2580,0,2024-05-31 03:53:14
148342,6972,6974,11.0,6970,9,10.0,0.0,3.0,11.0,96.0,11.0,6004,939,8,2024-05-31 03:54:15
148343,6973,6975,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2498,6,2024-05-31 03:55:15
148344,6974,6976,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6005,2644,2,2024-05-31 03:56:15
148345,6974,6976,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6006,2654,6,2024-05-31 03:57:15
148346,6975,6976,10.0,6975,7,9.0,0.0,2.0,10.0,96.0,10.0,6007,1874,2,2024-05-31 03:58:15
148406,6974,6975,10.0,6973,6,9.0,0.0,2.0,10.0,96.0,10.0,6005,2396,0,2024-05-31 04:00:16
148407,6974,6975,11.0,6973,9,10.0,0.0,3.0,10.0,96.0,11.0,6004,1080,4,2024-05-31 04:01:17
148408,6973,6975,10.0,6972,6,9.0,0.0,2.0,10.0,96.0,10.0,6005,2460,0,2024-05-31 04:02:17
148409,6976,6978,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6005,2664,6,2024-05-31 04:03:17
148410,6976,6977,11.0,6975,7,9.0,0.0,2.0,10.0,96.0,10.0,6003,2048,2,2024-05-31 04:04:17
148411,6976,6977,10.0,6974,8,9.0,0.0,2.0,10.0,96.0,10.0,6004,1189,0,2024-05-31 04:05:18
148412,6976,6978,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2667,9,2024-05-31 04:06:18
148413,6973,6976,11.0,6971,8,10.0,0.0,3.0,10.0,96.0,11.0,6001,1539,6,2024-05-31 04:07:19
148414,6974,6976,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2506,0,2024-05-31 04:08:19
148415,6971,6974,12.0,6969,10,11.0,0.0,3.0,12.0,96.0,13.0,6003,549,0,2024-05-31 04:09:20
148416,6973,6975,13.0,6971,10,12.0,0.0,3.0,12.0,96.0,12.0,6003,1112,0,2024-05-31 04:10:20
148417,6974,6976,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6002,2645,0,2024-05-31 04:11:20
148418,6974,6977,10.0,6972,7,9.0,0.0,2.0,9.0,96.0,10.0,6003,2069,0,2024-05-31 04:12:21
148419,6972,6974,10.0,6969,7,9.0,0.0,2.0,9.0,96.0,10.0,6002,1812,4,2024-05-31 04:13:21
148420,6973,6976,13.0,6971,12,12.0,0.0,3.0,12.0,96.0,13.0,6003,679,7,2024-05-31 04:14:22
148421,6973,6976,11.0,6971,8,10.0,0.0,3.0,10.0,95.0,11.0,6001,1198,8,2024-05-31 04:15:22
148422,6974,6975,12.0,6972,9,11.0,0.0,3.0,10.0,96.0,10.0,6001,1721,6,2024-05-31 04:16:23
148423,6974,6976,10.0,6971,7,9.0,0.0,2.0,10.0,96.0,10.0,6003,2205,6,2024-05-31 04:17:24
148424,6973,6974,16.0,6971,15,15.0,0.0,3.0,14.0,96.0,15.0,6000,853,2,2024-05-31 04:18:24
148425,6973,6976,11.0,6971,9,10.0,0.0,3.0,11.0,96.0,11.0,6006,1354,9,2024-05-31 04:19:25
148426,6973,6976,10.0,6970,6,9.0,0.0,2.0,10.0,96.0,10.0,6006,2334,6,2024-05-31 04:20:25
148427,6973,6975,12.0,6970,10,11.0,0.0,3.0,12.0,96.0,12.0,6002,1262,0,2024-05-31 04:21:25
148428,6974,6977,10.0,6972,6,9.0,0.0,2.0,10.0,96.0,10.0,6003,2462,0,2024-05-31 04:22:26
148429,6975,6977,10.0,6973,7,9.0,0.0,2.0,10.0,95.0,10.0,6003,2289,2,2024-05-31 04:23:26
148430,6975,6978,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6001,2527,2,2024-05-31 04:24:27
148431,6974,6977,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2632,0,2024-05-31 04:25:27
148432,6974,6976,17.0,6972,15,16.0,0.0,3.0,15.0,96.0,15.0,6003,784,0,2024-05-31 04:26:27
148433,6976,6978,10.0,6973,7,9.0,0.0,2.0,9.0,96.0,10.0,6002,2292,2,2024-05-31 04:27:28
148434,6973,6975,12.0,6972,10,11.0,0.0,3.0,11.0,96.0,12.0,6000,911,0,2024-05-31 04:28:28
148435,6974,6976,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6000,2608,0,2024-05-31 04:29:29
148436,6973,6976,13.0,6971,12,12.0,0.0,3.0,12.0,96.0,12.0,6000,825,8,2024-05-31 04:30:29
148437,6974,6976,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6003,2658,0,2024-05-31 04:31:29
148438,6976,6978,11.0,6974,8,10.0,0.0,2.0,10.0,96.0,10.0,6004,1637,0,2024-05-31 04:32:30
148439,6974,6976,11.0,6973,9,10.0,0.0,3.0,10.0,96.0,11.0,6004,1222,0,2024-05-31 04:33:30
148440,6976,6978,13.0,6975,10,12.0,0.0,3.0,11.0,96.0,12.0,6005,770,5,2024-05-31 04:34:30
148441,6976,6978,10.0,6974,7,9.0,0.0,2.0,10.0,96.0,10.0,6005,2253,0,2024-05-31 04:35:31
148442,6978,6980,10.0,6975,7,9.0,0.0,2.0,10.0,96.0,10.0,6006,1845,0,2024-05-31 04:36:32
148443,6975,6977,19.0,6973,18,18.0,0.0,3.0,15.0,97.0,16.0,6008,398,9,2024-05-31 04:37:32
148444,6979,6981,13.0,6977,11,12.0,0.0,3.0,11.0,96.0,12.0,6010,1101,0,2024-05-31 04:38:33
148445,6975,6976,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6008,2669,0,2024-05-31 04:39:34
148446,6975,6977,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2672,0,2024-05-31 04:40:34
148447,6973,6974,12.0,6971,10,11.0,0.0,3.0,11.0,96.0,12.0,6006,1379,5,2024-05-31 04:41:34
148448,6976,6978,10.0,6974,8,9.0,0.0,3.0,10.0,96.0,10.0,6006,1809,0,2024-05-31 04:42:35
148449,6974,6976,10.0,6973,6,9.0,0.0,2.0,9.0,95.0,10.0,6008,2202,3,2024-05-31 04:43:35
148450,6976,6978,13.0,6974,11,12.0,0.0,3.0,12.0,96.0,12.0,6006,1125,0,2024-05-31 04:44:35
148451,6973,6974,10.0,6972,7,9.0,0.0,2.0,10.0,96.0,10.0,6008,2419,0,2024-05-31 04:45:35
148452,6973,6974,12.0,6972,10,11.0,0.0,3.0,10.0,96.0,11.0,6009,1254,2,2024-05-31 04:46:36
148453,6974,6976,12.0,6972,9,11.0,0.0,3.0,11.0,96.0,11.0,6006,1688,5,2024-05-31 04:47:36
148454,6973,6974,11.0,6971,7,10.0,0.0,2.0,10.0,96.0,10.0,6006,2119,0,2024-05-31 04:48:37
148455,6974,6976,10.0,6972,7,9.0,0.0,2.0,9.0,95.0,10.0,6006,2029,4,2024-05-31 04:49:37
148456,6974,6976,10.0,6973,7,9.0,0.0,2.0,10.0,96.0,10.0,6008,1663,7,2024-05-31 04:50:38
148457,6975,6977,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2713,2,2024-05-31 04:51:38
148458,6975,6977,15.0,6973,15,15.0,0.0,3.0,15.0,97.0,16.0,6007,121,0,2024-05-31 04:52:39
148459,6972,6974,13.0,6970,10,12.0,0.0,3.0,11.0,96.0,12.0,6008,1484,5,2024-05-31 04:53:39
148460,6973,6975,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6008,2627,3,2024-05-31 04:54:40
148461,6975,6977,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6006,2571,6,2024-05-31 04:55:40
148462,6974,6976,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6005,2609,3,2024-05-31 04:56:40
148463,6976,6978,11.0,6974,8,10.0,0.0,3.0,11.0,96.0,11.0,6003,1186,6,2024-05-31 04:57:40
148464,6974,6975,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6004,2488,2,2024-05-31 04:58:40
148465,6975,6977,10.0,6974,6,9.0,0.0,2.0,10.0,96.0,10.0,6004,2382,0,2024-05-31 05:00:41
148466,6974,6976,10.0,6973,6,9.0,0.0,2.0,10.0,96.0,10.0,6005,2362,0,2024-05-31 05:01:42
148467,6975,6977,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6007,2650,0,2024-05-31 05:02:42
148468,6974,6976,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2615,3,2024-05-31 05:03:43
148469,6977,6979,11.0,6975,9,11.0,0.0,3.0,11.0,96.0,11.0,6008,1541,5,2024-05-31 05:04:43
148470,6975,6977,10.0,6973,7,9.0,0.0,2.0,10.0,96.0,10.0,6011,1997,0,2024-05-31 05:05:43
148471,6977,6978,11.0,6975,7,10.0,0.0,2.0,10.0,96.0,11.0,6006,1565,0,2024-05-31 05:06:44
148472,6976,6977,13.0,6975,11,12.0,0.0,3.0,13.0,96.0,13.0,6006,555,3,2024-05-31 05:07:44
148473,6975,6977,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6008,2714,0,2024-05-31 05:08:44
148474,6976,6978,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6005,2625,8,2024-05-31 05:09:44
148475,6975,6977,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6006,2675,2,2024-05-31 05:10:45
148476,6976,6978,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6004,2701,7,2024-05-31 05:11:45
148477,6975,6976,10.0,6974,7,9.0,0.0,2.0,10.0,96.0,10.0,6000,1999,3,2024-05-31 05:12:45
148478,6973,6975,12.0,6972,10,11.0,0.0,3.0,11.0,96.0,12.0,5997,732,5,2024-05-31 05:13:46
148479,6972,6973,13.0,6972,11,12.0,0.0,3.0,11.0,96.0,12.0,6003,1388,2,2024-05-31 05:14:46
148480,6973,6975,11.0,6972,7,9.0,0.0,2.0,11.0,96.0,11.0,6003,2097,6,2024-05-31 05:15:47
148481,6972,6974,12.0,6970,10,11.0,0.0,3.0,12.0,96.0,12.0,5994,908,6,2024-05-31 05:16:47
148482,6973,6975,10.0,6971,9,10.0,0.0,3.0,8.0,96.0,9.0,5991,1555,0,2024-05-31 05:17:48
148483,6973,6975,10.0,6972,7,9.0,0.0,2.0,10.0,96.0,10.0,5993,2322,3,2024-05-31 05:18:48
148484,6974,6975,13.0,6972,11,12.0,0.0,3.0,12.0,96.0,12.0,6009,920,6,2024-05-31 05:19:48
148485,6976,6977,10.0,6974,6,9.0,0.0,2.0,9.0,95.0,10.0,6005,2574,2,2024-05-31 05:20:49
148486,6974,6975,10.0,6972,7,9.0,0.0,2.0,9.0,96.0,10.0,6006,2439,0,2024-05-31 05:21:50
148487,6972,6975,10.0,6970,7,9.0,0.0,2.0,9.0,96.0,10.0,6006,2400,8,2024-05-31 05:22:50
148488,6971,6973,11.0,6970,7,9.0,0.0,2.0,10.0,96.0,10.0,6009,2304,0,2024-05-31 05:23:51
148489,6975,6976,13.0,6974,12,13.0,0.0,3.0,13.0,96.0,13.0,6005,605,0,2024-05-31 05:24:51
148490,6973,6975,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6007,2684,7,2024-05-31 05:25:51
148491,6971,6972,10.0,6970,6,9.0,0.0,2.0,9.0,96.0,10.0,5982,2639,2,2024-05-31 05:26:52
148492,6972,6974,10.0,6970,8,9.0,0.0,3.0,8.0,96.0,9.0,6009,1985,6,2024-05-31 05:27:52
148493,6973,6975,11.0,6972,8,9.0,0.0,3.0,10.0,96.0,10.0,6010,1782,0,2024-05-31 05:28:53
148494,6974,6975,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6012,2599,5,2024-05-31 05:29:53
148495,6974,6975,13.0,6972,12,13.0,0.0,3.0,12.0,96.0,12.0,6012,529,0,2024-05-31 05:30:54
148496,6972,6974,10.0,6970,7,9.0,0.0,2.0,9.0,96.0,10.0,6014,1935,0,2024-05-31 05:31:54
148497,6974,6976,11.0,6972,8,10.0,0.0,3.0,10.0,95.0,10.0,6008,1211,6,2024-05-31 05:32:55
148498,6972,6974,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2639,6,2024-05-31 05:33:55
148499,6974,6975,15.0,6973,14,15.0,0.0,3.0,15.0,96.0,15.0,6010,266,2,2024-05-31 05:34:56
148500,6975,6976,10.0,6973,7,9.0,0.0,3.0,9.0,96.0,10.0,6011,1601,6,2024-05-31 05:35:56
148501,6976,6978,10.0,6974,8,9.0,0.0,2.0,10.0,96.0,10.0,6011,1263,7,2024-05-31 05:36:56
148502,6974,6975,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6012,2492,3,2024-05-31 05:37:57
148503,6974,6975,11.0,6974,9,10.0,0.0,3.0,10.0,96.0,10.0,6012,1206,2,2024-05-31 05:38:57
148504,6974,6976,13.0,6973,11,12.0,0.0,3.0,13.0,96.0,13.0,6010,827,3,2024-05-31 05:39:57
148505,6975,6977,12.0,6974,10,11.0,0.0,3.0,11.0,96.0,12.0,6010,1039,4,2024-05-31 05:40:57
148506,6975,6978,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6015,2621,0,2024-05-31 05:41:58
148507,6976,6978,10.0,6975,6,9.0,0.0,2.0,9.0,96.0,10.0,5989,2650,5,2024-05-31 05:42:58
148508,6975,6978,12.0,6972,9,11.0,0.0,3.0,11.0,96.0,12.0,6009,1275,3,2024-05-31 05:43:58
148509,6976,6979,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6008,2567,2,2024-05-31 05:44:58
148510,6974,6977,10.0,6972,7,9.0,0.0,2.0,10.0,96.0,10.0,6012,2193,8,2024-05-31 05:45:59
148511,6975,6978,11.0,6973,8,10.0,0.0,3.0,10.0,96.0,11.0,6007,1884,8,2024-05-31 05:46:59
148512,6975,6978,10.0,6973,7,9.0,0.0,2.0,10.0,96.0,10.0,6009,1983,0,2024-05-31 05:48:00
148513,6975,6977,11.0,6972,9,10.0,0.0,3.0,10.0,96.0,11.0,6009,555,4,2024-05-31 05:49:00
148514,6975,6977,10.0,6973,6,9.0,0.0,2.0,10.0,96.0,10.0,6008,2597,5,2024-05-31 05:50:01
148515,6976,6978,18.0,6974,16,17.0,0.0,3.0,16.0,97.0,17.0,6007,751,0,2024-05-31 05:51:02
148516,6975,6977,16.0,6973,15,15.0,0.0,3.0,15.0,96.0,15.0,6005,614,0,2024-05-31 05:52:02
148517,6973,6975,11.0,6972,9,10.0,0.0,3.0,11.0,96.0,11.0,6007,1122,0,2024-05-31 05:53:02
148518,6974,6976,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6005,2650,7,2024-05-31 05:54:03
148519,6974,6976,12.0,6972,10,11.0,0.0,3.0,12.0,96.0,13.0,6007,560,0,2024-05-31 05:55:03
148520,6975,6977,13.0,6974,11,12.0,0.0,3.0,11.0,96.0,12.0,6007,789,2,2024-05-31 05:56:04
148521,6972,6974,10.0,6970,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2466,7,2024-05-31 05:57:04
148522,6972,6974,10.0,6971,7,9.0,0.0,2.0,10.0,96.0,10.0,6005,2195,4,2024-05-31 05:58:04
148523,6974,6975,10.0,6972,8,9.0,0.0,2.0,10.0,96.0,10.0,6000,1861,3,2024-05-31 06:00:06
148524,6972,6974,11.0,6970,8,10.0,0.0,3.0,11.0,96.0,12.0,6006,1492,5,2024-05-31 06:01:06
148525,6975,6977,10.0,6973,7,9.0,0.0,3.0,10.0,95.0,10.0,6004,2171,5,2024-05-31 06:02:07
148526,6972,6974,15.0,6971,14,15.0,0.0,3.0,13.0,96.0,13.0,6010,363,7,2024-05-31 06:03:07
148527,6975,6977,10.0,6973,8,10.0,0.0,3.0,10.0,96.0,11.0,6011,508,0,2024-05-31 06:04:07
148528,6976,6978,12.0,6974,9,11.0,0.0,3.0,10.0,96.0,11.0,6013,1679,5,2024-05-31 06:05:08
148529,6976,6977,10.0,6975,6,9.0,0.0,2.0,10.0,96.0,10.0,6010,2498,2,2024-05-31 06:06:08
148530,6975,6977,11.0,6974,9,10.0,0.0,3.0,10.0,96.0,11.0,6012,1014,0,2024-05-31 06:07:09
148531,6976,6977,15.0,6975,12,14.0,0.0,3.0,13.0,97.0,13.0,6008,1132,3,2024-05-31 06:08:09
148532,6976,6978,10.0,6975,7,9.0,0.0,2.0,10.0,96.0,10.0,6011,2171,3,2024-05-31 06:09:09
148533,6978,6980,11.0,6977,7,9.0,0.0,2.0,11.0,96.0,11.0,6007,1894,5,2024-05-31 06:10:10
148534,6976,6977,20.0,6975,18,19.0,0.0,4.0,18.0,97.0,18.0,6007,828,0,2024-05-31 06:11:10
148535,6976,6977,14.0,6974,11,13.0,0.0,3.0,13.0,96.0,13.0,6005,734,3,2024-05-31 06:12:11
148536,6974,6975,10.0,6972,7,9.0,0.0,3.0,9.0,95.0,10.0,6001,1768,2,2024-05-31 06:13:11
148537,6971,6972,14.0,6969,13,14.0,0.0,3.0,13.0,96.0,14.0,5992,697,7,2024-05-31 06:14:12
148538,6972,6973,13.0,6970,11,12.0,0.0,3.0,11.0,96.0,11.0,5987,817,7,2024-05-31 06:15:12
148539,6962,6963,10.0,6961,6,9.0,0.0,2.0,10.0,96.0,10.0,6025,2240,2,2024-05-31 06:16:13
148540,6974,6977,13.0,6972,10,12.0,0.0,3.0,12.0,97.0,12.0,6004,1282,3,2024-05-31 06:17:14
148541,6975,6978,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6004,2485,0,2024-05-31 06:18:14
148542,6973,6976,13.0,6971,12,12.0,0.0,3.0,13.0,96.0,14.0,6006,493,2,2024-05-31 06:19:15
148543,6973,6975,12.0,6971,10,11.0,0.0,3.0,11.0,96.0,11.0,6005,1259,7,2024-05-31 06:20:15
148544,6975,6977,11.0,6973,7,10.0,0.0,2.0,10.0,96.0,10.0,6005,1941,0,2024-05-31 06:21:16
148545,6975,6977,21.0,6973,19,20.0,0.0,4.0,19.0,97.0,19.0,6008,601,0,2024-05-31 06:22:17
148546,6974,6976,11.0,6972,9,10.0,0.0,3.0,10.0,96.0,11.0,6007,818,0,2024-05-31 06:23:17
148547,6975,6976,13.0,6973,10,12.0,0.0,3.0,11.0,96.0,11.0,6007,1619,2,2024-05-31 06:24:17
148548,6975,6978,10.0,6973,8,9.0,0.0,3.0,9.0,95.0,10.0,6003,1362,6,2024-05-31 06:25:18
148549,6973,6975,10.0,6972,6,9.0,0.0,2.0,9.0,96.0,10.0,6011,2650,2,2024-05-31 06:26:18
148550,6974,6976,15.0,6972,13,14.0,0.0,3.0,13.0,96.0,14.0,6004,542,4,2024-05-31 06:27:19
148551,6974,6976,14.0,6972,13,14.0,0.0,3.0,14.0,96.0,14.0,6006,327,8,2024-05-31 06:28:19
148552,6975,6977,27.0,6973,26,26.0,0.0,4.0,20.0,97.0,21.0,6003,138,3,2024-05-31 06:29:20
148553,6972,6974,10.0,6970,7,9.0,0.0,2.0,10.0,96.0,10.0,6004,2258,5,2024-05-31 06:30:20
148554,6975,6977,11.0,6973,8,10.0,0.0,2.0,10.0,96.0,11.0,6007,1974,4,2024-05-31 06:31:21
148555,6973,6976,16.0,6970,14,15.0,0.0,3.0,14.0,97.0,14.0,6011,450,5,2024-05-31 06:32:21
148556,6972,6974,16.0,6971,14,15.0,0.0,3.0,15.0,96.0,15.0,6008,408,3,2024-05-31 06:33:22
148557,6976,6978,10.0,6974,7,9.0,0.0,2.0,10.0,96.0,10.0,6006,1680,0,2024-05-31 06:34:22
148558,6975,6977,14.0,6973,11,13.0,0.0,3.0,12.0,96.0,13.0,6008,1432,0,2024-05-31 06:35:23
148559,6973,6975,11.0,6972,9,10.0,0.0,3.0,11.0,96.0,11.0,6008,1278,5,2024-05-31 06:36:23
148560,6974,6976,10.0,6972,7,9.0,0.0,2.0,9.0,95.0,10.0,6003,2208,2,2024-05-31 06:37:23
148561,6974,6976,13.0,6973,12,12.0,0.0,3.0,12.0,96.0,13.0,6002,260,3,2024-05-31 06:38:24
148562,6973,6974,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6007,2635,3,2024-05-31 06:39:25
148563,6974,6975,10.0,6972,6,9.0,0.0,2.0,10.0,95.0,10.0,6012,2365,0,2024-05-31 06:40:25
148564,6975,6975,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,6010,2649,4,2024-05-31 06:41:26
148565,6975,6977,10.0,6974,8,9.0,0.0,3.0,10.0,95.0,10.0,6009,1464,3,2024-05-31 06:42:26
148566,6976,6978,12.0,6973,11,12.0,0.0,3.0,12.0,96.0,12.0,6011,1279,7,2024-05-31 06:43:27
148567,6973,6975,12.0,6971,10,11.0,0.0,3.0,12.0,96.0,12.0,6010,1238,2,2024-05-31 06:44:27
148568,6975,6978,10.0,6973,7,9.0,0.0,2.0,9.0,96.0,10.0,6010,2346,5,2024-05-31 06:45:28
148569,6974,6976,11.0,6973,8,9.0,0.0,3.0,10.0,96.0,10.0,6014,1665,0,2024-05-31 06:46:28
148570,6976,6977,10.0,6974,8,9.0,0.0,3.0,10.0,96.0,11.0,6007,1206,5,2024-05-31 06:47:29
148571,6974,6976,16.0,6972,15,16.0,0.0,3.0,14.0,97.0,14.0,6008,656,0,2024-05-31 06:48:29
148572,6973,6975,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6012,2439,3,2024-05-31 06:49:30
148573,6973,6975,10.0,6972,8,9.0,0.0,2.0,10.0,96.0,10.0,6012,1804,0,2024-05-31 06:50:30
148574,6974,6976,10.0,6972,6,9.0,0.0,2.0,10.0,96.0,10.0,6009,2458,3,2024-05-31 06:51:30
148575,6974,6976,14.0,6971,12,13.0,0.0,3.0,13.0,96.0,14.0,6008,581,6,2024-05-31 06:52:30
148576,6975,6978,10.0,6972,6,9.0,0.0,2.0,9.0,95.0,10.0,6009,2710,10,2024-05-31 06:53:31
148577,6975,6977,11.0,6972,8,10.0,0.0,3.0,11.0,96.0,11.0,6010,2665,4,2024-05-31 06:54:31
148578,6973,6975,13.0,6971,11,12.0,0.0,3.0,12.0,96.0,13.0,6010,1219,0,2024-05-31 06:55:32
148579,6973,6976,13.0,6971,10,12.0,0.0,3.0,12.0,96.0,12.0,6011,1372,8,2024-05-31 06:56:32
148580,6974,6976,15.0,6972,13,14.0,0.0,3.0,13.0,96.0,14.0,6009,982,6,2024-05-31 06:57:33
148581,6974,6976,10.0,6972,6,9.0,0.0,2.0,9.0,95.0,10.0,6007,2649,5,2024-05-31 06:58:33
148582,6972,6975,12.0,6970,9,11.0,0.0,3.0,10.0,96.0,11.0,6011,1286,9,2024-05-31 07:00:34
148583,6975,6977,12.0,6972,9,10.0,0.0,3.0,10.0,96.0,10.0,6013,1608,5,2024-05-31 07:01:35
148584,6974,6977,13.0,6971,10,12.0,0.0,3.0,12.0,96.0,12.0,6013,1097,8,2024-05-31 07:02:36
148585,6973,6975,10.0,6971,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2693,9,2024-05-31 07:03:36
148586,6975,6977,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6010,2608,0,2024-05-31 07:04:36
148587,6976,6977,10.0,6974,6,9.0,0.0,2.0,9.0,96.0,10.0,5999,2648,0,2024-05-31 07:05:36
148588,6977,6978,19.0,6975,17,18.0,0.0,4.0,17.0,96.0,18.0,5982,195,3,2024-05-31 07:06:37
148589,6974,6976,10.0,6973,6,9.0,0.0,2.0,9.0,96.0,10.0,6009,2655,2,2024-05-31 07:07:37
148590,6974,6976,13.0,6973,10,12.0,0.0,3.0,12.0,96.0,12.0,6010,1314,2,2024-05-31 07:08:37
148591,6975,6977,16.0,6974,14,15.0,0.0,3.0,15.0,96.0,15.0,6007,332,3,2024-05-31 07:09:38
148592,6972,6974,15.0,6970,13,14.0,0.0,3.0,14.0,97.0,15.0,6009,827,2,2024-05-31 07:10:38
148593,6974,6976,13.0,6972,9,12.0,0.0,3.0,11.0,96.0,11.0,6004,1526,7,2024-05-31 07:11:39
148594,6973,6975,11.0,6971,9,10.0,0.0,3.0,11.0,96.0,11.0,6005,1242,0,2024-05-31 07:12:40
148595,6979,6981,11.0,6977,8,10.0,0.0,3.0,10.0,95.0,10.0,6007,1832,0,2024-05-31 07:13:40
148596,6981,6982,10.0,6979,8,9.0,0.0,3.0,9.0,95.0,10.0,6004,1672,3,2024-05-31 07:14:41
148597,6971,6972,11.0,6969,9,10.0,0.0,3.0,10.0,96.0,11.0,6002,1309,5,2024-05-31 07:15:41
148598,6971,6972,10.0,6970,7,9.0,0.0,3.0,10.0,95.0,10.0,6002,1569,2,2024-05-31 07:16:42
148599,6971,6973,10.0,6970,7,9.0,0.0,2.0,10.0,96.0,10.0,6001,2234,0,2024-05-31 07:17:42
148600,6972,6973,15.0,6970,13,14.0,0.0,3.0,14.0,96.0,15.0,6000,856,3,2024-05-31 07:18:42
148601,6963,6963,10.0,6962,6,9.0,0.0,2.0,9.0,96.0,10.0,5991,2654,3,2024-05-31 07:19:42
148602,6962,6963,15.0,6961,15,15.0,0.0,4.0,14.0,96.0,14.0,5966,394,2,2024-05-31 07:20:42
148603,6961,6962,10.0,6960,6,9.0,0.0,2.0,9.0,95.0,10.0,5954,2446,5,2024-05-31 07:21:43
148604,6959,6960,22.0,6958,20,21.0,0.0,5.0,19.0,96.0,19.0,5996,577,3,2024-05-31 07:22:43
