Unnamed: 0,csvTime,P3_33,P3_18,P3_17,P3_16,status,work_status
43404,2024-06-26 23:49:21,0,-53,0,0,False,未开机
43405,2024-06-26 23:50:21,0,-53,0,0,False,未开机
43406,2024-06-26 23:51:22,0,-53,0,0,False,未开机
43407,2024-06-26 23:52:22,0,-53,0,0,False,未开机
43408,2024-06-26 23:53:21,0,-53,0,0,False,未开机
43409,2024-06-26 23:54:21,0,-53,0,0,False,未开机
43410,2024-06-26 23:55:22,0,-53,0,0,False,未开机
43411,2024-06-26 23:56:21,0,-53,0,0,False,未开机
43412,2024-06-26 23:57:21,0,-53,0,0,False,未开机
43413,2024-06-26 23:58:22,0,-53,0,0,False,未开机
43414,2024-06-26 23:59:21,0,-53,0,0,False,未开机
43415,2024-06-27 00:00:21,0,-53,0,0,False,未开机
43416,2024-06-27 00:01:21,0,-53,0,0,False,未开机
43417,2024-06-27 00:02:21,0,-53,0,0,False,未开机
43418,2024-06-27 00:03:21,0,-53,0,0,False,未开机
43419,2024-06-27 00:04:22,0,-53,0,0,False,未开机
43420,2024-06-27 00:05:21,0,-53,0,0,False,未开机
43421,2024-06-27 00:06:22,0,-53,0,0,False,未开机
43422,2024-06-27 00:07:21,0,-53,0,0,False,未开机
43423,2024-06-27 00:08:21,0,-53,0,0,False,未开机
43424,2024-06-27 00:09:22,0,-53,0,0,False,未开机
43425,2024-06-27 00:10:22,0,-53,0,0,False,未开机
43426,2024-06-27 00:11:21,0,-53,0,0,False,未开机
43427,2024-06-27 00:12:22,0,-53,0,0,False,未开机
43428,2024-06-27 00:13:22,0,-53,0,0,False,未开机
43429,2024-06-27 00:14:22,0,-53,0,0,False,未开机
43430,2024-06-27 00:15:21,0,-53,0,0,False,未开机
43431,2024-06-27 00:16:22,0,-53,0,0,False,未开机
43432,2024-06-27 00:17:22,0,-53,0,0,False,未开机
43433,2024-06-27 00:18:22,0,-53,0,0,False,未开机
43434,2024-06-27 00:19:21,0,-53,0,0,False,未开机
43435,2024-06-27 00:20:21,0,-53,0,0,False,未开机
43436,2024-06-27 00:21:21,0,-53,0,0,False,未开机
43437,2024-06-27 00:22:21,0,-53,0,0,False,未开机
43438,2024-06-27 00:23:21,0,-53,0,0,False,未开机
43439,2024-06-27 00:24:21,0,-53,0,0,False,未开机
43440,2024-06-27 00:25:21,0,-53,0,0,False,未开机
43441,2024-06-27 00:26:21,0,-53,0,0,False,未开机
43442,2024-06-27 00:27:22,0,-53,0,0,False,未开机
43443,2024-06-27 00:28:21,0,-53,0,0,False,未开机
43444,2024-06-27 00:29:21,0,-53,0,0,False,未开机
43445,2024-06-27 00:30:22,0,-53,0,0,False,未开机
43446,2024-06-27 00:31:21,0,-53,0,0,False,未开机
43447,2024-06-27 00:32:21,0,-53,0,0,False,未开机
43448,2024-06-27 00:33:21,0,-53,0,0,False,未开机
43449,2024-06-27 00:34:22,0,-53,0,0,False,未开机
43450,2024-06-27 00:35:21,0,-53,0,0,False,未开机
43451,2024-06-27 00:36:21,0,-53,0,0,False,未开机
43452,2024-06-27 00:37:22,0,-53,0,0,False,未开机
43453,2024-06-27 00:38:21,0,-53,0,0,False,未开机
43454,2024-06-27 00:39:22,0,-53,0,0,False,未开机
43455,2024-06-27 00:40:21,0,-53,0,0,False,未开机
43456,2024-06-27 00:41:22,0,-53,0,0,False,未开机
43457,2024-06-27 00:42:21,0,-53,0,0,False,未开机
43458,2024-06-27 00:43:22,0,-53,0,0,False,未开机
43459,2024-06-27 00:44:21,0,-53,0,0,False,未开机
43460,2024-06-27 00:45:22,0,-53,0,0,False,未开机
43461,2024-06-27 00:46:21,0,-53,0,0,False,未开机
43462,2024-06-27 00:47:22,0,-53,0,0,False,未开机
43463,2024-06-27 00:48:21,0,-53,0,0,False,未开机
43464,2024-06-27 00:49:21,0,-53,0,0,False,未开机
43465,2024-06-27 00:50:21,0,-53,0,0,False,未开机
43466,2024-06-27 00:51:22,0,-53,0,0,False,未开机
43467,2024-06-27 00:52:21,0,-53,0,0,False,未开机
43468,2024-06-27 00:53:22,0,-53,0,0,False,未开机
43469,2024-06-27 00:54:21,0,-53,0,0,False,未开机
43470,2024-06-27 00:55:21,0,-53,0,0,False,未开机
43471,2024-06-27 00:56:21,0,-53,0,0,False,未开机
43472,2024-06-27 00:57:21,0,-53,0,0,False,未开机
43473,2024-06-27 00:58:21,0,-53,0,0,False,未开机
43474,2024-06-27 00:59:21,0,-53,0,0,False,未开机
43475,2024-06-27 01:00:21,0,-53,0,0,False,未开机
43476,2024-06-27 01:01:21,0,-53,0,0,False,未开机
43477,2024-06-27 01:02:21,0,-53,0,0,False,未开机
43478,2024-06-27 01:03:22,0,-53,0,0,False,未开机
43479,2024-06-27 01:04:21,0,-53,0,0,False,未开机
43480,2024-06-27 01:05:21,0,-53,0,0,False,未开机
43481,2024-06-27 01:06:21,0,-53,0,0,False,未开机
43482,2024-06-27 01:07:22,0,-53,0,0,False,未开机
43483,2024-06-27 01:08:22,0,-53,0,0,False,未开机
43484,2024-06-27 01:09:21,0,-53,0,0,False,未开机
43485,2024-06-27 01:10:22,0,-53,0,0,False,未开机
43486,2024-06-27 01:11:21,0,-53,0,0,False,未开机
43487,2024-06-27 01:12:21,0,-53,0,0,False,未开机
43488,2024-06-27 01:13:22,0,-53,0,0,False,未开机
43489,2024-06-27 01:14:22,0,-53,0,0,False,未开机
43490,2024-06-27 01:15:21,0,-53,0,0,False,未开机
43491,2024-06-27 01:16:22,0,-53,0,0,False,未开机
43492,2024-06-27 01:17:21,0,-53,0,0,False,未开机
43493,2024-06-27 01:18:21,0,-53,0,0,False,未开机
43494,2024-06-27 01:19:22,0,-53,0,0,False,未开机
43495,2024-06-27 01:20:21,0,-53,0,0,False,未开机
43496,2024-06-27 01:21:21,0,-53,0,0,False,未开机
43497,2024-06-27 01:22:21,0,-53,0,0,False,未开机
43498,2024-06-27 01:23:21,0,-53,0,0,False,未开机
43499,2024-06-27 01:24:22,0,-53,0,0,False,未开机
43500,2024-06-27 01:25:21,0,-53,0,0,False,未开机
43501,2024-06-27 01:26:22,0,-53,0,0,False,未开机
43502,2024-06-27 01:27:21,0,-53,0,0,False,未开机
43503,2024-06-27 01:28:21,0,-53,0,0,False,未开机
43504,2024-06-27 01:29:21,0,-53,0,0,False,未开机
43505,2024-06-27 01:30:21,0,-53,0,0,False,未开机
43506,2024-06-27 01:31:21,0,-53,0,0,False,未开机
43507,2024-06-27 01:32:21,0,-53,0,0,False,未开机
43508,2024-06-27 01:33:21,0,-53,0,0,False,未开机
43509,2024-06-27 01:34:21,0,-53,0,0,False,未开机
43510,2024-06-27 01:35:22,0,-53,0,0,False,未开机
43511,2024-06-27 01:36:21,0,-53,0,0,False,未开机
43512,2024-06-27 01:37:21,0,-53,0,0,False,未开机
43513,2024-06-27 01:38:21,0,-53,0,0,False,未开机
43514,2024-06-27 01:39:21,0,-53,0,0,False,未开机
43515,2024-06-27 01:40:21,0,-53,0,0,False,未开机
43516,2024-06-27 01:41:21,0,-53,0,0,False,未开机
43517,2024-06-27 01:42:21,0,-53,0,0,False,未开机
43518,2024-06-27 01:43:21,0,-53,0,0,False,未开机
43519,2024-06-27 01:44:22,0,-53,0,0,False,未开机
43520,2024-06-27 01:45:21,0,-53,0,0,False,未开机
43521,2024-06-27 01:46:21,0,-53,0,0,False,未开机
43522,2024-06-27 01:47:21,0,-53,0,0,False,未开机
43523,2024-06-27 01:48:21,0,-53,0,0,False,未开机
43524,2024-06-27 01:49:21,0,-53,0,0,False,未开机
43525,2024-06-27 01:50:21,0,-53,0,0,False,未开机
43526,2024-06-27 01:51:21,0,-53,0,0,False,未开机
43527,2024-06-27 01:52:21,0,-53,0,0,False,未开机
43528,2024-06-27 01:53:21,0,-53,0,0,False,未开机
43529,2024-06-27 01:54:21,0,-53,0,0,False,未开机
43530,2024-06-27 01:55:21,0,-53,0,0,False,未开机
43531,2024-06-27 01:56:21,0,-53,0,0,False,未开机
43532,2024-06-27 01:57:21,0,-53,0,0,False,未开机
43533,2024-06-27 01:58:22,0,-53,0,0,False,未开机
43534,2024-06-27 01:59:22,0,-53,0,0,False,未开机
43535,2024-06-27 02:00:21,0,-53,0,0,False,未开机
43536,2024-06-27 02:01:22,0,-53,0,0,False,未开机
43537,2024-06-27 02:02:21,0,-53,0,0,False,未开机
43538,2024-06-27 02:03:21,0,-53,0,0,False,未开机
43539,2024-06-27 02:04:22,0,-53,0,0,False,未开机
43540,2024-06-27 02:05:21,0,-53,0,0,False,未开机
43541,2024-06-27 02:06:21,0,-53,0,0,False,未开机
43542,2024-06-27 02:07:21,0,-53,0,0,False,未开机
43543,2024-06-27 02:08:22,0,-53,0,0,False,未开机
43544,2024-06-27 02:09:22,0,-53,0,0,False,未开机
43545,2024-06-27 02:10:21,0,-53,0,0,False,未开机
43546,2024-06-27 02:11:21,0,-53,0,0,False,未开机
43547,2024-06-27 02:12:22,0,-53,0,0,False,未开机
43548,2024-06-27 02:13:21,0,-53,0,0,False,未开机
43549,2024-06-27 02:14:21,0,-53,0,0,False,未开机
43550,2024-06-27 02:15:21,0,-53,0,0,False,未开机
43551,2024-06-27 02:16:21,0,-53,0,0,False,未开机
43552,2024-06-27 02:17:22,0,-53,0,0,False,未开机
43553,2024-06-27 02:18:21,0,-53,0,0,False,未开机
43554,2024-06-27 02:19:21,0,-53,0,0,False,未开机
43555,2024-06-27 02:20:21,0,-53,0,0,False,未开机
43556,2024-06-27 02:21:21,0,-53,0,0,False,未开机
43557,2024-06-27 02:22:22,0,-53,0,0,False,未开机
43558,2024-06-27 02:23:21,0,-53,0,0,False,未开机
43559,2024-06-27 02:24:21,0,-53,0,0,False,未开机
43560,2024-06-27 02:25:21,0,-53,0,0,False,未开机
43561,2024-06-27 02:26:21,0,-53,0,0,False,未开机
43562,2024-06-27 02:27:21,0,-53,0,0,False,未开机
43563,2024-06-27 02:28:21,0,-53,0,0,False,未开机
43564,2024-06-27 02:29:21,0,-53,0,0,False,未开机
43565,2024-06-27 02:30:21,0,-53,0,0,False,未开机
43566,2024-06-27 02:31:21,0,-53,0,0,False,未开机
43567,2024-06-27 02:32:21,0,-53,0,0,False,未开机
43568,2024-06-27 02:33:22,0,-53,0,0,False,未开机
43569,2024-06-27 02:34:21,0,-53,0,0,False,未开机
43570,2024-06-27 02:35:21,0,-53,0,0,False,未开机
43571,2024-06-27 02:36:21,0,-53,0,0,False,未开机
43572,2024-06-27 02:37:21,0,-53,0,0,False,未开机
43573,2024-06-27 02:38:21,0,-53,0,0,False,未开机
43574,2024-06-27 02:39:22,0,-53,0,0,False,未开机
43575,2024-06-27 02:40:21,0,-53,0,0,False,未开机
43576,2024-06-27 02:41:21,0,-53,0,0,False,未开机
43577,2024-06-27 02:42:21,0,-53,0,0,False,未开机
43578,2024-06-27 02:43:21,0,-53,0,0,False,未开机
43579,2024-06-27 02:44:21,0,-53,0,0,False,未开机
43580,2024-06-27 02:45:22,0,-53,0,0,False,未开机
43581,2024-06-27 02:46:22,0,-53,0,0,False,未开机
43582,2024-06-27 02:47:21,0,-53,0,0,False,未开机
43583,2024-06-27 02:48:21,0,-53,0,0,False,未开机
43584,2024-06-27 02:49:21,0,-53,0,0,False,未开机
43585,2024-06-27 02:50:22,0,-53,0,0,False,未开机
43586,2024-06-27 02:51:21,0,-53,0,0,False,未开机
43587,2024-06-27 02:52:22,0,-53,0,0,False,未开机
43588,2024-06-27 02:53:21,0,-53,0,0,False,未开机
43589,2024-06-27 02:54:21,0,-53,0,0,False,未开机
43590,2024-06-27 02:55:22,0,-53,0,0,False,未开机
43591,2024-06-27 02:56:21,0,-53,0,0,False,未开机
43592,2024-06-27 02:57:21,0,-53,0,0,False,未开机
43593,2024-06-27 02:58:21,0,-53,0,0,False,未开机
43594,2024-06-27 02:59:21,0,-53,0,0,False,未开机
43595,2024-06-27 03:00:21,0,-53,0,0,False,未开机
43596,2024-06-27 03:01:21,0,-53,0,0,False,未开机
43597,2024-06-27 03:02:21,0,-53,0,0,False,未开机
43598,2024-06-27 03:03:21,0,-53,0,0,False,未开机
43599,2024-06-27 03:04:21,0,-53,0,0,False,未开机
43600,2024-06-27 03:05:21,0,-53,0,0,False,未开机
43601,2024-06-27 03:06:22,0,-53,0,0,False,未开机
43602,2024-06-27 03:07:21,0,-53,0,0,False,未开机
43603,2024-06-27 03:08:21,0,-53,0,0,False,未开机
43604,2024-06-27 03:09:21,0,-53,0,0,False,未开机
43605,2024-06-27 03:10:21,0,-53,0,0,False,未开机
43606,2024-06-27 03:11:21,0,-53,0,0,False,未开机
43607,2024-06-27 03:12:21,0,-53,0,0,False,未开机
43608,2024-06-27 03:13:22,0,-53,0,0,False,未开机
43609,2024-06-27 03:14:21,0,-53,0,0,False,未开机
43610,2024-06-27 03:15:21,0,-53,0,0,False,未开机
43611,2024-06-27 03:16:21,0,-53,0,0,False,未开机
43612,2024-06-27 03:17:21,0,-53,0,0,False,未开机
43613,2024-06-27 03:18:21,0,-53,0,0,False,未开机
43614,2024-06-27 03:19:21,0,-53,0,0,False,未开机
43615,2024-06-27 03:20:22,0,-53,0,0,False,未开机
43616,2024-06-27 03:21:21,0,-53,0,0,False,未开机
43617,2024-06-27 03:22:21,0,-53,0,0,False,未开机
43618,2024-06-27 03:23:21,0,-53,0,0,False,未开机
43619,2024-06-27 03:24:21,0,-53,0,0,False,未开机
43620,2024-06-27 03:25:21,0,-53,0,0,False,未开机
43621,2024-06-27 03:26:22,0,-53,0,0,False,未开机
43622,2024-06-27 03:27:21,0,-53,0,0,False,未开机
43623,2024-06-27 03:28:22,0,-53,0,0,False,未开机
43624,2024-06-27 03:29:22,0,-53,0,0,False,未开机
43625,2024-06-27 03:30:21,0,-53,0,0,False,未开机
43626,2024-06-27 03:31:21,0,-53,0,0,False,未开机
43627,2024-06-27 03:32:21,0,-53,0,0,False,未开机
43628,2024-06-27 03:33:21,0,-53,0,0,False,未开机
43629,2024-06-27 03:34:22,0,-53,0,0,False,未开机
43630,2024-06-27 03:35:21,0,-53,0,0,False,未开机
43631,2024-06-27 03:36:21,0,-53,0,0,False,未开机
43632,2024-06-27 03:37:22,0,-53,0,0,False,未开机
43633,2024-06-27 03:38:21,0,-53,0,0,False,未开机
43634,2024-06-27 03:39:22,0,-53,0,0,False,未开机
43635,2024-06-27 03:40:21,0,-53,0,0,False,未开机
43636,2024-06-27 03:41:21,0,-53,0,0,False,未开机
43637,2024-06-27 03:42:21,0,-53,0,0,False,未开机
43638,2024-06-27 03:43:21,0,-53,0,0,False,未开机
43639,2024-06-27 03:44:22,0,-53,0,0,False,未开机
43640,2024-06-27 03:45:21,0,-53,0,0,False,未开机
43641,2024-06-27 03:46:21,0,-53,0,0,False,未开机
43642,2024-06-27 03:47:22,0,-53,0,0,False,未开机
43643,2024-06-27 03:48:21,0,-53,0,0,False,未开机
43644,2024-06-27 03:49:21,0,-53,0,0,False,未开机
43645,2024-06-27 03:50:22,0,-53,0,0,False,未开机
43646,2024-06-27 03:51:21,0,-53,0,0,False,未开机
43647,2024-06-27 03:52:22,0,-53,0,0,False,未开机
43648,2024-06-27 03:53:21,0,-53,0,0,False,未开机
43649,2024-06-27 03:54:21,0,-53,0,0,False,未开机
43650,2024-06-27 03:55:21,0,-53,0,0,False,未开机
43651,2024-06-27 03:56:21,0,-53,0,0,False,未开机
43652,2024-06-27 03:57:21,0,-53,0,0,False,未开机
43653,2024-06-27 03:58:21,0,-53,0,0,False,未开机
43654,2024-06-27 03:59:21,0,-53,0,0,False,未开机
43655,2024-06-27 04:00:21,0,-53,0,0,False,未开机
43656,2024-06-27 04:01:22,0,-53,0,0,False,未开机
43657,2024-06-27 04:02:21,0,-53,0,0,False,未开机
43658,2024-06-27 04:03:21,0,-53,0,0,False,未开机
43659,2024-06-27 04:04:21,0,-53,0,0,False,未开机
43660,2024-06-27 04:05:21,0,-53,0,0,False,未开机
43661,2024-06-27 04:06:21,0,-53,0,0,False,未开机
43662,2024-06-27 04:07:21,0,-53,0,0,False,未开机
43663,2024-06-27 04:08:21,0,-53,0,0,False,未开机
43664,2024-06-27 04:09:21,0,-53,0,0,False,未开机
43665,2024-06-27 04:10:21,0,-53,0,0,False,未开机
43666,2024-06-27 04:11:21,0,-53,0,0,False,未开机
43667,2024-06-27 04:12:22,0,-53,0,0,False,未开机
43668,2024-06-27 04:13:21,0,-53,0,0,False,未开机
43669,2024-06-27 04:14:21,0,-53,0,0,False,未开机
43670,2024-06-27 04:15:21,0,-53,0,0,False,未开机
43671,2024-06-27 04:16:21,0,-53,0,0,False,未开机
43672,2024-06-27 04:17:21,0,-53,0,0,False,未开机
43673,2024-06-27 04:18:21,0,-53,0,0,False,未开机
43674,2024-06-27 04:19:21,0,-53,0,0,False,未开机
43675,2024-06-27 04:20:21,0,-53,0,0,False,未开机
43676,2024-06-27 04:21:21,0,-53,0,0,False,未开机
43677,2024-06-27 04:22:21,0,-53,0,0,False,未开机
43678,2024-06-27 04:23:21,0,-53,0,0,False,未开机
43679,2024-06-27 04:24:21,0,-53,0,0,False,未开机
43680,2024-06-27 04:25:21,0,-53,0,0,False,未开机
43681,2024-06-27 04:26:21,0,-53,0,0,False,未开机
43682,2024-06-27 04:27:21,0,-53,0,0,False,未开机
43683,2024-06-27 04:28:21,0,-53,0,0,False,未开机
43684,2024-06-27 04:29:21,0,-53,0,0,False,未开机
43685,2024-06-27 04:30:21,0,-53,0,0,False,未开机
43686,2024-06-27 04:31:21,0,-53,0,0,False,未开机
43687,2024-06-27 04:32:21,0,-53,0,0,False,未开机
43688,2024-06-27 04:33:22,0,-53,0,0,False,未开机
43689,2024-06-27 04:34:21,0,-53,0,0,False,未开机
43690,2024-06-27 04:35:22,0,-53,0,0,False,未开机
43691,2024-06-27 04:36:21,0,-53,0,0,False,未开机
43692,2024-06-27 04:37:21,0,-53,0,0,False,未开机
43693,2024-06-27 04:38:21,0,-53,0,0,False,未开机
43694,2024-06-27 04:39:21,0,-53,0,0,False,未开机
43695,2024-06-27 04:40:21,0,-53,0,0,False,未开机
43696,2024-06-27 04:41:21,0,-53,0,0,False,未开机
43697,2024-06-27 04:42:21,0,-53,0,0,False,未开机
43698,2024-06-27 04:43:21,0,-53,0,0,False,未开机
43699,2024-06-27 04:44:21,0,-53,0,0,False,未开机
43700,2024-06-27 04:45:21,0,-53,0,0,False,未开机
43701,2024-06-27 04:46:21,0,-53,0,0,False,未开机
43702,2024-06-27 04:47:22,0,-53,0,0,False,未开机
43703,2024-06-27 04:48:21,0,-53,0,0,False,未开机
43704,2024-06-27 04:49:21,0,-53,0,0,False,未开机
43705,2024-06-27 04:50:21,0,-53,0,0,False,未开机
43706,2024-06-27 04:51:21,0,-53,0,0,False,未开机
43707,2024-06-27 04:52:21,0,-53,0,0,False,未开机
43708,2024-06-27 04:53:22,0,-53,0,0,False,未开机
43709,2024-06-27 04:54:21,0,-53,0,0,False,未开机
43710,2024-06-27 04:55:22,0,-53,0,0,False,未开机
43711,2024-06-27 04:56:22,0,-53,0,0,False,未开机
43712,2024-06-27 04:57:21,0,-53,0,0,False,未开机
43713,2024-06-27 04:58:21,0,-53,0,0,False,未开机
43714,2024-06-27 04:59:21,0,-53,0,0,False,未开机
43715,2024-06-27 07:00:22,0,-53,0,0,False,未开机
43716,2024-06-27 07:01:21,0,-53,0,0,False,未开机
43717,2024-06-27 07:02:21,0,-53,0,0,False,未开机
43718,2024-06-27 07:03:21,0,-53,0,0,False,未开机
43719,2024-06-27 07:04:21,0,-53,0,0,False,未开机
43720,2024-06-27 07:05:21,0,-53,0,0,False,未开机
43721,2024-06-27 07:06:21,0,-53,0,0,False,未开机
43722,2024-06-27 07:07:21,0,-53,0,0,False,未开机
43723,2024-06-27 07:08:21,0,-53,0,0,False,未开机
43724,2024-06-27 07:09:21,0,-53,0,0,False,未开机
43725,2024-06-27 07:10:21,0,-53,0,0,False,未开机
43726,2024-06-27 07:11:21,0,-53,0,0,False,未开机
43727,2024-06-27 07:12:21,0,-53,0,0,False,未开机
43728,2024-06-27 07:13:21,0,-53,0,0,False,未开机
43729,2024-06-27 07:14:21,0,-53,0,0,False,未开机
43730,2024-06-27 07:15:21,0,-53,0,0,False,未开机
43731,2024-06-27 07:16:21,0,-53,0,0,False,未开机
43732,2024-06-27 07:17:21,0,-53,0,0,False,未开机
43733,2024-06-27 07:18:21,0,-53,0,0,False,未开机
43734,2024-06-27 07:19:21,0,-53,0,0,False,未开机
43735,2024-06-27 07:20:21,0,-53,0,0,False,未开机
43736,2024-06-27 07:21:21,0,-53,0,0,False,未开机
43737,2024-06-27 07:22:22,0,-53,0,0,False,未开机
43738,2024-06-27 07:23:22,0,-53,0,0,False,未开机
43739,2024-06-27 07:24:21,0,-53,0,0,False,未开机
43740,2024-06-27 07:25:21,0,-53,0,0,False,未开机
43741,2024-06-27 07:26:22,0,-53,0,0,False,未开机
43742,2024-06-27 07:27:21,0,-53,0,0,False,未开机
43743,2024-06-27 07:28:21,0,-53,0,0,False,未开机
43744,2024-06-27 07:29:22,0,-53,0,0,False,未开机
43745,2024-06-27 07:30:21,0,-53,0,0,False,未开机
43746,2024-06-27 07:31:21,0,-53,0,0,False,未开机
43747,2024-06-27 07:32:21,0,-53,0,0,False,未开机
43748,2024-06-27 07:33:21,0,-53,0,0,False,未开机
43749,2024-06-27 07:34:21,0,-53,0,0,False,未开机
43750,2024-06-27 07:35:22,0,-53,0,0,False,未开机
43751,2024-06-27 07:36:22,0,-53,0,0,False,未开机
43752,2024-06-27 07:37:21,0,-53,0,0,False,未开机
43753,2024-06-27 07:38:21,0,-53,0,0,False,未开机
43754,2024-06-27 07:39:22,0,-53,0,0,False,未开机
43755,2024-06-27 07:40:22,0,-53,0,0,False,未开机
43756,2024-06-27 07:41:21,0,-53,0,0,False,未开机
43757,2024-06-27 07:42:21,0,-53,0,0,False,未开机
43758,2024-06-27 07:43:21,0,-53,0,0,False,未开机
43759,2024-06-27 07:44:21,0,-53,0,0,False,未开机
43760,2024-06-27 07:45:21,0,-53,0,0,False,未开机
43761,2024-06-27 07:46:22,0,-53,0,0,False,未开机
43762,2024-06-27 07:47:22,0,-53,0,0,False,未开机
43763,2024-06-27 07:48:22,0,-53,0,0,False,未开机
43764,2024-06-27 07:49:21,0,-53,0,0,False,未开机
43765,2024-06-27 07:50:22,0,-53,0,0,False,未开机
43766,2024-06-27 07:51:21,0,-53,0,0,False,未开机
43767,2024-06-27 07:52:22,0,-53,0,0,False,未开机
43768,2024-06-27 07:53:22,0,-53,0,0,False,未开机
43769,2024-06-27 07:54:21,0,-53,0,0,False,未开机
43770,2024-06-27 07:55:21,0,-53,0,0,False,未开机
43771,2024-06-27 07:56:21,0,-53,0,0,False,未开机
43772,2024-06-27 07:57:21,0,-53,0,0,False,未开机
43773,2024-06-27 07:58:21,0,-53,0,0,False,未开机
43774,2024-06-27 07:59:22,0,-53,0,0,False,未开机
43775,2024-06-27 08:00:21,0,-53,0,0,False,未开机
43776,2024-06-27 08:01:21,0,-53,0,0,False,未开机
43777,2024-06-27 08:02:21,0,-53,0,0,False,未开机
43778,2024-06-27 08:03:21,0,-53,0,0,False,未开机
43779,2024-06-27 08:04:21,0,-53,0,0,False,未开机
43780,2024-06-27 08:05:21,0,-53,0,0,False,未开机
43781,2024-06-27 08:06:21,0,-53,0,0,False,未开机
43782,2024-06-27 08:07:22,0,-53,0,0,False,未开机
43783,2024-06-27 08:08:21,0,-53,0,0,False,未开机
43784,2024-06-27 08:09:22,0,-53,0,0,False,未开机
43785,2024-06-27 08:10:21,0,-53,0,0,False,未开机
43786,2024-06-27 08:11:22,0,-53,0,0,False,未开机
43787,2024-06-27 08:12:21,0,-53,0,0,False,未开机
43788,2024-06-27 08:13:21,0,-53,0,0,False,未开机
43789,2024-06-27 08:14:21,0,-53,0,0,False,未开机
43790,2024-06-27 08:15:22,0,-53,0,0,False,未开机
43791,2024-06-27 08:16:21,0,-53,0,0,False,未开机
43792,2024-06-27 08:17:21,0,-53,0,0,False,未开机
43793,2024-06-27 08:18:21,0,-53,0,0,False,未开机
43794,2024-06-27 08:19:21,0,-53,0,0,False,未开机
43795,2024-06-27 08:20:21,0,-53,0,0,False,未开机
43796,2024-06-27 08:21:21,0,-53,0,0,False,未开机
43797,2024-06-27 08:22:21,0,-53,0,0,False,未开机
43798,2024-06-27 08:23:21,0,-53,0,0,False,未开机
43799,2024-06-27 08:24:22,0,-53,0,0,False,未开机
43800,2024-06-27 08:25:21,0,-53,0,0,False,未开机
43801,2024-06-27 08:26:21,0,-53,0,0,False,未开机
43802,2024-06-27 08:27:21,0,-53,0,0,False,未开机
43803,2024-06-27 08:28:22,0,-53,0,0,False,未开机
43804,2024-06-27 08:29:21,0,-53,0,0,False,未开机
43805,2024-06-27 08:30:21,0,-53,0,0,False,未开机
43806,2024-06-27 08:31:21,0,-53,0,0,False,未开机
43807,2024-06-27 08:32:21,0,-53,0,0,False,未开机
43808,2024-06-27 08:33:21,0,-53,0,0,False,未开机
43809,2024-06-27 08:34:22,0,-53,0,0,False,未开机
43810,2024-06-27 08:35:21,0,-53,0,0,False,未开机
43811,2024-06-27 08:36:21,0,-53,0,0,False,未开机
43812,2024-06-27 08:37:21,0,-53,0,0,False,未开机
43813,2024-06-27 08:38:21,0,-53,0,0,False,未开机
43814,2024-06-27 08:39:21,0,-53,0,0,False,未开机
43815,2024-06-27 08:40:21,0,-53,0,0,False,未开机
43816,2024-06-27 08:41:22,0,-53,0,0,False,未开机
43817,2024-06-27 08:42:21,0,-53,0,0,False,未开机
43818,2024-06-27 08:43:21,0,-53,0,0,False,未开机
43819,2024-06-27 08:44:21,0,-53,0,0,False,未开机
43820,2024-06-27 08:45:21,0,-53,0,0,False,未开机
43821,2024-06-27 08:46:21,0,-53,0,0,False,未开机
43822,2024-06-27 08:47:21,0,-53,0,0,False,未开机
43823,2024-06-27 08:48:21,0,-53,0,0,False,未开机
43824,2024-06-27 08:49:21,0,-53,0,0,False,未开机
43825,2024-06-27 08:50:21,0,-53,0,0,False,未开机
43826,2024-06-27 08:51:21,0,-53,0,0,False,未开机
43827,2024-06-27 08:52:21,0,-53,0,0,False,未开机
43828,2024-06-27 08:53:21,0,-53,0,0,False,未开机
43829,2024-06-27 08:54:21,0,-53,0,0,False,未开机
43830,2024-06-27 08:55:21,0,-53,0,0,False,未开机
43831,2024-06-27 08:56:21,0,-53,0,0,False,未开机
43832,2024-06-27 08:57:21,0,-53,0,0,False,未开机
43833,2024-06-27 08:58:21,0,-53,0,0,False,未开机
43834,2024-06-27 08:59:22,0,-53,0,0,False,未开机
43835,2024-06-27 09:00:21,0,-53,0,0,False,未开机
43836,2024-06-27 09:01:21,0,-53,0,0,False,未开机
43837,2024-06-27 09:02:22,0,-53,0,0,False,未开机
43838,2024-06-27 09:03:22,0,-53,0,0,False,未开机
43839,2024-06-27 09:04:21,0,-53,0,0,False,未开机
43840,2024-06-27 09:05:21,0,-53,0,0,False,未开机
43841,2024-06-27 09:06:21,0,-53,0,0,False,未开机
43842,2024-06-27 09:07:21,0,-53,0,0,False,未开机
43843,2024-06-27 09:08:21,0,-53,0,0,False,未开机
43844,2024-06-27 09:09:21,0,-53,0,0,False,未开机
43845,2024-06-27 09:10:21,0,-53,0,0,False,未开机
43846,2024-06-27 09:11:21,0,-53,0,0,False,未开机
43847,2024-06-27 09:12:21,0,-53,0,0,False,未开机
43848,2024-06-27 09:13:21,0,-53,0,0,False,未开机
43849,2024-06-27 09:14:22,0,-53,0,0,False,未开机
43850,2024-06-27 09:15:21,0,-53,0,0,False,未开机
43851,2024-06-27 09:16:22,0,-53,0,0,False,未开机
43852,2024-06-27 09:17:21,0,-53,0,0,False,未开机
43853,2024-06-27 09:18:21,0,-53,0,0,False,未开机
