,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime
8006,error,error,error,error,error,error,2024-05-24 23:41:49
8007,error,error,error,error,error,error,2024-05-24 23:42:49
8008,error,error,error,error,error,error,2024-05-24 23:43:49
8009,error,error,error,error,error,error,2024-05-24 23:44:49
8010,error,error,error,error,error,error,2024-05-24 23:45:49
8011,error,error,error,error,error,error,2024-05-24 23:46:49
8012,error,error,error,error,error,error,2024-05-24 23:47:49
8013,error,error,error,error,error,error,2024-05-24 23:48:49
8014,error,error,error,error,error,error,2024-05-24 23:49:49
8015,error,error,error,error,error,error,2024-05-24 23:50:49
8016,error,error,error,error,error,error,2024-05-24 23:51:49
8017,error,error,error,error,error,error,2024-05-24 23:52:49
8018,error,error,error,error,error,error,2024-05-24 23:53:49
8019,error,error,error,error,error,error,2024-05-24 23:54:49
8020,error,error,error,error,error,error,2024-05-24 23:55:49
8021,error,error,error,error,error,error,2024-05-24 23:56:49
8022,error,error,error,error,error,error,2024-05-24 23:57:49
8023,error,error,error,error,error,error,2024-05-24 23:58:49
8024,error,error,error,error,error,error,2024-05-25 00:00:49
8025,error,error,error,error,error,error,2024-05-25 00:01:49
8026,error,error,error,error,error,error,2024-05-25 00:02:49
8027,error,error,error,error,error,error,2024-05-25 00:03:49
8028,error,error,error,error,error,error,2024-05-25 00:04:49
8029,error,error,error,error,error,error,2024-05-25 00:05:49
8030,error,error,error,error,error,error,2024-05-25 00:06:49
8031,error,error,error,error,error,error,2024-05-25 00:07:49
8032,error,error,error,error,error,error,2024-05-25 00:08:49
8033,error,error,error,error,error,error,2024-05-25 00:09:49
8034,error,error,error,error,error,error,2024-05-25 00:10:49
8035,error,error,error,error,error,error,2024-05-25 00:11:49
8036,error,error,error,error,error,error,2024-05-25 00:12:49
8037,error,error,error,error,error,error,2024-05-25 00:13:49
8038,error,error,error,error,error,error,2024-05-25 00:14:49
8039,error,error,error,error,error,error,2024-05-25 00:15:49
8040,error,error,error,error,error,error,2024-05-25 00:16:49
8041,error,error,error,error,error,error,2024-05-25 00:17:49
8042,error,error,error,error,error,error,2024-05-25 00:18:49
8043,error,error,error,error,error,error,2024-05-25 00:19:49
8044,error,error,error,error,error,error,2024-05-25 00:20:49
8045,error,error,error,error,error,error,2024-05-25 00:21:49
8046,error,error,error,error,error,error,2024-05-25 00:22:49
8047,error,error,error,error,error,error,2024-05-25 00:23:49
8048,error,error,error,error,error,error,2024-05-25 00:24:49
8049,error,error,error,error,error,error,2024-05-25 00:25:49
8050,error,error,error,error,error,error,2024-05-25 00:26:49
8051,error,error,error,error,error,error,2024-05-25 00:27:49
8052,error,error,error,error,error,error,2024-05-25 00:28:49
8053,error,error,error,error,error,error,2024-05-25 00:29:49
8054,error,error,error,error,error,error,2024-05-25 00:30:49
8055,error,error,error,error,error,error,2024-05-25 00:31:49
8056,error,error,error,error,error,error,2024-05-25 00:32:49
8057,error,error,error,error,error,error,2024-05-25 00:33:49
8058,error,error,error,error,error,error,2024-05-25 00:34:49
8059,error,error,error,error,error,error,2024-05-25 00:35:49
8060,error,error,error,error,error,error,2024-05-25 00:36:49
8061,error,error,error,error,error,error,2024-05-25 00:37:49
8062,error,error,error,error,error,error,2024-05-25 00:38:49
8063,error,error,error,error,error,error,2024-05-25 00:39:49
8064,error,error,error,error,error,error,2024-05-25 00:40:49
8065,error,error,error,error,error,error,2024-05-25 00:41:49
8066,error,error,error,error,error,error,2024-05-25 00:42:49
8067,error,error,error,error,error,error,2024-05-25 00:43:49
8068,error,error,error,error,error,error,2024-05-25 00:44:49
8069,error,error,error,error,error,error,2024-05-25 00:45:49
8070,error,error,error,error,error,error,2024-05-25 00:46:49
8071,error,error,error,error,error,error,2024-05-25 00:47:49
8072,error,error,error,error,error,error,2024-05-25 00:48:49
8073,error,error,error,error,error,error,2024-05-25 00:49:49
8074,error,error,error,error,error,error,2024-05-25 00:50:49
8075,error,error,error,error,error,error,2024-05-25 00:51:49
8076,error,error,error,error,error,error,2024-05-25 00:52:49
8077,error,error,error,error,error,error,2024-05-25 00:53:49
8078,error,error,error,error,error,error,2024-05-25 00:54:49
8079,error,error,error,error,error,error,2024-05-25 00:55:49
8080,error,error,error,error,error,error,2024-05-25 00:56:49
8081,error,error,error,error,error,error,2024-05-25 00:57:49
8082,error,error,error,error,error,error,2024-05-25 00:58:49
8083,error,error,error,error,error,error,2024-05-25 01:00:49
8084,error,error,error,error,error,error,2024-05-25 01:01:49
8085,error,error,error,error,error,error,2024-05-25 01:02:49
8086,error,error,error,error,error,error,2024-05-25 01:03:49
8087,error,error,error,error,error,error,2024-05-25 01:04:49
8088,error,error,error,error,error,error,2024-05-25 01:05:49
8089,error,error,error,error,error,error,2024-05-25 01:06:49
8090,error,error,error,error,error,error,2024-05-25 01:07:49
8091,error,error,error,error,error,error,2024-05-25 01:08:49
8092,error,error,error,error,error,error,2024-05-25 01:09:49
8093,error,error,error,error,error,error,2024-05-25 01:10:49
8094,error,error,error,error,error,error,2024-05-25 01:11:49
8095,error,error,error,error,error,error,2024-05-25 01:12:49
8096,error,error,error,error,error,error,2024-05-25 01:13:49
8097,error,error,error,error,error,error,2024-05-25 01:14:49
8098,error,error,error,error,error,error,2024-05-25 01:15:49
8099,error,error,error,error,error,error,2024-05-25 01:16:49
8100,error,error,error,error,error,error,2024-05-25 01:17:49
8101,error,error,error,error,error,error,2024-05-25 01:18:49
8102,error,error,error,error,error,error,2024-05-25 01:19:49
8103,error,error,error,error,error,error,2024-05-25 01:20:49
8104,error,error,error,error,error,error,2024-05-25 01:21:49
8105,error,error,error,error,error,error,2024-05-25 01:22:49
8106,error,error,error,error,error,error,2024-05-25 01:23:49
8107,error,error,error,error,error,error,2024-05-25 01:24:49
8108,error,error,error,error,error,error,2024-05-25 01:25:49
8109,error,error,error,error,error,error,2024-05-25 01:26:49
8110,error,error,error,error,error,error,2024-05-25 01:27:49
8111,error,error,error,error,error,error,2024-05-25 01:28:49
8112,error,error,error,error,error,error,2024-05-25 01:29:49
8113,error,error,error,error,error,error,2024-05-25 01:30:49
8114,error,error,error,error,error,error,2024-05-25 01:31:49
8115,error,error,error,error,error,error,2024-05-25 01:32:49
8116,error,error,error,error,error,error,2024-05-25 01:33:49
8117,error,error,error,error,error,error,2024-05-25 01:34:49
8118,error,error,error,error,error,error,2024-05-25 01:35:49
8119,error,error,error,error,error,error,2024-05-25 01:36:49
8120,error,error,error,error,error,error,2024-05-25 01:37:49
8121,error,error,error,error,error,error,2024-05-25 01:38:49
8122,error,error,error,error,error,error,2024-05-25 01:39:49
8123,error,error,error,error,error,error,2024-05-25 01:40:49
8124,error,error,error,error,error,error,2024-05-25 01:41:49
8125,error,error,error,error,error,error,2024-05-25 01:42:49
8126,error,error,error,error,error,error,2024-05-25 01:43:49
8127,error,error,error,error,error,error,2024-05-25 01:44:49
8128,error,error,error,error,error,error,2024-05-25 01:45:49
8129,error,error,error,error,error,error,2024-05-25 01:46:49
8130,error,error,error,error,error,error,2024-05-25 01:47:49
8131,error,error,error,error,error,error,2024-05-25 01:48:49
8132,error,error,error,error,error,error,2024-05-25 01:49:49
8133,error,error,error,error,error,error,2024-05-25 01:50:49
8134,error,error,error,error,error,error,2024-05-25 01:51:49
8135,error,error,error,error,error,error,2024-05-25 01:52:49
8136,error,error,error,error,error,error,2024-05-25 01:53:49
8137,error,error,error,error,error,error,2024-05-25 01:54:49
8138,error,error,error,error,error,error,2024-05-25 01:55:49
8139,error,error,error,error,error,error,2024-05-25 01:56:49
8140,error,error,error,error,error,error,2024-05-25 01:57:49
8141,error,error,error,error,error,error,2024-05-25 01:58:49
8142,error,error,error,error,error,error,2024-05-25 03:00:49
8143,error,error,error,error,error,error,2024-05-25 03:01:49
8144,error,error,error,error,error,error,2024-05-25 03:02:49
8145,error,error,error,error,error,error,2024-05-25 03:03:49
8146,error,error,error,error,error,error,2024-05-25 03:04:49
8147,error,error,error,error,error,error,2024-05-25 03:05:49
8148,error,error,error,error,error,error,2024-05-25 03:06:49
8149,error,error,error,error,error,error,2024-05-25 03:07:49
8150,error,error,error,error,error,error,2024-05-25 03:08:49
8151,error,error,error,error,error,error,2024-05-25 03:09:49
8152,error,error,error,error,error,error,2024-05-25 03:10:49
8153,error,error,error,error,error,error,2024-05-25 03:11:49
8154,error,error,error,error,error,error,2024-05-25 03:12:49
8155,error,error,error,error,error,error,2024-05-25 03:13:49
8156,error,error,error,error,error,error,2024-05-25 03:14:49
8157,error,error,error,error,error,error,2024-05-25 03:15:49
8158,error,error,error,error,error,error,2024-05-25 03:16:49
8159,error,error,error,error,error,error,2024-05-25 03:17:49
8160,error,error,error,error,error,error,2024-05-25 03:18:49
8161,error,error,error,error,error,error,2024-05-25 03:19:49
8162,error,error,error,error,error,error,2024-05-25 03:20:49
8163,error,error,error,error,error,error,2024-05-25 03:21:49
8164,error,error,error,error,error,error,2024-05-25 03:22:49
8165,error,error,error,error,error,error,2024-05-25 03:23:49
8166,error,error,error,error,error,error,2024-05-25 03:24:49
8167,error,error,error,error,error,error,2024-05-25 03:25:49
8168,error,error,error,error,error,error,2024-05-25 03:26:49
8169,error,error,error,error,error,error,2024-05-25 03:27:49
8170,error,error,error,error,error,error,2024-05-25 03:28:49
8171,error,error,error,error,error,error,2024-05-25 03:29:49
8172,error,error,error,error,error,error,2024-05-25 03:30:49
8173,error,error,error,error,error,error,2024-05-25 03:31:49
8174,error,error,error,error,error,error,2024-05-25 03:32:49
8175,error,error,error,error,error,error,2024-05-25 03:33:49
8176,error,error,error,error,error,error,2024-05-25 03:34:49
8177,error,error,error,error,error,error,2024-05-25 03:35:49
8178,error,error,error,error,error,error,2024-05-25 03:36:49
8179,error,error,error,error,error,error,2024-05-25 03:37:49
8180,error,error,error,error,error,error,2024-05-25 03:38:49
8181,error,error,error,error,error,error,2024-05-25 03:39:49
8182,error,error,error,error,error,error,2024-05-25 03:40:49
8183,error,error,error,error,error,error,2024-05-25 03:41:49
8184,error,error,error,error,error,error,2024-05-25 03:42:49
8185,error,error,error,error,error,error,2024-05-25 03:43:49
8186,error,error,error,error,error,error,2024-05-25 03:44:49
8187,error,error,error,error,error,error,2024-05-25 03:45:49
8188,error,error,error,error,error,error,2024-05-25 03:46:49
8189,error,error,error,error,error,error,2024-05-25 03:47:49
8190,error,error,error,error,error,error,2024-05-25 03:48:49
8191,error,error,error,error,error,error,2024-05-25 03:49:49
8192,error,error,error,error,error,error,2024-05-25 03:50:49
8193,error,error,error,error,error,error,2024-05-25 03:51:49
8194,error,error,error,error,error,error,2024-05-25 03:52:49
8195,error,error,error,error,error,error,2024-05-25 03:53:49
8196,error,error,error,error,error,error,2024-05-25 03:54:49
8197,error,error,error,error,error,error,2024-05-25 03:55:49
8198,error,error,error,error,error,error,2024-05-25 03:56:49
8199,error,error,error,error,error,error,2024-05-25 03:57:49
8200,error,error,error,error,error,error,2024-05-25 03:58:49
8201,error,error,error,error,error,error,2024-05-25 04:00:49
8202,error,error,error,error,error,error,2024-05-25 04:01:49
8203,error,error,error,error,error,error,2024-05-25 04:02:49
8204,error,error,error,error,error,error,2024-05-25 04:03:49
8205,error,error,error,error,error,error,2024-05-25 04:04:49
8206,error,error,error,error,error,error,2024-05-25 04:05:49
8207,error,error,error,error,error,error,2024-05-25 04:06:49
8208,error,error,error,error,error,error,2024-05-25 04:07:49
8209,error,error,error,error,error,error,2024-05-25 04:08:49
8210,error,error,error,error,error,error,2024-05-25 04:09:49
8211,error,error,error,error,error,error,2024-05-25 04:10:49
8212,error,error,error,error,error,error,2024-05-25 04:11:49
8213,error,error,error,error,error,error,2024-05-25 04:12:49
8214,error,error,error,error,error,error,2024-05-25 04:13:49
8215,error,error,error,error,error,error,2024-05-25 04:14:49
8216,error,error,error,error,error,error,2024-05-25 04:15:49
8217,error,error,error,error,error,error,2024-05-25 04:16:49
8218,error,error,error,error,error,error,2024-05-25 04:17:49
8219,error,error,error,error,error,error,2024-05-25 04:18:49
8220,error,error,error,error,error,error,2024-05-25 04:19:49
8221,error,error,error,error,error,error,2024-05-25 04:20:49
8222,error,error,error,error,error,error,2024-05-25 04:21:49
8223,error,error,error,error,error,error,2024-05-25 04:22:49
8224,error,error,error,error,error,error,2024-05-25 04:23:49
8225,error,error,error,error,error,error,2024-05-25 04:24:49
8226,error,error,error,error,error,error,2024-05-25 04:25:49
8227,error,error,error,error,error,error,2024-05-25 04:26:49
8228,error,error,error,error,error,error,2024-05-25 04:27:49
8229,error,error,error,error,error,error,2024-05-25 04:28:49
8230,error,error,error,error,error,error,2024-05-25 04:29:49
8231,error,error,error,error,error,error,2024-05-25 04:30:49
8232,error,error,error,error,error,error,2024-05-25 04:31:49
8233,error,error,error,error,error,error,2024-05-25 04:32:49
8234,error,error,error,error,error,error,2024-05-25 04:33:49
8235,error,error,error,error,error,error,2024-05-25 04:34:49
8236,error,error,error,error,error,error,2024-05-25 04:35:49
8237,error,error,error,error,error,error,2024-05-25 04:36:49
8238,error,error,error,error,error,error,2024-05-25 04:37:49
8239,error,error,error,error,error,error,2024-05-25 04:38:49
8240,error,error,error,error,error,error,2024-05-25 04:39:49
8241,error,error,error,error,error,error,2024-05-25 04:40:49
8242,error,error,error,error,error,error,2024-05-25 04:41:49
8243,error,error,error,error,error,error,2024-05-25 04:42:49
8244,error,error,error,error,error,error,2024-05-25 04:43:49
8245,error,error,error,error,error,error,2024-05-25 04:44:49
8246,error,error,error,error,error,error,2024-05-25 04:45:49
8247,error,error,error,error,error,error,2024-05-25 04:46:49
8248,error,error,error,error,error,error,2024-05-25 04:47:49
8249,error,error,error,error,error,error,2024-05-25 04:48:49
8250,error,error,error,error,error,error,2024-05-25 04:49:49
8251,error,error,error,error,error,error,2024-05-25 04:50:49
8252,error,error,error,error,error,error,2024-05-25 04:51:49
8253,error,error,error,error,error,error,2024-05-25 04:52:49
8254,error,error,error,error,error,error,2024-05-25 04:53:49
8255,error,error,error,error,error,error,2024-05-25 04:54:49
8256,error,error,error,error,error,error,2024-05-25 04:55:49
8257,error,error,error,error,error,error,2024-05-25 04:56:49
8258,error,error,error,error,error,error,2024-05-25 04:57:49
8259,error,error,error,error,error,error,2024-05-25 04:58:49
8260,error,error,error,error,error,error,2024-05-25 05:00:49
8261,error,error,error,error,error,error,2024-05-25 05:01:49
8262,error,error,error,error,error,error,2024-05-25 05:02:49
8263,error,error,error,error,error,error,2024-05-25 05:03:49
8264,error,error,error,error,error,error,2024-05-25 05:04:49
8265,error,error,error,error,error,error,2024-05-25 05:05:49
8266,error,error,error,error,error,error,2024-05-25 05:06:49
8267,error,error,error,error,error,error,2024-05-25 05:07:49
8268,error,error,error,error,error,error,2024-05-25 05:08:49
8269,error,error,error,error,error,error,2024-05-25 05:09:49
8270,error,error,error,error,error,error,2024-05-25 05:10:49
8271,error,error,error,error,error,error,2024-05-25 05:11:49
8272,error,error,error,error,error,error,2024-05-25 05:12:49
8273,error,error,error,error,error,error,2024-05-25 05:13:49
8274,error,error,error,error,error,error,2024-05-25 05:14:49
8275,error,error,error,error,error,error,2024-05-25 05:15:49
8276,error,error,error,error,error,error,2024-05-25 05:16:49
8277,error,error,error,error,error,error,2024-05-25 05:17:49
8278,error,error,error,error,error,error,2024-05-25 05:18:49
8279,error,error,error,error,error,error,2024-05-25 05:19:49
8280,error,error,error,error,error,error,2024-05-25 05:20:49
8281,error,error,error,error,error,error,2024-05-25 05:21:49
8282,error,error,error,error,error,error,2024-05-25 05:22:49
8283,error,error,error,error,error,error,2024-05-25 05:23:49
8284,error,error,error,error,error,error,2024-05-25 05:24:49
8285,error,error,error,error,error,error,2024-05-25 05:25:49
8286,error,error,error,error,error,error,2024-05-25 05:26:49
8287,error,error,error,error,error,error,2024-05-25 05:27:49
8288,error,error,error,error,error,error,2024-05-25 05:28:49
8289,error,error,error,error,error,error,2024-05-25 05:29:49
8290,error,error,error,error,error,error,2024-05-25 05:30:49
8291,error,error,error,error,error,error,2024-05-25 05:31:49
8292,error,error,error,error,error,error,2024-05-25 05:32:49
8293,error,error,error,error,error,error,2024-05-25 05:33:49
8294,error,error,error,error,error,error,2024-05-25 05:34:49
8295,error,error,error,error,error,error,2024-05-25 05:35:49
8296,error,error,error,error,error,error,2024-05-25 05:36:49
8297,error,error,error,error,error,error,2024-05-25 05:37:49
8298,error,error,error,error,error,error,2024-05-25 05:38:49
8299,error,error,error,error,error,error,2024-05-25 05:39:49
8300,error,error,error,error,error,error,2024-05-25 05:40:49
8301,error,error,error,error,error,error,2024-05-25 05:41:49
8302,error,error,error,error,error,error,2024-05-25 05:42:49
8303,error,error,error,error,error,error,2024-05-25 05:43:49
8304,error,error,error,error,error,error,2024-05-25 05:44:49
8305,error,error,error,error,error,error,2024-05-25 05:45:49
8306,error,error,error,error,error,error,2024-05-25 05:46:49
8307,error,error,error,error,error,error,2024-05-25 05:47:49
8308,error,error,error,error,error,error,2024-05-25 05:48:49
8309,error,error,error,error,error,error,2024-05-25 05:49:49
8310,error,error,error,error,error,error,2024-05-25 05:50:49
8311,error,error,error,error,error,error,2024-05-25 05:51:49
8312,error,error,error,error,error,error,2024-05-25 05:52:49
8313,error,error,error,error,error,error,2024-05-25 05:53:49
8314,error,error,error,error,error,error,2024-05-25 05:54:49
8315,error,error,error,error,error,error,2024-05-25 05:55:49
8316,error,error,error,error,error,error,2024-05-25 05:56:49
8317,error,error,error,error,error,error,2024-05-25 05:57:49
8318,error,error,error,error,error,error,2024-05-25 05:58:49
8319,error,error,error,error,error,error,2024-05-25 06:00:49
8320,error,error,error,error,error,error,2024-05-25 06:01:49
8321,error,error,error,error,error,error,2024-05-25 06:02:49
8322,error,error,error,error,error,error,2024-05-25 06:03:49
8323,error,error,error,error,error,error,2024-05-25 06:04:49
8324,error,error,error,error,error,error,2024-05-25 06:05:49
8325,error,error,error,error,error,error,2024-05-25 06:06:49
8326,error,error,error,error,error,error,2024-05-25 06:07:49
8327,error,error,error,error,error,error,2024-05-25 06:08:49
8328,error,error,error,error,error,error,2024-05-25 06:09:49
8329,error,error,error,error,error,error,2024-05-25 06:10:49
8330,error,error,error,error,error,error,2024-05-25 06:11:49
8331,error,error,error,error,error,error,2024-05-25 06:12:49
8332,error,error,error,error,error,error,2024-05-25 06:13:49
8333,error,error,error,error,error,error,2024-05-25 06:14:49
8334,error,error,error,error,error,error,2024-05-25 06:15:49
8335,error,error,error,error,error,error,2024-05-25 06:16:49
8336,error,error,error,error,error,error,2024-05-25 06:17:49
8337,error,error,error,error,error,error,2024-05-25 06:18:49
8338,error,error,error,error,error,error,2024-05-25 06:19:49
8339,error,error,error,error,error,error,2024-05-25 06:20:49
8340,error,error,error,error,error,error,2024-05-25 06:21:49
8341,error,error,error,error,error,error,2024-05-25 06:22:49
8342,error,error,error,error,error,error,2024-05-25 06:23:49
8343,error,error,error,error,error,error,2024-05-25 06:24:49
8344,error,error,error,error,error,error,2024-05-25 06:25:49
8345,error,error,error,error,error,error,2024-05-25 06:26:49
8346,error,error,error,error,error,error,2024-05-25 06:27:49
8347,error,error,error,error,error,error,2024-05-25 06:28:49
8348,error,error,error,error,error,error,2024-05-25 06:29:49
8349,error,error,error,error,error,error,2024-05-25 06:30:49
8350,error,error,error,error,error,error,2024-05-25 06:31:49
8351,error,error,error,error,error,error,2024-05-25 06:32:49
8352,error,error,error,error,error,error,2024-05-25 06:33:49
8353,error,error,error,error,error,error,2024-05-25 06:34:49
8354,error,error,error,error,error,error,2024-05-25 06:35:49
8355,error,error,error,error,error,error,2024-05-25 06:36:49
8356,error,error,error,error,error,error,2024-05-25 06:37:49
8357,error,error,error,error,error,error,2024-05-25 06:38:49
8358,error,error,error,error,error,error,2024-05-25 06:39:49
8359,error,error,error,error,error,error,2024-05-25 06:40:49
8360,error,error,error,error,error,error,2024-05-25 06:41:49
8361,error,error,error,error,error,error,2024-05-25 06:42:49
8362,error,error,error,error,error,error,2024-05-25 06:43:49
8363,error,error,error,error,error,error,2024-05-25 06:44:49
8364,error,error,error,error,error,error,2024-05-25 06:45:49
8365,error,error,error,error,error,error,2024-05-25 06:46:49
8366,error,error,error,error,error,error,2024-05-25 06:47:49
8367,error,error,error,error,error,error,2024-05-25 06:48:49
8368,error,error,error,error,error,error,2024-05-25 06:49:49
8369,error,error,error,error,error,error,2024-05-25 06:50:49
8370,error,error,error,error,error,error,2024-05-25 06:51:49
8371,error,error,error,error,error,error,2024-05-25 06:52:49
8372,error,error,error,error,error,error,2024-05-25 06:53:49
8373,error,error,error,error,error,error,2024-05-25 06:54:49
8374,error,error,error,error,error,error,2024-05-25 06:55:49
8375,error,error,error,error,error,error,2024-05-25 06:56:49
8376,error,error,error,error,error,error,2024-05-25 06:57:49
8377,error,error,error,error,error,error,2024-05-25 06:58:49
8378,error,error,error,error,error,error,2024-05-25 07:00:49
8379,error,error,error,error,error,error,2024-05-25 07:01:49
8380,error,error,error,error,error,error,2024-05-25 07:02:49
8381,error,error,error,error,error,error,2024-05-25 07:03:49
8382,error,error,error,error,error,error,2024-05-25 07:04:49
8383,error,error,error,error,error,error,2024-05-25 07:05:49
8384,error,error,error,error,error,error,2024-05-25 07:06:49
8385,error,error,error,error,error,error,2024-05-25 07:07:49
8386,error,error,error,error,error,error,2024-05-25 07:08:49
8387,error,error,error,error,error,error,2024-05-25 07:09:49
8388,error,error,error,error,error,error,2024-05-25 07:10:49
8389,error,error,error,error,error,error,2024-05-25 07:11:49
8390,error,error,error,error,error,error,2024-05-25 07:12:49
8391,error,error,error,error,error,error,2024-05-25 07:13:49
8392,error,error,error,error,error,error,2024-05-25 07:14:49
8393,error,error,error,error,error,error,2024-05-25 07:15:49
8394,error,error,error,error,error,error,2024-05-25 07:16:49
8395,error,error,error,error,error,error,2024-05-25 07:17:49
8396,error,error,error,error,error,error,2024-05-25 07:18:49
8397,error,error,error,error,error,error,2024-05-25 07:19:49
8398,error,error,error,error,error,error,2024-05-25 07:20:49
8399,error,error,error,error,error,error,2024-05-25 07:21:49
8400,error,error,error,error,error,error,2024-05-25 07:22:49
8401,error,error,error,error,error,error,2024-05-25 07:23:49
8402,error,error,error,error,error,error,2024-05-25 07:24:49
8403,error,error,error,error,error,error,2024-05-25 07:25:49
8404,error,error,error,error,error,error,2024-05-25 07:26:49
8405,error,error,error,error,error,error,2024-05-25 07:27:49
8406,error,error,error,error,error,error,2024-05-25 07:28:49
8407,error,error,error,error,error,error,2024-05-25 07:29:49
8408,error,error,error,error,error,error,2024-05-25 07:30:49
8409,error,error,error,error,error,error,2024-05-25 07:31:49
8410,error,error,error,error,error,error,2024-05-25 07:32:49
8411,error,error,error,error,error,error,2024-05-25 07:33:49
8412,error,error,error,error,error,error,2024-05-25 07:34:49
8413,error,error,error,error,error,error,2024-05-25 07:35:49
8414,error,error,error,error,error,error,2024-05-25 07:36:49
8415,error,error,error,error,error,error,2024-05-25 07:37:49
8416,error,error,error,error,error,error,2024-05-25 07:38:49
8417,error,error,error,error,error,error,2024-05-25 07:39:49
8418,error,error,error,error,error,error,2024-05-25 07:40:49
8419,error,error,error,error,error,error,2024-05-25 07:41:49
8420,error,error,error,error,error,error,2024-05-25 07:42:49
8421,error,error,error,error,error,error,2024-05-25 07:43:49
8422,error,error,error,error,error,error,2024-05-25 07:44:49
8423,error,error,error,error,error,error,2024-05-25 07:45:49
8424,error,error,error,error,error,error,2024-05-25 07:46:49
8425,error,error,error,error,error,error,2024-05-25 07:47:49
8426,error,error,error,error,error,error,2024-05-25 07:48:49
8427,error,error,error,error,error,error,2024-05-25 07:49:49
8428,error,error,error,error,error,error,2024-05-25 07:50:49
8429,error,error,error,error,error,error,2024-05-25 07:51:49
8430,error,error,error,error,error,error,2024-05-25 07:52:49
8431,error,error,error,error,error,error,2024-05-25 07:53:49
8432,error,error,error,error,error,error,2024-05-25 07:54:49
8433,error,error,error,error,error,error,2024-05-25 07:55:49
8434,30.1023,694.364,35.0224,694.551,0,0,2024-05-25 07:56:49
8435,30.1023,694.325,35.0224,694.161,0,0,2024-05-25 07:57:49
8436,30.1023,694.48,35.0224,694.761,0,0,2024-05-25 07:58:49
8437,30.1023,694.421,35.0224,694.716,0,0,2024-05-25 08:00:49
8438,30.1023,694.26,35.0224,693.908,0,56.6737,2024-05-25 08:01:49
8439,30.1023,694.318,35.0224,693.46,0,69.2142,2024-05-25 08:02:49
8440,30.1023,694.377,35.0224,693.702,0,59.3939,2024-05-25 08:03:49
8441,30.1023,694.298,35.0224,693.587,0,61.8596,2024-05-25 08:04:49
8442,29.7892,694.43,34.7764,693.747,0,61.2305,2024-05-25 08:05:49
8443,19.4123,694.37,23.5049,692.235,0,114.822,2024-05-25 08:06:49
8444,17.8915,694.439,22.0065,694.155,0,56.4693,2024-05-25 08:07:49
8445,17.8915,694.469,22.0065,694.002,0,56.4648,2024-05-25 08:08:49
8446,30.0128,694.293,34.9329,692.478,0,98.0221,2024-05-25 08:09:49
8447,30.147,694.806,35.6709,694.946,0,0,2024-05-25 08:10:49
8448,30.147,694.765,35.6709,694.977,0,0,2024-05-25 08:11:49
8449,30.147,694.867,35.6709,694.976,0,0,2024-05-25 08:12:49
8450,30.147,694.859,35.6709,695.016,0,0,2024-05-25 08:13:49
8451,30.147,694.843,35.6709,694.892,0,0,2024-05-25 08:14:49
8452,30.147,694.735,35.6709,695.03,0,0,2024-05-25 08:15:49
8453,30.147,694.825,35.6709,694.889,0,0,2024-05-25 08:16:49
8454,30.147,695.002,35.6709,695.019,0,0,2024-05-25 08:17:49
8455,30.147,694.959,35.6709,695.114,0,0,2024-05-25 08:18:49
8456,30.147,694.965,35.6709,694.995,0,0,2024-05-25 08:19:49
8457,30.147,694.914,35.6709,695.003,0,0,2024-05-25 08:20:49
8458,30.147,694.904,35.6709,694.998,0,0,2024-05-25 08:21:49
8459,30.147,694.915,35.6709,695.043,0,0,2024-05-25 08:22:49
8460,30.147,694.986,35.6709,695.153,0,0,2024-05-25 08:23:49
8461,30.147,695.035,35.6709,695.13,0,0,2024-05-25 08:24:49
8462,30.147,694.959,35.6709,695.119,0,0,2024-05-25 08:25:49
8463,30.147,694.907,35.6709,695.316,0,0,2024-05-25 08:26:49
8464,30.147,695.018,35.6709,695.268,0,0,2024-05-25 08:27:49
8465,30.147,694.973,35.6709,695.104,0,0,2024-05-25 08:28:49
8466,30.147,694.952,35.6709,695.081,0,0,2024-05-25 08:29:49
8467,30.147,694.936,35.6709,695.147,0,0,2024-05-25 08:30:49
8468,30.147,694.986,35.6709,695.1,0,0,2024-05-25 08:31:49
8469,30.147,694.911,35.6709,695.182,0,0,2024-05-25 08:32:49
8470,30.147,695.03,35.6709,695.161,0,0,2024-05-25 08:33:49
8471,35,695.114,35,695.293,0,0,2024-05-25 08:34:49
8472,35,694.964,35,695.15,0,0,2024-05-25 08:35:49
8473,35,692.281,35,690.709,55.9015,79.7608,2024-05-25 08:36:49
8474,35,693.651,35,693.955,57.9733,56.3359,2024-05-25 08:37:49
8475,35,693.241,35,693.733,55.3995,56.4,2024-05-25 08:38:49
8476,35,693.583,35,693.792,58.6131,58.8715,2024-05-25 08:39:49
8477,35,693.953,35,694.151,55.608,56.3344,2024-05-25 08:40:49
8478,35,693.812,35,694.052,55.6671,56.2297,2024-05-25 08:41:49
8479,35,693.932,35,694.02,55.6231,56.2558,2024-05-25 08:42:49
8480,35,693.528,35,694.075,62.3154,56.2221,2024-05-25 08:43:49
8481,35,693.724,35,693.887,55.8683,56.1166,2024-05-25 08:44:49
8482,33.3674,692.672,32.3834,692.875,87.6374,84.8998,2024-05-25 08:45:49
8483,14.0673,692.65,12.9043,692.888,89.7971,88.4722,2024-05-25 08:46:49
8484,-6.30636,692.728,-7.60347,692.907,87.0913,86.0385,2024-05-25 08:47:49
