,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime
55853,error,error,error,error,error,error,error,error,error,2024-07-06 23:47:30
55854,error,error,error,error,error,error,error,error,error,2024-07-06 23:48:31
55855,error,error,error,error,error,error,error,error,error,2024-07-06 23:49:30
55856,error,error,error,error,error,error,error,error,error,2024-07-06 23:50:30
55857,error,error,error,error,error,error,error,error,error,2024-07-06 23:51:31
55858,error,error,error,error,error,error,error,error,error,2024-07-06 23:52:31
55859,error,error,error,error,error,error,error,error,error,2024-07-06 23:53:31
55860,error,error,error,error,error,error,error,error,error,2024-07-06 23:54:31
55861,error,error,error,error,error,error,error,error,error,2024-07-06 23:55:31
55862,error,error,error,error,error,error,error,error,error,2024-07-06 23:56:31
55863,error,error,error,error,error,error,error,error,error,2024-07-06 23:57:30
55864,error,error,error,error,error,error,error,error,error,2024-07-06 23:58:30
55865,error,error,error,error,error,error,error,error,error,2024-07-07 00:00:30
55866,error,error,error,error,error,error,error,error,error,2024-07-07 00:01:31
55867,error,error,error,error,error,error,error,error,error,2024-07-07 00:02:30
55868,error,error,error,error,error,error,error,error,error,2024-07-07 00:03:30
55869,error,error,error,error,error,error,error,error,error,2024-07-07 00:04:30
55870,error,error,error,error,error,error,error,error,error,2024-07-07 00:05:30
55871,error,error,error,error,error,error,error,error,error,2024-07-07 00:06:30
55872,error,error,error,error,error,error,error,error,error,2024-07-07 00:07:30
55873,error,error,error,error,error,error,error,error,error,2024-07-07 00:08:30
55874,error,error,error,error,error,error,error,error,error,2024-07-07 00:09:30
55875,error,error,error,error,error,error,error,error,error,2024-07-07 00:10:31
55876,error,error,error,error,error,error,error,error,error,2024-07-07 00:11:31
55877,error,error,error,error,error,error,error,error,error,2024-07-07 00:12:31
55878,error,error,error,error,error,error,error,error,error,2024-07-07 00:13:30
55879,error,error,error,error,error,error,error,error,error,2024-07-07 00:14:31
55880,error,error,error,error,error,error,error,error,error,2024-07-07 00:15:31
55881,error,error,error,error,error,error,error,error,error,2024-07-07 00:16:30
55882,error,error,error,error,error,error,error,error,error,2024-07-07 00:17:31
55883,error,error,error,error,error,error,error,error,error,2024-07-07 00:18:31
55884,error,error,error,error,error,error,error,error,error,2024-07-07 00:19:30
55885,error,error,error,error,error,error,error,error,error,2024-07-07 00:20:30
55886,error,error,error,error,error,error,error,error,error,2024-07-07 00:21:31
55887,error,error,error,error,error,error,error,error,error,2024-07-07 00:22:30
55888,error,error,error,error,error,error,error,error,error,2024-07-07 00:23:30
55889,error,error,error,error,error,error,error,error,error,2024-07-07 00:24:30
55890,error,error,error,error,error,error,error,error,error,2024-07-07 00:25:30
55891,error,error,error,error,error,error,error,error,error,2024-07-07 00:26:30
55892,error,error,error,error,error,error,error,error,error,2024-07-07 00:27:30
55893,error,error,error,error,error,error,error,error,error,2024-07-07 00:28:30
55894,error,error,error,error,error,error,error,error,error,2024-07-07 00:29:30
55895,error,error,error,error,error,error,error,error,error,2024-07-07 00:30:31
55896,error,error,error,error,error,error,error,error,error,2024-07-07 00:31:31
55897,error,error,error,error,error,error,error,error,error,2024-07-07 00:32:30
55898,error,error,error,error,error,error,error,error,error,2024-07-07 00:33:30
55899,error,error,error,error,error,error,error,error,error,2024-07-07 00:34:31
55900,error,error,error,error,error,error,error,error,error,2024-07-07 00:35:31
55901,error,error,error,error,error,error,error,error,error,2024-07-07 00:36:30
55902,error,error,error,error,error,error,error,error,error,2024-07-07 00:37:30
55903,error,error,error,error,error,error,error,error,error,2024-07-07 00:38:30
55904,error,error,error,error,error,error,error,error,error,2024-07-07 00:39:30
55905,error,error,error,error,error,error,error,error,error,2024-07-07 00:40:31
55906,error,error,error,error,error,error,error,error,error,2024-07-07 00:41:31
55907,error,error,error,error,error,error,error,error,error,2024-07-07 00:42:30
55908,error,error,error,error,error,error,error,error,error,2024-07-07 00:43:31
55909,error,error,error,error,error,error,error,error,error,2024-07-07 00:44:30
55910,error,error,error,error,error,error,error,error,error,2024-07-07 00:45:30
55911,error,error,error,error,error,error,error,error,error,2024-07-07 00:46:30
55912,error,error,error,error,error,error,error,error,error,2024-07-07 00:47:30
55913,error,error,error,error,error,error,error,error,error,2024-07-07 00:48:31
55914,error,error,error,error,error,error,error,error,error,2024-07-07 00:49:30
55915,error,error,error,error,error,error,error,error,error,2024-07-07 00:50:30
55916,error,error,error,error,error,error,error,error,error,2024-07-07 00:51:30
55917,error,error,error,error,error,error,error,error,error,2024-07-07 00:52:30
55918,error,error,error,error,error,error,error,error,error,2024-07-07 00:53:30
55919,error,error,error,error,error,error,error,error,error,2024-07-07 00:54:31
55920,error,error,error,error,error,error,error,error,error,2024-07-07 00:55:30
55921,error,error,error,error,error,error,error,error,error,2024-07-07 00:56:30
55922,error,error,error,error,error,error,error,error,error,2024-07-07 00:57:30
55923,error,error,error,error,error,error,error,error,error,2024-07-07 00:58:30
55924,error,error,error,error,error,error,error,error,error,2024-07-07 01:00:30
55925,error,error,error,error,error,error,error,error,error,2024-07-07 01:01:31
55926,error,error,error,error,error,error,error,error,error,2024-07-07 01:02:30
55927,error,error,error,error,error,error,error,error,error,2024-07-07 01:03:31
55928,error,error,error,error,error,error,error,error,error,2024-07-07 01:04:30
55929,error,error,error,error,error,error,error,error,error,2024-07-07 01:05:30
55930,error,error,error,error,error,error,error,error,error,2024-07-07 01:06:30
55931,error,error,error,error,error,error,error,error,error,2024-07-07 01:07:30
55932,error,error,error,error,error,error,error,error,error,2024-07-07 01:08:30
55933,error,error,error,error,error,error,error,error,error,2024-07-07 01:09:30
55934,error,error,error,error,error,error,error,error,error,2024-07-07 01:10:30
55935,error,error,error,error,error,error,error,error,error,2024-07-07 01:11:31
55936,error,error,error,error,error,error,error,error,error,2024-07-07 01:12:30
55937,error,error,error,error,error,error,error,error,error,2024-07-07 01:13:31
55938,error,error,error,error,error,error,error,error,error,2024-07-07 01:14:30
55939,error,error,error,error,error,error,error,error,error,2024-07-07 01:15:31
55940,error,error,error,error,error,error,error,error,error,2024-07-07 01:16:30
55941,error,error,error,error,error,error,error,error,error,2024-07-07 01:17:30
55942,error,error,error,error,error,error,error,error,error,2024-07-07 01:18:30
55943,error,error,error,error,error,error,error,error,error,2024-07-07 01:19:30
55944,error,error,error,error,error,error,error,error,error,2024-07-07 01:20:31
55945,error,error,error,error,error,error,error,error,error,2024-07-07 01:21:30
55946,error,error,error,error,error,error,error,error,error,2024-07-07 01:22:31
55947,error,error,error,error,error,error,error,error,error,2024-07-07 01:23:30
55948,error,error,error,error,error,error,error,error,error,2024-07-07 01:24:31
55949,error,error,error,error,error,error,error,error,error,2024-07-07 01:25:30
55950,error,error,error,error,error,error,error,error,error,2024-07-07 01:26:30
55951,error,error,error,error,error,error,error,error,error,2024-07-07 01:27:31
55952,error,error,error,error,error,error,error,error,error,2024-07-07 01:28:31
55953,error,error,error,error,error,error,error,error,error,2024-07-07 01:29:30
55954,error,error,error,error,error,error,error,error,error,2024-07-07 01:30:30
55955,error,error,error,error,error,error,error,error,error,2024-07-07 01:31:30
55956,error,error,error,error,error,error,error,error,error,2024-07-07 01:32:30
55957,error,error,error,error,error,error,error,error,error,2024-07-07 01:33:30
55958,error,error,error,error,error,error,error,error,error,2024-07-07 01:34:30
55959,error,error,error,error,error,error,error,error,error,2024-07-07 01:35:30
55960,error,error,error,error,error,error,error,error,error,2024-07-07 01:36:30
55961,error,error,error,error,error,error,error,error,error,2024-07-07 01:37:30
55962,error,error,error,error,error,error,error,error,error,2024-07-07 01:38:30
55963,error,error,error,error,error,error,error,error,error,2024-07-07 01:39:30
55964,error,error,error,error,error,error,error,error,error,2024-07-07 01:40:30
55965,error,error,error,error,error,error,error,error,error,2024-07-07 01:41:30
55966,error,error,error,error,error,error,error,error,error,2024-07-07 01:42:30
55967,error,error,error,error,error,error,error,error,error,2024-07-07 01:43:30
55968,error,error,error,error,error,error,error,error,error,2024-07-07 01:44:31
55969,error,error,error,error,error,error,error,error,error,2024-07-07 01:45:30
55970,error,error,error,error,error,error,error,error,error,2024-07-07 01:46:30
55971,error,error,error,error,error,error,error,error,error,2024-07-07 01:47:31
55972,error,error,error,error,error,error,error,error,error,2024-07-07 01:48:30
55973,error,error,error,error,error,error,error,error,error,2024-07-07 01:49:30
55974,error,error,error,error,error,error,error,error,error,2024-07-07 01:50:30
55975,error,error,error,error,error,error,error,error,error,2024-07-07 01:51:30
55976,error,error,error,error,error,error,error,error,error,2024-07-07 01:52:30
55977,error,error,error,error,error,error,error,error,error,2024-07-07 01:53:30
55978,error,error,error,error,error,error,error,error,error,2024-07-07 01:54:31
55979,error,error,error,error,error,error,error,error,error,2024-07-07 01:55:30
55980,error,error,error,error,error,error,error,error,error,2024-07-07 01:56:31
55981,error,error,error,error,error,error,error,error,error,2024-07-07 01:57:30
55982,error,error,error,error,error,error,error,error,error,2024-07-07 01:58:30
55983,error,error,error,error,error,error,error,error,error,2024-07-07 02:00:30
55984,error,error,error,error,error,error,error,error,error,2024-07-07 02:01:30
55985,error,error,error,error,error,error,error,error,error,2024-07-07 02:02:30
55986,error,error,error,error,error,error,error,error,error,2024-07-07 02:03:30
55987,error,error,error,error,error,error,error,error,error,2024-07-07 02:04:30
55988,error,error,error,error,error,error,error,error,error,2024-07-07 02:05:31
55989,error,error,error,error,error,error,error,error,error,2024-07-07 02:06:30
55990,error,error,error,error,error,error,error,error,error,2024-07-07 02:07:30
55991,error,error,error,error,error,error,error,error,error,2024-07-07 02:08:31
55992,error,error,error,error,error,error,error,error,error,2024-07-07 02:09:31
55993,error,error,error,error,error,error,error,error,error,2024-07-07 02:10:31
55994,error,error,error,error,error,error,error,error,error,2024-07-07 02:11:30
55995,error,error,error,error,error,error,error,error,error,2024-07-07 02:12:30
55996,error,error,error,error,error,error,error,error,error,2024-07-07 02:13:30
55997,error,error,error,error,error,error,error,error,error,2024-07-07 02:14:30
55998,error,error,error,error,error,error,error,error,error,2024-07-07 02:15:30
55999,error,error,error,error,error,error,error,error,error,2024-07-07 02:16:30
56000,error,error,error,error,error,error,error,error,error,2024-07-07 02:17:30
56001,error,error,error,error,error,error,error,error,error,2024-07-07 02:18:30
56002,error,error,error,error,error,error,error,error,error,2024-07-07 02:19:30
56003,error,error,error,error,error,error,error,error,error,2024-07-07 02:20:31
56004,error,error,error,error,error,error,error,error,error,2024-07-07 02:21:31
56005,error,error,error,error,error,error,error,error,error,2024-07-07 02:22:30
56006,error,error,error,error,error,error,error,error,error,2024-07-07 02:23:31
56007,error,error,error,error,error,error,error,error,error,2024-07-07 02:24:30
56008,error,error,error,error,error,error,error,error,error,2024-07-07 02:25:30
56009,error,error,error,error,error,error,error,error,error,2024-07-07 02:26:30
56010,error,error,error,error,error,error,error,error,error,2024-07-07 02:27:30
56011,error,error,error,error,error,error,error,error,error,2024-07-07 02:28:31
56012,error,error,error,error,error,error,error,error,error,2024-07-07 02:29:31
56013,error,error,error,error,error,error,error,error,error,2024-07-07 02:30:30
56014,error,error,error,error,error,error,error,error,error,2024-07-07 02:31:31
56015,error,error,error,error,error,error,error,error,error,2024-07-07 02:32:30
56016,error,error,error,error,error,error,error,error,error,2024-07-07 02:33:30
56017,error,error,error,error,error,error,error,error,error,2024-07-07 02:34:30
56018,error,error,error,error,error,error,error,error,error,2024-07-07 02:35:30
56019,error,error,error,error,error,error,error,error,error,2024-07-07 02:36:30
56020,error,error,error,error,error,error,error,error,error,2024-07-07 02:37:30
56021,error,error,error,error,error,error,error,error,error,2024-07-07 02:38:31
56022,error,error,error,error,error,error,error,error,error,2024-07-07 02:39:31
56023,error,error,error,error,error,error,error,error,error,2024-07-07 02:40:30
56024,error,error,error,error,error,error,error,error,error,2024-07-07 02:41:31
56025,error,error,error,error,error,error,error,error,error,2024-07-07 02:42:30
56026,error,error,error,error,error,error,error,error,error,2024-07-07 02:43:30
56027,error,error,error,error,error,error,error,error,error,2024-07-07 02:44:30
56028,error,error,error,error,error,error,error,error,error,2024-07-07 02:45:30
56029,error,error,error,error,error,error,error,error,error,2024-07-07 02:46:30
56030,error,error,error,error,error,error,error,error,error,2024-07-07 02:47:30
56031,error,error,error,error,error,error,error,error,error,2024-07-07 02:48:30
56032,error,error,error,error,error,error,error,error,error,2024-07-07 02:49:30
56033,error,error,error,error,error,error,error,error,error,2024-07-07 02:50:30
56034,error,error,error,error,error,error,error,error,error,2024-07-07 02:51:30
56035,error,error,error,error,error,error,error,error,error,2024-07-07 02:52:30
56036,error,error,error,error,error,error,error,error,error,2024-07-07 02:53:31
56037,error,error,error,error,error,error,error,error,error,2024-07-07 02:54:31
56038,error,error,error,error,error,error,error,error,error,2024-07-07 02:55:30
56039,error,error,error,error,error,error,error,error,error,2024-07-07 02:56:30
56040,error,error,error,error,error,error,error,error,error,2024-07-07 02:57:30
56041,error,error,error,error,error,error,error,error,error,2024-07-07 02:58:30
56042,error,error,error,error,error,error,error,error,error,2024-07-07 03:00:31
56043,error,error,error,error,error,error,error,error,error,2024-07-07 03:01:31
56044,error,error,error,error,error,error,error,error,error,2024-07-07 03:02:31
56045,error,error,error,error,error,error,error,error,error,2024-07-07 03:03:30
56046,error,error,error,error,error,error,error,error,error,2024-07-07 03:04:31
56047,error,error,error,error,error,error,error,error,error,2024-07-07 03:05:30
56048,error,error,error,error,error,error,error,error,error,2024-07-07 03:06:30
56049,error,error,error,error,error,error,error,error,error,2024-07-07 03:07:30
56050,error,error,error,error,error,error,error,error,error,2024-07-07 03:08:31
56051,error,error,error,error,error,error,error,error,error,2024-07-07 03:09:30
56052,error,error,error,error,error,error,error,error,error,2024-07-07 03:10:30
56053,error,error,error,error,error,error,error,error,error,2024-07-07 03:11:30
56054,error,error,error,error,error,error,error,error,error,2024-07-07 03:12:31
56055,error,error,error,error,error,error,error,error,error,2024-07-07 03:13:30
56056,error,error,error,error,error,error,error,error,error,2024-07-07 03:14:30
56057,error,error,error,error,error,error,error,error,error,2024-07-07 03:15:30
56058,error,error,error,error,error,error,error,error,error,2024-07-07 03:16:30
56059,error,error,error,error,error,error,error,error,error,2024-07-07 03:17:30
56060,error,error,error,error,error,error,error,error,error,2024-07-07 03:18:30
56061,error,error,error,error,error,error,error,error,error,2024-07-07 03:19:30
56062,error,error,error,error,error,error,error,error,error,2024-07-07 03:20:30
56063,error,error,error,error,error,error,error,error,error,2024-07-07 03:21:30
56064,error,error,error,error,error,error,error,error,error,2024-07-07 03:22:30
56065,error,error,error,error,error,error,error,error,error,2024-07-07 03:23:30
56066,error,error,error,error,error,error,error,error,error,2024-07-07 03:24:30
56067,error,error,error,error,error,error,error,error,error,2024-07-07 03:25:30
56068,error,error,error,error,error,error,error,error,error,2024-07-07 03:26:30
56069,error,error,error,error,error,error,error,error,error,2024-07-07 03:27:30
56070,error,error,error,error,error,error,error,error,error,2024-07-07 03:28:30
56071,error,error,error,error,error,error,error,error,error,2024-07-07 03:29:30
56072,error,error,error,error,error,error,error,error,error,2024-07-07 03:30:30
56073,error,error,error,error,error,error,error,error,error,2024-07-07 03:31:30
56074,error,error,error,error,error,error,error,error,error,2024-07-07 03:32:30
56075,error,error,error,error,error,error,error,error,error,2024-07-07 03:33:30
56076,error,error,error,error,error,error,error,error,error,2024-07-07 03:34:30
56077,error,error,error,error,error,error,error,error,error,2024-07-07 03:35:30
56078,error,error,error,error,error,error,error,error,error,2024-07-07 03:36:31
56079,error,error,error,error,error,error,error,error,error,2024-07-07 03:37:30
56080,error,error,error,error,error,error,error,error,error,2024-07-07 03:38:30
56081,error,error,error,error,error,error,error,error,error,2024-07-07 03:39:30
56082,error,error,error,error,error,error,error,error,error,2024-07-07 03:40:30
56083,error,error,error,error,error,error,error,error,error,2024-07-07 03:41:30
56084,error,error,error,error,error,error,error,error,error,2024-07-07 03:42:30
56085,error,error,error,error,error,error,error,error,error,2024-07-07 03:43:30
56086,error,error,error,error,error,error,error,error,error,2024-07-07 03:44:30
56087,error,error,error,error,error,error,error,error,error,2024-07-07 03:45:31
56088,error,error,error,error,error,error,error,error,error,2024-07-07 03:46:30
56089,error,error,error,error,error,error,error,error,error,2024-07-07 03:47:30
56090,error,error,error,error,error,error,error,error,error,2024-07-07 03:48:30
56091,error,error,error,error,error,error,error,error,error,2024-07-07 03:49:30
56092,error,error,error,error,error,error,error,error,error,2024-07-07 03:50:30
56093,error,error,error,error,error,error,error,error,error,2024-07-07 03:51:30
56094,error,error,error,error,error,error,error,error,error,2024-07-07 03:52:30
56095,error,error,error,error,error,error,error,error,error,2024-07-07 03:53:30
56096,error,error,error,error,error,error,error,error,error,2024-07-07 03:54:30
56097,error,error,error,error,error,error,error,error,error,2024-07-07 03:55:30
56098,error,error,error,error,error,error,error,error,error,2024-07-07 03:56:30
56099,error,error,error,error,error,error,error,error,error,2024-07-07 03:57:30
56100,error,error,error,error,error,error,error,error,error,2024-07-07 03:58:30
56101,error,error,error,error,error,error,error,error,error,2024-07-07 04:00:31
56102,error,error,error,error,error,error,error,error,error,2024-07-07 04:01:30
56103,error,error,error,error,error,error,error,error,error,2024-07-07 04:02:30
56104,error,error,error,error,error,error,error,error,error,2024-07-07 04:03:30
56105,error,error,error,error,error,error,error,error,error,2024-07-07 04:04:30
56106,error,error,error,error,error,error,error,error,error,2024-07-07 04:05:30
56107,error,error,error,error,error,error,error,error,error,2024-07-07 04:06:30
56108,error,error,error,error,error,error,error,error,error,2024-07-07 04:07:30
56109,error,error,error,error,error,error,error,error,error,2024-07-07 04:08:30
56110,error,error,error,error,error,error,error,error,error,2024-07-07 04:09:30
56111,error,error,error,error,error,error,error,error,error,2024-07-07 04:10:31
56112,error,error,error,error,error,error,error,error,error,2024-07-07 04:11:30
56113,error,error,error,error,error,error,error,error,error,2024-07-07 04:12:30
56114,error,error,error,error,error,error,error,error,error,2024-07-07 04:13:30
56115,error,error,error,error,error,error,error,error,error,2024-07-07 04:14:30
56116,error,error,error,error,error,error,error,error,error,2024-07-07 04:15:30
56117,error,error,error,error,error,error,error,error,error,2024-07-07 04:16:30
56118,error,error,error,error,error,error,error,error,error,2024-07-07 04:17:30
56119,error,error,error,error,error,error,error,error,error,2024-07-07 04:18:31
56120,error,error,error,error,error,error,error,error,error,2024-07-07 04:19:30
56121,error,error,error,error,error,error,error,error,error,2024-07-07 04:20:30
56122,error,error,error,error,error,error,error,error,error,2024-07-07 04:21:30
56123,error,error,error,error,error,error,error,error,error,2024-07-07 04:22:30
56124,error,error,error,error,error,error,error,error,error,2024-07-07 04:23:30
56125,error,error,error,error,error,error,error,error,error,2024-07-07 04:24:30
56126,error,error,error,error,error,error,error,error,error,2024-07-07 04:25:30
56127,error,error,error,error,error,error,error,error,error,2024-07-07 04:26:30
56128,error,error,error,error,error,error,error,error,error,2024-07-07 04:27:30
56129,error,error,error,error,error,error,error,error,error,2024-07-07 04:28:30
56130,error,error,error,error,error,error,error,error,error,2024-07-07 04:29:30
56131,error,error,error,error,error,error,error,error,error,2024-07-07 04:30:30
56132,error,error,error,error,error,error,error,error,error,2024-07-07 04:31:30
56133,error,error,error,error,error,error,error,error,error,2024-07-07 04:32:30
56134,error,error,error,error,error,error,error,error,error,2024-07-07 04:33:30
56135,error,error,error,error,error,error,error,error,error,2024-07-07 04:34:30
56136,error,error,error,error,error,error,error,error,error,2024-07-07 04:35:30
56137,error,error,error,error,error,error,error,error,error,2024-07-07 04:36:30
56138,error,error,error,error,error,error,error,error,error,2024-07-07 04:37:30
56139,error,error,error,error,error,error,error,error,error,2024-07-07 04:38:30
56140,error,error,error,error,error,error,error,error,error,2024-07-07 04:39:30
56141,error,error,error,error,error,error,error,error,error,2024-07-07 04:40:30
56142,error,error,error,error,error,error,error,error,error,2024-07-07 04:41:30
56143,error,error,error,error,error,error,error,error,error,2024-07-07 04:42:30
56144,error,error,error,error,error,error,error,error,error,2024-07-07 04:43:31
56145,error,error,error,error,error,error,error,error,error,2024-07-07 04:44:30
56146,error,error,error,error,error,error,error,error,error,2024-07-07 04:45:31
56147,error,error,error,error,error,error,error,error,error,2024-07-07 04:46:30
56148,error,error,error,error,error,error,error,error,error,2024-07-07 04:47:30
56149,error,error,error,error,error,error,error,error,error,2024-07-07 04:48:30
56150,error,error,error,error,error,error,error,error,error,2024-07-07 04:49:31
56151,error,error,error,error,error,error,error,error,error,2024-07-07 04:50:30
56152,error,error,error,error,error,error,error,error,error,2024-07-07 04:51:30
56153,error,error,error,error,error,error,error,error,error,2024-07-07 04:52:30
56154,error,error,error,error,error,error,error,error,error,2024-07-07 04:53:30
56155,error,error,error,error,error,error,error,error,error,2024-07-07 04:54:30
56156,error,error,error,error,error,error,error,error,error,2024-07-07 04:55:30
56157,error,error,error,error,error,error,error,error,error,2024-07-07 04:56:30
56158,error,error,error,error,error,error,error,error,error,2024-07-07 04:57:30
56159,error,error,error,error,error,error,error,error,error,2024-07-07 04:58:30
56160,error,error,error,error,error,error,error,error,error,2024-07-07 05:00:31
56161,error,error,error,error,error,error,error,error,error,2024-07-07 05:01:30
56162,error,error,error,error,error,error,error,error,error,2024-07-07 05:02:30
56163,error,error,error,error,error,error,error,error,error,2024-07-07 05:03:30
56164,error,error,error,error,error,error,error,error,error,2024-07-07 05:04:30
56165,error,error,error,error,error,error,error,error,error,2024-07-07 05:05:30
56166,error,error,error,error,error,error,error,error,error,2024-07-07 05:06:30
56167,error,error,error,error,error,error,error,error,error,2024-07-07 05:07:30
56168,error,error,error,error,error,error,error,error,error,2024-07-07 05:08:30
56169,error,error,error,error,error,error,error,error,error,2024-07-07 05:09:30
56170,error,error,error,error,error,error,error,error,error,2024-07-07 05:10:30
56171,error,error,error,error,error,error,error,error,error,2024-07-07 05:11:30
56172,error,error,error,error,error,error,error,error,error,2024-07-07 05:12:30
56173,error,error,error,error,error,error,error,error,error,2024-07-07 05:13:30
56174,error,error,error,error,error,error,error,error,error,2024-07-07 05:14:30
56175,error,error,error,error,error,error,error,error,error,2024-07-07 05:15:30
56176,error,error,error,error,error,error,error,error,error,2024-07-07 05:16:30
56177,error,error,error,error,error,error,error,error,error,2024-07-07 05:17:30
56178,error,error,error,error,error,error,error,error,error,2024-07-07 05:18:30
56179,error,error,error,error,error,error,error,error,error,2024-07-07 05:19:30
56180,error,error,error,error,error,error,error,error,error,2024-07-07 05:20:30
56181,error,error,error,error,error,error,error,error,error,2024-07-07 05:21:30
56182,error,error,error,error,error,error,error,error,error,2024-07-07 05:22:30
56183,error,error,error,error,error,error,error,error,error,2024-07-07 05:23:31
56184,error,error,error,error,error,error,error,error,error,2024-07-07 05:24:30
56185,error,error,error,error,error,error,error,error,error,2024-07-07 05:25:30
56186,error,error,error,error,error,error,error,error,error,2024-07-07 05:26:30
56187,error,error,error,error,error,error,error,error,error,2024-07-07 05:27:30
56188,error,error,error,error,error,error,error,error,error,2024-07-07 05:28:30
56189,error,error,error,error,error,error,error,error,error,2024-07-07 05:29:30
56190,error,error,error,error,error,error,error,error,error,2024-07-07 05:30:30
56191,error,error,error,error,error,error,error,error,error,2024-07-07 05:31:30
56192,error,error,error,error,error,error,error,error,error,2024-07-07 05:32:30
56193,error,error,error,error,error,error,error,error,error,2024-07-07 05:33:30
56194,error,error,error,error,error,error,error,error,error,2024-07-07 05:34:30
56195,error,error,error,error,error,error,error,error,error,2024-07-07 05:35:30
56196,error,error,error,error,error,error,error,error,error,2024-07-07 05:36:30
56197,error,error,error,error,error,error,error,error,error,2024-07-07 05:37:30
56198,error,error,error,error,error,error,error,error,error,2024-07-07 05:38:30
56199,error,error,error,error,error,error,error,error,error,2024-07-07 05:39:30
56200,error,error,error,error,error,error,error,error,error,2024-07-07 05:40:30
56201,error,error,error,error,error,error,error,error,error,2024-07-07 05:41:30
56202,error,error,error,error,error,error,error,error,error,2024-07-07 05:42:30
56203,error,error,error,error,error,error,error,error,error,2024-07-07 05:43:30
56204,error,error,error,error,error,error,error,error,error,2024-07-07 05:44:30
56205,error,error,error,error,error,error,error,error,error,2024-07-07 05:45:30
56206,error,error,error,error,error,error,error,error,error,2024-07-07 05:46:30
56207,error,error,error,error,error,error,error,error,error,2024-07-07 05:47:30
56208,error,error,error,error,error,error,error,error,error,2024-07-07 05:48:30
56209,error,error,error,error,error,error,error,error,error,2024-07-07 05:49:30
56210,error,error,error,error,error,error,error,error,error,2024-07-07 05:50:30
56211,error,error,error,error,error,error,error,error,error,2024-07-07 05:51:30
56212,error,error,error,error,error,error,error,error,error,2024-07-07 05:52:30
56213,error,error,error,error,error,error,error,error,error,2024-07-07 05:53:30
56214,error,error,error,error,error,error,error,error,error,2024-07-07 05:54:30
56215,error,error,error,error,error,error,error,error,error,2024-07-07 05:55:30
56216,error,error,error,error,error,error,error,error,error,2024-07-07 05:56:30
56217,error,error,error,error,error,error,error,error,error,2024-07-07 05:57:30
56218,error,error,error,error,error,error,error,error,error,2024-07-07 05:58:30
56219,error,error,error,error,error,error,error,error,error,2024-07-07 06:00:30
56220,error,error,error,error,error,error,error,error,error,2024-07-07 06:01:30
56221,error,error,error,error,error,error,error,error,error,2024-07-07 06:02:30
56222,error,error,error,error,error,error,error,error,error,2024-07-07 06:03:30
56223,error,error,error,error,error,error,error,error,error,2024-07-07 06:04:30
56224,error,error,error,error,error,error,error,error,error,2024-07-07 06:05:30
56225,error,error,error,error,error,error,error,error,error,2024-07-07 06:06:30
56226,error,error,error,error,error,error,error,error,error,2024-07-07 06:07:30
56227,error,error,error,error,error,error,error,error,error,2024-07-07 06:08:30
56228,error,error,error,error,error,error,error,error,error,2024-07-07 06:09:30
56229,error,error,error,error,error,error,error,error,error,2024-07-07 06:10:30
56230,error,error,error,error,error,error,error,error,error,2024-07-07 06:11:30
56231,error,error,error,error,error,error,error,error,error,2024-07-07 06:12:30
56232,error,error,error,error,error,error,error,error,error,2024-07-07 06:13:30
56233,error,error,error,error,error,error,error,error,error,2024-07-07 06:14:31
56234,error,error,error,error,error,error,error,error,error,2024-07-07 06:15:30
56235,error,error,error,error,error,error,error,error,error,2024-07-07 06:16:30
56236,error,error,error,error,error,error,error,error,error,2024-07-07 06:17:30
56237,error,error,error,error,error,error,error,error,error,2024-07-07 06:18:30
56238,error,error,error,error,error,error,error,error,error,2024-07-07 06:19:30
56239,error,error,error,error,error,error,error,error,error,2024-07-07 06:20:30
56240,error,error,error,error,error,error,error,error,error,2024-07-07 06:21:30
56241,error,error,error,error,error,error,error,error,error,2024-07-07 06:22:30
56242,error,error,error,error,error,error,error,error,error,2024-07-07 06:23:30
56243,error,error,error,error,error,error,error,error,error,2024-07-07 06:24:30
56244,error,error,error,error,error,error,error,error,error,2024-07-07 06:25:30
56245,error,error,error,error,error,error,error,error,error,2024-07-07 06:26:30
56246,error,error,error,error,error,error,error,error,error,2024-07-07 06:27:30
56247,error,error,error,error,error,error,error,error,error,2024-07-07 06:28:30
56248,error,error,error,error,error,error,error,error,error,2024-07-07 06:29:30
56249,error,error,error,error,error,error,error,error,error,2024-07-07 06:30:30
56250,error,error,error,error,error,error,error,error,error,2024-07-07 06:31:30
56251,error,error,error,error,error,error,error,error,error,2024-07-07 06:32:30
56252,error,error,error,error,error,error,error,error,error,2024-07-07 06:33:31
56253,error,error,error,error,error,error,error,error,error,2024-07-07 06:34:30
56254,error,error,error,error,error,error,error,error,error,2024-07-07 06:35:30
56255,error,error,error,error,error,error,error,error,error,2024-07-07 06:36:30
56256,error,error,error,error,error,error,error,error,error,2024-07-07 06:37:30
56257,error,error,error,error,error,error,error,error,error,2024-07-07 06:38:30
56258,error,error,error,error,error,error,error,error,error,2024-07-07 06:39:30
56259,error,error,error,error,error,error,error,error,error,2024-07-07 06:40:30
56260,error,error,error,error,error,error,error,error,error,2024-07-07 06:41:30
56261,error,error,error,error,error,error,error,error,error,2024-07-07 06:42:30
