,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v
49959,6961,6955,6966,0.0,0.0,0.0,0.0,100.0,13,5998,0.0,0.0,2024-07-02 09:10:31,0.0,0.0
49960,6961,6955,6966,0.0,0.0,0.0,0.0,100.0,12,5997,0.0,0.0,2024-07-02 09:11:31,0.0,0.0
49961,6960,6954,6966,0.0,0.0,0.0,0.0,100.0,4,5997,0.0,0.0,2024-07-02 09:12:31,0.0,0.0
49962,6959,6953,6965,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 09:13:31,0.0,0.0
49963,6959,6953,6965,0.0,0.0,0.0,0.0,100.0,8,5997,0.0,0.0,2024-07-02 09:14:31,0.0,0.0
49964,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 09:15:31,0.0,0.0
49965,6954,6948,6960,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-07-02 09:16:31,0.0,0.0
49966,6958,6952,6964,0.0,0.0,0.0,0.0,100.0,14,5997,0.0,0.0,2024-07-02 09:17:31,0.0,0.0
49967,6960,6954,6966,0.0,0.0,0.0,0.0,100.0,14,5997,0.0,0.0,2024-07-02 09:18:33,0.0,0.0
49968,6958,6952,6964,0.0,0.0,0.0,0.0,100.0,8,5998,0.0,0.0,2024-07-02 09:19:33,0.0,0.0
49969,6960,6953,6966,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 09:20:33,0.0,0.0
49970,6959,6952,6965,0.0,0.0,0.0,0.0,100.0,15,5994,0.0,0.0,2024-07-02 09:21:33,0.0,0.0
49971,6960,6954,6966,0.0,0.0,0.0,0.0,100.0,6,5996,0.0,0.0,2024-07-02 09:22:32,0.0,0.0
49972,6959,6953,6966,0.0,0.0,0.0,0.0,100.0,13,5997,0.0,0.0,2024-07-02 09:23:34,0.0,0.0
49973,6958,6951,6965,0.0,0.0,0.0,0.0,100.0,16,5996,0.0,0.0,2024-07-02 09:24:34,0.0,0.0
49974,6959,6953,6965,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,0.0,2024-07-02 09:25:34,0.0,0.0
49975,6959,6953,6964,0.0,0.0,0.0,0.0,100.0,4,5997,0.0,0.0,2024-07-02 09:26:33,0.0,0.0
49976,6958,6952,6965,0.0,0.0,0.0,0.0,100.0,12,5997,0.0,0.0,2024-07-02 09:27:33,0.0,0.0
49977,6959,6952,6965,0.0,0.0,0.0,0.0,100.0,12,5997,0.0,0.0,2024-07-02 09:28:33,0.0,0.0
49978,6961,6954,6967,0.0,0.0,0.0,0.0,100.0,8,5997,0.0,0.0,2024-07-02 09:29:35,0.0,0.0
49979,6960,6953,6967,0.0,0.0,0.0,0.0,100.0,8,5997,0.0,0.0,2024-07-02 09:30:35,0.0,0.0
49980,6961,6954,6967,0.0,0.0,0.0,0.0,100.0,8,5996,0.0,0.0,2024-07-02 09:31:35,0.0,0.0
49981,6959,6952,6966,0.0,0.0,0.0,0.0,100.0,15,5997,0.0,0.0,2024-07-02 09:32:34,0.0,0.0
49982,6960,6953,6967,0.0,0.0,0.0,0.0,100.0,7,5997,0.0,0.0,2024-07-02 09:33:34,0.0,0.0
49983,6959,6952,6966,0.0,0.0,0.0,0.0,100.0,15,5997,0.0,0.0,2024-07-02 09:34:35,0.0,0.0
49984,6960,6952,6967,0.0,0.0,0.0,0.0,100.0,13,5997,0.0,0.0,2024-07-02 09:35:35,0.0,0.0
49985,6959,6952,6967,0.0,0.0,0.0,0.0,100.0,16,5998,0.0,0.0,2024-07-02 09:36:35,0.0,0.0
49986,6958,6951,6964,0.0,0.0,0.0,0.0,100.0,9,5994,0.0,0.0,2024-07-02 09:37:35,0.0,0.0
49987,6959,6952,6966,0.0,0.0,0.0,0.0,100.0,16,5994,0.0,0.0,2024-07-02 09:38:34,0.0,0.0
49988,6959,6952,6966,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 09:39:36,0.0,0.0
49989,6959,6953,6966,0.0,0.0,0.0,0.0,100.0,15,5995,0.0,0.0,2024-07-02 09:40:36,0.0,0.0
49990,6960,6953,6966,0.0,0.0,0.0,0.0,100.0,8,5994,0.0,0.0,2024-07-02 09:41:36,0.0,0.0
49991,6959,6952,6966,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,0.0,2024-07-02 09:42:36,0.0,0.0
49992,6960,6954,6967,0.0,0.0,0.0,0.0,100.0,9,5993,0.0,0.0,2024-07-02 09:43:36,0.0,0.0
49993,6960,6953,6966,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-07-02 09:44:35,0.0,0.0
49994,6960,6953,6966,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-07-02 09:45:37,0.0,0.0
49995,6959,6953,6965,0.0,0.0,0.0,0.0,100.0,13,5993,0.0,0.0,2024-07-02 09:46:37,0.0,0.0
49996,6960,6955,6966,0.0,0.0,0.0,0.0,100.0,12,5991,0.0,0.0,2024-07-02 09:47:37,0.0,0.0
49997,6960,6954,6965,0.0,0.0,0.0,0.0,100.0,13,5992,0.0,0.0,2024-07-02 09:48:37,0.0,0.0
49998,6958,6953,6963,0.0,0.0,0.0,0.0,100.0,4,5992,0.0,0.0,2024-07-02 09:49:37,0.0,0.0
49999,6959,6954,6964,0.0,0.0,0.0,0.0,100.0,13,5990,0.0,0.0,2024-07-02 09:50:37,0.0,0.0
50000,6959,6954,6964,0.0,0.0,0.0,0.0,100.0,5,5989,0.0,0.0,2024-07-02 09:51:36,0.0,0.0
50001,6958,6952,6963,0.0,0.0,0.0,0.0,100.0,13,5992,0.0,0.0,2024-07-02 09:52:37,0.0,0.0
50002,6972,6966,6977,0.0,0.0,0.0,0.0,100.0,10,5997,0.0,0.0,2024-07-02 09:53:36,0.0,0.0
50003,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 09:54:36,0.0,0.0
50004,6973,6966,6979,0.0,0.0,0.0,0.0,100.0,15,5997,0.0,0.0,2024-07-02 09:55:38,0.0,0.0
50005,6973,6967,6979,0.0,0.0,0.0,0.0,100.0,7,5997,0.0,0.0,2024-07-02 09:56:38,0.0,0.0
50006,6973,6967,6979,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,0.0,2024-07-02 09:57:38,0.0,0.0
50007,6973,6966,6979,0.0,0.0,0.0,0.0,100.0,13,5997,0.0,0.0,2024-07-02 09:58:38,0.0,0.0
50008,6972,6966,6979,0.0,0.0,0.0,0.0,100.0,9,5998,0.0,0.0,2024-07-02 10:00:38,0.0,0.0
50009,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,13,5991,0.0,0.0,2024-07-02 10:01:37,0.0,0.0
50010,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,4,6004,0.0,0.0,2024-07-02 10:02:37,0.0,0.0
50011,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,10,5992,0.0,0.0,2024-07-02 10:03:39,0.0,0.0
50012,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,6,5992,0.0,0.0,2024-07-02 10:04:39,0.0,0.0
50013,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,13,5993,0.0,0.0,2024-07-02 10:05:39,0.0,0.0
50014,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,14,5992,0.0,0.0,2024-07-02 10:06:39,0.0,0.0
50015,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,9,5993,0.0,0.0,2024-07-02 10:07:39,0.0,0.0
50016,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,8,5994,0.0,0.0,2024-07-02 10:08:39,0.0,0.0
50017,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:09:38,0.0,0.0
50018,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:10:38,0.0,0.0
50019,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:11:40,0.0,0.0
50020,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 10:12:40,0.0,0.0
50021,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-07-02 10:13:40,0.0,0.0
50022,6964,6958,6971,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 10:14:40,0.0,0.0
50023,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,11,5992,0.0,0.0,2024-07-02 10:15:40,0.0,0.0
50024,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,9,5993,0.0,0.0,2024-07-02 10:16:39,0.0,0.0
50025,6964,6959,6969,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 10:17:39,0.0,0.0
50026,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 10:18:40,0.0,0.0
50027,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-07-02 10:19:39,0.0,0.0
50028,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-07-02 10:20:39,0.0,0.0
50029,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,15,5995,0.0,0.0,2024-07-02 10:21:39,0.0,0.0
50030,6965,6959,6972,0.0,0.0,0.0,0.0,100.0,11,5994,0.0,0.0,2024-07-02 10:22:39,0.0,0.0
50031,6964,6958,6971,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 10:23:41,0.0,0.0
50032,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,0.0,2024-07-02 10:24:41,0.0,0.0
50033,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 10:25:41,0.0,0.0
50034,6964,6958,6969,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 10:26:41,0.0,0.0
50035,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 10:27:41,0.0,0.0
50036,6965,6960,6971,0.0,0.0,0.0,0.0,100.0,5,5993,0.0,0.0,2024-07-02 10:28:40,0.0,0.0
50037,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,8,5995,0.0,0.0,2024-07-02 10:29:40,0.0,0.0
50038,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,6,5995,0.0,0.0,2024-07-02 10:30:42,0.0,0.0
50039,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-07-02 10:31:42,0.0,0.0
50040,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:32:41,0.0,0.0
50041,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:33:41,0.0,0.0
50042,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-07-02 10:34:41,0.0,0.0
50043,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,8,5994,0.0,0.0,2024-07-02 10:35:41,0.0,0.0
50044,6965,6958,6971,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 10:36:41,0.0,0.0
50045,6965,6959,6972,0.0,0.0,0.0,0.0,100.0,15,5994,0.0,0.0,2024-07-02 10:37:41,0.0,0.0
50046,6965,6958,6971,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-07-02 10:38:41,0.0,0.0
50047,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 10:39:41,0.0,0.0
50048,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-07-02 10:40:41,0.0,0.0
50049,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,8,5995,0.0,0.0,2024-07-02 10:41:41,0.0,0.0
50050,6964,6958,6969,0.0,0.0,0.0,0.0,100.0,4,5994,0.0,0.0,2024-07-02 10:42:42,0.0,0.0
50051,6966,6960,6971,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 10:43:41,0.0,0.0
50052,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-07-02 10:44:41,0.0,0.0
50053,6965,6959,6970,0.0,0.0,0.0,0.0,100.0,12,5993,0.0,0.0,2024-07-02 10:45:41,0.0,0.0
50054,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 10:46:41,0.0,0.0
50055,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,5,5992,0.0,0.0,2024-07-02 10:47:41,0.0,0.0
50056,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,14,5993,0.0,0.0,2024-07-02 10:48:41,0.0,0.0
50057,6964,6958,6969,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-07-02 10:49:43,0.0,0.0
50058,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,11,5994,0.0,0.0,2024-07-02 10:50:43,0.0,0.0
50059,6964,6958,6969,0.0,0.0,0.0,0.0,100.0,4,5994,0.0,0.0,2024-07-02 10:51:43,0.0,0.0
50060,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-07-02 10:52:42,0.0,0.0
50061,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 10:53:42,0.0,0.0
50062,6965,6960,6971,0.0,0.0,0.0,0.0,100.0,4,5994,0.0,0.0,2024-07-02 10:54:42,0.0,0.0
50063,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,6,5995,0.0,0.0,2024-07-02 10:55:42,0.0,0.0
50064,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,0.0,2024-07-02 10:56:44,0.0,0.0
50065,6962,6955,6970,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 10:57:44,0.0,0.0
50066,6962,6956,6969,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 10:58:44,0.0,0.0
50067,6963,6955,6970,0.0,0.0,0.0,0.0,100.0,15,5995,0.0,0.0,2024-07-02 11:00:44,0.0,0.0
50068,6962,6955,6969,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-07-02 11:01:43,0.0,0.0
50069,6962,6956,6969,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 11:02:43,0.0,0.0
50070,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-07-02 11:03:43,0.0,0.0
50071,6964,6957,6970,0.0,0.0,0.0,0.0,100.0,6,5995,0.0,0.0,2024-07-02 11:04:45,0.0,0.0
50072,6963,6956,6970,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-07-02 11:05:44,0.0,0.0
50073,6964,6957,6970,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 11:06:44,0.0,0.0
50074,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-07-02 11:07:46,0.0,0.0
50075,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 11:08:46,0.0,0.0
50076,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,0.0,2024-07-02 11:09:46,0.0,0.0
50077,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,15,5997,0.0,0.0,2024-07-02 11:10:46,0.0,0.0
50078,6964,6957,6970,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 11:11:46,0.0,0.0
50079,6963,6956,6970,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-07-02 11:12:45,0.0,0.0
50080,6964,6957,6971,0.0,0.0,0.0,0.0,100.0,8,5995,0.0,0.0,2024-07-02 11:13:45,0.0,0.0
50081,6963,6956,6970,0.0,0.0,0.0,0.0,100.0,14,5996,0.0,0.0,2024-07-02 11:14:45,0.0,0.0
50082,6963,6956,6969,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 11:15:47,0.0,0.0
50083,6962,6955,6968,0.0,0.0,0.0,0.0,100.0,15,5995,0.0,0.0,2024-07-02 11:16:47,0.0,0.0
50084,6962,6956,6969,0.0,0.0,0.0,0.0,100.0,15,5995,0.0,0.0,2024-07-02 11:17:46,0.0,0.0
50085,6963,6956,6969,0.0,0.0,0.0,0.0,100.0,7,5995,0.0,0.0,2024-07-02 11:18:46,0.0,0.0
50086,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,10,5997,0.0,0.0,2024-07-02 11:19:48,0.0,0.0
50087,6958,6952,6965,0.0,0.0,0.0,0.0,100.0,6,5996,0.0,0.0,2024-07-02 11:20:48,0.0,0.0
50088,6963,6956,6970,0.0,0.0,0.0,0.0,100.0,9,5997,0.0,0.0,2024-07-02 11:21:47,0.0,0.0
50089,6963,6956,6969,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 11:22:47,0.0,0.0
50090,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 11:23:49,0.0,0.0
50091,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 11:24:49,0.0,0.0
50092,6962,6956,6967,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,0.0,2024-07-02 11:25:49,0.0,0.0
50093,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 11:26:49,0.0,0.0
50094,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 11:27:49,0.0,0.0
50095,6963,6958,6969,0.0,0.0,0.0,0.0,100.0,6,5995,0.0,0.0,2024-07-02 11:28:49,0.0,0.0
50096,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 11:29:49,0.0,0.0
50097,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,6,5997,0.0,0.0,2024-07-02 11:30:49,0.0,0.0
50098,6963,6959,6968,0.0,0.0,0.0,0.0,100.0,3,5995,0.0,0.0,2024-07-02 11:31:49,0.0,0.0
50099,6964,6958,6968,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 11:32:49,0.0,0.0
50100,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,9,5997,0.0,0.0,2024-07-02 11:33:49,0.0,0.0
50101,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 11:34:49,0.0,0.0
50102,6963,6958,6967,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 11:35:49,0.0,0.0
50103,6964,6959,6968,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 11:36:49,0.0,0.0
50104,6963,6959,6968,0.0,0.0,0.0,0.0,100.0,3,5996,0.0,0.0,2024-07-02 11:37:48,0.0,0.0
50105,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,2,5995,0.0,0.0,2024-07-02 11:38:50,0.0,0.0
50106,6968,6964,6972,0.0,0.0,0.0,0.0,100.0,2,6000,0.0,0.0,2024-07-02 11:39:50,0.0,0.0
50107,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-07-02 11:40:50,0.0,0.0
50108,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,0,5996,0.0,0.0,2024-07-02 11:41:49,0.0,0.0
50109,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,0,5995,0.0,0.0,2024-07-02 11:42:49,0.0,0.0
50110,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,2,5995,0.0,0.0,2024-07-02 11:43:51,0.0,0.0
50111,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 11:44:51,0.0,0.0
50112,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 11:45:51,0.0,0.0
50113,6960,6956,6965,0.0,0.0,0.0,0.0,100.0,6,5995,0.0,0.0,2024-07-02 11:46:51,0.0,0.0
50114,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 11:47:51,0.0,0.0
50115,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 11:48:51,0.0,0.0
50116,6962,6958,6967,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 11:49:51,0.0,0.0
50117,6950,6945,6954,0.0,0.0,0.0,0.0,100.0,12,5989,0.0,0.0,2024-07-02 11:50:51,0.0,0.0
50118,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,2,5995,0.0,0.0,2024-07-02 11:51:51,0.0,0.0
50119,6963,6958,6968,0.0,0.0,0.0,0.0,100.0,3,5996,0.0,0.0,2024-07-02 11:52:50,0.0,0.0
50120,6963,6959,6968,0.0,0.0,0.0,0.0,100.0,2,5996,0.0,0.0,2024-07-02 11:53:50,0.0,0.0
50121,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,3,5995,0.0,0.0,2024-07-02 11:54:50,0.0,0.0
50122,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,6,5997,0.0,0.0,2024-07-02 11:55:50,0.0,0.0
50123,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 11:56:52,0.0,0.0
50124,6962,6958,6967,0.0,0.0,0.0,0.0,100.0,12,5997,0.0,0.0,2024-07-02 11:57:51,0.0,0.0
50125,6963,6959,6968,0.0,0.0,0.0,0.0,100.0,3,5996,0.0,0.0,2024-07-02 11:58:51,0.0,0.0
50126,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 12:00:53,0.0,0.0
50127,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-07-02 12:01:53,0.0,0.0
50128,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,3,5996,0.0,0.0,2024-07-02 12:02:53,0.0,0.0
50129,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 12:03:52,0.0,0.0
50130,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 12:04:52,0.0,0.0
50131,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 12:05:52,0.0,0.0
50132,6960,6956,6965,0.0,0.0,0.0,0.0,100.0,11,5993,0.0,0.0,2024-07-02 12:06:52,0.0,0.0
50133,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,11,5993,0.0,0.0,2024-07-02 12:07:52,0.0,0.0
50134,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,10,5992,0.0,0.0,2024-07-02 12:08:52,0.0,0.0
50135,6963,6959,6966,0.0,0.0,0.0,0.0,100.0,0,5993,0.0,0.0,2024-07-02 12:09:54,0.0,0.0
50136,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 12:10:54,0.0,0.0
50137,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 12:11:54,0.0,0.0
50138,6961,6958,6965,0.0,0.0,0.0,0.0,100.0,3,5993,0.0,0.0,2024-07-02 12:12:54,0.0,0.0
50139,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-07-02 12:13:54,0.0,0.0
50140,6962,6958,6967,0.0,0.0,0.0,0.0,100.0,11,5994,0.0,0.0,2024-07-02 12:14:54,0.0,0.0
50141,6962,6958,6967,0.0,0.0,0.0,0.0,100.0,10,5994,0.0,0.0,2024-07-02 12:15:53,0.0,0.0
50142,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 12:16:53,0.0,0.0
50143,6961,6958,6965,0.0,0.0,0.0,0.0,100.0,0,5995,0.0,0.0,2024-07-02 12:17:53,0.0,0.0
50144,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,0,5995,0.0,0.0,2024-07-02 12:18:55,0.0,0.0
50145,6963,6958,6967,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 12:19:55,0.0,0.0
50146,6963,6958,6967,0.0,0.0,0.0,0.0,100.0,9,5997,0.0,0.0,2024-07-02 12:20:55,0.0,0.0
50147,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,11,5997,0.0,0.0,2024-07-02 12:21:54,0.0,0.0
50148,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 12:22:56,0.0,0.0
50149,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 12:23:56,0.0,0.0
50150,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,2,5996,0.0,0.0,2024-07-02 12:24:56,0.0,0.0
50151,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,3,5994,0.0,0.0,2024-07-02 12:25:55,0.0,0.0
50152,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,5,5995,0.0,0.0,2024-07-02 12:26:55,0.0,0.0
50153,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 12:27:55,0.0,0.0
50154,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 12:28:57,0.0,0.0
50155,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 12:29:57,0.0,0.0
50156,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,0,5995,0.0,0.0,2024-07-02 12:30:57,0.0,0.0
50157,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 12:31:56,0.0,0.0
50158,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,6,5997,0.0,0.0,2024-07-02 12:32:56,0.0,0.0
50159,6963,6959,6967,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 12:33:56,0.0,0.0
50160,6964,6959,6968,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 12:34:56,0.0,0.0
50161,6962,6958,6966,0.0,0.0,0.0,0.0,100.0,0,5995,0.0,0.0,2024-07-02 12:35:56,0.0,0.0
50162,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,11,5996,0.0,0.0,2024-07-02 12:36:56,0.0,0.0
50163,6962,6957,6966,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 12:37:56,0.0,0.0
50164,6961,6956,6967,0.0,0.0,0.0,0.0,100.0,3,5996,0.0,0.0,2024-07-02 12:38:57,0.0,0.0
50165,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,0.0,2024-07-02 12:39:56,0.0,0.0
50166,6963,6958,6969,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-07-02 12:40:56,0.0,0.0
50167,6962,6957,6968,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,0.0,2024-07-02 12:41:56,0.0,0.0
50168,6961,6956,6966,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 12:42:56,0.0,0.0
