,P1_75,csvTime,P1_66
5307,1030,2024-08-18 18:58:39,1026
5308,1025,2024-08-18 19:00:39,1012
5309,1047,2024-08-18 19:01:39,1029
5310,1031,2024-08-18 19:02:39,1029
5311,1006,2024-08-18 19:03:39,1031
5312,1036,2024-08-18 19:04:39,1021
5313,1014,2024-08-18 19:05:39,1034
5314,1021,2024-08-18 19:06:39,1018
5315,1053,2024-08-18 19:07:39,1037
5316,1036,2024-08-18 19:08:39,1053
5317,1034,2024-08-18 19:09:39,1032
5318,1058,2024-08-18 19:10:39,1049
5319,1003,2024-08-18 19:11:39,1027
5320,1043,2024-08-18 19:12:39,1026
5321,1036,2024-08-18 19:13:39,1051
5322,1041,2024-08-18 19:14:39,1040
5323,1042,2024-08-18 19:15:39,1015
5324,1031,2024-08-18 19:16:39,1004
5325,1039,2024-08-18 19:17:39,1031
5326,1020,2024-08-18 19:18:39,1023
5327,1032,2024-08-18 19:19:39,1023
5328,1064,2024-08-18 19:20:39,1004
5329,1028,2024-08-18 19:21:39,1018
5330,1048,2024-08-18 19:22:39,1051
5331,1018,2024-08-18 19:23:39,1046
5332,1038,2024-08-18 19:24:39,1048
5333,1028,2024-08-18 19:25:39,1015
5334,1036,2024-08-18 19:26:39,1023
5335,1020,2024-08-18 19:27:39,1029
5336,1028,2024-08-18 19:28:39,1067
5337,1033,2024-08-18 19:29:39,1018
5338,1025,2024-08-18 19:30:39,1043
5339,1031,2024-08-18 19:31:39,1023
5340,1047,2024-08-18 19:32:39,1045
5341,1044,2024-08-18 19:33:39,1046
5342,1050,2024-08-18 19:34:39,1045
5343,1009,2024-08-18 19:35:39,1004
5344,1040,2024-08-18 19:36:39,1048
5345,1036,2024-08-18 19:37:39,1032
5346,1078,2024-08-18 19:38:39,1065
5347,1058,2024-08-18 19:39:39,1012
5348,1027,2024-08-18 19:40:39,1034
5349,1041,2024-08-18 19:41:39,1048
5350,1023,2024-08-18 19:42:39,1029
5351,1080,2024-08-18 19:43:39,1051
5352,1025,2024-08-18 19:44:39,1021
5353,1045,2024-08-18 19:45:39,1034
5354,1014,2024-08-18 19:46:39,1037
5355,1063,2024-08-18 19:47:39,1048
5356,1036,2024-08-18 19:48:39,1039
5357,1043,2024-08-18 19:49:39,1067
5358,1013,2024-08-18 19:50:39,1024
5359,1014,2024-08-18 19:51:39,1012
5360,1037,2024-08-18 19:52:39,1051
5361,1031,2024-08-18 19:53:39,1014
5362,1017,2024-08-18 19:54:39,1044
5363,1036,2024-08-18 19:55:39,1029
5364,1028,2024-08-18 19:56:39,1032
5365,1036,2024-08-18 19:57:39,1045
5366,1047,2024-08-18 19:58:39,1032
5367,1033,2024-08-18 20:00:39,1029
5368,1017,2024-08-18 20:01:39,1007
5369,1041,2024-08-18 20:02:39,1026
5370,1040,2024-08-18 20:03:39,1037
5371,1066,2024-08-18 20:04:39,1009
5372,1028,2024-08-18 20:05:39,1028
5373,1036,2024-08-18 20:06:39,1029
5374,1017,2024-08-18 20:07:39,1023
5375,1017,2024-08-18 20:08:39,1002
5376,1036,2024-08-18 20:09:39,1047
5377,1047,2024-08-18 20:10:39,1048
5378,1009,2024-08-18 20:11:39,993
5379,1074,2024-08-18 20:12:39,1056
5380,1033,2024-08-18 20:13:39,1030
5381,1038,2024-08-18 20:14:39,1049
5382,1024,2024-08-18 20:15:39,1037
5383,1017,2024-08-18 20:16:39,1032
5384,1017,2024-08-18 20:17:39,1022
5385,1064,2024-08-18 20:18:39,1040
5386,1053,2024-08-18 20:19:39,1043
5387,1034,2024-08-18 20:20:39,1040
5388,1042,2024-08-18 20:21:39,1026
5389,1053,2024-08-18 20:22:39,1040
5390,1041,2024-08-18 20:23:39,1037
5391,1047,2024-08-18 20:24:39,1029
5392,1046,2024-08-18 20:25:39,1040
5393,1044,2024-08-18 20:26:39,1050
5394,1058,2024-08-18 20:27:39,1056
5395,1013,2024-08-18 20:28:39,1062
5396,1061,2024-08-18 20:29:39,1048
5397,1037,2024-08-18 20:30:39,1043
5398,1042,2024-08-18 20:31:39,1026
5399,1042,2024-08-18 20:32:39,1023
5400,1042,2024-08-18 20:33:39,1044
5401,1046,2024-08-18 20:34:39,1038
5402,1047,2024-08-18 20:35:39,1024
5403,1003,2024-08-18 20:36:39,1001
5404,1052,2024-08-18 20:37:39,1041
5405,1030,2024-08-18 20:38:39,1067
5406,1022,2024-08-18 20:39:39,1023
5407,1022,2024-08-18 20:40:39,1033
5408,1045,2024-08-18 20:41:39,1023
5409,1017,2024-08-18 20:42:39,1012
5410,1017,2024-08-18 20:43:39,1026
5411,1063,2024-08-18 20:44:39,1043
5412,1055,2024-08-18 20:45:39,1063
5413,1028,2024-08-18 20:46:39,1009
5414,1044,2024-08-18 20:47:39,1034
5415,1036,2024-08-18 20:48:39,1018
5416,1005,2024-08-18 20:49:39,1010
5417,1041,2024-08-18 20:50:39,1043
5418,1050,2024-08-18 20:51:39,1034
5419,1028,2024-08-18 20:52:39,1003
5420,1058,2024-08-18 20:53:39,1037
5421,1041,2024-08-18 20:54:39,1015
5422,1017,2024-08-18 20:55:39,1007
5423,1033,2024-08-18 20:56:39,1047
5424,1033,2024-08-18 20:57:39,1040
5425,1053,2024-08-18 20:58:39,1012
5426,1055,2024-08-18 21:00:39,1070
5427,1052,2024-08-18 21:01:39,1059
5428,1058,2024-08-18 21:02:39,1026
5429,1028,2024-08-18 21:03:39,1068
5430,1017,2024-08-18 21:04:39,1019
5431,1044,2024-08-18 21:05:39,1048
5432,1044,2024-08-18 21:06:39,1048
5433,1050,2024-08-18 21:07:39,1043
5434,1050,2024-08-18 21:08:39,1049
5435,1044,2024-08-18 21:09:39,1023
5436,1021,2024-08-18 21:10:39,1017
5437,1067,2024-08-18 21:11:39,1048
5438,1047,2024-08-18 21:12:39,1062
5439,1020,2024-08-18 21:13:39,1023
5440,1039,2024-08-18 21:14:39,1018
5441,1036,2024-08-18 21:15:39,1032
5442,1025,2024-08-18 21:16:39,1044
5443,1031,2024-08-18 21:17:39,1037
5444,1053,2024-08-18 21:18:39,1050
5445,1044,2024-08-18 21:19:39,1054
5446,1050,2024-08-18 21:20:39,1028
5447,1015,2024-08-18 21:21:39,1048
5448,1037,2024-08-18 21:22:39,1048
5449,1017,2024-08-18 21:23:39,1032
5450,1036,2024-08-18 21:24:39,1045
5451,1020,2024-08-18 21:25:39,1032
5452,1044,2024-08-18 21:26:39,1026
5453,1063,2024-08-18 21:27:39,1053
5454,1042,2024-08-18 21:28:39,1037
5455,1020,2024-08-18 21:29:39,1032
5456,1036,2024-08-18 21:30:39,1027
5457,1040,2024-08-18 21:31:39,1024
5458,1035,2024-08-18 21:32:39,1062
5459,1030,2024-08-18 21:33:39,1012
5460,1031,2024-08-18 21:34:39,1026
5461,1037,2024-08-18 21:35:39,1025
5462,1047,2024-08-18 21:36:39,1048
5463,1047,2024-08-18 21:37:39,1026
5464,1038,2024-08-18 21:38:39,1028
5465,1033,2024-08-18 21:39:39,1026
5466,1028,2024-08-18 21:40:39,1034
5467,1053,2024-08-18 21:41:39,1051
5468,998,2024-08-18 21:42:39,1006
5469,1037,2024-08-18 21:43:39,1040
5470,1036,2024-08-18 21:44:39,1032
5471,1031,2024-08-18 21:45:39,1012
5472,1049,2024-08-18 21:46:39,1051
5473,1061,2024-08-18 21:47:39,1079
5474,1020,2024-08-18 21:48:39,1026
5475,1047,2024-08-18 21:49:39,1043
5476,1033,2024-08-18 21:50:39,1009
5477,1020,2024-08-18 21:51:39,1037
5478,1020,2024-08-18 21:52:39,1005
5479,1039,2024-08-18 21:53:39,1056
5480,1025,2024-08-18 21:54:39,1023
5481,1039,2024-08-18 21:55:39,1015
5482,1030,2024-08-18 21:56:39,1026
5483,1040,2024-08-18 21:57:39,1026
5484,1047,2024-08-18 21:58:39,1053
5485,1017,2024-08-18 22:00:39,1001
5486,1033,2024-08-18 22:01:39,1037
5487,1011,2024-08-18 22:02:39,1037
5488,1036,2024-08-18 22:03:39,1008
5489,1019,2024-08-18 22:04:39,1018
5490,1061,2024-08-18 22:05:39,1042
5491,1069,2024-08-18 22:06:39,1030
5492,1016,2024-08-18 22:07:39,1018
5493,1028,2024-08-18 22:08:39,1012
5494,1019,2024-08-18 22:09:39,1021
5495,1037,2024-08-18 22:10:39,1035
5496,1009,2024-08-18 22:11:39,1042
5497,1028,2024-08-18 22:12:39,1026
5498,1031,2024-08-18 22:13:39,1029
5499,1023,2024-08-18 22:14:39,1045
5500,1022,2024-08-18 22:15:39,1034
5501,1041,2024-08-18 22:16:39,1026
5502,1031,2024-08-18 22:17:39,1040
5503,1025,2024-08-18 22:18:39,1034
5504,1033,2024-08-18 22:19:39,1078
5505,1047,2024-08-18 22:20:39,1009
5506,1036,2024-08-18 22:21:39,1048
5507,1036,2024-08-18 22:22:39,1037
5508,1014,2024-08-18 22:23:39,1039
5509,1054,2024-08-18 22:24:39,1037
5510,1003,2024-08-18 22:25:39,1042
5511,1050,2024-08-18 22:26:39,1051
5512,1058,2024-08-18 22:27:39,1042
5513,1043,2024-08-18 22:28:39,1035
5514,1039,2024-08-18 22:29:39,1039
5515,1025,2024-08-18 22:30:39,1037
5516,1014,2024-08-18 22:31:39,1029
5517,1052,2024-08-18 22:32:39,1053
5518,1020,2024-08-18 22:33:39,1045
5519,1042,2024-08-18 22:34:39,1051
5520,1020,2024-08-18 22:35:39,1021
5521,1011,2024-08-18 22:36:39,1019
5522,1040,2024-08-18 22:37:39,1048
5523,1046,2024-08-18 22:38:39,1034
5524,1028,2024-08-18 22:39:39,1034
5525,1035,2024-08-18 22:40:39,1032
5526,1031,2024-08-18 22:41:39,1032
5527,1025,2024-08-18 22:42:39,1026
5528,1041,2024-08-18 22:43:39,1029
5529,1031,2024-08-18 22:44:39,1030
5530,1053,2024-08-18 22:45:39,1029
5531,1020,2024-08-18 22:46:39,1032
5532,1031,2024-08-18 22:47:39,1021
5533,1050,2024-08-18 22:48:39,1059
5534,1016,2024-08-18 22:49:39,1023
5535,1053,2024-08-18 22:50:39,1037
5536,1018,2024-08-18 22:51:39,1051
5537,1025,2024-08-18 22:52:39,1022
5538,1009,2024-08-18 22:53:39,1045
5539,1047,2024-08-18 22:54:39,1018
5540,1039,2024-08-18 22:55:39,1004
5541,1017,2024-08-18 22:56:39,1045
5542,1011,2024-08-18 22:57:39,1023
5543,1041,2024-08-18 22:58:39,1051
5544,1075,2024-08-18 23:00:39,1040
5545,1014,2024-08-18 23:01:39,1023
5546,1007,2024-08-18 23:02:39,1007
5547,1025,2024-08-18 23:03:39,1022
5548,1031,2024-08-18 23:04:39,1042
5549,1033,2024-08-18 23:05:39,1034
5550,1022,2024-08-18 23:06:39,1026
5551,1031,2024-08-18 23:07:39,1023
5552,1031,2024-08-18 23:08:39,984
5553,1022,2024-08-18 23:09:39,1026
5554,1031,2024-08-18 23:10:39,1035
5555,1050,2024-08-18 23:11:39,1045
5556,1052,2024-08-18 23:12:39,1038
5557,1039,2024-08-18 23:13:39,1037
5558,1006,2024-08-18 23:14:39,1012
5559,1015,2024-08-18 23:15:39,1015
5560,1047,2024-08-18 23:16:39,1033
5561,1033,2024-08-18 23:17:39,1012
5562,1031,2024-08-18 23:18:39,1018
5563,1048,2024-08-18 23:19:39,1027
5564,1014,2024-08-18 23:20:39,1018
5565,1033,2024-08-18 23:21:39,1027
5566,1014,2024-08-18 23:22:39,1036
5567,986,2024-08-18 23:23:39,1000
5568,1020,2024-08-18 23:24:39,1020
5569,1017,2024-08-18 23:25:39,998
5570,1036,2024-08-18 23:26:39,1023
5571,1050,2024-08-18 23:27:39,1018
5572,1031,2024-08-18 23:28:39,1021
5573,1040,2024-08-18 23:29:39,1050
5574,1051,2024-08-18 23:30:39,1056
5575,1061,2024-08-18 23:31:39,1051
5576,1058,2024-08-18 23:32:39,1073
5577,1036,2024-08-18 23:33:39,989
5578,1066,2024-08-18 23:34:39,1065
5579,1000,2024-08-18 23:35:39,993
5580,1041,2024-08-18 23:36:39,1045
5581,1036,2024-08-18 23:37:39,1023
5582,1030,2024-08-18 23:38:39,996
5583,1044,2024-08-18 23:39:39,1037
5584,1028,2024-08-18 23:40:39,1048
5585,1040,2024-08-18 23:41:39,1051
5586,1020,2024-08-18 23:42:39,1034
5587,1033,2024-08-18 23:43:39,1028
5588,1044,2024-08-18 23:44:39,1048
5589,1028,2024-08-18 23:45:39,1023
5590,1051,2024-08-18 23:46:39,1048
5591,1040,2024-08-18 23:47:39,1055
5592,1045,2024-08-18 23:48:39,1051
5593,1046,2024-08-18 23:49:39,1040
5594,1050,2024-08-18 23:50:39,1007
5595,1040,2024-08-18 23:51:39,989
5596,1029,2024-08-18 23:52:39,1034
5597,1070,2024-08-18 23:53:39,1065
5598,1043,2024-08-18 23:54:39,1050
5599,1049,2024-08-18 23:55:39,1048
5600,1075,2024-08-18 23:56:39,1062
5601,1058,2024-08-18 23:57:39,1026
5602,1052,2024-08-18 23:58:39,1023
5603,1061,2024-08-19 00:00:39,1045
5604,1042,2024-08-19 00:01:39,1039
5605,1044,2024-08-19 00:02:39,1049
5606,1055,2024-08-19 00:03:39,1046
5607,1022,2024-08-19 00:04:39,1020
5608,1028,2024-08-19 00:05:39,1021
5609,1006,2024-08-19 00:06:39,1007
5610,1009,2024-08-19 00:07:39,1007
5611,1042,2024-08-19 00:08:39,1037
5612,1014,2024-08-19 00:09:39,1003
5613,998,2024-08-19 00:10:39,1009
5614,994,2024-08-19 00:11:39,993
5615,996,2024-08-19 00:12:39,1012
5616,1055,2024-08-19 00:13:39,1051
5617,1004,2024-08-19 00:14:39,999
5618,1025,2024-08-19 00:15:39,1023
5619,1020,2024-08-19 00:16:39,991
5620,1091,2024-08-19 00:17:39,1065
5621,1072,2024-08-19 00:18:39,1067
5622,1022,2024-08-19 00:19:39,1032
5623,1025,2024-08-19 00:20:39,1025
5624,1042,2024-08-19 00:21:39,1029
5625,1022,2024-08-19 00:22:39,1006
5626,1066,2024-08-19 00:23:39,1048
5627,1044,2024-08-19 00:24:39,1039
5628,1033,2024-08-19 00:25:39,1018
5629,1053,2024-08-19 00:26:39,1033
5630,1005,2024-08-19 00:27:39,1026
5631,1063,2024-08-19 00:28:39,1029
5632,1066,2024-08-19 00:29:39,1053
5633,1014,2024-08-19 00:30:39,1037
5634,1069,2024-08-19 00:31:39,1078
5635,1066,2024-08-19 00:32:39,1045
5636,1061,2024-08-19 00:33:39,1037
5637,1081,2024-08-19 00:34:39,1064
5638,1058,2024-08-19 00:35:39,1043
5639,1034,2024-08-19 00:36:39,1037
5640,1068,2024-08-19 00:37:39,1054
5641,1011,2024-08-19 00:38:39,1023
5642,1046,2024-08-19 00:39:39,1052
5643,1050,2024-08-19 00:40:39,1035
5644,1049,2024-08-19 00:41:39,1031
5645,1044,2024-08-19 00:42:39,1041
5646,1091,2024-08-19 00:43:39,1074
5647,1061,2024-08-19 00:44:39,1045
5648,1074,2024-08-19 00:45:39,1054
5649,1039,2024-08-19 00:46:39,1037
5650,1042,2024-08-19 00:47:39,1037
5651,1020,2024-08-19 00:48:39,1015
5652,1050,2024-08-19 00:49:39,1051
5653,1053,2024-08-19 00:50:39,1056
5654,1028,2024-08-19 00:51:39,1040
5655,1042,2024-08-19 00:52:39,1041
5656,1036,2024-08-19 00:53:39,1022
5657,1013,2024-08-19 00:54:39,1006
5658,1050,2024-08-19 00:55:39,1010
5659,1039,2024-08-19 00:56:39,1043
5660,1009,2024-08-19 00:57:39,1018
5661,1023,2024-08-19 00:58:39,1029
5662,1033,2024-08-19 01:00:39,1026
5663,1050,2024-08-19 01:01:39,1040
5664,1044,2024-08-19 01:02:39,1037
5665,1036,2024-08-19 01:03:39,1026
5666,1047,2024-08-19 01:04:39,1048
5667,1039,2024-08-19 01:05:39,1059
5668,1030,2024-08-19 01:06:39,1046
5669,1008,2024-08-19 01:07:39,1026
5670,1042,2024-08-19 01:08:39,1034
5671,1031,2024-08-19 01:09:39,1041
5672,1009,2024-08-19 01:10:39,1021
5673,1046,2024-08-19 01:11:39,1040
5674,1031,2024-08-19 01:12:39,1029
5675,1025,2024-08-19 01:13:39,1053
5676,1022,2024-08-19 01:14:39,1029
5677,1053,2024-08-19 01:15:39,1040
5678,1032,2024-08-19 01:16:39,1051
5679,998,2024-08-19 01:17:39,1040
5680,1047,2024-08-19 01:18:39,996
5681,1064,2024-08-19 01:19:39,1067
5682,1010,2024-08-19 01:20:39,1022
5683,1011,2024-08-19 01:21:39,1023
5684,1013,2024-08-19 01:22:39,1021
5685,1050,2024-08-19 01:23:39,1085
5686,1022,2024-08-19 01:24:39,1032
5687,1003,2024-08-19 01:25:39,1014
5688,1020,2024-08-19 01:26:39,1029
5689,1044,2024-08-19 01:27:39,1067
5690,1047,2024-08-19 01:28:39,1037
5691,1009,2024-08-19 01:29:39,1059
5692,1053,2024-08-19 01:30:39,1065
5693,1042,2024-08-19 01:31:39,1027
5694,1020,2024-08-19 01:32:39,1020
5695,981,2024-08-19 01:33:39,990
5696,1011,2024-08-19 01:34:39,1009
5697,1044,2024-08-19 01:35:39,1016
5698,1094,2024-08-19 01:36:39,1084
5699,1038,2024-08-19 01:37:39,1020
5700,984,2024-08-19 01:38:39,985
5701,1047,2024-08-19 01:39:39,1037
5702,1033,2024-08-19 01:40:39,1039
5703,1025,2024-08-19 01:41:39,1019
5704,1009,2024-08-19 01:42:39,1017
5705,1041,2024-08-19 01:43:39,1018
5706,1044,2024-08-19 01:44:39,1037
5707,1028,2024-08-19 01:45:39,1034
5708,1036,2024-08-19 01:46:39,1018
5709,1036,2024-08-19 01:47:39,1026
5710,1023,2024-08-19 01:48:39,1018
5711,1047,2024-08-19 01:49:39,1073
5712,1050,2024-08-19 01:50:39,1056
5713,1039,2024-08-19 01:51:39,1052
5714,1038,2024-08-19 01:52:39,1048
5715,1069,2024-08-19 01:53:39,1053
5716,1018,2024-08-19 01:54:39,1003
5717,1017,2024-08-19 01:55:39,1034
5718,1055,2024-08-19 01:56:39,1032
5719,1033,2024-08-19 01:57:39,1038
5720,1033,2024-08-19 01:58:39,1026
5721,1039,2024-08-19 02:00:39,1034
5722,1053,2024-08-19 02:01:39,1007
5723,1055,2024-08-19 02:02:39,1051
5724,1069,2024-08-19 02:03:39,1048
5725,1066,2024-08-19 02:04:39,1059
5726,1077,2024-08-19 02:05:39,1067
5727,1058,2024-08-19 02:06:39,1067
5728,1044,2024-08-19 02:07:39,1065
5729,1017,2024-08-19 02:08:39,1037
5730,1044,2024-08-19 02:09:39,1048
5731,1047,2024-08-19 02:10:39,1043
5732,1017,2024-08-19 02:11:39,1012
5733,1014,2024-08-19 02:12:39,1021
5734,987,2024-08-19 02:13:39,1004
5735,1017,2024-08-19 02:14:39,1004
5736,986,2024-08-19 02:15:39,979
5737,1040,2024-08-19 02:16:39,1049
5738,998,2024-08-19 02:17:39,1020
5739,1055,2024-08-19 02:18:39,1018
5740,1025,2024-08-19 02:19:39,1056
5741,1055,2024-08-19 02:20:39,1051
5742,1047,2024-08-19 02:21:39,1040
5743,1036,2024-08-19 02:22:39,1048
5744,1020,2024-08-19 02:23:39,1048
5745,1017,2024-08-19 02:24:39,1020
5746,1019,2024-08-19 02:25:39,1026
5747,1053,2024-08-19 02:26:39,1040
5748,1019,2024-08-19 02:27:39,1034
5749,1046,2024-08-19 02:28:39,1045
5750,1014,2024-08-19 02:29:39,1006
5751,1025,2024-08-19 02:30:39,1032
5752,1036,2024-08-19 02:31:39,988
5753,1029,2024-08-19 02:32:39,1073
5754,1011,2024-08-19 02:33:39,1010
5755,1040,2024-08-19 02:34:39,1067
5756,1063,2024-08-19 02:35:39,1064
5757,1079,2024-08-19 02:36:39,1067
5758,1063,2024-08-19 02:37:39,1043
5759,1080,2024-08-19 02:38:39,1052
5760,1028,2024-08-19 02:39:39,1007
5761,1039,2024-08-19 02:40:39,1019
5762,1015,2024-08-19 02:41:39,1023
5763,1023,2024-08-19 02:42:39,974
5764,994,2024-08-19 02:43:39,1009
5765,1047,2024-08-19 02:44:39,1056
5766,1014,2024-08-19 02:45:39,1004
5767,1050,2024-08-19 02:46:39,1021
5768,1036,2024-08-19 02:47:39,1046
5769,1033,2024-08-19 02:48:39,1037
5770,1036,2024-08-19 02:49:39,1027
5771,1009,2024-08-19 02:50:39,1018
5772,1061,2024-08-19 02:51:39,1016
5773,995,2024-08-19 02:52:39,985
5774,1028,2024-08-19 02:53:39,977
5775,1034,2024-08-19 02:54:39,1026
5776,995,2024-08-19 02:55:39,1012
5777,1042,2024-08-19 02:56:39,1034
5778,999,2024-08-19 02:57:39,993
5779,1025,2024-08-19 02:58:39,1009
5780,1006,2024-08-19 03:00:39,1028
5781,1042,2024-08-19 03:01:39,1034
5782,1034,2024-08-19 03:02:39,1036
5783,1037,2024-08-19 03:03:39,1037
5784,998,2024-08-19 03:04:39,1037
5785,1063,2024-08-19 03:05:39,1029
5786,1014,2024-08-19 03:06:39,1037
5787,1006,2024-08-19 03:07:39,1004
5788,1050,2024-08-19 03:08:39,1067
5789,1044,2024-08-19 03:09:39,1034
5790,1075,2024-08-19 03:10:39,1042
5791,1047,2024-08-19 03:11:39,1040
5792,1048,2024-08-19 03:12:39,1029
5793,1022,2024-08-19 03:13:39,1048
5794,1022,2024-08-19 03:14:39,1037
5795,1036,2024-08-19 03:15:39,1037
5796,1061,2024-08-19 03:16:39,1040
5797,1035,2024-08-19 03:17:39,1026
5798,1031,2024-08-19 03:18:39,1037
5799,1022,2024-08-19 03:19:39,1023
5800,1032,2024-08-19 03:20:39,1026
5801,1011,2024-08-19 03:21:39,1014
5802,1056,2024-08-19 03:22:39,1054
5803,1050,2024-08-19 03:23:39,1045
5804,1044,2024-08-19 03:24:39,1070
5805,1051,2024-08-19 03:25:39,1053
5806,1017,2024-08-19 03:26:39,1037
5807,1026,2024-08-19 03:27:39,1007
5808,1011,2024-08-19 03:28:39,1013
5809,984,2024-08-19 03:29:39,971
5810,1022,2024-08-19 03:30:39,1018
5811,971,2024-08-19 03:31:39,993
5812,1017,2024-08-19 03:32:39,1020
5813,1003,2024-08-19 03:33:39,1001
5814,1017,2024-08-19 03:34:39,1040
5815,1033,2024-08-19 03:35:39,1004
5816,1040,2024-08-19 03:36:39,1013
5817,1047,2024-08-19 03:37:39,1040
5818,1014,2024-08-19 03:38:39,1045
5819,1028,2024-08-19 03:39:39,1005
5820,1053,2024-08-19 03:40:39,1059
5821,1016,2024-08-19 03:41:39,1045
5822,1015,2024-08-19 03:42:39,1007
5823,1039,2024-08-19 03:43:39,1040
5824,1033,2024-08-19 03:44:39,1026
5825,1047,2024-08-19 03:45:39,1021
5826,1042,2024-08-19 03:46:39,1004
5827,1026,2024-08-19 03:47:39,1056
5828,1025,2024-08-19 03:48:39,1043
5829,1031,2024-08-19 03:49:39,1029
5830,1061,2024-08-19 03:50:39,1045
5831,1012,2024-08-19 03:51:39,1021
5832,1042,2024-08-19 03:52:39,1048
5833,1072,2024-08-19 03:53:39,1059
5834,1050,2024-08-19 03:54:39,1042
5835,1017,2024-08-19 03:55:39,1023
5836,1021,2024-08-19 03:56:39,1034
5837,1061,2024-08-19 03:57:39,1031
5838,1028,2024-08-19 03:58:39,1037
5839,1030,2024-08-19 04:00:39,1037
5840,1022,2024-08-19 04:01:39,1007
5841,1064,2024-08-19 04:02:39,1026
5842,1023,2024-08-19 04:03:39,1019
5843,1025,2024-08-19 04:04:39,1048
5844,1050,2024-08-19 04:05:39,1055
5845,1025,2024-08-19 04:06:39,1031
5846,1011,2024-08-19 04:07:39,1053
5847,1048,2024-08-19 04:08:39,1048
5848,1050,2024-08-19 04:09:39,1056
5849,1027,2024-08-19 04:10:39,1019
5850,1020,2024-08-19 04:11:39,1010
5851,1022,2024-08-19 04:12:39,1023
5852,1025,2024-08-19 04:13:39,1024
5853,1009,2024-08-19 04:14:39,1032
5854,1033,2024-08-19 04:15:39,1026
5855,1023,2024-08-19 04:16:39,1031
5856,1031,2024-08-19 04:17:39,1031
5857,1031,2024-08-19 04:18:39,1045
5858,1006,2024-08-19 04:19:39,1009
5859,1026,2024-08-19 04:20:39,1020
5860,1037,2024-08-19 04:21:39,1018
5861,1044,2024-08-19 04:22:39,1045
5862,995,2024-08-19 04:23:39,1029
5863,1039,2024-08-19 04:24:39,988
5864,1063,2024-08-19 04:25:39,1073
5865,1050,2024-08-19 04:26:39,1026
5866,1055,2024-08-19 04:27:39,1032
5867,1062,2024-08-19 04:28:39,1061
5868,998,2024-08-19 04:29:39,971
5869,1036,2024-08-19 04:30:39,1021
5870,1047,2024-08-19 04:31:39,1043
5871,1031,2024-08-19 04:32:39,1026
5872,1039,2024-08-19 04:33:39,1031
5873,1057,2024-08-19 04:34:39,1059
5874,1038,2024-08-19 04:35:39,1033
5875,1061,2024-08-19 04:36:39,1045
5876,1053,2024-08-19 04:37:39,1043
5877,1033,2024-08-19 04:38:39,1040
5878,1006,2024-08-19 04:39:39,1004
5879,998,2024-08-19 04:40:39,993
5880,1011,2024-08-19 04:41:39,1015
5881,1029,2024-08-19 04:42:39,1011
5882,1022,2024-08-19 04:43:39,1012
5883,1056,2024-08-19 04:44:39,1029
5884,1036,2024-08-19 04:45:39,1045
5885,1047,2024-08-19 04:46:39,1045
5886,1064,2024-08-19 04:47:39,1026
5887,1047,2024-08-19 04:48:39,1067
5888,1028,2024-08-19 04:49:39,1045
5889,1010,2024-08-19 04:50:39,1023
5890,1036,2024-08-19 04:51:39,1062
5891,1033,2024-08-19 04:52:39,1027
5892,1033,2024-08-19 04:53:39,1040
5893,1040,2024-08-19 04:54:39,1034
5894,1003,2024-08-19 04:55:39,1040
5895,1021,2024-08-19 04:56:39,1018
5896,1017,2024-08-19 04:57:39,1023
5897,1001,2024-08-19 04:58:39,1012
5898,1012,2024-08-19 05:00:39,1023
5899,1009,2024-08-19 05:01:39,1048
5900,1056,2024-08-19 05:02:39,1047
5901,1014,2024-08-19 05:03:39,1007
5902,1044,2024-08-19 05:04:39,1056
5903,1053,2024-08-19 05:05:39,1034
5904,1033,2024-08-19 05:06:39,1027
5905,1061,2024-08-19 05:07:39,1056
5906,1025,2024-08-19 05:08:39,1016
5907,1028,2024-08-19 05:09:39,1053
5908,1083,2024-08-19 05:10:39,1072
5909,1040,2024-08-19 05:11:39,1023
5910,1032,2024-08-19 05:12:39,1028
5911,1058,2024-08-19 05:13:39,1038
5912,1047,2024-08-19 05:14:39,1055
5913,1051,2024-08-19 05:15:39,1040
5914,1050,2024-08-19 05:16:39,1023
5915,1043,2024-08-19 05:17:39,1078
5916,1050,2024-08-19 05:18:39,1046
5917,1027,2024-08-19 05:19:39,1040
5918,1062,2024-08-19 05:20:39,1059
5919,1050,2024-08-19 05:21:39,1048
5920,1116,2024-08-19 05:22:39,1111
5921,1064,2024-08-19 05:23:39,1078
5922,1028,2024-08-19 05:24:39,1045
5923,1067,2024-08-19 05:25:39,1029
5924,1028,2024-08-19 05:26:39,1022
5925,1050,2024-08-19 05:27:39,1073
5926,1050,2024-08-19 05:28:39,1062
5927,1058,2024-08-19 05:29:39,1045
5928,1097,2024-08-19 05:30:39,1051
5929,1058,2024-08-19 05:31:39,1051
5930,1061,2024-08-19 05:32:39,1062
5931,1050,2024-08-19 05:33:39,1042
5932,1051,2024-08-19 05:34:39,1047
5933,1036,2024-08-19 05:35:39,1016
5934,1054,2024-08-19 05:36:39,1067
5935,1050,2024-08-19 05:37:39,1042
5936,1042,2024-08-19 05:38:39,1041
5937,1053,2024-08-19 05:39:39,1054
5938,1022,2024-08-19 05:40:39,1045
5939,1025,2024-08-19 05:41:39,1020
5940,1060,2024-08-19 05:42:39,1051
5941,1056,2024-08-19 05:43:39,1052
5942,1044,2024-08-19 05:44:39,1034
5943,1083,2024-08-19 05:45:39,1067
