,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime
12278,error,error,error,error,error,error,2024-08-24 04:07:08
12279,error,error,error,error,error,error,2024-08-24 04:08:08
12280,error,error,error,error,error,error,2024-08-24 04:09:08
12281,error,error,error,error,error,error,2024-08-24 04:10:08
12282,error,error,error,error,error,error,2024-08-24 04:11:08
12283,error,error,error,error,error,error,2024-08-24 04:12:08
12284,error,error,error,error,error,error,2024-08-24 04:13:08
12285,error,error,error,error,error,error,2024-08-24 04:14:08
12286,error,error,error,error,error,error,2024-08-24 04:15:08
12287,error,error,error,error,error,error,2024-08-24 04:16:08
12288,error,error,error,error,error,error,2024-08-24 04:17:08
12289,error,error,error,error,error,error,2024-08-24 04:18:08
12290,error,error,error,error,error,error,2024-08-24 04:19:08
12291,error,error,error,error,error,error,2024-08-24 04:20:08
12292,error,error,error,error,error,error,2024-08-24 04:21:08
12293,error,error,error,error,error,error,2024-08-24 04:22:08
12294,error,error,error,error,error,error,2024-08-24 04:23:08
12295,error,error,error,error,error,error,2024-08-24 04:24:08
12296,error,error,error,error,error,error,2024-08-24 04:25:08
12297,error,error,error,error,error,error,2024-08-24 04:26:08
12298,error,error,error,error,error,error,2024-08-24 04:27:08
12299,error,error,error,error,error,error,2024-08-24 04:28:08
12300,error,error,error,error,error,error,2024-08-24 04:29:08
12301,error,error,error,error,error,error,2024-08-24 04:30:08
12302,error,error,error,error,error,error,2024-08-24 04:31:08
12303,error,error,error,error,error,error,2024-08-24 04:32:08
12304,error,error,error,error,error,error,2024-08-24 04:33:08
12305,error,error,error,error,error,error,2024-08-24 04:34:08
12306,error,error,error,error,error,error,2024-08-24 04:35:08
12307,error,error,error,error,error,error,2024-08-24 04:36:08
12308,error,error,error,error,error,error,2024-08-24 04:37:08
12309,error,error,error,error,error,error,2024-08-24 04:38:08
12310,error,error,error,error,error,error,2024-08-24 04:39:08
12311,error,error,error,error,error,error,2024-08-24 04:40:08
12312,error,error,error,error,error,error,2024-08-24 04:41:08
12313,error,error,error,error,error,error,2024-08-24 04:42:08
12314,error,error,error,error,error,error,2024-08-24 04:43:08
12315,error,error,error,error,error,error,2024-08-24 04:44:08
12316,error,error,error,error,error,error,2024-08-24 04:45:08
12317,error,error,error,error,error,error,2024-08-24 04:46:08
12318,error,error,error,error,error,error,2024-08-24 04:47:08
12319,error,error,error,error,error,error,2024-08-24 04:48:08
12320,error,error,error,error,error,error,2024-08-24 04:49:08
12321,error,error,error,error,error,error,2024-08-24 04:50:08
12322,error,error,error,error,error,error,2024-08-24 04:51:08
12323,error,error,error,error,error,error,2024-08-24 04:52:08
12324,error,error,error,error,error,error,2024-08-24 04:53:08
12325,error,error,error,error,error,error,2024-08-24 04:54:08
12326,error,error,error,error,error,error,2024-08-24 04:55:08
12327,error,error,error,error,error,error,2024-08-24 04:56:08
12328,error,error,error,error,error,error,2024-08-24 04:57:08
12329,error,error,error,error,error,error,2024-08-24 04:58:08
12330,error,error,error,error,error,error,2024-08-24 05:00:08
12331,error,error,error,error,error,error,2024-08-24 05:01:08
12332,error,error,error,error,error,error,2024-08-24 05:02:08
12333,error,error,error,error,error,error,2024-08-24 05:03:08
12334,error,error,error,error,error,error,2024-08-24 05:04:08
12335,error,error,error,error,error,error,2024-08-24 05:05:08
12336,error,error,error,error,error,error,2024-08-24 05:06:08
12337,error,error,error,error,error,error,2024-08-24 05:07:08
12338,error,error,error,error,error,error,2024-08-24 05:08:08
12339,error,error,error,error,error,error,2024-08-24 05:09:08
12340,error,error,error,error,error,error,2024-08-24 05:10:08
12341,error,error,error,error,error,error,2024-08-24 05:11:08
12342,error,error,error,error,error,error,2024-08-24 05:12:08
12343,error,error,error,error,error,error,2024-08-24 05:13:08
12344,error,error,error,error,error,error,2024-08-24 05:14:08
12345,error,error,error,error,error,error,2024-08-24 05:15:08
12346,error,error,error,error,error,error,2024-08-24 05:16:08
12347,error,error,error,error,error,error,2024-08-24 05:17:08
12348,error,error,error,error,error,error,2024-08-24 05:18:08
12349,error,error,error,error,error,error,2024-08-24 05:19:08
12350,error,error,error,error,error,error,2024-08-24 05:20:08
12351,error,error,error,error,error,error,2024-08-24 05:21:08
12352,error,error,error,error,error,error,2024-08-24 05:22:08
12353,error,error,error,error,error,error,2024-08-24 05:23:08
12354,error,error,error,error,error,error,2024-08-24 05:24:08
12355,error,error,error,error,error,error,2024-08-24 05:25:08
12356,error,error,error,error,error,error,2024-08-24 05:26:08
12357,error,error,error,error,error,error,2024-08-24 05:27:08
12358,error,error,error,error,error,error,2024-08-24 05:28:08
12359,error,error,error,error,error,error,2024-08-24 05:29:08
12360,error,error,error,error,error,error,2024-08-24 05:30:08
12361,error,error,error,error,error,error,2024-08-24 05:31:08
12362,error,error,error,error,error,error,2024-08-24 05:32:08
12363,error,error,error,error,error,error,2024-08-24 05:33:08
12364,error,error,error,error,error,error,2024-08-24 05:34:08
12365,error,error,error,error,error,error,2024-08-24 05:35:08
12366,error,error,error,error,error,error,2024-08-24 05:36:08
12367,error,error,error,error,error,error,2024-08-24 05:37:08
12368,error,error,error,error,error,error,2024-08-24 05:38:08
12369,error,error,error,error,error,error,2024-08-24 05:39:08
12370,error,error,error,error,error,error,2024-08-24 05:40:08
12371,error,error,error,error,error,error,2024-08-24 05:41:08
12372,error,error,error,error,error,error,2024-08-24 05:42:08
12373,error,error,error,error,error,error,2024-08-24 05:43:08
12374,error,error,error,error,error,error,2024-08-24 05:44:08
12375,error,error,error,error,error,error,2024-08-24 05:45:08
12376,error,error,error,error,error,error,2024-08-24 05:46:08
12377,error,error,error,error,error,error,2024-08-24 05:47:08
12378,error,error,error,error,error,error,2024-08-24 05:48:08
12379,error,error,error,error,error,error,2024-08-24 05:49:08
12380,error,error,error,error,error,error,2024-08-24 05:50:08
12381,error,error,error,error,error,error,2024-08-24 05:51:08
12382,error,error,error,error,error,error,2024-08-24 05:52:08
12383,error,error,error,error,error,error,2024-08-24 05:53:08
12384,error,error,error,error,error,error,2024-08-24 05:54:08
12385,error,error,error,error,error,error,2024-08-24 05:55:08
12386,error,error,error,error,error,error,2024-08-24 05:56:08
12387,error,error,error,error,error,error,2024-08-24 05:57:08
12388,error,error,error,error,error,error,2024-08-24 05:58:08
12389,error,error,error,error,error,error,2024-08-24 06:00:08
12390,error,error,error,error,error,error,2024-08-24 06:01:08
12391,error,error,error,error,error,error,2024-08-24 06:02:08
12392,error,error,error,error,error,error,2024-08-24 06:03:08
12393,error,error,error,error,error,error,2024-08-24 06:04:08
12394,error,error,error,error,error,error,2024-08-24 06:05:08
12395,error,error,error,error,error,error,2024-08-24 06:06:08
12396,error,error,error,error,error,error,2024-08-24 06:07:08
12397,error,error,error,error,error,error,2024-08-24 06:08:08
12398,error,error,error,error,error,error,2024-08-24 06:09:08
12399,error,error,error,error,error,error,2024-08-24 06:10:08
12400,error,error,error,error,error,error,2024-08-24 06:11:08
12401,error,error,error,error,error,error,2024-08-24 06:12:08
12402,error,error,error,error,error,error,2024-08-24 06:13:08
12403,error,error,error,error,error,error,2024-08-24 06:14:08
12404,error,error,error,error,error,error,2024-08-24 06:15:08
12405,error,error,error,error,error,error,2024-08-24 06:16:08
12406,error,error,error,error,error,error,2024-08-24 06:17:08
12407,error,error,error,error,error,error,2024-08-24 06:18:08
12408,error,error,error,error,error,error,2024-08-24 06:19:08
12409,error,error,error,error,error,error,2024-08-24 06:20:08
12410,error,error,error,error,error,error,2024-08-24 06:21:08
12411,error,error,error,error,error,error,2024-08-24 06:22:08
12412,error,error,error,error,error,error,2024-08-24 06:23:08
12413,error,error,error,error,error,error,2024-08-24 06:24:08
12414,error,error,error,error,error,error,2024-08-24 06:25:08
12415,error,error,error,error,error,error,2024-08-24 06:26:08
12416,error,error,error,error,error,error,2024-08-24 06:27:08
12417,error,error,error,error,error,error,2024-08-24 06:28:08
12418,error,error,error,error,error,error,2024-08-24 06:29:08
12419,error,error,error,error,error,error,2024-08-24 06:30:08
12420,error,error,error,error,error,error,2024-08-24 06:31:08
12421,error,error,error,error,error,error,2024-08-24 06:32:08
12422,error,error,error,error,error,error,2024-08-24 06:33:08
12423,error,error,error,error,error,error,2024-08-24 06:34:08
12424,error,error,error,error,error,error,2024-08-24 06:35:08
12425,error,error,error,error,error,error,2024-08-24 06:36:08
12426,error,error,error,error,error,error,2024-08-24 06:37:08
12427,error,error,error,error,error,error,2024-08-24 06:38:08
12428,error,error,error,error,error,error,2024-08-24 06:39:08
12429,error,error,error,error,error,error,2024-08-24 06:40:08
12430,error,error,error,error,error,error,2024-08-24 06:41:08
12431,error,error,error,error,error,error,2024-08-24 06:42:08
12432,error,error,error,error,error,error,2024-08-24 06:43:08
12433,error,error,error,error,error,error,2024-08-24 06:44:08
12434,error,error,error,error,error,error,2024-08-24 06:45:08
12435,error,error,error,error,error,error,2024-08-24 06:46:08
12436,error,error,error,error,error,error,2024-08-24 06:47:08
12437,error,error,error,error,error,error,2024-08-24 06:48:08
12438,error,error,error,error,error,error,2024-08-24 06:49:08
12439,error,error,error,error,error,error,2024-08-24 06:50:08
12440,error,error,error,error,error,error,2024-08-24 06:51:08
12441,error,error,error,error,error,error,2024-08-24 06:52:08
12442,error,error,error,error,error,error,2024-08-24 06:53:08
12443,error,error,error,error,error,error,2024-08-24 06:54:08
12444,error,error,error,error,error,error,2024-08-24 06:55:08
12445,error,error,error,error,error,error,2024-08-24 06:56:08
12446,error,error,error,error,error,error,2024-08-24 06:57:08
12447,error,error,error,error,error,error,2024-08-24 06:58:08
12448,error,error,error,error,error,error,2024-08-24 07:00:08
12449,error,error,error,error,error,error,2024-08-24 07:01:08
12450,error,error,error,error,error,error,2024-08-24 07:02:08
12451,error,error,error,error,error,error,2024-08-24 07:03:08
12452,error,error,error,error,error,error,2024-08-24 07:04:08
12453,error,error,error,error,error,error,2024-08-24 07:05:08
12454,error,error,error,error,error,error,2024-08-24 07:06:08
12455,error,error,error,error,error,error,2024-08-24 07:07:08
12456,error,error,error,error,error,error,2024-08-24 07:08:08
12457,error,error,error,error,error,error,2024-08-24 07:09:08
12458,error,error,error,error,error,error,2024-08-24 07:10:08
12459,error,error,error,error,error,error,2024-08-24 07:11:08
12460,error,error,error,error,error,error,2024-08-24 07:12:08
12461,error,error,error,error,error,error,2024-08-24 07:13:08
12462,error,error,error,error,error,error,2024-08-24 07:14:08
12463,error,error,error,error,error,error,2024-08-24 07:15:08
12464,error,error,error,error,error,error,2024-08-24 07:16:08
12465,error,error,error,error,error,error,2024-08-24 07:17:08
12466,error,error,error,error,error,error,2024-08-24 07:18:08
12467,error,error,error,error,error,error,2024-08-24 07:19:08
12468,error,error,error,error,error,error,2024-08-24 07:20:08
12469,error,error,error,error,error,error,2024-08-24 07:21:08
12470,error,error,error,error,error,error,2024-08-24 07:22:08
12471,error,error,error,error,error,error,2024-08-24 07:23:08
12472,error,error,error,error,error,error,2024-08-24 07:24:08
12473,error,error,error,error,error,error,2024-08-24 07:25:08
12474,error,error,error,error,error,error,2024-08-24 07:26:08
12475,error,error,error,error,error,error,2024-08-24 07:27:08
12476,error,error,error,error,error,error,2024-08-24 07:28:08
12477,error,error,error,error,error,error,2024-08-24 07:29:08
12478,error,error,error,error,error,error,2024-08-24 07:30:08
12479,error,error,error,error,error,error,2024-08-24 07:31:08
12480,error,error,error,error,error,error,2024-08-24 07:32:08
12481,error,error,error,error,error,error,2024-08-24 07:33:08
12482,error,error,error,error,error,error,2024-08-24 07:34:08
12483,error,error,error,error,error,error,2024-08-24 07:35:08
12484,error,error,error,error,error,error,2024-08-24 07:36:08
12485,error,error,error,error,error,error,2024-08-24 07:37:08
12486,error,error,error,error,error,error,2024-08-24 07:38:08
12487,error,error,error,error,error,error,2024-08-24 07:39:08
12488,error,error,error,error,error,error,2024-08-24 07:40:08
12489,error,error,error,error,error,error,2024-08-24 07:41:08
12490,error,error,error,error,error,error,2024-08-24 07:42:08
12491,error,error,error,error,error,error,2024-08-24 07:43:08
12492,error,error,error,error,error,error,2024-08-24 07:44:08
12493,error,error,error,error,error,error,2024-08-24 07:45:08
12494,error,error,error,error,error,error,2024-08-24 07:46:08
12495,error,error,error,error,error,error,2024-08-24 07:47:08
12496,error,error,error,error,error,error,2024-08-24 07:48:08
12497,error,error,error,error,error,error,2024-08-24 07:49:08
12498,error,error,error,error,error,error,2024-08-24 07:50:08
12499,error,error,error,error,error,error,2024-08-24 07:51:08
12500,error,error,error,error,error,error,2024-08-24 07:52:08
12501,error,error,error,error,error,error,2024-08-24 07:53:08
12502,error,error,error,error,error,error,2024-08-24 07:54:08
12503,0,0,0,0,0,0,2024-08-24 07:55:08
12504,37.2364,694.205,30.2365,694.42,0,0,2024-08-24 07:56:08
12505,37.2364,694.341,30.2365,694.504,0,0,2024-08-24 07:57:08
12506,37.2364,694.302,30.2365,694.519,0,0,2024-08-24 07:58:08
12507,37.2364,694.399,30.2365,694.706,0,0,2024-08-24 08:00:08
12508,37.2364,694.541,30.2365,694.65,0,0,2024-08-24 08:01:08
12509,37.2364,694.728,30.2365,694.82,0,0,2024-08-24 08:02:08
12510,37.2364,694.586,30.2365,694.859,0,0,2024-08-24 08:03:08
12511,37.2364,694.523,30.2365,694.754,0,0,2024-08-24 08:04:08
12512,37.2364,694.512,30.2365,694.717,0,0,2024-08-24 08:05:08
12513,37.2364,694.4,30.2365,694.531,0,0,2024-08-24 08:06:08
12514,37.2364,694.773,30.2365,694.979,0,0,2024-08-24 08:07:08
12515,37.2364,694.584,30.2365,694.901,0,0,2024-08-24 08:08:08
12516,37.2364,694.754,30.2365,694.885,0,0,2024-08-24 08:09:08
12517,37.2364,692.938,30.2365,693.458,61.8977,56.6478,2024-08-24 08:10:08
12518,37.2364,693.199,30.2365,693.383,55.9706,56.5133,2024-08-24 08:11:08
12519,37.2364,692.955,30.2365,693.072,60.6615,60.8637,2024-08-24 08:12:08
12520,37.2364,693.449,30.2365,693.585,55.8289,56.3751,2024-08-24 08:13:08
12521,37.2364,693.14,30.2365,693.578,62.6687,56.3777,2024-08-24 08:14:08
12522,37.2364,693.553,30.2365,693.682,55.6837,56.3601,2024-08-24 08:15:08
12523,37.2364,693.16,30.2365,693.239,61.1713,61.1564,2024-08-24 08:16:08
12524,37.2364,694.526,30.2365,694.721,0,0,2024-08-24 08:17:08
12525,37.2364,694.817,30.2365,694.825,0,0,2024-08-24 08:18:08
12526,37.2364,694.495,30.2365,694.683,0,0,2024-08-24 08:19:08
12527,37.2364,694.643,30.2365,694.787,0,0,2024-08-24 08:20:08
12528,37.2364,694.648,30.2365,694.791,0,0,2024-08-24 08:21:08
12529,37.2364,694.637,30.2365,694.743,0,0,2024-08-24 08:22:08
12530,37.2364,694.536,30.2365,694.561,0,0,2024-08-24 08:23:08
12531,37.2364,694.791,30.2365,694.849,0,0,2024-08-24 08:24:08
12532,37.2364,694.73,30.2365,694.787,0,0,2024-08-24 08:25:08
12533,37.2364,694.665,30.2365,694.789,0,0,2024-08-24 08:26:08
12534,37.2364,694.775,30.2365,694.856,0,0,2024-08-24 08:27:08
12535,37.2364,694.835,30.2365,694.883,0,0,2024-08-24 08:28:08
12536,37.2364,694.69,30.2365,694.893,0,0,2024-08-24 08:29:08
12537,37.2364,694.831,30.2365,694.858,0,0,2024-08-24 08:30:08
12538,37.2364,694.852,30.2365,694.944,0,0,2024-08-24 08:31:08
12539,37.2364,694.628,30.2365,694.826,0,0,2024-08-24 08:32:08
12540,37.2364,694.781,30.2365,694.959,0,0,2024-08-24 08:33:08
12541,37.2364,694.786,30.2365,694.861,0,0,2024-08-24 08:34:08
12542,37.2364,694.994,30.2365,695.085,0,0,2024-08-24 08:35:08
12543,37.2364,694.936,30.2365,695.061,0,0,2024-08-24 08:36:08
12544,37.2364,695.001,30.2365,695.046,0,0,2024-08-24 08:37:08
12545,37.2364,694.99,30.2365,695.158,0,0,2024-08-24 08:38:08
12546,37.2364,693.865,30.2365,690.194,0,422.499,2024-08-24 08:39:08
12547,37.2364,693.587,30.2365,693.678,55.6111,56.2896,2024-08-24 08:40:08
12548,37.2364,693.497,30.2365,693.117,55.7143,66.3951,2024-08-24 08:41:08
12549,37.2364,693.664,30.2365,693.48,55.6053,60.8928,2024-08-24 08:42:08
12550,37.2364,693.743,30.2365,693.815,57.1625,57.7813,2024-08-24 08:43:08
12551,37.2364,693.75,30.2365,693.808,55.5674,56.3871,2024-08-24 08:44:08
12552,37.2364,693.865,30.2365,693.428,55.5705,66.3077,2024-08-24 08:45:08
12553,37.2364,693.836,30.2365,693.565,55.5534,62.5263,2024-08-24 08:46:08
12554,37.2364,693.848,30.2365,693.966,55.5101,56.3937,2024-08-24 08:47:08
12555,37.2364,693.675,30.2365,693.654,55.6473,58.0826,2024-08-24 08:48:08
12556,37.2364,692.485,30.2365,692.529,91.082,90.0969,2024-08-24 08:49:08
12557,37.2364,692.628,30.2365,692.685,88.5201,87.5592,2024-08-24 08:50:08
12558,37.2364,692.741,30.2365,692.917,84.9793,83.9934,2024-08-24 08:51:08
12559,37.2364,693.676,30.2365,693.84,55.7172,56.5033,2024-08-24 08:52:08
12560,37.2364,693.579,30.2365,693.728,59.6256,59.3441,2024-08-24 08:53:08
12561,37.2364,693.869,30.2365,693.795,55.529,58.0018,2024-08-24 08:54:08
12562,37.2364,693.742,30.2365,693.836,55.4209,56.3027,2024-08-24 08:55:08
12563,37.2364,693.804,30.2365,693.83,55.3,56.2845,2024-08-24 08:56:08
12564,37.2364,693.704,30.2365,693.808,55.4006,56.3666,2024-08-24 08:57:08
12565,37.2364,692.034,30.2365,692.177,103.227,101.763,2024-08-24 08:58:08
12566,37.2364,692.552,30.2365,692.662,97.8483,96.6118,2024-08-24 09:00:08
12567,37.2364,695.748,30.2365,695.618,55.5626,56.3492,2024-08-24 09:01:08
12568,37.2364,695.399,30.2365,695.328,59.5562,59.2629,2024-08-24 09:02:08
12569,37.2364,695.675,30.2365,695.687,56.3217,57.0112,2024-08-24 09:03:08
12570,37.2364,696.058,30.2365,696.546,55.6768,0,2024-08-24 09:04:08
12571,37.2364,696.936,30.2365,696.814,0,0,2024-08-24 09:05:08
12572,37.2364,696.941,30.2365,696.953,0,0,2024-08-24 09:06:08
12573,37.2364,696.9,30.2365,696.844,0,0,2024-08-24 09:07:08
12574,37.2364,696.919,30.2365,696.841,0,0,2024-08-24 09:08:08
12575,error,error,error,error,error,error,2024-08-24 09:09:08
12576,error,error,error,error,error,error,2024-08-24 09:10:08
12577,error,error,error,error,error,error,2024-08-24 09:11:08
12578,error,error,error,error,error,error,2024-08-24 09:12:08
12579,error,error,error,error,error,error,2024-08-24 09:13:08
12580,error,error,error,error,error,error,2024-08-24 09:14:08
12581,error,error,error,error,error,error,2024-08-24 09:15:08
12582,error,error,error,error,error,error,2024-08-24 09:16:08
12583,error,error,error,error,error,error,2024-08-24 09:17:08
12584,error,error,error,error,error,error,2024-08-24 09:18:08
12585,error,error,error,error,error,error,2024-08-24 09:19:08
12586,error,error,error,error,error,error,2024-08-24 09:20:08
12587,error,error,error,error,error,error,2024-08-24 09:21:08
12588,error,error,error,error,error,error,2024-08-24 09:22:08
12589,error,error,error,error,error,error,2024-08-24 09:23:08
12590,error,error,error,error,error,error,2024-08-24 09:24:08
12591,error,error,error,error,error,error,2024-08-24 09:25:08
12592,error,error,error,error,error,error,2024-08-24 09:26:08
12593,error,error,error,error,error,error,2024-08-24 09:27:08
12594,error,error,error,error,error,error,2024-08-24 09:28:08
12595,error,error,error,error,error,error,2024-08-24 09:29:08
12596,error,error,error,error,error,error,2024-08-24 09:30:08
12597,error,error,error,error,error,error,2024-08-24 09:31:08
12598,error,error,error,error,error,error,2024-08-24 09:32:08
12599,error,error,error,error,error,error,2024-08-24 09:33:08
12600,error,error,error,error,error,error,2024-08-24 09:34:08
12601,error,error,error,error,error,error,2024-08-24 09:35:08
12602,error,error,error,error,error,error,2024-08-24 09:36:08
12603,error,error,error,error,error,error,2024-08-24 09:37:08
12604,error,error,error,error,error,error,2024-08-24 09:38:08
12605,error,error,error,error,error,error,2024-08-24 09:39:08
12606,error,error,error,error,error,error,2024-08-24 09:40:08
12607,error,error,error,error,error,error,2024-08-24 09:41:08
12608,error,error,error,error,error,error,2024-08-24 09:42:08
12609,error,error,error,error,error,error,2024-08-24 09:43:08
12610,error,error,error,error,error,error,2024-08-24 09:44:08
12611,error,error,error,error,error,error,2024-08-24 09:45:08
12612,error,error,error,error,error,error,2024-08-24 09:46:08
12613,error,error,error,error,error,error,2024-08-24 09:47:08
12614,error,error,error,error,error,error,2024-08-24 09:48:08
12615,error,error,error,error,error,error,2024-08-24 09:49:08
12616,error,error,error,error,error,error,2024-08-24 09:50:08
12617,error,error,error,error,error,error,2024-08-24 09:51:08
12618,error,error,error,error,error,error,2024-08-24 09:52:08
12619,error,error,error,error,error,error,2024-08-24 09:53:08
12620,error,error,error,error,error,error,2024-08-24 09:54:08
12621,error,error,error,error,error,error,2024-08-24 09:55:08
12622,error,error,error,error,error,error,2024-08-24 09:56:08
12623,error,error,error,error,error,error,2024-08-24 09:57:08
12624,error,error,error,error,error,error,2024-08-24 09:58:08
12625,error,error,error,error,error,error,2024-08-24 10:00:08
12626,error,error,error,error,error,error,2024-08-24 10:01:08
12627,error,error,error,error,error,error,2024-08-24 10:02:08
12628,error,error,error,error,error,error,2024-08-24 10:03:08
12629,error,error,error,error,error,error,2024-08-24 10:04:08
12630,error,error,error,error,error,error,2024-08-24 10:05:08
12631,error,error,error,error,error,error,2024-08-24 10:06:08
12632,error,error,error,error,error,error,2024-08-24 10:07:08
12633,error,error,error,error,error,error,2024-08-24 10:08:08
12634,error,error,error,error,error,error,2024-08-24 10:09:08
12635,error,error,error,error,error,error,2024-08-24 10:10:08
12636,error,error,error,error,error,error,2024-08-24 10:11:08
12637,error,error,error,error,error,error,2024-08-24 10:12:08
12638,error,error,error,error,error,error,2024-08-24 10:13:08
12639,error,error,error,error,error,error,2024-08-24 10:14:08
12640,error,error,error,error,error,error,2024-08-24 10:15:08
12641,error,error,error,error,error,error,2024-08-24 10:16:08
12642,error,error,error,error,error,error,2024-08-24 10:17:08
12643,error,error,error,error,error,error,2024-08-24 10:18:08
12644,error,error,error,error,error,error,2024-08-24 10:19:08
12645,error,error,error,error,error,error,2024-08-24 10:20:08
12646,error,error,error,error,error,error,2024-08-24 10:21:08
12647,error,error,error,error,error,error,2024-08-24 10:22:08
12648,error,error,error,error,error,error,2024-08-24 10:23:08
12649,error,error,error,error,error,error,2024-08-24 10:24:08
12650,error,error,error,error,error,error,2024-08-24 10:25:08
12651,error,error,error,error,error,error,2024-08-24 10:26:08
12652,error,error,error,error,error,error,2024-08-24 10:27:08
12653,error,error,error,error,error,error,2024-08-24 10:28:08
12654,error,error,error,error,error,error,2024-08-24 10:29:08
12655,error,error,error,error,error,error,2024-08-24 10:30:08
12656,error,error,error,error,error,error,2024-08-24 10:31:08
12657,error,error,error,error,error,error,2024-08-24 10:32:08
12658,error,error,error,error,error,error,2024-08-24 10:33:08
12659,error,error,error,error,error,error,2024-08-24 10:34:08
12660,error,error,error,error,error,error,2024-08-24 10:35:08
12661,error,error,error,error,error,error,2024-08-24 10:36:08
12662,error,error,error,error,error,error,2024-08-24 10:37:08
12663,error,error,error,error,error,error,2024-08-24 10:38:08
12664,error,error,error,error,error,error,2024-08-24 10:39:08
12665,error,error,error,error,error,error,2024-08-24 10:40:08
12666,error,error,error,error,error,error,2024-08-24 10:41:08
12667,error,error,error,error,error,error,2024-08-24 10:42:08
12668,error,error,error,error,error,error,2024-08-24 10:43:08
12669,error,error,error,error,error,error,2024-08-24 10:44:08
12670,error,error,error,error,error,error,2024-08-24 10:45:08
12671,error,error,error,error,error,error,2024-08-24 10:46:08
12672,error,error,error,error,error,error,2024-08-24 10:47:08
12673,error,error,error,error,error,error,2024-08-24 10:48:08
12674,error,error,error,error,error,error,2024-08-24 10:49:08
12675,error,error,error,error,error,error,2024-08-24 10:50:08
12676,error,error,error,error,error,error,2024-08-24 10:51:08
12677,error,error,error,error,error,error,2024-08-24 10:52:08
12678,error,error,error,error,error,error,2024-08-24 10:53:08
12679,error,error,error,error,error,error,2024-08-24 10:54:08
12680,error,error,error,error,error,error,2024-08-24 10:55:08
12681,error,error,error,error,error,error,2024-08-24 10:56:08
12682,error,error,error,error,error,error,2024-08-24 10:57:08
12683,error,error,error,error,error,error,2024-08-24 10:58:08
12684,error,error,error,error,error,error,2024-08-24 11:00:08
12685,error,error,error,error,error,error,2024-08-24 11:01:08
12686,error,error,error,error,error,error,2024-08-24 11:02:08
12687,error,error,error,error,error,error,2024-08-24 11:03:08
12688,error,error,error,error,error,error,2024-08-24 11:04:08
12689,error,error,error,error,error,error,2024-08-24 11:05:08
12690,error,error,error,error,error,error,2024-08-24 11:06:08
12691,error,error,error,error,error,error,2024-08-24 11:07:08
12692,error,error,error,error,error,error,2024-08-24 11:08:08
12693,error,error,error,error,error,error,2024-08-24 11:09:08
12694,error,error,error,error,error,error,2024-08-24 11:10:08
12695,error,error,error,error,error,error,2024-08-24 11:11:08
12696,error,error,error,error,error,error,2024-08-24 11:12:08
12697,error,error,error,error,error,error,2024-08-24 11:13:08
12698,error,error,error,error,error,error,2024-08-24 11:14:08
12699,error,error,error,error,error,error,2024-08-24 11:15:08
12700,error,error,error,error,error,error,2024-08-24 11:16:08
12701,error,error,error,error,error,error,2024-08-24 11:17:08
12702,error,error,error,error,error,error,2024-08-24 11:18:08
12703,error,error,error,error,error,error,2024-08-24 11:19:08
12704,error,error,error,error,error,error,2024-08-24 11:20:08
12705,error,error,error,error,error,error,2024-08-24 11:21:08
12706,error,error,error,error,error,error,2024-08-24 11:22:08
12707,error,error,error,error,error,error,2024-08-24 11:23:08
12708,error,error,error,error,error,error,2024-08-24 11:24:08
12709,error,error,error,error,error,error,2024-08-24 11:25:08
12710,error,error,error,error,error,error,2024-08-24 11:26:08
12711,error,error,error,error,error,error,2024-08-24 11:27:08
12712,error,error,error,error,error,error,2024-08-24 11:28:08
12713,error,error,error,error,error,error,2024-08-24 11:29:08
12714,error,error,error,error,error,error,2024-08-24 11:30:08
12715,error,error,error,error,error,error,2024-08-24 11:31:08
12716,error,error,error,error,error,error,2024-08-24 11:32:08
12717,error,error,error,error,error,error,2024-08-24 11:33:08
12718,error,error,error,error,error,error,2024-08-24 11:34:08
12719,error,error,error,error,error,error,2024-08-24 11:35:08
12720,error,error,error,error,error,error,2024-08-24 11:36:08
12721,error,error,error,error,error,error,2024-08-24 11:37:08
12722,error,error,error,error,error,error,2024-08-24 11:38:08
12723,error,error,error,error,error,error,2024-08-24 11:39:08
12724,error,error,error,error,error,error,2024-08-24 11:40:08
12725,error,error,error,error,error,error,2024-08-24 11:41:08
12726,error,error,error,error,error,error,2024-08-24 11:42:08
12727,error,error,error,error,error,error,2024-08-24 11:43:08
12728,error,error,error,error,error,error,2024-08-24 11:44:08
12729,error,error,error,error,error,error,2024-08-24 11:45:08
12730,error,error,error,error,error,error,2024-08-24 11:46:08
12731,error,error,error,error,error,error,2024-08-24 11:47:08
12732,error,error,error,error,error,error,2024-08-24 11:48:08
12733,error,error,error,error,error,error,2024-08-24 11:49:08
12734,error,error,error,error,error,error,2024-08-24 11:50:08
12735,error,error,error,error,error,error,2024-08-24 11:51:08
12736,error,error,error,error,error,error,2024-08-24 11:52:08
12737,error,error,error,error,error,error,2024-08-24 11:53:08
12738,error,error,error,error,error,error,2024-08-24 11:54:08
12739,error,error,error,error,error,error,2024-08-24 11:55:08
12740,error,error,error,error,error,error,2024-08-24 11:56:08
12741,error,error,error,error,error,error,2024-08-24 11:57:08
12742,error,error,error,error,error,error,2024-08-24 11:58:08
12743,error,error,error,error,error,error,2024-08-24 12:00:08
