,1-5-8_v,1-5-7_v,1-5-6_v,1-5-5_v,1-5-9_v,1-5-0_v,1-5-4_v,1-5-3_v,1-5-2_v,1-5-1_v,1-5-12_v,1-5-13_v,1-5-10_v,csvTime,1-5-11_v
983,0,0,0,0,100,6978,0,0,6971,6974,0,0,6006,2024-05-17 11:44:37,9
984,0,0,0,0,100,6977,0,0,6970,6973,0,0,6006,2024-05-17 11:45:38,10
985,0,0,0,0,100,6975,0,0,6969,6972,0,0,6006,2024-05-17 11:46:38,10
986,0,0,0,0,100,6978,0,0,6972,6975,0,0,6008,2024-05-17 11:47:39,0
987,0,0,0,0,100,6979,0,0,6972,6975,0,0,6010,2024-05-17 11:48:39,5
988,0,0,0,0,100,6978,0,0,6971,6974,0,0,6008,2024-05-17 11:49:40,7
989,0,0,0,0,100,6976,0,0,6969,6973,0,0,6009,2024-05-17 11:50:40,10
990,0,0,0,0,100,6977,0,0,6970,6974,0,0,6006,2024-05-17 11:51:40,10
991,0,0,0,0,100,6975,0,0,6969,6972,0,0,6012,2024-05-17 11:52:40,0
992,0,0,0,0,100,6977,0,0,6970,6973,0,0,6007,2024-05-17 11:53:41,0
993,0,0,0,0,100,6975,0,0,6968,6971,0,0,6007,2024-05-17 11:54:41,8
994,0,0,0,0,100,6976,0,0,6971,6974,0,0,6011,2024-05-17 11:55:41,3
995,0,0,0,0,100,6978,0,0,6972,6975,0,0,6011,2024-05-17 11:56:41,4
996,0,0,0,0,100,6978,0,0,6971,6974,0,0,6008,2024-05-17 11:57:42,10
997,0,0,0,0,100,6977,0,0,6971,6974,0,0,6009,2024-05-17 11:58:42,8
998,0,0,0,0,100,6977,0,0,6971,6974,0,0,6010,2024-05-17 12:00:42,0
999,0,0,0,0,100,6976,0,0,6969,6972,0,0,6008,2024-05-17 12:01:42,0
1000,0,0,0,0,100,6977,0,0,6970,6974,0,0,6010,2024-05-17 12:02:43,5
1001,0,0,0,0,100,6976,0,0,6970,6973,0,0,6012,2024-05-17 12:03:43,4
1002,0,0,0,0,100,6977,0,0,6970,6974,0,0,6013,2024-05-17 12:04:44,9
1003,0,0,0,0,100,6975,0,0,6968,6972,0,0,6013,2024-05-17 12:05:44,4
1004,0,0,0,0,100,6973,0,0,6970,6972,0,0,6009,2024-05-17 12:06:44,0
1005,0,0,0,0,100,6977,0,0,6971,6974,0,0,6009,2024-05-17 12:07:44,0
1006,0,0,0,0,100,6975,0,0,6969,6972,0,0,6006,2024-05-17 12:08:44,0
1007,0,0,0,0,100,6976,0,0,6971,6974,0,0,6008,2024-05-17 12:09:44,0
1008,0,0,0,0,100,6974,0,0,6969,6972,0,0,6003,2024-05-17 12:10:45,0
1009,0,0,0,0,100,6977,0,0,6969,6973,0,0,6010,2024-05-17 12:11:45,10
1010,0,0,0,0,100,6976,0,0,6971,6973,0,0,6008,2024-05-17 12:12:45,8
1011,0,0,0,0,100,6975,0,0,6969,6972,0,0,6007,2024-05-17 12:13:45,6
1012,0,0,0,0,100,6976,0,0,6971,6973,0,0,6004,2024-05-17 12:14:46,8
1013,0,0,0,0,100,6976,0,0,6972,6974,0,0,6004,2024-05-17 12:15:46,0
1014,0,0,0,0,100,6975,0,0,6971,6973,0,0,6005,2024-05-17 12:16:46,2
1015,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 12:17:47,8
1016,0,0,0,0,100,6977,0,0,6971,6974,0,0,6003,2024-05-17 12:18:47,9
1017,0,0,0,0,100,6976,0,0,6971,6974,0,0,6003,2024-05-17 12:19:48,2
1018,0,0,0,0,100,6977,0,0,6971,6974,0,0,6003,2024-05-17 12:20:48,3
1019,0,0,0,0,100,6975,0,0,6971,6973,0,0,6003,2024-05-17 12:21:48,0
1020,0,0,0,0,100,6977,0,0,6972,6975,0,0,6004,2024-05-17 12:22:49,2
1021,0,0,0,0,100,6975,0,0,6970,6973,0,0,6003,2024-05-17 12:23:49,5
1022,0,0,0,0,100,6976,0,0,6971,6974,0,0,6004,2024-05-17 12:24:50,0
1023,0,0,0,0,100,6976,0,0,6973,6974,0,0,6001,2024-05-17 12:25:50,0
1024,0,0,0,0,100,6974,0,0,6968,6971,0,0,6004,2024-05-17 12:26:51,6
1025,0,0,0,0,100,6975,0,0,6971,6973,0,0,6003,2024-05-17 12:27:51,0
1026,0,0,0,0,100,6976,0,0,6970,6973,0,0,6005,2024-05-17 12:28:51,9
1027,0,0,0,0,100,6977,0,0,6972,6974,0,0,6002,2024-05-17 12:29:51,5
1028,0,0,0,0,100,6975,0,0,6970,6973,0,0,6002,2024-05-17 12:30:52,0
1029,0,0,0,0,100,6975,0,0,6970,6973,0,0,6002,2024-05-17 12:31:52,5
1030,0,0,0,0,100,6975,0,0,6969,6972,0,0,6000,2024-05-17 12:32:52,3
1031,0,0,0,0,100,6976,0,0,6971,6973,0,0,6002,2024-05-17 12:33:53,3
1032,0,0,0,0,100,6975,0,0,6970,6973,0,0,6005,2024-05-17 12:34:53,5
1033,0,0,0,0,100,6976,0,0,6971,6974,0,0,6003,2024-05-17 12:35:53,6
1034,0,0,0,0,100,6975,0,0,6970,6973,0,0,6003,2024-05-17 12:36:54,4
1035,0,0,0,0,100,6976,0,0,6972,6974,0,0,6004,2024-05-17 12:37:54,0
1036,0,0,0,0,100,6973,0,0,6967,6970,0,0,6005,2024-05-17 12:38:54,8
1037,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 12:39:55,4
1038,0,0,0,0,100,6977,0,0,6971,6974,0,0,6002,2024-05-17 12:40:55,8
1039,0,0,0,0,100,6976,0,0,6971,6974,0,0,6004,2024-05-17 12:41:55,9
1040,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 12:42:56,2
1041,0,0,0,0,100,6976,0,0,6972,6974,0,0,6004,2024-05-17 12:43:56,0
1042,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 12:44:57,9
1043,0,0,0,0,100,6977,0,0,6972,6975,0,0,6004,2024-05-17 12:45:57,2
1044,0,0,0,0,100,6977,0,0,6972,6974,0,0,6005,2024-05-17 12:46:57,6
1045,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 12:47:58,10
1046,0,0,0,0,100,6976,0,0,6971,6973,0,0,6004,2024-05-17 12:48:58,3
1047,0,0,0,0,100,6976,0,0,6970,6973,0,0,5999,2024-05-17 12:49:58,3
1048,0,0,0,0,100,6980,0,0,6974,6977,0,0,6003,2024-05-17 12:50:58,6
1049,0,0,0,0,100,6977,0,0,6970,6974,0,0,6004,2024-05-17 12:51:59,7
1050,0,0,0,0,100,6977,0,0,6970,6974,0,0,6004,2024-05-17 12:52:59,10
1051,0,0,0,0,100,6977,0,0,6970,6973,0,0,6004,2024-05-17 12:54:00,8
1052,0,0,0,0,100,6975,0,0,6969,6972,0,0,6006,2024-05-17 12:55:00,0
1053,0,0,0,0,100,6975,0,0,6970,6972,0,0,6006,2024-05-17 12:56:01,0
1054,0,0,0,0,100,6977,0,0,6970,6974,0,0,6005,2024-05-17 12:57:01,10
1055,0,0,0,0,100,6977,0,0,6971,6974,0,0,6001,2024-05-17 12:58:02,2
1056,0,0,0,0,100,6976,0,0,6970,6973,0,0,6005,2024-05-17 13:00:02,2
1057,0,0,0,0,100,6978,0,0,6973,6975,0,0,6007,2024-05-17 13:01:03,7
1058,0,0,0,0,100,6976,0,0,6969,6972,0,0,6007,2024-05-17 13:02:03,5
1059,0,0,0,0,100,6977,0,0,6971,6974,0,0,6005,2024-05-17 13:03:03,0
1060,0,0,0,0,100,6977,0,0,6970,6973,0,0,6008,2024-05-17 13:04:03,6
1061,0,0,0,0,100,6977,0,0,6971,6974,0,0,6008,2024-05-17 13:05:03,2
1062,0,0,0,0,100,6977,0,0,6971,6974,0,0,6005,2024-05-17 13:06:03,4
1063,0,0,0,0,100,6977,0,0,6970,6974,0,0,6004,2024-05-17 13:07:03,5
1064,0,0,0,0,100,6978,0,0,6970,6974,0,0,6003,2024-05-17 13:08:03,6
1065,0,0,0,0,100,6977,0,0,6970,6973,0,0,6002,2024-05-17 13:09:03,6
1066,0,0,0,0,100,6979,0,0,6971,6975,0,0,6006,2024-05-17 13:10:03,10
1067,0,0,0,0,100,6977,0,0,6971,6974,0,0,6005,2024-05-17 13:11:04,3
1068,0,0,0,0,100,6978,0,0,6971,6975,0,0,6006,2024-05-17 13:12:04,0
1069,0,0,0,0,100,6978,0,0,6970,6974,0,0,6005,2024-05-17 13:13:04,8
1070,0,0,0,0,100,6977,0,0,6970,6974,0,0,6004,2024-05-17 13:14:05,2
1071,0,0,0,0,100,6977,0,0,6970,6974,0,0,6005,2024-05-17 13:15:05,10
1072,0,0,0,0,100,6976,0,0,6970,6973,0,0,6006,2024-05-17 13:16:05,2
1073,0,0,0,0,100,6977,0,0,6970,6973,0,0,6005,2024-05-17 13:17:05,0
1074,0,0,0,0,100,6975,0,0,6969,6972,0,0,6004,2024-05-17 13:18:06,6
1075,0,0,0,0,100,6976,0,0,6969,6973,0,0,6005,2024-05-17 13:19:06,3
1076,0,0,0,0,100,6976,0,0,6969,6972,0,0,6007,2024-05-17 13:20:06,3
1077,0,0,0,0,100,6977,0,0,6971,6974,0,0,6007,2024-05-17 13:21:06,0
1078,0,0,0,0,100,6977,0,0,6971,6974,0,0,6007,2024-05-17 13:22:06,9
1079,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 13:23:06,5
1080,0,0,0,0,100,6977,0,0,6970,6974,0,0,6002,2024-05-17 13:24:06,10
1081,0,0,0,0,100,6976,0,0,6970,6973,0,0,6002,2024-05-17 13:25:07,2
1082,0,0,0,0,100,6976,0,0,6970,6973,0,0,6005,2024-05-17 13:26:07,9
1083,0,0,0,0,100,6977,0,0,6970,6973,0,0,6006,2024-05-17 13:27:07,10
1084,0,0,0,0,100,6977,0,0,6972,6974,0,0,6005,2024-05-17 13:28:08,7
1085,0,0,0,0,100,6975,0,0,6970,6972,0,0,6006,2024-05-17 13:29:08,0
1086,0,0,0,0,100,6978,0,0,6971,6975,0,0,6003,2024-05-17 13:30:08,5
1087,0,0,0,0,100,6977,0,0,6972,6974,0,0,6003,2024-05-17 13:31:09,0
1088,0,0,0,0,100,6975,0,0,6969,6972,0,0,6001,2024-05-17 13:32:09,9
1089,0,0,0,0,100,6975,0,0,6969,6972,0,0,5998,2024-05-17 13:33:09,0
1090,0,0,0,0,100,6977,0,0,6970,6973,0,0,5999,2024-05-17 13:34:09,10
1091,0,0,0,0,100,6974,0,0,6968,6971,0,0,5999,2024-05-17 13:35:09,3
1092,0,0,0,0,100,6976,0,0,6971,6974,0,0,5998,2024-05-17 13:36:09,5
1093,0,0,0,0,100,6977,0,0,6971,6974,0,0,5998,2024-05-17 13:37:10,8
1094,0,0,0,0,100,6976,0,0,6969,6973,0,0,5998,2024-05-17 13:38:10,0
1095,0,0,0,0,100,6978,0,0,6971,6974,0,0,5997,2024-05-17 13:39:10,10
1096,0,0,0,0,100,6977,0,0,6971,6974,0,0,6003,2024-05-17 13:40:11,10
1097,0,0,0,0,100,6977,0,0,6970,6973,0,0,6004,2024-05-17 13:41:11,0
1098,0,0,0,0,100,6975,0,0,6970,6973,0,0,6004,2024-05-17 13:42:12,3
1099,0,0,0,0,100,6976,0,0,6970,6973,0,0,6005,2024-05-17 13:43:12,9
1100,0,0,0,0,100,6976,0,0,6969,6973,0,0,6004,2024-05-17 13:44:13,9
1101,0,0,0,0,100,6978,0,0,6971,6975,0,0,6004,2024-05-17 13:45:13,6
1102,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 13:46:13,5
1103,0,0,0,0,100,6975,0,0,6969,6972,0,0,6004,2024-05-17 13:47:14,0
1104,0,0,0,0,100,6978,0,0,6971,6975,0,0,6004,2024-05-17 13:48:14,9
1105,0,0,0,0,100,6978,0,0,6972,6975,0,0,6004,2024-05-17 13:49:14,3
1106,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 13:50:14,9
1107,0,0,0,0,100,6976,0,0,6972,6974,0,0,6004,2024-05-17 13:51:15,0
1108,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 13:52:15,9
1109,0,0,0,0,100,6976,0,0,6971,6973,0,0,6004,2024-05-17 13:53:15,5
1110,0,0,0,0,100,6975,0,0,6970,6973,0,0,6004,2024-05-17 13:54:15,0
1111,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 13:55:16,10
1112,0,0,0,0,100,6976,0,0,6969,6972,0,0,6002,2024-05-17 13:56:16,10
1113,0,0,0,0,100,6978,0,0,6972,6975,0,0,6002,2024-05-17 13:57:16,0
1114,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 13:58:16,0
1115,0,0,0,0,100,6974,0,0,6968,6971,0,0,6000,2024-05-17 14:00:17,9
1116,0,0,0,0,100,6976,0,0,6971,6974,0,0,6004,2024-05-17 14:01:17,0
1117,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 14:02:17,0
1118,0,0,0,0,100,6979,0,0,6973,6976,0,0,6007,2024-05-17 14:03:17,0
1119,0,0,0,0,100,6977,0,0,6971,6974,0,0,5999,2024-05-17 14:04:17,7
1120,0,0,0,0,100,6977,0,0,6971,6974,0,0,5999,2024-05-17 14:05:18,0
1121,0,0,0,0,100,6975,0,0,6970,6972,0,0,6000,2024-05-17 14:06:18,2
1122,0,0,0,0,100,6979,0,0,6972,6975,0,0,6001,2024-05-17 14:07:19,0
1123,0,0,0,0,100,6977,0,0,6972,6975,0,0,5999,2024-05-17 14:08:19,6
1124,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 14:09:19,4
1125,0,0,0,0,100,6976,0,0,6970,6973,0,0,6001,2024-05-17 14:10:20,0
1126,0,0,0,0,100,6977,0,0,6971,6974,0,0,6000,2024-05-17 14:11:20,3
1127,0,0,0,0,100,6975,0,0,6969,6972,0,0,6004,2024-05-17 14:12:20,3
1128,0,0,0,0,100,6977,0,0,6970,6974,0,0,6003,2024-05-17 14:13:21,0
1129,0,0,0,0,100,6978,0,0,6972,6975,0,0,6002,2024-05-17 14:14:21,9
1130,0,0,0,0,100,6978,0,0,6972,6975,0,0,6003,2024-05-17 14:15:21,6
1131,0,0,0,0,100,6974,0,0,6969,6971,0,0,6003,2024-05-17 14:16:22,0
1132,0,0,0,0,100,6976,0,0,6970,6973,0,0,6004,2024-05-17 14:17:22,2
1133,0,0,0,0,100,6976,0,0,6971,6974,0,0,6001,2024-05-17 14:18:23,9
1134,0,0,0,0,100,6975,0,0,6970,6973,0,0,6002,2024-05-17 14:19:23,6
1135,0,0,0,0,100,6976,0,0,6971,6974,0,0,6002,2024-05-17 14:20:23,2
1136,0,0,0,0,100,6977,0,0,6972,6974,0,0,6002,2024-05-17 14:21:24,0
1137,0,0,0,0,100,6975,0,0,6969,6972,0,0,5998,2024-05-17 14:22:24,8
1138,0,0,0,0,100,6976,0,0,6970,6973,0,0,6003,2024-05-17 14:23:25,0
1139,0,0,0,0,100,6975,0,0,6971,6973,0,0,6003,2024-05-17 14:24:25,2
1140,0,0,0,0,100,6977,0,0,6972,6974,0,0,6005,2024-05-17 14:25:25,6
1141,0,0,0,0,100,6977,0,0,6972,6975,0,0,6005,2024-05-17 14:26:25,0
1142,0,0,0,0,100,6978,0,0,6973,6975,0,0,6004,2024-05-17 14:27:25,8
1143,0,0,0,0,100,6976,0,0,6971,6973,0,0,6006,2024-05-17 14:28:26,2
1144,0,0,0,0,100,6978,0,0,6973,6976,0,0,6006,2024-05-17 14:29:26,2
1145,0,0,0,0,100,6978,0,0,6972,6975,0,0,6005,2024-05-17 14:30:27,8
1146,0,0,0,0,100,6980,0,0,6974,6977,0,0,6006,2024-05-17 14:31:27,0
1147,0,0,0,0,100,6977,0,0,6972,6974,0,0,6006,2024-05-17 14:32:27,0
1148,0,0,0,0,100,6977,0,0,6971,6974,0,0,6002,2024-05-17 14:33:27,0
1149,0,0,0,0,100,6975,0,0,6969,6972,0,0,6002,2024-05-17 14:34:27,3
1150,0,0,0,0,100,6975,0,0,6969,6972,0,0,6001,2024-05-17 14:35:27,0
1151,0,0,0,0,100,6976,0,0,6970,6973,0,0,6002,2024-05-17 14:36:27,0
1152,0,0,0,0,100,6979,0,0,6972,6976,0,0,6001,2024-05-17 14:37:27,0
1153,0,0,0,0,100,6977,0,0,6970,6973,0,0,5999,2024-05-17 14:38:27,8
1154,0,0,0,0,100,6977,0,0,6971,6974,0,0,5999,2024-05-17 14:39:28,4
1155,0,0,0,0,100,6976,0,0,6969,6973,0,0,5999,2024-05-17 14:40:28,2
1156,0,0,0,0,100,6976,0,0,6969,6973,0,0,5999,2024-05-17 14:41:28,4
1157,0,0,0,0,100,6975,0,0,6969,6972,0,0,6001,2024-05-17 14:42:28,8
1158,0,0,0,0,100,6976,0,0,6969,6973,0,0,6000,2024-05-17 14:43:28,0
1159,0,0,0,0,100,6976,0,0,6971,6974,0,0,5998,2024-05-17 14:44:28,5
1160,0,0,0,0,100,6977,0,0,6971,6974,0,0,5997,2024-05-17 14:45:29,8
1161,0,0,0,0,100,6976,0,0,6971,6974,0,0,5997,2024-05-17 14:46:29,9
1162,0,0,0,0,100,6977,0,0,6971,6974,0,0,5997,2024-05-17 14:47:29,6
1163,0,0,0,0,100,6976,0,0,6971,6974,0,0,5999,2024-05-17 14:48:29,6
1164,0,0,0,0,100,6977,0,0,6970,6974,0,0,5997,2024-05-17 14:49:29,0
1165,0,0,0,0,100,6976,0,0,6970,6973,0,0,5997,2024-05-17 14:50:29,10
1166,0,0,0,0,100,6977,0,0,6971,6974,0,0,5996,2024-05-17 14:51:30,6
1167,0,0,0,0,100,6976,0,0,6970,6973,0,0,5997,2024-05-17 14:52:30,4
1168,0,0,0,0,100,6974,0,0,6969,6972,0,0,5997,2024-05-17 14:53:29,0
1169,0,0,0,0,100,6974,0,0,6969,6972,0,0,5997,2024-05-17 14:54:30,0
1170,0,0,0,0,100,6974,0,0,6971,6973,0,0,5996,2024-05-17 14:55:30,0
1171,0,0,0,0,100,6977,0,0,6972,6974,0,0,5996,2024-05-17 14:56:30,0
1172,0,0,0,0,100,6976,0,0,6970,6973,0,0,5996,2024-05-17 14:57:30,0
1173,0,0,0,0,100,6975,0,0,6968,6972,0,0,5997,2024-05-17 14:58:30,4
1174,0,0,0,0,100,6976,0,0,6971,6974,0,0,6008,2024-05-17 17:00:01,9
1175,0,0,0,0,100,6975,0,0,6969,6972,0,0,6013,2024-05-17 17:01:01,2
1176,0,0,0,0,100,6978,0,0,6972,6975,0,0,6010,2024-05-17 17:02:01,5
1177,0,0,0,0,100,6976,0,0,6971,6974,0,0,6006,2024-05-17 17:03:01,5
1178,0,0,0,0,100,6978,0,0,6972,6975,0,0,6010,2024-05-17 17:04:01,0
1179,0,0,0,0,100,6977,0,0,6972,6975,0,0,6009,2024-05-17 17:05:01,0
1180,0,0,0,0,100,6975,0,0,6969,6972,0,0,6002,2024-05-17 17:06:01,9
1181,0,0,0,0,100,6975,0,0,6971,6973,0,0,5980,2024-05-17 17:07:01,0
1182,0,0,0,0,100,6979,0,0,6972,6976,0,0,6007,2024-05-17 17:08:02,9
1183,0,0,0,0,100,6978,0,0,6972,6975,0,0,6016,2024-05-17 17:09:02,0
1184,0,0,0,0,100,6977,0,0,6971,6974,0,0,6008,2024-05-17 17:10:03,10
1185,0,0,0,0,100,6978,0,0,6973,6976,0,0,6009,2024-05-17 17:11:03,0
1186,0,0,0,0,100,6976,0,0,6969,6973,0,0,6012,2024-05-17 17:12:03,6
1187,0,0,0,0,100,6975,0,0,6971,6973,0,0,6011,2024-05-17 17:13:03,0
1188,0,0,0,0,100,6975,0,0,6970,6972,0,0,6020,2024-05-17 17:14:03,0
1189,0,0,0,0,100,6978,0,0,6972,6975,0,0,6010,2024-05-17 17:15:04,4
1190,0,0,0,0,100,6975,0,0,6971,6973,0,0,6009,2024-05-17 17:16:04,0
1191,0,0,0,0,100,6977,0,0,6970,6973,0,0,6011,2024-05-17 17:17:04,6
1192,0,0,0,0,100,6976,0,0,6970,6973,0,0,6010,2024-05-17 17:18:04,2
1193,0,0,0,0,100,6980,0,0,6974,6977,0,0,5997,2024-05-17 17:19:05,0
1194,0,0,0,0,100,6977,0,0,6971,6974,0,0,6009,2024-05-17 17:20:05,9
1195,0,0,0,0,100,6977,0,0,6972,6974,0,0,6010,2024-05-17 17:21:05,0
1196,0,0,0,0,100,6975,0,0,6969,6972,0,0,6010,2024-05-17 17:22:05,0
1197,0,0,0,0,100,6978,0,0,6971,6975,0,0,6009,2024-05-17 17:23:05,0
1198,0,0,0,0,100,6976,0,0,6969,6973,0,0,6008,2024-05-17 17:24:05,5
1199,0,0,0,0,100,6977,0,0,6970,6974,0,0,6012,2024-05-17 17:25:05,9
1200,0,0,0,0,100,6977,0,0,6970,6973,0,0,6010,2024-05-17 17:26:06,2
1201,0,0,0,0,100,6978,0,0,6970,6974,0,0,6008,2024-05-17 17:27:06,10
1202,0,0,0,0,100,6978,0,0,6972,6975,0,0,6010,2024-05-17 17:28:06,0
1203,0,0,0,0,100,6978,0,0,6970,6974,0,0,6010,2024-05-17 17:29:06,10
1204,0,0,0,0,100,6978,0,0,6971,6974,0,0,6008,2024-05-17 17:30:06,0
1205,0,0,0,0,100,6977,0,0,6971,6974,0,0,6004,2024-05-17 17:31:06,0
1206,0,0,0,0,100,6976,0,0,6970,6973,0,0,6002,2024-05-17 17:32:07,9
1207,0,0,0,0,100,6978,0,0,6971,6975,0,0,6011,2024-05-17 17:33:07,5
1208,0,0,0,0,100,6977,0,0,6970,6973,0,0,6011,2024-05-17 17:34:06,2
1209,0,0,0,0,100,6977,0,0,6971,6974,0,0,6015,2024-05-17 17:35:07,9
1210,0,0,0,0,100,6978,0,0,6973,6976,0,0,6010,2024-05-17 17:36:07,0
1211,0,0,0,0,100,6977,0,0,6974,6975,0,0,6011,2024-05-17 17:37:07,0
1212,0,0,0,0,100,6974,0,0,6971,6973,0,0,5995,2024-05-17 17:38:08,4
1213,0,0,0,0,100,6981,0,0,6976,6978,0,0,5999,2024-05-17 17:39:08,6
1214,0,0,0,0,100,6977,0,0,6972,6975,0,0,5998,2024-05-17 17:40:08,5
1215,0,0,0,0,100,6976,0,0,6973,6974,0,0,6011,2024-05-17 17:41:09,0
1216,0,0,0,0,100,6978,0,0,6973,6975,0,0,6011,2024-05-17 17:42:09,0
1217,0,0,0,0,100,6975,0,0,6971,6973,0,0,6005,2024-05-17 17:43:09,5
1218,0,0,0,0,100,6977,0,0,6972,6975,0,0,6010,2024-05-17 17:44:09,3
1219,0,0,0,0,100,6976,0,0,6971,6973,0,0,6010,2024-05-17 17:45:11,9
1220,0,0,0,0,100,6980,0,0,6975,6978,0,0,6005,2024-05-17 17:46:11,2
1221,0,0,0,0,100,6977,0,0,6972,6975,0,0,6010,2024-05-17 17:47:11,0
1222,0,0,0,0,100,6979,0,0,6975,6977,0,0,6004,2024-05-17 17:48:11,0
1223,0,0,0,0,100,6971,0,0,6968,6969,0,0,5980,2024-05-17 17:49:11,0
1224,0,0,0,0,100,6978,0,0,6972,6975,0,0,6018,2024-05-17 17:50:12,5
1225,0,0,0,0,100,6983,0,0,6979,6981,0,0,6002,2024-05-17 17:51:12,2
1226,0,0,0,0,100,6976,0,0,6971,6974,0,0,6012,2024-05-17 17:52:13,4
1227,0,0,0,0,100,6976,0,0,6971,6974,0,0,6012,2024-05-17 17:53:13,2
1228,0,0,0,0,100,6976,0,0,6971,6974,0,0,6012,2024-05-17 17:54:13,0
1229,0,0,0,0,100,6971,0,0,6965,6968,0,0,6024,2024-05-17 17:55:13,9
1230,0,0,0,0,100,6977,0,0,6971,6974,0,0,6010,2024-05-17 17:56:14,9
1231,0,0,0,0,100,6978,0,0,6973,6976,0,0,6011,2024-05-17 17:57:14,0
1232,0,0,0,0,100,6979,0,0,6974,6976,0,0,6011,2024-05-17 17:58:14,8
1233,67,66,13,56,19,6953,56,55,6946,6949,137,0,5998,2024-05-17 19:00:31,0
1234,67,66,13,57,19,6949,56,55,6942,6945,171,0,6001,2024-05-17 19:01:32,5
1235,67,66,13,56,19,6953,56,55,6946,6949,131,0,6005,2024-05-17 19:02:32,9
1236,67,66,13,56,19,6952,56,55,6946,6949,136,0,6005,2024-05-17 19:03:32,10
1237,91,69,59,76,64,6950,75,74,6944,6947,89,0,6004,2024-05-17 19:04:32,10
1238,70,66,24,59,34,6952,58,58,6946,6949,148,0,6006,2024-05-17 19:05:33,5
1239,67,66,13,56,20,6954,56,55,6948,6951,129,0,6007,2024-05-17 19:06:33,0
1240,135,78,109,112,81,6961,111,111,6955,6958,48,0,6007,2024-05-17 19:07:33,3
1241,112,73,84,93,75,6963,92,92,6956,6960,80,0,6007,2024-05-17 19:08:33,4
1242,107,72,79,89,74,6963,89,88,6957,6960,72,0,6008,2024-05-17 19:09:33,4
1243,67,66,14,56,20,6964,56,55,6958,6961,140,0,6011,2024-05-17 19:10:33,0
1244,67,66,13,57,20,6964,56,55,6958,6961,127,0,6007,2024-05-17 19:11:33,2
1245,67,66,13,56,19,6973,56,55,6967,6970,135,0,6013,2024-05-17 19:12:34,4
1246,67,66,13,57,19,6975,56,55,6968,6971,136,0,6010,2024-05-17 19:13:34,10
1247,67,66,13,56,19,6974,56,55,6966,6970,112,0,6008,2024-05-17 19:14:34,3
1248,67,66,13,56,20,6969,56,55,6961,6965,119,0,6003,2024-05-17 19:15:34,2
1249,91,68,59,76,65,6970,75,75,6961,6966,83,0,6005,2024-05-17 19:16:35,12
1250,0,0,0,0,100,6973,0,0,6965,6969,0,0,6000,2024-05-17 19:17:35,9
1251,0,0,0,0,100,6976,0,0,6967,6972,0,0,6001,2024-05-17 19:18:36,11
1252,0,0,0,0,100,6975,0,0,6969,6972,0,0,6001,2024-05-17 19:19:36,0
1253,0,0,0,0,100,6976,0,0,6969,6972,0,0,6002,2024-05-17 19:20:36,2
1254,0,0,0,0,100,6976,0,0,6968,6972,0,0,6004,2024-05-17 19:21:37,9
1255,0,0,0,0,100,6976,0,0,6969,6973,0,0,6005,2024-05-17 19:22:37,3
1256,0,0,0,0,100,6976,0,0,6969,6972,0,0,6005,2024-05-17 19:23:37,0
1257,0,0,0,0,100,6976,0,0,6969,6973,0,0,6005,2024-05-17 19:24:38,8
1258,0,0,0,0,100,6976,0,0,6969,6972,0,0,6004,2024-05-17 19:25:38,0
1259,0,0,0,0,100,6977,0,0,6969,6973,0,0,6006,2024-05-17 19:26:39,10
1260,0,0,0,0,100,6977,0,0,6970,6974,0,0,6006,2024-05-17 19:27:39,3
1261,0,0,0,0,100,6976,0,0,6968,6972,0,0,6006,2024-05-17 19:28:39,9
1262,0,0,0,0,100,6977,0,0,6970,6973,0,0,6007,2024-05-17 19:29:39,5
1263,0,0,0,0,100,6976,0,0,6969,6972,0,0,6008,2024-05-17 19:30:40,2
1264,0,0,0,0,100,6974,0,0,6966,6970,0,0,5996,2024-05-17 19:31:40,3
1265,0,0,0,0,100,6976,0,0,6969,6973,0,0,5994,2024-05-17 19:32:40,2
1266,0,0,0,0,100,6974,0,0,6967,6970,0,0,6004,2024-05-17 19:33:41,2
1267,0,0,0,0,100,6980,0,0,6973,6976,0,0,5995,2024-05-17 19:34:41,5
1268,0,0,0,0,100,6978,0,0,6970,6974,0,0,6008,2024-05-17 19:35:42,4
1269,0,0,0,0,100,6978,0,0,6970,6974,0,0,6011,2024-05-17 19:36:42,10
1270,0,0,0,0,100,6974,0,0,6967,6971,0,0,6012,2024-05-17 19:37:42,8
1271,0,0,0,0,100,6976,0,0,6968,6972,0,0,6010,2024-05-17 19:38:43,10
