,csvTime,P2_2,P2_3,P2_25,P2_24
3360,2024-05-19 16:41:47,1805,92,91,1802
3361,2024-05-19 16:42:48,1802,94,94,1803
3362,2024-05-19 16:43:48,1804,92,92,1802
3363,2024-05-19 16:44:47,1805,80,89,1800
3364,2024-05-19 16:45:47,1803,81,90,1803
3365,2024-05-19 16:46:48,1803,80,89,1804
3366,2024-05-19 16:47:48,1806,82,94,1802
3367,2024-05-19 16:48:47,1800,112,114,1799
3368,2024-05-19 16:49:48,1802,92,102,1802
3369,2024-05-19 16:50:47,1802,89,106,1801
3370,2024-05-19 16:51:48,1800,106,116,1800
3371,2024-05-19 16:52:47,1801,102,108,1802
3372,2024-05-19 16:53:48,1800,106,114,1800
3373,2024-05-19 16:54:47,1803,103,112,1800
3374,2024-05-19 16:55:48,1801,114,127,1801
3375,2024-05-19 16:56:48,1801,106,117,1802
3376,2024-05-19 16:57:48,1800,108,107,1800
3377,2024-05-19 16:58:47,1800,95,105,1802
3378,2024-05-19 17:00:48,1803,108,120,1802
3379,2024-05-19 17:01:47,1804,97,103,1803
3380,2024-05-19 17:02:48,1802,103,113,1801
3381,2024-05-19 17:03:48,1802,130,145,1802
3382,2024-05-19 17:04:48,1800,112,120,1803
3383,2024-05-19 17:05:48,1804,112,120,1805
3384,2024-05-19 17:06:47,1802,100,110,1802
3385,2024-05-19 17:07:48,1800,104,112,1804
3386,2024-05-19 17:08:48,1804,102,108,1803
3387,2024-05-19 17:09:47,1805,86,99,1804
3388,2024-05-19 17:10:47,1803,94,102,1802
3389,2024-05-19 17:11:47,1804,89,102,1804
3390,2024-05-19 17:12:48,1803,91,100,1802
3391,2024-05-19 17:13:48,1805,80,96,1803
3392,2024-05-19 17:14:48,1803,91,99,1804
3393,2024-05-19 17:15:47,1804,103,31,1808
3394,2024-05-19 17:16:48,1800,106,31,1807
3395,2024-05-19 17:17:47,1800,101,31,1806
3396,2024-05-19 17:18:47,1802,101,31,1806
3397,2024-05-19 17:19:48,1807,112,31,1806
3398,2024-05-19 17:20:47,1805,105,0,0
3399,2024-05-19 17:21:48,1806,103,0,0
3400,2024-05-19 17:22:47,1802,99,0,0
3401,2024-05-19 17:23:48,1802,101,0,8
3402,2024-05-19 17:24:47,1803,104,0,8
3403,2024-05-19 17:25:47,1803,97,0,0
3404,2024-05-19 17:26:47,1805,100,0,0
3405,2024-05-19 17:27:47,1800,99,0,0
3406,2024-05-19 17:28:47,1802,99,0,0
3407,2024-05-19 17:29:47,1802,95,0,0
3408,2024-05-19 17:30:48,1804,93,0,0
3409,2024-05-19 17:31:48,1804,97,0,0
3410,2024-05-19 17:32:47,1802,92,0,0
3411,2024-05-19 17:33:48,1802,94,0,8
3412,2024-05-19 17:34:47,1802,94,0,0
3413,2024-05-19 17:35:47,1803,93,0,0
3414,2024-05-19 17:36:48,1800,91,0,0
3415,2024-05-19 17:37:47,1800,94,0,0
3416,2024-05-19 17:38:48,1806,96,0,0
3417,2024-05-19 17:39:48,1806,92,0,0
3418,2024-05-19 17:40:48,1802,93,0,0
3419,2024-05-19 17:41:47,1804,92,0,0
3420,2024-05-19 17:42:47,1802,95,0,8
3421,2024-05-19 17:43:47,1802,97,0,0
3422,2024-05-19 17:44:48,1803,96,0,0
3423,2024-05-19 17:45:47,1800,100,0,0
3424,2024-05-19 17:46:48,1800,99,0,0
3425,2024-05-19 17:47:48,1804,98,0,0
3426,2024-05-19 17:48:48,1804,97,0,0
3427,2024-05-19 17:49:48,1803,99,0,0
3428,2024-05-19 17:50:47,1805,97,0,0
3429,2024-05-19 17:51:48,1804,97,0,0
3430,2024-05-19 17:52:48,1804,97,0,8
3431,2024-05-19 17:53:47,1804,97,0,0
3432,2024-05-19 17:54:48,1808,98,0,0
3433,2024-05-19 17:55:48,1800,96,0,0
3434,2024-05-19 17:56:48,1800,96,0,0
3435,2024-05-19 17:57:48,1803,98,0,0
3436,2024-05-19 17:58:48,1802,95,0,0
3437,2024-05-19 18:00:48,1802,97,0,0
3438,2024-05-19 18:01:48,1802,98,0,0
3439,2024-05-19 18:02:48,1804,97,0,0
3440,2024-05-19 18:03:47,1802,100,0,0
3441,2024-05-19 18:04:48,1804,97,0,0
3442,2024-05-19 18:05:48,1800,96,0,0
3443,2024-05-19 18:06:48,1804,98,0,0
3444,2024-05-19 18:07:48,1802,94,0,0
3445,2024-05-19 18:08:47,1803,92,0,0
3446,2024-05-19 18:09:48,1803,96,0,0
3447,2024-05-19 18:10:48,1802,93,0,0
3448,2024-05-19 18:11:48,1805,96,0,8
3449,2024-05-19 18:12:47,1805,96,0,0
3450,2024-05-19 18:13:48,1803,93,0,0
3451,2024-05-19 18:14:48,1801,100,0,0
3452,2024-05-19 18:15:47,1800,93,0,0
3453,2024-05-19 18:16:47,1802,97,0,0
3454,2024-05-19 18:17:47,1802,96,0,0
3455,2024-05-19 18:18:48,1802,98,0,0
3456,2024-05-19 18:19:48,1805,97,0,0
3457,2024-05-19 18:20:48,1804,99,0,8
3458,2024-05-19 18:21:48,1802,97,0,8
3459,2024-05-19 18:22:48,1802,97,0,0
3460,2024-05-19 18:23:47,1802,100,0,0
3461,2024-05-19 18:24:47,1804,95,0,0
3462,2024-05-19 18:25:48,1800,98,0,0
3463,2024-05-19 18:26:48,1803,100,0,0
3464,2024-05-19 18:27:47,1805,95,0,0
3465,2024-05-19 18:28:48,1803,96,0,0
3466,2024-05-19 18:29:48,1805,95,0,0
3467,2024-05-19 18:30:47,1802,97,0,8
3468,2024-05-19 18:31:47,1801,99,0,8
3469,2024-05-19 18:32:47,1803,95,0,0
3470,2024-05-19 18:33:48,1802,94,0,0
3471,2024-05-19 18:34:48,1803,97,0,0
3472,2024-05-19 18:35:47,1800,99,0,0
3473,2024-05-19 18:36:48,1805,98,0,0
3474,2024-05-19 18:37:47,1806,96,0,0
3475,2024-05-19 18:38:48,1802,97,0,0
3476,2024-05-19 18:39:47,1802,93,0,0
3477,2024-05-19 18:40:48,1800,94,0,8
3478,2024-05-19 18:41:48,1800,97,0,8
3479,2024-05-19 18:42:48,1800,94,0,0
3480,2024-05-19 18:43:47,1802,97,0,0
3481,2024-05-19 18:44:47,1801,96,0,0
3482,2024-05-19 18:45:47,1800,97,0,0
3483,2024-05-19 18:46:47,1801,96,0,0
3484,2024-05-19 18:47:47,1802,96,0,0
3485,2024-05-19 18:48:47,1800,98,0,0
3486,2024-05-19 18:49:47,1802,96,0,0
3487,2024-05-19 18:50:48,1803,94,0,8
3488,2024-05-19 18:51:47,1802,93,0,0
3489,2024-05-19 18:52:47,1802,94,0,0
3490,2024-05-19 18:53:48,1801,93,0,0
3491,2024-05-19 18:54:47,1800,94,0,0
3492,2024-05-19 18:55:47,1802,96,0,0
3493,2024-05-19 18:56:48,1802,95,0,0
3494,2024-05-19 18:57:47,1802,96,0,0
3495,2024-05-19 18:58:47,1803,96,0,0
3496,2024-05-19 19:00:48,1804,93,0,8
3497,2024-05-19 19:01:47,1803,95,0,0
3498,2024-05-19 19:02:47,1802,97,0,0
3499,2024-05-19 19:03:48,1803,96,0,0
3500,2024-05-19 19:04:47,1800,99,0,0
3501,2024-05-19 19:05:48,1800,97,0,0
3502,2024-05-19 19:06:47,1804,96,0,0
3503,2024-05-19 19:07:47,1802,96,0,0
3504,2024-05-19 19:08:48,1804,99,0,0
3505,2024-05-19 19:09:48,1804,96,0,0
3506,2024-05-19 19:10:47,1807,94,0,8
3507,2024-05-19 19:11:47,1803,95,0,0
3508,2024-05-19 19:12:47,1802,97,0,0
3509,2024-05-19 19:13:48,1805,93,0,0
3510,2024-05-19 19:14:47,1800,93,0,0
3511,2024-05-19 19:15:47,1800,91,0,0
3512,2024-05-19 19:16:47,1804,94,0,0
3513,2024-05-19 19:17:48,1803,90,0,0
3514,2024-05-19 19:18:48,1803,94,0,0
3515,2024-05-19 19:19:48,1803,96,0,8
3516,2024-05-19 19:20:47,1804,93,0,0
3517,2024-05-19 19:21:47,1802,93,0,0
3518,2024-05-19 19:22:47,1802,92,0,0
3519,2024-05-19 19:23:48,1800,90,0,0
3520,2024-05-19 19:24:47,1800,93,0,0
3521,2024-05-19 19:25:47,1802,97,0,0
3522,2024-05-19 19:26:47,1802,95,0,0
3523,2024-05-19 19:27:47,1802,92,0,0
3524,2024-05-19 19:28:47,1802,92,0,0
3525,2024-05-19 19:29:48,1803,94,0,8
3526,2024-05-19 19:30:48,1802,90,0,8
3527,2024-05-19 19:31:48,1800,94,0,0
3528,2024-05-19 19:32:48,1802,92,0,0
3529,2024-05-19 19:33:48,1800,89,0,0
3530,2024-05-19 19:34:48,1801,92,0,0
3531,2024-05-19 19:35:48,1802,94,0,0
3532,2024-05-19 19:36:48,1802,91,0,0
3533,2024-05-19 19:37:48,1801,93,0,0
3534,2024-05-19 19:38:47,1804,91,0,0
3535,2024-05-19 19:39:47,1803,94,0,0
3536,2024-05-19 19:40:47,1801,92,0,0
3537,2024-05-19 19:41:48,1803,91,0,0
3538,2024-05-19 19:42:48,1801,94,0,0
3539,2024-05-19 19:43:47,1802,94,0,0
3540,2024-05-19 19:44:47,1802,95,0,0
3541,2024-05-19 19:45:47,1801,92,0,0
3542,2024-05-19 19:46:47,1802,95,0,0
3543,2024-05-19 19:47:48,1802,94,0,0
3544,2024-05-19 19:48:47,1802,93,0,0
3545,2024-05-19 19:49:47,1802,96,0,8
3546,2024-05-19 19:50:48,1803,94,0,0
3547,2024-05-19 19:51:47,1802,97,0,0
3548,2024-05-19 19:52:48,1804,94,0,0
3549,2024-05-19 19:53:47,1800,95,0,0
3550,2024-05-19 19:54:48,1801,93,0,0
3551,2024-05-19 19:55:48,1801,94,0,0
3552,2024-05-19 19:56:47,1802,94,0,0
3553,2024-05-19 19:57:47,1803,92,0,0
3554,2024-05-19 19:58:48,1801,95,0,0
3555,2024-05-19 19:59:47,1803,92,0,0
3556,2024-05-19 21:00:47,1801,93,0,0
3557,2024-05-19 21:01:48,1800,93,0,0
3558,2024-05-19 21:02:48,1799,97,0,0
3559,2024-05-19 21:03:47,1798,95,0,0
3560,2024-05-19 21:04:48,1800,92,0,0
3561,2024-05-19 21:05:47,1801,94,0,0
3562,2024-05-19 21:06:48,1800,96,0,0
3563,2024-05-19 21:07:48,1798,101,0,0
3564,2024-05-19 21:08:48,1799,106,0,8
3565,2024-05-19 21:09:47,1796,102,0,0
3566,2024-05-19 21:10:47,1796,100,0,0
3567,2024-05-19 21:11:47,1798,105,0,0
3568,2024-05-19 21:12:48,1800,103,0,0
3569,2024-05-19 21:13:48,1800,99,0,0
3570,2024-05-19 21:14:47,1797,104,0,0
3571,2024-05-19 21:15:47,1797,100,0,0
3572,2024-05-19 21:16:48,1797,99,0,0
3573,2024-05-19 21:17:48,1799,102,0,8
3574,2024-05-19 21:18:48,1798,99,0,8
3575,2024-05-19 21:19:48,1799,106,0,0
3576,2024-05-19 21:20:47,1797,105,0,0
3577,2024-05-19 21:21:47,1798,102,0,0
3578,2024-05-19 21:22:47,1800,100,0,0
3579,2024-05-19 21:23:47,1800,100,0,0
3580,2024-05-19 21:24:48,1800,101,0,0
3581,2024-05-19 21:25:47,1798,106,0,0
3582,2024-05-19 21:26:48,1798,102,0,0
3583,2024-05-19 21:27:47,1798,102,0,8
3584,2024-05-19 21:28:47,1800,102,0,0
3585,2024-05-19 21:29:47,1796,102,0,8
3586,2024-05-19 21:30:48,1800,103,0,0
3587,2024-05-19 21:31:47,1798,106,0,0
3588,2024-05-19 21:32:47,1798,106,0,0
3589,2024-05-19 21:33:47,1800,106,0,0
3590,2024-05-19 21:34:47,1798,102,0,0
3591,2024-05-19 21:35:47,1798,105,0,0
3592,2024-05-19 21:36:47,1799,96,0,0
3593,2024-05-19 21:37:47,1797,104,0,8
3594,2024-05-19 21:38:47,1799,104,0,8
3595,2024-05-19 21:39:47,1799,101,0,0
3596,2024-05-19 21:40:48,1796,102,0,0
3597,2024-05-19 21:41:48,1797,104,0,0
3598,2024-05-19 21:42:47,1797,100,0,0
3599,2024-05-19 21:43:47,1799,101,0,0
3600,2024-05-19 21:44:48,1798,104,0,0
3601,2024-05-19 21:45:47,1800,103,0,0
3602,2024-05-19 21:46:48,1802,101,0,8
3603,2024-05-19 21:47:47,1799,102,0,0
3604,2024-05-19 21:48:48,1801,100,0,0
3605,2024-05-19 21:49:47,1800,98,0,0
3606,2024-05-19 21:50:47,1799,99,0,0
3607,2024-05-19 21:51:48,1798,100,0,0
3608,2024-05-19 21:52:47,1802,100,0,0
3609,2024-05-19 21:53:48,1799,99,0,0
3610,2024-05-19 21:54:48,1798,99,0,0
3611,2024-05-19 21:55:47,1798,100,0,0
3612,2024-05-19 21:56:47,1797,94,0,8
3613,2024-05-19 21:57:48,1797,99,0,0
3614,2024-05-19 21:58:47,1797,101,0,0
3615,2024-05-19 22:00:47,1800,104,0,0
3616,2024-05-19 22:01:47,1801,107,0,0
3617,2024-05-19 22:02:47,1799,102,0,0
3618,2024-05-19 22:03:48,1799,105,0,0
3619,2024-05-19 22:04:48,1798,102,0,0
3620,2024-05-19 22:05:48,1799,102,0,0
3621,2024-05-19 22:06:48,1798,104,0,8
3622,2024-05-19 22:07:47,1799,106,0,0
3623,2024-05-19 22:08:48,1798,103,0,0
3624,2024-05-19 22:09:47,1800,103,0,0
3625,2024-05-19 22:10:47,1800,105,0,0
3626,2024-05-19 22:11:47,1800,106,0,0
3627,2024-05-19 22:12:48,1798,102,0,0
3628,2024-05-19 22:13:48,1799,103,0,0
3629,2024-05-19 22:14:48,1800,103,0,0
3630,2024-05-19 22:15:48,1800,103,0,8
3631,2024-05-19 22:16:48,1797,106,0,0
3632,2024-05-19 22:17:48,1800,103,0,0
3633,2024-05-19 22:18:47,1800,107,0,0
3634,2024-05-19 22:19:47,1802,105,0,0
3635,2024-05-19 22:20:47,1802,107,0,0
3636,2024-05-19 22:21:48,1799,100,0,0
3637,2024-05-19 22:22:48,1801,103,0,0
3638,2024-05-19 22:23:48,1799,101,0,0
3639,2024-05-19 22:24:47,1798,107,0,0
3640,2024-05-19 22:25:47,1803,99,0,0
3641,2024-05-19 22:26:48,1801,97,0,0
3642,2024-05-19 22:27:47,1800,101,0,0
3643,2024-05-19 22:28:47,1798,99,0,0
3644,2024-05-19 22:29:48,1800,103,0,0
3645,2024-05-19 22:30:48,1801,100,0,0
3646,2024-05-19 22:31:48,1800,97,0,0
3647,2024-05-19 22:32:48,1799,99,0,0
3648,2024-05-19 22:33:48,1802,104,0,0
3649,2024-05-19 22:34:48,1800,99,0,0
3650,2024-05-19 22:35:48,1799,95,0,8
3651,2024-05-19 22:36:47,1799,100,0,0
3652,2024-05-19 22:37:47,1799,99,0,0
3653,2024-05-19 22:38:47,1798,98,0,0
3654,2024-05-19 22:39:47,1800,99,0,0
3655,2024-05-19 22:40:47,1799,102,0,0
3656,2024-05-19 22:41:47,1802,98,0,0
3657,2024-05-19 22:42:48,1802,100,0,0
3658,2024-05-19 22:43:47,1801,101,0,0
3659,2024-05-19 22:44:48,1800,99,0,8
3660,2024-05-19 22:45:47,1802,101,0,8
3661,2024-05-19 22:46:47,1800,99,0,0
3662,2024-05-19 22:47:47,1798,95,0,0
3663,2024-05-19 22:48:47,1798,98,0,0
3664,2024-05-19 22:49:47,1801,100,0,0
3665,2024-05-19 22:50:47,1801,96,0,0
3666,2024-05-19 22:51:47,1801,98,0,0
3667,2024-05-19 22:52:48,1797,97,0,0
3668,2024-05-19 22:53:48,1802,96,0,0
3669,2024-05-19 22:54:47,1802,97,0,8
3670,2024-05-19 22:55:47,1798,97,0,0
3671,2024-05-19 22:56:47,1799,95,0,0
3672,2024-05-19 22:57:48,1803,99,0,0
3673,2024-05-19 22:58:47,1798,92,0,0
3674,2024-05-19 22:59:47,1800,98,0,0
3675,2024-05-19 23:00:47,1799,90,0,0
3676,2024-05-19 23:01:47,1799,97,0,0
3677,2024-05-19 23:02:47,1799,102,0,0
3678,2024-05-19 23:03:48,1801,96,0,0
3679,2024-05-19 23:04:47,1799,99,0,0
3680,2024-05-19 23:05:47,1800,98,0,0
3681,2024-05-19 23:06:47,1802,99,0,0
3682,2024-05-19 23:07:47,1801,100,0,0
3683,2024-05-19 23:08:48,1802,98,0,0
3684,2024-05-19 23:09:48,1801,99,0,0
3685,2024-05-19 23:10:48,1802,100,0,0
3686,2024-05-19 23:11:47,1801,97,0,0
3687,2024-05-19 23:12:47,1802,100,0,0
3688,2024-05-19 23:13:47,1802,108,0,0
3689,2024-05-19 23:14:47,1802,99,0,0
3690,2024-05-19 23:15:48,1800,102,0,0
3691,2024-05-19 23:16:47,1800,102,0,0
3692,2024-05-19 23:17:47,1799,97,0,0
3693,2024-05-19 23:18:47,1800,95,0,0
3694,2024-05-19 23:19:48,1802,102,0,0
3695,2024-05-19 23:20:47,1801,103,0,0
3696,2024-05-19 23:21:47,1802,98,0,0
3697,2024-05-19 23:22:48,1800,95,0,0
3698,2024-05-19 23:23:47,1800,101,0,8
3699,2024-05-19 23:24:47,1802,104,0,0
3700,2024-05-19 23:25:47,1801,102,0,0
3701,2024-05-19 23:26:47,1804,98,0,0
3702,2024-05-19 23:27:48,1802,100,0,0
3703,2024-05-19 23:28:47,1800,100,0,0
3704,2024-05-19 23:29:47,1801,98,0,0
3705,2024-05-19 23:30:47,1800,97,0,0
3706,2024-05-19 23:31:47,1802,100,0,0
3707,2024-05-19 23:32:47,1800,100,0,0
3708,2024-05-19 23:33:47,1800,100,0,8
3709,2024-05-19 23:34:47,1798,100,0,8
3710,2024-05-19 23:35:47,1802,102,0,0
3711,2024-05-19 23:36:47,1803,98,0,0
3712,2024-05-19 23:37:47,1799,99,0,0
3713,2024-05-19 23:38:47,1800,101,0,0
3714,2024-05-19 23:39:48,1799,96,0,0
3715,2024-05-19 23:40:47,1801,97,0,0
3716,2024-05-19 23:41:47,1799,98,0,0
3717,2024-05-19 23:42:47,1799,99,0,0
3718,2024-05-19 23:43:47,1799,102,0,8
3719,2024-05-19 23:44:47,1798,101,0,0
3720,2024-05-19 23:45:48,1798,101,0,0
3721,2024-05-19 23:46:48,1798,103,0,0
3722,2024-05-19 23:47:48,1797,101,0,0
3723,2024-05-19 23:48:47,1800,99,0,0
3724,2024-05-19 23:49:47,1798,103,0,0
3725,2024-05-19 23:50:47,1798,105,0,0
3726,2024-05-19 23:51:47,1796,100,0,0
3727,2024-05-19 23:52:47,1799,100,0,0
3728,2024-05-19 23:53:47,1800,101,0,8
3729,2024-05-19 23:54:47,1796,169,0,0
3730,2024-05-19 23:55:47,1794,229,0,0
3731,2024-05-19 23:56:47,1797,224,0,0
3732,2024-05-19 23:57:47,1799,217,0,0
3733,2024-05-19 23:58:48,1800,212,0,0
3734,2024-05-20 00:00:47,1801,210,0,0
3735,2024-05-20 00:01:48,1801,223,0,0
3736,2024-05-20 00:02:47,1800,203,0,0
3737,2024-05-20 00:03:48,1798,211,0,8
3738,2024-05-20 00:04:48,1799,210,0,0
3739,2024-05-20 00:05:47,1800,208,0,0
3740,2024-05-20 00:06:47,1800,211,0,0
3741,2024-05-20 00:07:47,1799,215,0,0
3742,2024-05-20 00:08:48,1802,201,0,0
3743,2024-05-20 00:09:47,1798,203,0,0
3744,2024-05-20 00:10:48,1799,206,0,0
3745,2024-05-20 00:11:47,1797,205,0,0
3746,2024-05-20 00:12:48,1800,209,0,0
3747,2024-05-20 00:13:47,1805,204,0,8
3748,2024-05-20 00:14:48,1800,208,0,0
3749,2024-05-20 00:15:47,1802,206,0,0
3750,2024-05-20 00:16:47,1800,207,0,0
3751,2024-05-20 00:17:47,1800,209,0,0
3752,2024-05-20 00:18:47,1799,208,0,0
3753,2024-05-20 00:19:48,1800,206,0,0
3754,2024-05-20 00:20:47,1798,210,0,0
3755,2024-05-20 00:21:47,1802,205,0,0
3756,2024-05-20 00:22:47,1798,208,0,8
3757,2024-05-20 00:23:47,1808,98,0,8
3758,2024-05-20 00:24:47,1806,97,0,0
3759,2024-05-20 00:25:47,1805,90,0,0
3760,2024-05-20 00:26:48,1804,90,0,0
3761,2024-05-20 00:27:48,1804,101,0,0
3762,2024-05-20 00:28:47,1802,101,0,0
3763,2024-05-20 00:29:47,1803,91,0,0
3764,2024-05-20 00:30:47,1803,94,0,0
3765,2024-05-20 00:31:47,1805,95,0,0
3766,2024-05-20 00:32:48,1803,97,0,8
3767,2024-05-20 00:33:47,1804,95,0,8
3768,2024-05-20 00:34:47,1802,99,0,0
3769,2024-05-20 00:35:47,1802,101,0,0
3770,2024-05-20 00:36:48,1802,99,0,0
3771,2024-05-20 00:37:48,1800,100,0,0
3772,2024-05-20 00:38:47,1803,97,0,0
3773,2024-05-20 00:39:47,1803,102,0,0
3774,2024-05-20 00:40:47,1802,100,0,0
3775,2024-05-20 00:41:47,1801,100,0,0
3776,2024-05-20 00:42:47,1802,103,0,8
3777,2024-05-20 00:43:48,1802,100,0,0
3778,2024-05-20 00:44:47,1803,94,0,0
3779,2024-05-20 00:45:47,1802,97,0,0
3780,2024-05-20 00:46:47,1802,94,0,0
3781,2024-05-20 00:47:47,1800,96,0,0
3782,2024-05-20 00:48:47,1800,98,0,0
3783,2024-05-20 00:49:48,1802,99,0,0
3784,2024-05-20 00:50:47,1802,97,0,0
3785,2024-05-20 00:51:47,1802,96,0,0
3786,2024-05-20 00:52:47,1803,95,0,8
3787,2024-05-20 00:53:47,1802,96,0,8
3788,2024-05-20 00:54:47,1802,96,0,0
3789,2024-05-20 00:55:47,1805,98,0,0
3790,2024-05-20 00:56:47,1802,99,0,0
3791,2024-05-20 00:57:48,1800,99,0,0
3792,2024-05-20 00:58:47,1800,99,0,0
3793,2024-05-20 01:00:48,1803,100,0,0
3794,2024-05-20 01:01:47,1802,100,0,0
3795,2024-05-20 01:02:48,1802,101,0,8
3796,2024-05-20 01:03:47,1803,96,0,0
3797,2024-05-20 01:04:47,1801,102,0,0
3798,2024-05-20 01:05:47,1801,99,0,0
3799,2024-05-20 01:06:47,1803,100,0,0
3800,2024-05-20 01:07:48,1800,99,0,0
3801,2024-05-20 01:08:48,1801,94,0,0
3802,2024-05-20 01:09:47,1802,102,0,0
3803,2024-05-20 01:10:47,1802,99,0,0
3804,2024-05-20 01:11:47,1803,102,0,0
3805,2024-05-20 01:12:47,1803,103,0,8
3806,2024-05-20 01:13:47,1803,97,0,0
3807,2024-05-20 01:14:48,1802,102,0,0
3808,2024-05-20 01:15:47,1803,96,0,0
3809,2024-05-20 01:16:47,1802,102,0,0
3810,2024-05-20 01:17:47,1800,97,0,0
3811,2024-05-20 01:18:47,1802,100,0,0
3812,2024-05-20 01:19:47,1802,97,0,0
3813,2024-05-20 01:20:47,1802,96,0,0
3814,2024-05-20 01:21:47,1802,98,0,8
3815,2024-05-20 01:22:47,1803,96,0,8
3816,2024-05-20 01:23:47,1805,99,0,0
3817,2024-05-20 01:24:47,1802,96,0,0
3818,2024-05-20 01:25:47,1802,98,0,0
3819,2024-05-20 01:26:47,1804,96,0,0
3820,2024-05-20 01:27:47,1800,95,0,0
3821,2024-05-20 01:28:47,1802,97,0,0
3822,2024-05-20 01:29:47,1805,98,0,0
3823,2024-05-20 01:30:48,1802,101,0,0
3824,2024-05-20 01:31:47,1800,101,0,8
3825,2024-05-20 01:32:47,1802,100,0,8
3826,2024-05-20 01:33:47,1803,99,0,0
3827,2024-05-20 01:34:47,1803,98,0,0
3828,2024-05-20 01:35:47,1802,99,0,0
3829,2024-05-20 01:36:47,1806,100,0,0
3830,2024-05-20 01:37:47,1800,100,0,0
3831,2024-05-20 01:38:47,1803,101,0,0
3832,2024-05-20 01:39:48,1802,98,0,0
3833,2024-05-20 01:40:48,1804,102,0,0
3834,2024-05-20 01:41:47,1802,100,0,8
3835,2024-05-20 01:42:47,1806,98,0,0
3836,2024-05-20 01:43:47,1805,101,0,0
3837,2024-05-20 01:44:48,1803,100,0,0
3838,2024-05-20 01:45:47,1804,103,0,0
3839,2024-05-20 01:46:47,1802,99,0,0
3840,2024-05-20 01:47:47,1802,100,0,0
3841,2024-05-20 01:48:48,1804,102,0,0
3842,2024-05-20 01:49:47,1802,99,0,0
3843,2024-05-20 01:50:47,1804,99,0,0
3844,2024-05-20 01:51:48,1804,99,0,0
3845,2024-05-20 01:52:47,1802,101,0,0
3846,2024-05-20 01:53:47,1804,102,0,0
3847,2024-05-20 01:54:47,1802,102,0,0
3848,2024-05-20 01:55:47,1803,98,0,0
3849,2024-05-20 01:56:47,1804,99,0,0
3850,2024-05-20 01:57:47,1803,96,0,0
3851,2024-05-20 01:58:47,1800,98,0,0
3852,2024-05-20 01:59:47,1805,95,0,0
3853,2024-05-20 02:00:47,1803,95,0,8
3854,2024-05-20 02:01:47,1804,93,0,0
3855,2024-05-20 02:02:47,1803,97,0,0
3856,2024-05-20 02:03:47,1804,98,0,0
3857,2024-05-20 02:04:47,1805,95,0,0
3858,2024-05-20 02:05:48,1803,98,0,0
3859,2024-05-20 02:06:47,1800,98,0,0
3860,2024-05-20 02:07:47,1802,96,0,0
3861,2024-05-20 02:08:47,1802,102,0,0
3862,2024-05-20 02:09:47,1805,99,0,0
3863,2024-05-20 02:10:47,1804,101,0,8
3864,2024-05-20 02:11:47,1804,100,0,0
3865,2024-05-20 02:12:47,1804,103,0,0
3866,2024-05-20 02:13:47,1804,100,0,0
3867,2024-05-20 02:14:48,1802,101,0,0
3868,2024-05-20 02:15:47,1804,100,0,0
3869,2024-05-20 02:16:48,1800,100,0,0
3870,2024-05-20 02:17:47,1804,98,0,0
3871,2024-05-20 02:18:48,1802,98,0,0
3872,2024-05-20 02:19:47,1804,100,0,0
3873,2024-05-20 02:20:47,1802,100,0,8
3874,2024-05-20 02:21:47,1802,100,0,0
3875,2024-05-20 02:22:47,1803,100,0,0
3876,2024-05-20 02:23:47,1802,103,0,0
3877,2024-05-20 02:24:47,1805,105,0,0
3878,2024-05-20 02:25:47,1802,104,0,0
3879,2024-05-20 02:26:47,1800,104,0,0
3880,2024-05-20 02:27:47,1803,100,0,0
3881,2024-05-20 02:28:47,1802,105,0,0
3882,2024-05-20 02:29:47,1805,101,0,0
3883,2024-05-20 02:30:47,1800,102,0,8
3884,2024-05-20 02:31:47,1804,100,0,0
3885,2024-05-20 02:32:48,1802,98,0,0
3886,2024-05-20 02:33:47,1802,100,0,0
3887,2024-05-20 02:34:47,1803,99,0,0
3888,2024-05-20 02:35:47,1802,98,0,0
3889,2024-05-20 02:36:47,1800,99,0,0
3890,2024-05-20 02:37:47,1800,93,0,0
3891,2024-05-20 02:38:47,1803,95,0,0
3892,2024-05-20 02:39:47,1803,96,0,0
3893,2024-05-20 02:40:47,1803,91,0,0
3894,2024-05-20 02:41:47,1802,93,0,0
3895,2024-05-20 02:42:47,1802,95,0,0
3896,2024-05-20 02:43:48,1802,96,0,0
3897,2024-05-20 02:44:47,1802,98,0,0
3898,2024-05-20 02:45:47,1802,102,0,0
3899,2024-05-20 02:46:47,1800,100,0,0
3900,2024-05-20 02:47:47,1802,93,0,0
3901,2024-05-20 02:48:47,1802,100,0,0
3902,2024-05-20 02:49:47,1802,101,0,0
3903,2024-05-20 02:50:47,1802,101,0,8
3904,2024-05-20 02:51:47,1802,97,0,0
3905,2024-05-20 02:52:47,1802,99,0,0
3906,2024-05-20 02:53:47,1803,101,0,0
3907,2024-05-20 02:54:47,1801,100,0,0
3908,2024-05-20 02:55:47,1803,98,0,0
3909,2024-05-20 02:56:47,1800,103,0,0
3910,2024-05-20 02:57:47,1802,97,0,0
3911,2024-05-20 02:58:47,1803,98,0,0
3912,2024-05-20 03:00:48,1802,94,0,8
3913,2024-05-20 03:01:47,1800,96,0,8
3914,2024-05-20 03:02:47,1802,101,0,0
3915,2024-05-20 03:03:47,1802,98,0,0
3916,2024-05-20 03:04:48,1802,94,0,0
