,P1_75,csvTime,P1_66
4301,0,2024-05-20 10:41:58,303
4302,0,2024-05-20 10:42:58,261
4303,0,2024-05-20 10:43:58,283
4304,0,2024-05-20 10:44:59,283
4305,0,2024-05-20 10:45:59,275
4306,0,2024-05-20 10:46:58,281
4307,0,2024-05-20 10:47:58,274
4308,0,2024-05-20 10:48:58,299
4309,0,2024-05-20 10:49:58,283
4310,0,2024-05-20 10:50:58,288
4311,0,2024-05-20 10:51:58,266
4312,0,2024-05-20 10:52:58,259
4313,0,2024-05-20 10:53:59,286
4314,0,2024-05-20 10:54:58,299
4315,0,2024-05-20 10:55:58,274
4316,0,2024-05-20 10:56:58,272
4317,0,2024-05-20 10:57:58,283
4318,0,2024-05-20 10:58:58,269
4319,0,2024-05-20 12:00:58,275
4320,0,2024-05-20 12:01:58,289
4321,0,2024-05-20 12:02:59,236
4322,0,2024-05-20 12:03:58,272
4323,0,2024-05-20 12:04:58,216
4324,0,2024-05-20 12:05:58,236
4325,0,2024-05-20 12:06:58,218
4326,0,2024-05-20 12:07:58,264
4327,0,2024-05-20 12:08:58,242
4328,0,2024-05-20 12:09:58,299
4329,0,2024-05-20 12:10:58,269
4330,0,2024-05-20 12:11:58,288
4331,0,2024-05-20 12:12:58,374
4332,0,2024-05-20 12:13:58,520
4333,0,2024-05-20 12:14:58,467
4334,0,2024-05-20 12:15:58,275
4335,0,2024-05-20 12:16:58,266
4336,0,2024-05-20 12:17:58,307
4337,0,2024-05-20 12:18:59,286
4338,0,2024-05-20 12:19:58,271
4339,0,2024-05-20 12:20:58,272
4340,0,2024-05-20 12:21:58,283
4341,0,2024-05-20 12:22:59,272
4342,0,2024-05-20 12:23:59,282
4343,0,2024-05-20 12:24:59,290
4344,0,2024-05-20 12:25:58,283
4345,0,2024-05-20 12:26:58,283
4346,0,2024-05-20 12:27:58,269
4347,0,2024-05-20 12:28:58,291
4348,0,2024-05-20 12:29:58,308
4349,0,2024-05-20 12:30:58,277
4350,0,2024-05-20 12:31:59,266
4351,0,2024-05-20 12:32:59,274
4352,0,2024-05-20 12:33:59,255
4353,0,2024-05-20 12:34:58,266
4354,0,2024-05-20 12:35:58,286
4355,0,2024-05-20 12:36:58,263
4356,0,2024-05-20 12:37:59,230
4357,0,2024-05-20 12:38:58,248
4358,0,2024-05-20 12:39:59,258
4359,0,2024-05-20 12:40:58,282
4360,0,2024-05-20 12:41:58,277
4361,0,2024-05-20 12:42:58,296
4362,0,2024-05-20 12:43:59,283
4363,0,2024-05-20 12:44:59,211
4364,0,2024-05-20 12:45:59,252
4365,0,2024-05-20 12:46:58,230
4366,0,2024-05-20 12:47:58,244
4367,0,2024-05-20 12:48:59,231
4368,0,2024-05-20 12:49:58,220
4369,0,2024-05-20 12:50:58,261
4370,0,2024-05-20 12:51:58,258
4371,0,2024-05-20 12:52:59,288
4372,0,2024-05-20 12:53:58,227
4373,0,2024-05-20 12:54:58,307
4374,0,2024-05-20 12:55:59,344
4375,0,2024-05-20 12:56:58,421
4376,0,2024-05-20 12:57:58,448
4377,0,2024-05-20 12:58:58,316
4378,1083,2024-05-20 17:00:59,1093
4379,1127,2024-05-20 17:01:58,1087
4380,1094,2024-05-20 17:02:59,1097
4381,1102,2024-05-20 17:03:58,1073
4382,1075,2024-05-20 17:04:58,1073
4383,1063,2024-05-20 17:05:58,1095
4384,1105,2024-05-20 17:06:58,1092
4385,1093,2024-05-20 17:07:58,1090
4386,1061,2024-05-20 17:08:58,1056
4387,1077,2024-05-20 17:09:58,1078
4388,1085,2024-05-20 17:10:59,1065
4389,1094,2024-05-20 17:11:58,1059
4390,1072,2024-05-20 17:12:58,1073
4391,1073,2024-05-20 17:13:58,1060
4392,1109,2024-05-20 17:14:58,1092
4393,1050,2024-05-20 17:15:58,1067
4394,1067,2024-05-20 17:16:58,1059
4395,1092,2024-05-20 17:17:58,1097
4396,1064,2024-05-20 17:18:58,1060
4397,1093,2024-05-20 17:19:58,1089
4398,1067,2024-05-20 17:20:58,1051
4399,1077,2024-05-20 17:21:58,1062
4400,1069,2024-05-20 17:22:58,1059
4401,1092,2024-05-20 17:23:58,1087
4402,1097,2024-05-20 17:24:58,1085
4403,1097,2024-05-20 17:25:59,1111
4404,1069,2024-05-20 17:26:58,1076
4405,1075,2024-05-20 17:27:58,1087
4406,1069,2024-05-20 17:28:58,1077
4407,1091,2024-05-20 17:29:58,1079
4408,1080,2024-05-20 17:30:58,1096
4409,1094,2024-05-20 17:31:58,1090
4410,1076,2024-05-20 17:32:58,1079
4411,1100,2024-05-20 17:33:58,1088
4412,1075,2024-05-20 17:34:59,1081
4413,1083,2024-05-20 17:35:58,1076
4414,1083,2024-05-20 17:36:58,1056
4415,1106,2024-05-20 17:37:58,1106
4416,1058,2024-05-20 17:38:58,1064
4417,1090,2024-05-20 17:39:58,1078
4418,1069,2024-05-20 17:40:58,1076
4419,1080,2024-05-20 17:41:58,1073
4420,1126,2024-05-20 17:42:58,1125
4421,1102,2024-05-20 17:43:58,1076
4422,1099,2024-05-20 17:44:58,1078
4423,1077,2024-05-20 17:45:58,1069
4424,1069,2024-05-20 17:46:58,1061
4425,1080,2024-05-20 17:47:58,1056
4426,1058,2024-05-20 17:48:58,1073
4427,1069,2024-05-20 17:49:58,1064
4428,1053,2024-05-20 17:50:58,1048
4429,1061,2024-05-20 17:51:58,1067
4430,1113,2024-05-20 17:52:58,1056
4431,1097,2024-05-20 17:53:58,1095
4432,1078,2024-05-20 17:54:59,1070
4433,1097,2024-05-20 17:55:58,1089
4434,1102,2024-05-20 17:56:58,1081
4435,1094,2024-05-20 17:57:58,1082
4436,1077,2024-05-20 17:58:58,1096
4437,1100,2024-05-20 18:00:58,1086
4438,1104,2024-05-20 18:01:58,1084
4439,1124,2024-05-20 18:02:58,1095
4440,1099,2024-05-20 18:03:59,1073
4441,1098,2024-05-20 18:04:58,1110
4442,1100,2024-05-20 18:05:58,1081
4443,1072,2024-05-20 18:06:58,1111
4444,1090,2024-05-20 18:07:58,1078
4445,1060,2024-05-20 18:08:59,1100
4446,1105,2024-05-20 18:09:58,1120
4447,1102,2024-05-20 18:10:58,1064
4448,1097,2024-05-20 18:11:58,1089
4449,1108,2024-05-20 18:12:58,1095
4450,1116,2024-05-20 18:13:58,1110
4451,1094,2024-05-20 18:14:58,1098
4452,1079,2024-05-20 18:15:58,1076
4453,1102,2024-05-20 18:16:58,1092
4454,1108,2024-05-20 18:17:58,1084
4455,1124,2024-05-20 18:18:58,1117
4456,1108,2024-05-20 18:19:58,1114
4457,1091,2024-05-20 18:20:58,1100
4458,1116,2024-05-20 18:21:58,1081
4459,1116,2024-05-20 18:22:59,1120
4460,1058,2024-05-20 18:23:58,1081
4461,1079,2024-05-20 18:24:58,1087
4462,1067,2024-05-20 18:25:58,1043
4463,1074,2024-05-20 18:26:58,1114
4464,1085,2024-05-20 18:27:58,1100
4465,1052,2024-05-20 18:28:58,1078
4466,1138,2024-05-20 18:29:58,1076
4467,1050,2024-05-20 18:30:58,1062
4468,1060,2024-05-20 18:31:59,1078
4469,1085,2024-05-20 18:32:58,1070
4470,1064,2024-05-20 18:33:58,1070
4471,1078,2024-05-20 18:34:58,1078
4472,1086,2024-05-20 18:35:58,1095
4473,1056,2024-05-20 18:36:58,1076
4474,1082,2024-05-20 18:37:58,1068
4475,1091,2024-05-20 18:38:58,1073
4476,1041,2024-05-20 18:39:58,1062
4477,1093,2024-05-20 18:40:58,1079
4478,1064,2024-05-20 18:41:59,1065
4479,1080,2024-05-20 18:42:58,1069
4480,1069,2024-05-20 18:43:58,1067
4481,1079,2024-05-20 18:44:58,1084
4482,1099,2024-05-20 18:45:58,1067
4483,1102,2024-05-20 18:46:58,1095
4484,1076,2024-05-20 18:47:58,1076
4485,1091,2024-05-20 18:48:58,1095
4486,1101,2024-05-20 18:49:58,1111
4487,1107,2024-05-20 18:50:58,1084
4488,1096,2024-05-20 18:51:58,1103
4489,1082,2024-05-20 18:52:58,1085
4490,1089,2024-05-20 18:53:58,1095
4491,1073,2024-05-20 18:54:58,1069
4492,1064,2024-05-20 18:55:59,1066
4493,1047,2024-05-20 18:56:58,1108
4494,1094,2024-05-20 18:57:59,1034
4495,1080,2024-05-20 18:58:59,1095
4496,1075,2024-05-20 19:00:58,1080
4497,1069,2024-05-20 19:01:59,1062
4498,1102,2024-05-20 19:02:58,1073
4499,1047,2024-05-20 19:03:58,1073
4500,1080,2024-05-20 19:04:58,1103
4501,1067,2024-05-20 19:05:59,1092
4502,1061,2024-05-20 19:06:59,1111
4503,1080,2024-05-20 19:07:58,1090
4504,1100,2024-05-20 19:08:59,1095
4505,1109,2024-05-20 19:09:58,1097
4506,1091,2024-05-20 19:10:58,1081
4507,1109,2024-05-20 19:11:58,1097
4508,1078,2024-05-20 19:12:58,1106
4509,1100,2024-05-20 19:13:58,1100
4510,1113,2024-05-20 19:14:58,1086
4511,1081,2024-05-20 19:15:58,1109
4512,1088,2024-05-20 19:16:58,1075
4513,1056,2024-05-20 19:17:58,1065
4514,1083,2024-05-20 19:18:58,1089
4515,1104,2024-05-20 19:19:59,1079
4516,1085,2024-05-20 19:20:58,1095
4517,1093,2024-05-20 19:21:58,1055
4518,1087,2024-05-20 19:22:58,1086
4519,1088,2024-05-20 19:23:58,1093
4520,1072,2024-05-20 19:24:58,1094
4521,1086,2024-05-20 19:25:58,1088
4522,1066,2024-05-20 19:26:59,1089
4523,1069,2024-05-20 19:27:58,1084
4524,1064,2024-05-20 19:28:58,1103
4525,1020,2024-05-20 19:29:58,1059
4526,1055,2024-05-20 19:30:58,1053
4527,1077,2024-05-20 19:31:58,1040
4528,1037,2024-05-20 19:32:58,1026
4529,1057,2024-05-20 19:33:58,1048
4530,1066,2024-05-20 19:34:58,1062
4531,1044,2024-05-20 19:35:58,1014
4532,1065,2024-05-20 19:36:58,1031
4533,1055,2024-05-20 19:37:58,1044
4534,1077,2024-05-20 19:38:59,1067
4535,1040,2024-05-20 19:39:58,1068
4536,1091,2024-05-20 19:40:58,1074
4537,1053,2024-05-20 19:41:58,1098
4538,1073,2024-05-20 19:42:58,1073
4539,1069,2024-05-20 19:43:58,1106
4540,1116,2024-05-20 19:44:58,1065
4541,1088,2024-05-20 19:45:58,1098
4542,1102,2024-05-20 19:46:58,1058
4543,1097,2024-05-20 19:47:58,1078
4544,1085,2024-05-20 19:48:58,1090
4545,1080,2024-05-20 19:49:58,1078
4546,1088,2024-05-20 19:50:59,1076
4547,1091,2024-05-20 19:51:58,1085
4548,1082,2024-05-20 19:52:59,1067
4549,1115,2024-05-20 19:53:58,1106
4550,1091,2024-05-20 19:54:58,1081
4551,1099,2024-05-20 19:55:59,1103
4552,1103,2024-05-20 19:56:58,1063
4553,1064,2024-05-20 19:57:58,1067
4554,1102,2024-05-20 19:58:58,1093
4555,1052,2024-05-20 20:00:58,1064
4556,1085,2024-05-20 20:01:58,1070
4557,1059,2024-05-20 20:02:58,1042
4558,1067,2024-05-20 20:03:58,1072
4559,1096,2024-05-20 20:04:58,1092
4560,1061,2024-05-20 20:05:58,1056
4561,1035,2024-05-20 20:06:58,1073
4562,1061,2024-05-20 20:07:58,1084
4563,1069,2024-05-20 20:08:58,1062
4564,1075,2024-05-20 20:09:58,1100
4565,1073,2024-05-20 20:10:58,1100
4566,1075,2024-05-20 20:11:58,1114
4567,1088,2024-05-20 20:12:58,1081
4568,1091,2024-05-20 20:13:58,1092
4569,1105,2024-05-20 20:14:58,1092
4570,1089,2024-05-20 20:15:58,1075
4571,1085,2024-05-20 20:16:58,1073
4572,1075,2024-05-20 20:17:58,1112
4573,1105,2024-05-20 20:18:58,1095
4574,1101,2024-05-20 20:19:58,1098
4575,1083,2024-05-20 20:20:58,1084
4576,1083,2024-05-20 20:21:58,1067
4577,1072,2024-05-20 20:22:58,1077
4578,1096,2024-05-20 20:23:58,1078
4579,1096,2024-05-20 20:24:58,1078
4580,1102,2024-05-20 20:25:58,1100
4581,1099,2024-05-20 20:26:58,1087
4582,1083,2024-05-20 20:27:58,1081
4583,1095,2024-05-20 20:28:58,1114
4584,1110,2024-05-20 20:29:59,1106
4585,1077,2024-05-20 20:30:58,1117
4586,1080,2024-05-20 20:31:58,1097
4587,1097,2024-05-20 20:32:58,1086
4588,1097,2024-05-20 20:33:58,1111
4589,1105,2024-05-20 20:34:58,1087
4590,1108,2024-05-20 20:35:58,1097
4591,1091,2024-05-20 20:36:58,1103
4592,1091,2024-05-20 20:37:58,1106
4593,483,2024-05-20 20:38:58,426
4594,519,2024-05-20 20:39:58,591
4595,555,2024-05-20 20:40:58,545
4596,552,2024-05-20 20:41:58,589
4597,571,2024-05-20 20:42:58,575
4598,615,2024-05-20 20:43:58,605
4599,544,2024-05-20 20:44:58,583
4600,588,2024-05-20 20:45:58,588
4601,588,2024-05-20 20:46:58,575
4602,251,2024-05-20 20:47:58,261
4603,232,2024-05-20 20:48:58,200
4604,232,2024-05-20 20:49:58,233
4605,249,2024-05-20 20:50:58,242
4606,257,2024-05-20 20:51:58,250
4607,279,2024-05-20 20:52:58,272
4608,185,2024-05-20 20:53:58,192
4609,257,2024-05-20 20:54:59,217
4610,180,2024-05-20 20:55:58,208
4611,188,2024-05-20 20:56:58,189
4612,197,2024-05-20 20:57:58,192
4613,323,2024-05-20 20:58:58,297
4614,0,2024-05-20 22:00:58,0
4615,0,2024-05-20 22:01:58,0
4616,0,2024-05-20 22:02:58,0
4617,0,2024-05-20 22:03:58,0
4618,0,2024-05-20 22:04:58,0
4619,0,2024-05-20 22:05:58,0
4620,0,2024-05-20 22:06:58,0
4621,0,2024-05-20 22:07:58,0
4622,0,2024-05-20 22:08:59,0
4623,0,2024-05-20 22:09:58,0
4624,0,2024-05-20 22:10:58,0
4625,0,2024-05-20 22:11:58,0
4626,0,2024-05-20 22:12:58,0
4627,0,2024-05-20 22:13:58,0
4628,0,2024-05-20 22:14:58,0
4629,0,2024-05-20 22:15:58,0
4630,0,2024-05-20 22:16:58,0
4631,0,2024-05-20 22:17:58,0
4632,0,2024-05-20 22:18:58,0
4633,0,2024-05-20 22:19:58,0
4634,0,2024-05-20 22:20:58,0
4635,0,2024-05-20 22:21:58,0
4636,0,2024-05-20 22:22:58,0
4637,0,2024-05-20 22:23:58,0
4638,0,2024-05-20 22:24:58,0
4639,0,2024-05-20 22:25:59,0
4640,0,2024-05-20 22:26:58,0
4641,0,2024-05-20 22:27:58,0
4642,0,2024-05-20 22:28:58,0
4643,0,2024-05-20 22:29:58,0
4644,0,2024-05-20 22:30:58,0
4645,0,2024-05-20 22:31:58,0
4646,0,2024-05-20 22:32:58,0
4647,0,2024-05-20 22:33:58,0
4648,0,2024-05-20 22:34:58,0
4649,0,2024-05-20 22:35:58,0
4650,0,2024-05-20 22:36:58,0
4651,0,2024-05-20 22:37:58,0
4652,0,2024-05-20 22:38:58,0
4653,0,2024-05-20 22:39:59,0
4654,0,2024-05-20 22:40:58,0
4655,0,2024-05-20 22:41:58,0
4656,0,2024-05-20 22:42:58,0
4657,0,2024-05-20 22:43:59,0
4658,0,2024-05-20 22:44:58,0
4659,0,2024-05-20 22:45:58,0
4660,0,2024-05-20 22:46:58,0
4661,0,2024-05-20 22:47:58,0
4662,0,2024-05-20 22:48:58,0
4663,0,2024-05-20 22:49:58,0
4664,0,2024-05-20 22:50:58,0
4665,0,2024-05-20 22:51:58,0
4666,0,2024-05-20 22:52:58,0
4667,0,2024-05-20 22:53:58,0
4668,0,2024-05-20 22:54:59,0
4669,0,2024-05-20 22:55:58,0
4670,0,2024-05-20 22:56:58,0
4671,0,2024-05-20 22:57:58,0
4672,0,2024-05-20 22:58:58,0
4673,0,2024-05-20 23:00:58,0
4674,0,2024-05-20 23:01:58,0
4675,0,2024-05-20 23:02:58,0
4676,0,2024-05-20 23:03:58,0
4677,0,2024-05-20 23:04:58,0
4678,0,2024-05-20 23:05:58,0
4679,0,2024-05-20 23:06:58,0
4680,0,2024-05-20 23:07:58,0
4681,0,2024-05-20 23:08:58,0
4682,0,2024-05-20 23:09:58,0
4683,0,2024-05-20 23:10:58,0
4684,0,2024-05-20 23:11:58,0
4685,0,2024-05-20 23:12:58,0
4686,0,2024-05-20 23:13:58,0
4687,0,2024-05-20 23:14:58,0
4688,0,2024-05-20 23:15:58,0
4689,0,2024-05-20 23:16:58,0
4690,0,2024-05-20 23:17:58,0
4691,0,2024-05-20 23:18:58,0
4692,0,2024-05-20 23:19:58,0
4693,0,2024-05-20 23:20:58,0
4694,0,2024-05-20 23:21:58,0
4695,0,2024-05-20 23:22:58,0
4696,0,2024-05-20 23:23:58,0
4697,0,2024-05-20 23:24:58,0
4698,0,2024-05-20 23:25:58,0
4699,0,2024-05-20 23:26:58,0
4700,0,2024-05-20 23:27:58,0
4701,0,2024-05-20 23:28:58,0
4702,0,2024-05-20 23:29:59,0
4703,0,2024-05-20 23:30:58,0
4704,0,2024-05-20 23:31:58,0
4705,0,2024-05-20 23:32:58,0
4706,0,2024-05-20 23:33:58,0
4707,0,2024-05-20 23:34:58,0
4708,0,2024-05-20 23:35:58,0
4709,0,2024-05-20 23:36:58,0
4710,0,2024-05-20 23:37:58,0
4711,0,2024-05-20 23:38:58,0
4712,0,2024-05-20 23:39:58,0
4713,0,2024-05-20 23:40:58,0
4714,0,2024-05-20 23:41:58,0
4715,0,2024-05-20 23:42:58,0
4716,0,2024-05-20 23:43:58,0
4717,0,2024-05-20 23:44:58,0
4718,0,2024-05-20 23:45:58,0
4719,0,2024-05-20 23:46:58,0
4720,0,2024-05-20 23:47:58,0
4721,0,2024-05-20 23:48:58,0
4722,0,2024-05-20 23:49:58,0
4723,0,2024-05-20 23:50:58,0
4724,0,2024-05-20 23:51:58,0
4725,0,2024-05-20 23:52:58,0
4726,0,2024-05-20 23:53:58,0
4727,0,2024-05-20 23:54:58,0
4728,0,2024-05-20 23:55:58,0
4729,0,2024-05-20 23:56:58,0
4730,0,2024-05-20 23:57:58,0
4731,0,2024-05-20 23:58:59,0
4732,0,2024-05-21 00:00:58,0
4733,0,2024-05-21 00:01:58,0
4734,0,2024-05-21 00:02:58,0
4735,0,2024-05-21 00:03:58,0
4736,0,2024-05-21 00:04:59,0
4737,0,2024-05-21 00:05:58,0
4738,0,2024-05-21 00:06:58,0
4739,0,2024-05-21 00:07:58,0
4740,0,2024-05-21 00:08:58,0
4741,0,2024-05-21 00:09:58,0
4742,0,2024-05-21 00:10:58,0
4743,0,2024-05-21 00:11:58,0
4744,0,2024-05-21 00:12:58,0
4745,0,2024-05-21 00:13:58,0
4746,0,2024-05-21 00:14:58,0
4747,0,2024-05-21 00:15:58,0
4748,0,2024-05-21 00:16:58,0
4749,0,2024-05-21 00:17:58,0
4750,0,2024-05-21 00:18:58,0
4751,0,2024-05-21 00:19:58,0
4752,0,2024-05-21 00:20:58,0
4753,0,2024-05-21 00:21:58,0
4754,0,2024-05-21 00:22:58,0
4755,0,2024-05-21 00:23:58,0
4756,0,2024-05-21 00:24:58,0
4757,0,2024-05-21 00:25:59,0
4758,0,2024-05-21 00:26:58,0
4759,0,2024-05-21 00:27:58,0
4760,0,2024-05-21 00:28:58,0
4761,0,2024-05-21 00:29:58,0
4762,0,2024-05-21 00:30:58,0
4763,0,2024-05-21 00:31:58,0
4764,0,2024-05-21 00:32:58,0
4765,0,2024-05-21 00:33:58,0
4766,0,2024-05-21 00:34:58,0
4767,0,2024-05-21 00:35:58,0
4768,0,2024-05-21 00:36:58,0
4769,0,2024-05-21 00:37:59,0
4770,0,2024-05-21 00:38:58,0
4771,0,2024-05-21 00:39:58,0
4772,0,2024-05-21 00:40:58,0
4773,0,2024-05-21 00:41:58,0
4774,0,2024-05-21 00:42:58,0
4775,0,2024-05-21 00:43:58,0
4776,0,2024-05-21 00:44:58,0
4777,0,2024-05-21 00:45:58,0
4778,0,2024-05-21 00:46:58,0
4779,0,2024-05-21 00:47:58,0
4780,0,2024-05-21 00:48:58,0
4781,0,2024-05-21 00:49:58,0
4782,0,2024-05-21 00:50:58,0
4783,0,2024-05-21 00:51:58,0
4784,0,2024-05-21 00:52:58,0
4785,0,2024-05-21 00:53:58,0
4786,0,2024-05-21 00:54:58,0
4787,0,2024-05-21 00:55:58,0
4788,0,2024-05-21 00:56:58,0
4789,0,2024-05-21 00:57:58,0
4790,0,2024-05-21 00:58:58,0
4791,0,2024-05-21 01:00:59,0
4792,0,2024-05-21 01:01:58,0
4793,0,2024-05-21 01:02:58,0
4794,0,2024-05-21 01:03:58,0
4795,0,2024-05-21 01:04:58,0
4796,0,2024-05-21 01:05:58,0
4797,0,2024-05-21 01:06:58,0
4798,0,2024-05-21 01:07:58,0
4799,0,2024-05-21 01:08:58,0
4800,0,2024-05-21 01:09:58,0
4801,0,2024-05-21 01:10:58,0
4802,0,2024-05-21 01:11:58,0
4803,0,2024-05-21 01:12:58,0
4804,0,2024-05-21 01:13:58,0
4805,0,2024-05-21 01:14:58,0
4806,0,2024-05-21 01:15:58,0
4807,0,2024-05-21 01:16:58,0
4808,0,2024-05-21 01:17:58,0
4809,0,2024-05-21 01:18:58,0
4810,0,2024-05-21 01:19:59,0
4811,0,2024-05-21 01:20:58,0
4812,0,2024-05-21 01:21:58,0
4813,0,2024-05-21 01:22:58,0
4814,0,2024-05-21 01:23:58,0
4815,0,2024-05-21 01:24:58,0
4816,0,2024-05-21 01:25:58,0
4817,0,2024-05-21 01:26:58,0
4818,0,2024-05-21 01:27:58,0
4819,0,2024-05-21 01:28:59,0
4820,0,2024-05-21 01:29:58,0
4821,0,2024-05-21 01:30:58,0
4822,0,2024-05-21 01:31:58,0
4823,0,2024-05-21 01:32:58,0
4824,0,2024-05-21 01:33:58,0
4825,0,2024-05-21 01:34:58,0
4826,0,2024-05-21 01:35:58,0
4827,0,2024-05-21 01:36:58,0
4828,0,2024-05-21 01:37:58,0
4829,0,2024-05-21 01:38:58,0
4830,0,2024-05-21 01:39:58,0
4831,0,2024-05-21 01:40:58,0
4832,0,2024-05-21 01:41:58,0
4833,0,2024-05-21 01:42:58,0
4834,0,2024-05-21 01:43:58,0
4835,0,2024-05-21 01:44:58,0
4836,0,2024-05-21 01:45:58,0
4837,0,2024-05-21 01:46:58,0
4838,0,2024-05-21 01:47:58,0
4839,0,2024-05-21 01:48:58,0
4840,0,2024-05-21 01:49:59,0
4841,0,2024-05-21 01:50:58,0
4842,0,2024-05-21 01:51:58,0
4843,0,2024-05-21 01:52:58,0
4844,0,2024-05-21 01:53:58,0
4845,0,2024-05-21 01:54:58,0
4846,0,2024-05-21 01:55:58,0
4847,0,2024-05-21 01:56:58,0
4848,0,2024-05-21 01:57:58,0
4849,0,2024-05-21 01:58:58,0
4850,0,2024-05-21 02:00:58,0
4851,0,2024-05-21 02:01:58,0
4852,0,2024-05-21 02:02:58,0
4853,0,2024-05-21 02:03:58,0
4854,0,2024-05-21 02:04:58,0
4855,0,2024-05-21 02:05:58,0
4856,0,2024-05-21 02:06:58,0
4857,0,2024-05-21 02:07:58,0
4858,0,2024-05-21 02:08:58,0
4859,0,2024-05-21 02:09:58,0
4860,0,2024-05-21 02:10:58,0
4861,0,2024-05-21 02:11:58,0
4862,0,2024-05-21 02:12:58,0
4863,0,2024-05-21 02:13:58,0
4864,0,2024-05-21 02:14:58,0
4865,0,2024-05-21 02:15:58,0
4866,0,2024-05-21 02:16:58,0
4867,0,2024-05-21 02:17:58,0
4868,0,2024-05-21 02:18:58,0
4869,0,2024-05-21 02:19:58,0
4870,0,2024-05-21 02:20:58,0
4871,0,2024-05-21 02:21:58,0
4872,0,2024-05-21 02:22:58,0
4873,0,2024-05-21 02:23:58,0
4874,0,2024-05-21 02:24:58,0
4875,0,2024-05-21 02:25:58,0
4876,0,2024-05-21 02:26:58,0
4877,0,2024-05-21 02:27:58,0
4878,0,2024-05-21 02:28:58,0
4879,0,2024-05-21 02:29:58,0
4880,0,2024-05-21 02:30:58,0
4881,0,2024-05-21 02:31:58,0
4882,0,2024-05-21 02:32:58,0
4883,0,2024-05-21 02:33:58,0
4884,0,2024-05-21 02:34:58,0
4885,0,2024-05-21 02:35:58,0
4886,0,2024-05-21 02:36:58,0
4887,0,2024-05-21 02:37:58,0
4888,0,2024-05-21 02:38:58,0
4889,0,2024-05-21 02:39:58,0
4890,0,2024-05-21 02:40:58,0
4891,0,2024-05-21 02:41:58,0
4892,0,2024-05-21 02:42:58,0
4893,0,2024-05-21 02:43:58,0
4894,0,2024-05-21 02:44:58,0
4895,0,2024-05-21 02:45:58,0
4896,0,2024-05-21 02:46:58,0
4897,0,2024-05-21 02:47:58,0
4898,0,2024-05-21 02:48:58,0
4899,0,2024-05-21 02:49:58,0
4900,0,2024-05-21 02:50:58,0
4901,0,2024-05-21 02:51:58,0
4902,0,2024-05-21 02:52:58,0
4903,0,2024-05-21 02:53:58,0
4904,0,2024-05-21 02:54:58,0
4905,0,2024-05-21 02:55:58,0
4906,0,2024-05-21 02:56:58,0
4907,0,2024-05-21 02:57:58,0
4908,0,2024-05-21 02:58:58,0
4909,0,2024-05-21 04:00:58,0
4910,0,2024-05-21 04:01:58,0
4911,0,2024-05-21 04:02:58,0
4912,0,2024-05-21 04:03:58,0
4913,0,2024-05-21 04:04:58,0
4914,0,2024-05-21 04:05:58,0
4915,0,2024-05-21 04:06:58,0
4916,0,2024-05-21 04:07:58,0
4917,0,2024-05-21 04:08:58,0
4918,0,2024-05-21 04:09:58,0
4919,0,2024-05-21 04:10:58,0
4920,0,2024-05-21 04:11:58,0
4921,0,2024-05-21 04:12:58,0
4922,0,2024-05-21 04:13:58,0
4923,0,2024-05-21 04:14:58,0
4924,0,2024-05-21 04:15:58,0
4925,0,2024-05-21 04:16:58,0
4926,0,2024-05-21 04:17:58,0
4927,0,2024-05-21 04:18:58,0
4928,0,2024-05-21 04:19:58,0
4929,0,2024-05-21 04:20:58,0
4930,0,2024-05-21 04:21:58,0
4931,0,2024-05-21 04:22:58,0
4932,0,2024-05-21 04:23:58,0
4933,0,2024-05-21 04:24:58,0
4934,0,2024-05-21 04:25:58,0
4935,0,2024-05-21 04:26:58,0
4936,0,2024-05-21 04:27:58,0
4937,0,2024-05-21 04:28:58,0
4938,0,2024-05-21 04:29:58,0
4939,0,2024-05-21 04:30:58,0
4940,0,2024-05-21 04:31:58,0
4941,0,2024-05-21 04:32:58,0
4942,0,2024-05-21 04:33:58,0
4943,0,2024-05-21 04:34:58,0
4944,0,2024-05-21 04:35:58,0
4945,0,2024-05-21 04:36:58,0
4946,0,2024-05-21 04:37:58,0
4947,0,2024-05-21 04:38:58,0
4948,0,2024-05-21 04:39:58,0
4949,0,2024-05-21 04:40:58,0
4950,0,2024-05-21 04:41:58,0
4951,0,2024-05-21 04:42:58,0
4952,0,2024-05-21 04:43:58,0
4953,0,2024-05-21 04:44:58,0
4954,0,2024-05-21 04:45:58,0
4955,0,2024-05-21 04:46:58,0
4956,0,2024-05-21 04:47:58,0
4957,0,2024-05-21 04:48:58,0
4958,0,2024-05-21 04:49:58,0
4959,0,2024-05-21 04:50:58,0
4960,0,2024-05-21 04:51:58,0
4961,0,2024-05-21 04:52:58,0
4962,0,2024-05-21 04:53:58,0
4963,0,2024-05-21 04:54:58,0
4964,0,2024-05-21 04:55:58,0
4965,0,2024-05-21 04:56:58,0
4966,0,2024-05-21 04:57:58,0
4967,0,2024-05-21 04:58:58,0
4968,0,2024-05-21 05:00:58,0
4969,0,2024-05-21 05:01:58,0
4970,0,2024-05-21 05:02:58,0
4971,0,2024-05-21 05:03:58,0
4972,0,2024-05-21 05:04:58,0
4973,0,2024-05-21 05:05:58,0
4974,0,2024-05-21 05:06:58,0
4975,0,2024-05-21 05:07:58,0
4976,0,2024-05-21 05:08:58,0
4977,0,2024-05-21 05:09:58,0
