,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v
1232,6946,6939,6952,36,6,36,36,14,5,5996,43,0,2024-05-17 19:00:27,43,16
1233,6939,6932,6945,36,5,36,36,11,15,5984,43,0,2024-05-17 19:01:28,44,42
1234,6944,6938,6950,36,6,36,36,14,15,6004,43,0,2024-05-17 19:02:28,43,44
1235,6945,6939,6951,36,6,36,36,14,5,6003,43,0,2024-05-17 19:03:28,43,36
1236,6945,6939,6951,36,6,36,36,14,13,6002,43,0,2024-05-17 19:04:29,43,46
1237,6945,6939,6951,36,6,36,36,14,5,6005,43,0,2024-05-17 19:05:29,43,33
1238,6947,6941,6953,36,6,36,36,14,7,6008,43,0,2024-05-17 19:06:29,43,35
1239,6956,6950,6962,36,6,36,36,14,7,6005,43,0,2024-05-17 19:07:29,43,37
1240,6957,6951,6962,36,6,36,36,14,4,6006,43,0,2024-05-17 19:08:30,44,37
1241,6956,6950,6962,36,6,36,36,14,6,6008,43,0,2024-05-17 19:09:30,43,21
1242,6956,6950,6962,36,6,36,36,14,10,6012,43,0,2024-05-17 19:10:30,43,18
1243,6956,6950,6962,40,20,40,40,42,6,6008,44,0,2024-05-17 19:11:30,48,0
1244,6966,6959,6973,36,6,36,36,14,16,6014,43,0,2024-05-17 19:12:30,43,11
1245,6965,6959,6972,59,52,59,59,71,6,6010,50,0,2024-05-17 19:13:30,72,40
1246,6963,6957,6969,36,6,36,36,17,6,6011,43,0,2024-05-17 19:14:30,43,19
1247,6966,6959,6973,37,7,37,37,15,8,5983,44,0,2024-05-17 19:15:30,45,11
1248,6956,6950,6963,48,36,48,48,61,11,6004,46,0,2024-05-17 19:16:31,58,55
1249,6964,6957,6971,53,43,54,53,67,16,5998,48,0,2024-05-17 19:17:32,65,44
1250,6966,6960,6973,0,0,0,0,100,6,6000,0,0,2024-05-17 19:18:32,0,0
1251,6968,6960,6976,0,0,0,0,100,15,6000,0,0,2024-05-17 19:19:32,0,0
1252,6967,6960,6974,0,0,0,0,100,13,6000,0,0,2024-05-17 19:20:32,0,0
1253,6968,6962,6974,0,0,0,0,100,9,6003,0,0,2024-05-17 19:21:33,0,0
1254,6967,6961,6974,0,0,0,0,100,8,6004,0,0,2024-05-17 19:22:33,0,0
1255,6968,6962,6974,0,0,0,0,100,5,6005,0,0,2024-05-17 19:23:34,0,0
1256,6968,6961,6975,0,0,0,0,100,5,6005,0,0,2024-05-17 19:24:34,0,0
1257,6969,6963,6976,0,0,0,0,100,11,6005,0,0,2024-05-17 19:25:35,0,0
1258,6969,6962,6976,0,0,0,0,100,16,6005,0,0,2024-05-17 19:26:35,0,0
1259,6968,6961,6974,0,0,0,0,100,10,6006,0,0,2024-05-17 19:27:35,0,0
1260,6970,6963,6977,0,0,0,0,100,10,6005,0,0,2024-05-17 19:28:35,0,0
1261,6968,6962,6974,0,0,0,0,100,7,6005,0,0,2024-05-17 19:29:36,0,0
1262,6968,6962,6975,0,0,0,0,100,13,6008,0,0,2024-05-17 19:30:36,0,0
1263,6968,6961,6975,0,0,0,0,100,15,5996,0,0,2024-05-17 19:31:36,0,0
1264,6970,6963,6977,0,0,0,0,100,11,5992,0,0,2024-05-17 19:32:37,0,0
1265,6965,6960,6970,0,0,0,0,100,3,6034,0,0,2024-05-17 19:33:37,0,0
1266,6962,6955,6969,0,0,0,0,100,15,6016,0,0,2024-05-17 19:34:37,0,0
1267,6968,6962,6974,0,0,0,0,100,5,6008,0,0,2024-05-17 19:35:38,0,0
1268,6968,6961,6975,0,0,0,0,100,8,6014,0,0,2024-05-17 19:36:38,0,0
1269,6968,6962,6975,0,0,0,0,100,15,6010,0,0,2024-05-17 19:37:39,0,0
1270,6967,6961,6974,0,0,0,0,100,5,6011,0,0,2024-05-17 19:38:39,0,0
1271,6970,6963,6976,0,0,0,0,100,14,6008,0,0,2024-05-17 19:39:39,0,0
1272,6967,6961,6974,0,0,0,0,100,15,6006,0,0,2024-05-17 19:40:39,0,0
1273,6969,6962,6976,0,0,0,0,100,16,6011,0,0,2024-05-17 19:41:40,0,0
1274,6969,6962,6975,0,0,0,0,100,14,6010,0,0,2024-05-17 19:42:40,0,0
1275,6968,6962,6974,0,0,0,0,100,14,6010,0,0,2024-05-17 19:43:40,0,0
1276,6969,6963,6976,0,0,0,0,100,6,6010,0,0,2024-05-17 19:44:41,0,0
1277,6967,6961,6973,0,0,0,0,100,3,6010,0,0,2024-05-17 19:45:40,0,0
1278,6968,6962,6974,0,0,0,0,100,5,6010,0,0,2024-05-17 19:46:40,0,0
1279,6968,6961,6975,0,0,0,0,100,16,6010,0,0,2024-05-17 19:47:41,0,0
1280,6969,6962,6976,0,0,0,0,100,7,6003,0,0,2024-05-17 19:48:41,0,0
1281,6968,6962,6975,0,0,0,0,100,6,6003,0,0,2024-05-17 19:49:41,0,0
1282,6968,6961,6975,0,0,0,0,100,9,6006,0,0,2024-05-17 19:50:41,0,0
1283,6970,6964,6977,0,0,0,0,100,9,6008,0,0,2024-05-17 19:51:42,0,0
1284,6969,6963,6974,0,0,0,0,100,4,6009,0,0,2024-05-17 19:52:42,0,0
1285,6970,6964,6977,0,0,0,0,100,15,6007,0,0,2024-05-17 19:53:42,0,0
1286,6971,6964,6977,0,0,0,0,100,15,6009,0,0,2024-05-17 19:54:42,0,0
1287,6969,6963,6976,0,0,0,0,100,10,6007,0,0,2024-05-17 19:55:43,0,0
1288,6970,6963,6976,0,0,0,0,100,6,6007,0,0,2024-05-17 19:56:43,0,0
1289,6971,6964,6977,0,0,0,0,100,15,6011,0,0,2024-05-17 19:57:44,0,0
1290,6969,6963,6976,0,0,0,0,100,10,6010,0,0,2024-05-17 19:58:44,0,0
1291,6968,6962,6974,0,0,0,0,100,5,6010,0,0,2024-05-17 20:00:45,0,0
1292,6968,6962,6975,0,0,0,0,100,11,6011,0,0,2024-05-17 20:01:45,0,0
1293,6967,6961,6974,0,0,0,0,100,15,6010,0,0,2024-05-17 20:02:45,0,0
1294,6968,6962,6974,0,0,0,0,100,5,6010,0,0,2024-05-17 20:03:45,0,0
1295,6970,6964,6976,0,0,0,0,100,5,6009,0,0,2024-05-17 20:04:46,0,0
1296,6968,6962,6975,0,0,0,0,100,14,6009,0,0,2024-05-17 20:05:46,0,0
1297,6968,6961,6974,0,0,0,0,100,7,6009,0,0,2024-05-17 20:06:47,0,0
1298,6967,6961,6973,0,0,0,0,100,5,6009,0,0,2024-05-17 20:07:47,0,0
1299,6969,6962,6975,0,0,0,0,100,10,6007,0,0,2024-05-17 20:08:47,0,0
1300,6969,6963,6974,0,0,0,0,100,11,6008,0,0,2024-05-17 20:09:47,0,0
1301,6967,6961,6974,0,0,0,0,100,14,6007,0,0,2024-05-17 20:10:48,0,0
1302,6968,6962,6974,0,0,0,0,100,10,6008,0,0,2024-05-17 20:11:48,0,0
1303,6970,6964,6975,0,0,0,0,100,5,6007,0,0,2024-05-17 20:12:48,0,0
1304,6970,6964,6976,0,0,0,0,100,5,6006,0,0,2024-05-17 20:13:48,0,0
1305,6968,6962,6974,0,0,0,0,100,12,6005,0,0,2024-05-17 20:14:49,0,0
1306,6969,6962,6976,0,0,0,0,100,15,6005,0,0,2024-05-17 20:15:49,0,0
1307,6968,6961,6975,0,0,0,0,100,13,6006,0,0,2024-05-17 20:16:50,0,0
1308,6967,6961,6973,0,0,0,0,100,12,6005,0,0,2024-05-17 20:17:50,0,0
1309,6968,6961,6975,0,0,0,0,100,11,6007,0,0,2024-05-17 20:18:50,0,0
1310,6967,6961,6974,0,0,0,0,100,15,6004,0,0,2024-05-17 20:19:51,0,0
1311,6969,6962,6976,0,0,0,0,100,11,6007,0,0,2024-05-17 20:20:51,0,0
1312,6968,6962,6974,0,0,0,0,100,14,6005,0,0,2024-05-17 20:21:51,0,0
1313,6970,6963,6976,0,0,0,0,100,6,6005,0,0,2024-05-17 20:22:52,0,0
1314,6970,6964,6977,0,0,0,0,100,13,6005,0,0,2024-05-17 20:23:52,0,0
1315,6969,6962,6976,0,0,0,0,100,14,6006,0,0,2024-05-17 20:24:52,0,0
1316,6969,6961,6976,0,0,0,0,100,13,6004,0,0,2024-05-17 20:25:53,0,0
1317,6969,6962,6976,0,0,0,0,100,7,6005,0,0,2024-05-17 20:26:53,0,0
1318,6968,6962,6974,0,0,0,0,100,5,6006,0,0,2024-05-17 20:27:54,0,0
1319,6967,6960,6973,0,0,0,0,100,6,6007,0,0,2024-05-17 20:28:54,0,0
1320,6968,6962,6974,0,0,0,0,100,10,6006,0,0,2024-05-17 20:29:54,0,0
1321,6970,6963,6977,0,0,0,0,100,13,6005,0,0,2024-05-17 20:30:55,0,0
1322,6970,6964,6977,0,0,0,0,100,6,6004,0,0,2024-05-17 20:31:55,0,0
1323,6969,6962,6976,0,0,0,0,100,11,6005,0,0,2024-05-17 20:32:55,0,0
1324,6969,6963,6975,0,0,0,0,100,5,6004,0,0,2024-05-17 20:33:56,0,0
1325,6969,6963,6976,0,0,0,0,100,15,6006,0,0,2024-05-17 20:34:56,0,0
1326,6970,6964,6976,0,0,0,0,100,7,6005,0,0,2024-05-17 20:35:56,0,0
1327,6969,6963,6976,0,0,0,0,100,14,6007,0,0,2024-05-17 20:36:57,0,0
1328,6971,6964,6977,0,0,0,0,100,10,6005,0,0,2024-05-17 20:37:57,0,0
1329,6969,6963,6975,0,0,0,0,100,12,6006,0,0,2024-05-17 20:38:57,0,0
1330,6969,6962,6976,0,0,0,0,100,16,6004,0,0,2024-05-17 20:39:58,0,0
1331,6968,6962,6975,0,0,0,0,100,9,6004,0,0,2024-05-17 20:40:58,0,0
1332,6969,6962,6975,0,0,0,0,100,6,6003,0,0,2024-05-17 20:41:58,0,0
1333,6970,6963,6976,0,0,0,0,100,9,6002,0,0,2024-05-17 20:42:58,0,0
1334,6969,6962,6976,0,0,0,0,100,10,6002,0,0,2024-05-17 20:43:59,0,0
1335,6969,6962,6976,0,0,0,0,100,10,6002,0,0,2024-05-17 20:44:59,0,0
1336,6968,6962,6975,0,0,0,0,100,6,6001,0,0,2024-05-17 20:45:59,0,0
1337,6968,6961,6974,0,0,0,0,100,6,6002,0,0,2024-05-17 20:46:59,0,0
1338,6969,6962,6975,0,0,0,0,100,10,6002,0,0,2024-05-17 20:47:59,0,0
1339,6967,6960,6974,0,0,0,0,100,15,6002,0,0,2024-05-17 20:48:59,0,0
1340,6968,6961,6975,0,0,0,0,100,10,6002,0,0,2024-05-17 20:50:00,0,0
1341,6967,6960,6974,0,0,0,0,100,10,6002,0,0,2024-05-17 20:51:00,0,0
1342,6968,6961,6975,0,0,0,0,100,8,6003,0,0,2024-05-17 20:52:01,0,0
1343,6969,6963,6976,0,0,0,0,100,11,6002,0,0,2024-05-17 20:53:01,0,0
1344,6969,6963,6976,0,0,0,0,100,13,6002,0,0,2024-05-17 20:54:01,0,0
1345,6968,6961,6975,0,0,0,0,100,14,6003,0,0,2024-05-17 20:55:02,0,0
1346,6968,6961,6974,0,0,0,0,100,10,6002,0,0,2024-05-17 20:56:02,0,0
1347,6967,6959,6974,0,0,0,0,100,15,6003,0,0,2024-05-17 20:57:02,0,0
1348,6968,6961,6975,0,0,0,0,100,15,6003,0,0,2024-05-17 20:58:02,0,0
1349,6968,6960,6975,0,0,0,0,100,13,5992,0,0,2024-05-17 22:00:20,0,0
1350,6968,6962,6974,0,0,0,0,100,10,6003,0,0,2024-05-17 22:01:20,0,0
1351,6967,6960,6974,0,0,0,0,100,16,6007,0,0,2024-05-17 22:02:20,0,0
1352,6967,6961,6974,0,0,0,0,100,8,6005,0,0,2024-05-17 22:03:21,0,0
1353,6968,6961,6975,0,0,0,0,100,10,6009,0,0,2024-05-17 22:04:21,0,0
1354,6969,6963,6975,0,0,0,0,100,7,6011,0,0,2024-05-17 22:05:21,0,0
1355,6967,6960,6973,0,0,0,0,100,15,6011,0,0,2024-05-17 22:06:22,0,0
1356,6967,6961,6974,0,0,0,0,100,15,6011,0,0,2024-05-17 22:07:22,0,0
1357,6967,6961,6973,0,0,0,0,100,11,6007,0,0,2024-05-17 22:08:22,0,0
1358,6970,6963,6977,0,0,0,0,100,16,6010,0,0,2024-05-17 22:09:22,0,0
1359,6969,6963,6975,0,0,0,0,100,15,6010,0,0,2024-05-17 22:10:22,0,0
1360,6967,6961,6973,0,0,0,0,100,7,6011,0,0,2024-05-17 22:11:23,0,0
1361,6968,6963,6974,0,0,0,0,100,7,6010,0,0,2024-05-17 22:12:23,0,0
1362,6969,6963,6975,0,0,0,0,100,9,6011,0,0,2024-05-17 22:13:23,0,0
1363,6968,6962,6975,0,0,0,0,100,15,6007,0,0,2024-05-17 22:14:23,0,0
1364,6969,6964,6974,0,0,0,0,100,3,6010,0,0,2024-05-17 22:15:24,0,0
1365,6967,6961,6973,0,0,0,0,100,11,6010,0,0,2024-05-17 22:16:24,0,0
1366,6970,6965,6976,0,0,0,0,100,13,6010,0,0,2024-05-17 22:17:25,0,0
1367,6970,6963,6976,0,0,0,0,100,16,6010,0,0,2024-05-17 22:18:25,0,0
1368,6970,6964,6976,0,0,0,0,100,14,6012,0,0,2024-05-17 22:19:25,0,0
1369,6970,6964,6976,0,0,0,0,100,5,6009,0,0,2024-05-17 22:20:25,0,0
1370,6968,6962,6975,0,0,0,0,100,15,6010,0,0,2024-05-17 22:21:26,0,0
1371,6970,6964,6976,0,0,0,0,100,14,6008,0,0,2024-05-17 22:22:26,0,0
1372,6970,6965,6975,0,0,0,0,100,10,6011,0,0,2024-05-17 22:23:26,0,0
1373,6976,6970,6982,0,0,0,0,100,10,6013,0,0,2024-05-17 22:24:26,0,0
1374,6969,6963,6975,0,0,0,0,100,13,6007,0,0,2024-05-17 22:25:26,0,0
1375,6969,6962,6975,0,0,0,0,100,15,6011,0,0,2024-05-17 22:26:26,0,0
1376,6968,6961,6975,0,0,0,0,100,12,6010,0,0,2024-05-17 22:27:26,0,0
1377,6968,6962,6973,0,0,0,0,100,5,6009,0,0,2024-05-17 22:28:26,0,0
1378,6968,6963,6974,0,0,0,0,100,4,6009,0,0,2024-05-17 22:29:27,0,0
1379,6967,6961,6973,0,0,0,0,100,6,6009,0,0,2024-05-17 22:30:27,0,0
1380,6968,6961,6974,0,0,0,0,100,16,6009,0,0,2024-05-17 22:31:27,0,0
1381,6969,6962,6975,0,0,0,0,100,9,6009,0,0,2024-05-17 22:32:27,0,0
1382,6968,6962,6975,0,0,0,0,100,13,6010,0,0,2024-05-17 22:33:27,0,0
1383,6968,6962,6974,0,0,0,0,100,13,6009,0,0,2024-05-17 22:34:27,0,0
1384,6968,6961,6974,0,0,0,0,100,7,6009,0,0,2024-05-17 22:35:28,0,0
1385,6968,6961,6974,0,0,0,0,100,11,6010,0,0,2024-05-17 22:36:28,0,0
1386,6968,6962,6973,0,0,0,0,100,10,6009,0,0,2024-05-17 22:37:28,0,0
1387,6969,6962,6975,0,0,0,0,100,4,6009,0,0,2024-05-17 22:38:28,0,0
1388,6966,6959,6972,0,0,0,0,100,10,6008,0,0,2024-05-17 22:39:28,0,0
1389,6967,6961,6973,0,0,0,0,100,3,6008,0,0,2024-05-17 22:40:28,0,0
1390,6967,6960,6974,0,0,0,0,100,15,6008,0,0,2024-05-17 22:41:29,0,0
1391,6968,6962,6975,0,0,0,0,100,14,6005,0,0,2024-05-17 22:42:29,0,0
1392,6968,6961,6974,0,0,0,0,100,15,6009,0,0,2024-05-17 22:43:30,0,0
1393,6968,6961,6975,0,0,0,0,100,14,6011,0,0,2024-05-17 22:44:30,0,0
1394,6967,6960,6974,0,0,0,0,100,16,6008,0,0,2024-05-17 22:45:30,0,0
1395,6967,6961,6973,0,0,0,0,100,6,6008,0,0,2024-05-17 22:46:30,0,0
1396,6968,6961,6975,0,0,0,0,100,14,6009,0,0,2024-05-17 22:47:31,0,0
1397,6968,6962,6974,0,0,0,0,100,6,6007,0,0,2024-05-17 22:48:31,0,0
1398,6969,6962,6976,0,0,0,0,100,11,6007,0,0,2024-05-17 22:49:32,0,0
1399,6970,6964,6976,0,0,0,0,100,6,6008,0,0,2024-05-17 22:50:32,0,0
1400,6969,6963,6975,0,0,0,0,100,15,6008,0,0,2024-05-17 22:51:32,0,0
1401,6970,6964,6976,0,0,0,0,100,13,6008,0,0,2024-05-17 22:52:33,0,0
1402,6968,6963,6974,0,0,0,0,100,9,6008,0,0,2024-05-17 22:53:33,0,0
1403,6969,6963,6976,0,0,0,0,100,11,6008,0,0,2024-05-17 22:54:34,0,0
1404,6972,6965,6978,0,0,0,0,100,13,6008,0,0,2024-05-17 22:55:34,0,0
1405,6969,6963,6975,0,0,0,0,100,9,6009,0,0,2024-05-17 22:56:34,0,0
1406,6970,6964,6976,0,0,0,0,100,5,6008,0,0,2024-05-17 22:57:34,0,0
1407,6969,6963,6975,0,0,0,0,100,8,6009,0,0,2024-05-17 22:58:34,0,0
1408,6969,6962,6975,0,0,0,0,100,16,6008,0,0,2024-05-17 23:00:35,0,0
1409,6970,6963,6977,0,0,0,0,100,9,6008,0,0,2024-05-17 23:01:36,0,0
1410,6970,6964,6976,0,0,0,0,100,5,6002,0,0,2024-05-17 23:02:36,0,0
1411,6969,6963,6976,0,0,0,0,100,4,6005,0,0,2024-05-17 23:03:36,0,0
1412,6969,6963,6975,0,0,0,0,100,11,6006,0,0,2024-05-17 23:04:37,0,0
1413,6968,6962,6974,0,0,0,0,100,6,6006,0,0,2024-05-17 23:05:37,0,0
1414,6968,6961,6975,0,0,0,0,100,10,6009,0,0,2024-05-17 23:06:38,0,0
1415,6969,6963,6976,0,0,0,0,100,9,6007,0,0,2024-05-17 23:07:38,0,0
1416,6968,6962,6974,0,0,0,0,100,6,6004,0,0,2024-05-17 23:08:38,0,0
1417,6968,6961,6974,0,0,0,0,100,10,6007,0,0,2024-05-17 23:09:39,0,0
1418,6967,6960,6974,0,0,0,0,100,12,6012,0,0,2024-05-17 23:10:39,0,0
1419,6969,6962,6975,0,0,0,0,100,5,6008,0,0,2024-05-17 23:11:39,0,0
1420,6969,6962,6977,0,0,0,0,100,9,6008,0,0,2024-05-17 23:12:40,0,0
1421,6970,6963,6976,0,0,0,0,100,6,6009,0,0,2024-05-17 23:13:40,0,0
1422,6969,6962,6976,0,0,0,0,100,12,6008,0,0,2024-05-17 23:14:40,0,0
1423,6969,6962,6977,0,0,0,0,100,17,6009,0,0,2024-05-17 23:15:41,0,0
1424,6971,6965,6978,0,0,0,0,100,10,6008,0,0,2024-05-17 23:16:41,0,0
1425,6971,6963,6978,0,0,0,0,100,9,6008,0,0,2024-05-17 23:17:41,0,0
1426,6970,6963,6977,0,0,0,0,100,15,6008,0,0,2024-05-17 23:18:42,0,0
1427,6971,6964,6978,0,0,0,0,100,10,6008,0,0,2024-05-17 23:19:42,0,0
1428,6968,6961,6975,0,0,0,0,100,15,6006,0,0,2024-05-17 23:20:42,0,0
1429,6969,6962,6976,0,0,0,0,100,11,6007,0,0,2024-05-17 23:21:43,0,0
1430,6968,6961,6975,0,0,0,0,100,12,6008,0,0,2024-05-17 23:22:43,0,0
1431,6968,6962,6975,0,0,0,0,100,6,6006,0,0,2024-05-17 23:23:43,0,0
1432,6970,6963,6977,0,0,0,0,100,6,6005,0,0,2024-05-17 23:24:44,0,0
1433,6968,6961,6975,0,0,0,0,100,15,6005,0,0,2024-05-17 23:25:45,0,0
1434,6970,6963,6976,0,0,0,0,100,15,6005,0,0,2024-05-17 23:26:45,0,0
1435,6968,6962,6975,0,0,0,0,100,6,6009,0,0,2024-05-17 23:27:45,0,0
1436,6971,6964,6978,0,0,0,0,100,12,6005,0,0,2024-05-17 23:28:45,0,0
1437,6971,6964,6978,0,0,0,0,100,16,6007,0,0,2024-05-17 23:29:46,0,0
1438,6971,6964,6978,0,0,0,0,100,6,6006,0,0,2024-05-17 23:30:46,0,0
1439,6971,6964,6978,0,0,0,0,100,11,6007,0,0,2024-05-17 23:31:47,0,0
1440,6969,6963,6976,0,0,0,0,100,7,6007,0,0,2024-05-17 23:32:47,0,0
1441,6970,6964,6977,0,0,0,0,100,9,6007,0,0,2024-05-17 23:33:47,0,0
1442,6970,6963,6978,0,0,0,0,100,15,6006,0,0,2024-05-17 23:34:47,0,0
1443,6971,6964,6977,0,0,0,0,100,11,6006,0,0,2024-05-17 23:35:48,0,0
1444,6971,6964,6978,0,0,0,0,100,9,6007,0,0,2024-05-17 23:36:48,0,0
1445,6970,6963,6977,0,0,0,0,100,15,6004,0,0,2024-05-17 23:37:48,0,0
1446,6968,6961,6976,0,0,0,0,100,10,6004,0,0,2024-05-17 23:38:48,0,0
1447,6968,6961,6975,0,0,0,0,100,13,6005,0,0,2024-05-17 23:39:49,0,0
1448,6968,6961,6975,0,0,0,0,100,16,6004,0,0,2024-05-17 23:40:49,0,0
1449,6968,6961,6974,0,0,0,0,100,10,6004,0,0,2024-05-17 23:41:49,0,0
1450,6969,6962,6975,0,0,0,0,100,5,6003,0,0,2024-05-17 23:42:50,0,0
1451,6968,6962,6974,0,0,0,0,100,15,6003,0,0,2024-05-17 23:43:50,0,0
1452,6969,6962,6975,0,0,0,0,100,14,6003,0,0,2024-05-17 23:44:50,0,0
1453,6969,6962,6975,0,0,0,0,100,5,6003,0,0,2024-05-17 23:45:51,0,0
1454,6967,6961,6974,0,0,0,0,100,5,6002,0,0,2024-05-17 23:46:51,0,0
1455,6968,6961,6975,0,0,0,0,100,10,6002,0,0,2024-05-17 23:47:51,0,0
1456,6967,6960,6973,0,0,0,0,100,4,6002,0,0,2024-05-17 23:48:52,0,0
1457,6970,6963,6977,0,0,0,0,100,10,6001,0,0,2024-05-17 23:49:52,0,0
1458,6969,6961,6976,0,0,0,0,100,11,6001,0,0,2024-05-17 23:50:53,0,0
1459,6969,6962,6977,0,0,0,0,100,16,6001,0,0,2024-05-17 23:51:53,0,0
1460,6968,6961,6975,0,0,0,0,100,12,6002,0,0,2024-05-17 23:52:53,0,0
1461,6964,6957,6971,0,0,0,0,100,16,6006,0,0,2024-05-17 23:53:53,0,0
1462,6969,6962,6975,0,0,0,0,100,15,6003,0,0,2024-05-17 23:54:54,0,0
1463,6969,6962,6975,0,0,0,0,100,7,6001,0,0,2024-05-17 23:55:55,0,0
1464,6969,6962,6975,0,0,0,0,100,9,6002,0,0,2024-05-17 23:56:55,0,0
1465,6969,6963,6975,0,0,0,0,100,13,6002,0,0,2024-05-17 23:57:55,0,0
1466,6968,6962,6975,0,0,0,0,100,14,6001,0,0,2024-05-17 23:58:56,0,0
1467,6969,6963,6976,0,0,0,0,100,8,5999,0,0,2024-05-18 00:00:56,0,0
1468,6968,6962,6974,0,0,0,0,100,14,5999,0,0,2024-05-18 00:01:57,0,0
1469,6970,6964,6976,0,0,0,0,100,6,5997,0,0,2024-05-18 00:02:57,0,0
1470,6969,6963,6975,0,0,0,0,100,12,6003,0,0,2024-05-18 00:03:58,0,0
1471,6970,6963,6976,0,0,0,0,100,11,6003,0,0,2024-05-18 00:04:58,0,0
1472,6971,6965,6977,0,0,0,0,100,5,6003,0,0,2024-05-18 00:05:58,0,0
1473,6969,6963,6975,0,0,0,0,100,9,6003,0,0,2024-05-18 00:06:59,0,0
1474,6972,6965,6978,0,0,0,0,100,7,6002,0,0,2024-05-18 00:07:59,0,0
1475,6969,6963,6976,0,0,0,0,100,15,6004,0,0,2024-05-18 00:09:00,0,0
1476,6970,6963,6977,0,0,0,0,100,16,6004,0,0,2024-05-18 00:10:00,0,0
1477,6971,6965,6977,0,0,0,0,100,14,6003,0,0,2024-05-18 00:11:00,0,0
1478,6970,6963,6976,0,0,0,0,100,10,6005,0,0,2024-05-18 00:12:00,0,0
1479,6971,6964,6977,0,0,0,0,100,9,6004,0,0,2024-05-18 00:13:01,0,0
1480,6967,6961,6974,0,0,0,0,100,15,6004,0,0,2024-05-18 00:14:01,0,0
1481,6969,6963,6976,0,0,0,0,100,10,6004,0,0,2024-05-18 00:15:01,0,0
1482,6970,6964,6975,0,0,0,0,100,6,6003,0,0,2024-05-18 00:16:02,0,0
1483,6969,6962,6976,0,0,0,0,100,14,6004,0,0,2024-05-18 00:17:02,0,0
1484,6969,6962,6976,0,0,0,0,100,12,6003,0,0,2024-05-18 00:18:02,0,0
1485,6970,6963,6976,0,0,0,0,100,7,6002,0,0,2024-05-18 00:19:02,0,0
1486,6968,6961,6975,0,0,0,0,100,9,6004,0,0,2024-05-18 00:20:03,0,0
1487,6967,6961,6973,0,0,0,0,100,5,6004,0,0,2024-05-18 00:21:03,0,0
1488,6968,6961,6975,0,0,0,0,100,16,6004,0,0,2024-05-18 00:22:04,0,0
1489,6970,6964,6976,0,0,0,0,100,8,6005,0,0,2024-05-18 00:23:04,0,0
1490,6969,6962,6976,0,0,0,0,100,10,6004,0,0,2024-05-18 00:24:04,0,0
1491,6970,6964,6977,0,0,0,0,100,5,6005,0,0,2024-05-18 00:25:05,0,0
1492,6969,6962,6976,0,0,0,0,100,9,6006,0,0,2024-05-18 00:26:05,0,0
1493,6968,6962,6975,0,0,0,0,100,7,6005,0,0,2024-05-18 00:27:05,0,0
1494,6969,6963,6975,0,0,0,0,100,5,6005,0,0,2024-05-18 00:28:05,0,0
1495,6969,6962,6975,0,0,0,0,100,13,6005,0,0,2024-05-18 00:29:06,0,0
1496,6969,6962,6976,0,0,0,0,100,16,6006,0,0,2024-05-18 00:30:06,0,0
1497,6968,6962,6975,0,0,0,0,100,8,6004,0,0,2024-05-18 00:31:06,0,0
1498,6968,6961,6975,0,0,0,0,100,15,6006,0,0,2024-05-18 00:32:07,0,0
1499,6970,6963,6977,0,0,0,0,100,16,6005,0,0,2024-05-18 00:33:08,0,0
1500,6969,6962,6975,0,0,0,0,100,7,6004,0,0,2024-05-18 00:34:08,0,0
1501,6969,6962,6976,0,0,0,0,100,14,6005,0,0,2024-05-18 00:35:08,0,0
1502,6968,6962,6975,0,0,0,0,100,12,6006,0,0,2024-05-18 00:36:08,0,0
1503,6971,6965,6977,0,0,0,0,100,10,6006,0,0,2024-05-18 00:37:09,0,0
1504,6971,6965,6977,0,0,0,0,100,5,6006,0,0,2024-05-18 00:38:09,0,0
1505,6970,6964,6977,0,0,0,0,100,6,6007,0,0,2024-05-18 00:39:09,0,0
1506,6969,6963,6975,0,0,0,0,100,15,6008,0,0,2024-05-18 00:40:09,0,0
1507,6972,6965,6978,0,0,0,0,100,4,6006,0,0,2024-05-18 00:41:09,0,0
1508,6971,6964,6977,0,0,0,0,100,7,6007,0,0,2024-05-18 00:42:10,0,0
1509,6968,6961,6974,0,0,0,0,100,5,6002,0,0,2024-05-18 00:43:10,0,0
1510,6973,6967,6979,0,0,0,0,100,12,5996,0,0,2024-05-18 00:44:11,0,0
1511,6970,6964,6977,0,0,0,0,100,14,6003,0,0,2024-05-18 00:45:11,0,0
1512,6969,6962,6976,0,0,0,0,100,14,6004,0,0,2024-05-18 00:46:11,0,0
1513,6969,6962,6976,0,0,0,0,100,16,6004,0,0,2024-05-18 00:47:11,0,0
1514,6968,6961,6974,0,0,0,0,100,5,6004,0,0,2024-05-18 00:48:12,0,0
1515,6968,6962,6975,0,0,0,0,100,12,6004,0,0,2024-05-18 00:49:12,0,0
1516,6968,6961,6974,0,0,0,0,100,9,6005,0,0,2024-05-18 00:50:13,0,0
1517,6969,6962,6975,0,0,0,0,100,12,6004,0,0,2024-05-18 00:51:13,0,0
1518,6969,6962,6975,0,0,0,0,100,6,6004,0,0,2024-05-18 00:52:13,0,0
1519,6968,6961,6975,0,0,0,0,100,16,6004,0,0,2024-05-18 00:53:13,0,0
1520,6966,6959,6973,0,0,0,0,100,15,6004,0,0,2024-05-18 00:54:14,0,0
