,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v
8580,6954,6948,6960,0,0,0,0,100,14,5999,0,0.0,2024-08-21 06:08:18,0,0
8581,6958,6952,6963,0,0,0,0,100,3,5998,0,0.0,2024-08-21 06:09:18,0,0
8582,6958,6952,6963,0,0,0,0,100,6,6002,0,0.0,2024-08-21 06:10:18,0,0
8583,6972,6966,6978,0,0,0,0,100,5,6007,0,0.0,2024-08-21 06:11:18,0,0
8584,6972,6966,6977,0,0,0,0,100,6,6008,0,0.0,2024-08-21 06:12:18,0,0
8585,6971,6966,6977,0,0,0,0,100,6,6007,0,0.0,2024-08-21 06:13:19,0,0
8586,6970,6964,6976,0,0,0,0,100,5,6005,0,0.0,2024-08-21 06:14:19,0,0
8587,6968,6963,6973,0,0,0,0,100,4,6005,0,0.0,2024-08-21 06:15:19,0,0
8588,6970,6964,6975,0,0,0,0,100,11,6005,0,0.0,2024-08-21 06:16:19,0,0
8589,6968,6963,6974,0,0,0,0,100,5,6006,0,0.0,2024-08-21 06:17:20,0,0
8590,6970,6965,6976,0,0,0,0,100,5,6006,0,0.0,2024-08-21 06:18:20,0,0
8591,6969,6963,6975,0,0,0,0,100,10,6005,0,0.0,2024-08-21 06:19:20,0,0
8592,6970,6964,6976,0,0,0,0,100,12,6004,0,0.0,2024-08-21 06:20:20,0,0
8593,6970,6963,6976,0,0,0,0,100,9,6005,0,0.0,2024-08-21 06:21:21,0,0
8594,6968,6962,6975,0,0,0,0,100,10,6009,0,0.0,2024-08-21 06:22:21,0,0
8595,6968,6962,6974,0,0,0,0,100,14,6008,0,0.0,2024-08-21 06:23:21,0,0
8596,6967,6961,6973,0,0,0,0,100,13,6008,0,0.0,2024-08-21 06:24:21,0,0
8597,6969,6963,6975,0,0,0,0,100,8,6007,0,0.0,2024-08-21 06:25:21,0,0
8598,6968,6962,6974,0,0,0,0,100,13,6007,0,0.0,2024-08-21 06:26:21,0,0
8599,6967,6961,6973,0,0,0,0,100,12,6005,0,0.0,2024-08-21 06:27:21,0,0
8600,6969,6963,6974,0,0,0,0,100,4,6005,0,0.0,2024-08-21 06:28:21,0,0
8601,6969,6963,6975,0,0,0,0,100,11,6005,0,0.0,2024-08-21 06:29:22,0,0
8602,6969,6963,6975,0,0,0,0,100,4,6004,0,0.0,2024-08-21 06:30:22,0,0
8603,6971,6964,6977,0,0,0,0,100,14,5996,0,0.0,2024-08-21 06:31:22,0,0
8604,6962,6956,6968,0,0,0,0,100,14,6010,0,0.0,2024-08-21 06:32:22,0,0
8605,6968,6963,6974,0,0,0,0,100,5,5997,0,0.0,2024-08-21 06:33:23,0,0
8606,6954,6949,6960,0,0,0,0,100,12,6000,0,0.0,2024-08-21 06:34:23,0,0
8607,6954,6948,6959,0,0,0,0,100,5,6002,0,0.0,2024-08-21 06:35:23,0,0
8608,6953,6948,6958,0,0,0,0,100,3,5995,0,0.0,2024-08-21 06:36:24,0,0
8609,6954,6948,6961,0,0,0,0,100,12,6003,0,0.0,2024-08-21 06:37:24,0,0
8610,6953,6948,6959,0,0,0,0,100,5,5993,0,0.0,2024-08-21 06:38:24,0,0
8611,6953,6947,6959,0,0,0,0,100,6,5993,0,0.0,2024-08-21 06:39:25,0,0
8612,6956,6950,6961,0,0,0,0,100,9,5999,0,0.0,2024-08-21 06:40:25,0,0
8613,6952,6946,6957,0,0,0,0,100,4,6003,0,0.0,2024-08-21 06:41:25,0,0
8614,6956,6950,6962,0,0,0,0,100,12,5999,0,0.0,2024-08-21 06:42:26,0,0
8615,6954,6948,6959,0,0,0,0,100,4,6000,0,0.0,2024-08-21 06:43:26,0,0
8616,6955,6950,6960,0,0,0,0,100,6,5999,0,0.0,2024-08-21 06:44:26,0,0
8617,6955,6948,6961,0,0,0,0,100,11,6001,0,0.0,2024-08-21 06:45:26,0,0
8618,6955,6949,6960,0,0,0,0,100,11,6000,0,0.0,2024-08-21 06:46:27,0,0
8619,6953,6948,6959,0,0,0,0,100,10,6001,0,0.0,2024-08-21 06:47:27,0,0
8620,6953,6947,6959,0,0,0,0,100,10,6000,0,0.0,2024-08-21 06:48:27,0,0
8621,6953,6948,6959,0,0,0,0,100,5,5997,0,0.0,2024-08-21 06:49:28,0,0
8622,6952,6946,6958,0,0,0,0,100,14,6001,0,0.0,2024-08-21 06:50:28,0,0
8623,6954,6947,6960,0,0,0,0,100,14,6002,0,0.0,2024-08-21 06:51:28,0,0
8624,6955,6949,6962,0,0,0,0,100,15,6001,0,0.0,2024-08-21 06:52:28,0,0
8625,6953,6948,6959,0,0,0,0,100,8,6001,0,0.0,2024-08-21 06:53:29,0,0
8626,6955,6949,6960,0,0,0,0,100,11,5998,0,0.0,2024-08-21 06:54:29,0,0
8627,6953,6946,6960,0,0,0,0,100,16,6002,0,0.0,2024-08-21 06:55:29,0,0
8628,6955,6949,6961,0,0,0,0,100,9,5999,0,0.0,2024-08-21 06:56:30,0,0
8629,6954,6948,6960,0,0,0,0,100,8,6000,0,0.0,2024-08-21 06:57:30,0,0
8630,6952,6946,6958,0,0,0,0,100,14,6003,0,0.0,2024-08-21 06:58:30,0,0
8631,6955,6950,6961,0,0,0,0,100,8,5997,0,0.0,2024-08-21 07:00:30,0,0
8632,6950,6945,6956,0,0,0,0,100,8,5989,0,0.0,2024-08-21 07:01:31,0,0
8633,6951,6945,6957,0,0,0,0,100,13,5998,0,0.0,2024-08-21 07:02:31,0,0
8634,6954,6948,6959,0,0,0,0,100,4,5997,0,0.0,2024-08-21 07:03:31,0,0
8635,6946,6941,6952,0,0,0,0,100,14,5997,0,0.0,2024-08-21 07:04:32,0,0
8636,6944,6938,6950,0,0,0,0,100,6,5996,0,0.0,2024-08-21 07:05:32,0,0
8637,6947,6941,6953,0,0,0,0,100,12,5997,0,0.0,2024-08-21 07:06:33,0,0
8638,6948,6941,6954,0,0,0,0,100,15,6002,0,0.0,2024-08-21 07:07:33,0,0
8639,6947,6941,6953,0,0,0,0,100,14,5994,0,0.0,2024-08-21 07:08:33,0,0
8640,6946,6940,6953,0,0,0,0,100,15,5999,0,0.0,2024-08-21 07:09:34,0,0
8641,6945,6938,6951,0,0,0,0,100,10,6002,0,0.0,2024-08-21 07:10:34,0,0
8642,6948,6942,6954,0,0,0,0,100,13,5998,0,0.0,2024-08-21 07:11:35,0,0
8643,6945,6939,6952,0,0,0,0,100,15,5999,0,0.0,2024-08-21 07:12:35,0,0
8644,6947,6940,6953,0,0,0,0,100,6,5989,0,0.0,2024-08-21 07:13:36,0,0
8645,6948,6942,6954,0,0,0,0,100,6,6001,0,0.0,2024-08-21 07:14:36,0,0
8646,6945,6938,6951,0,0,0,0,100,10,6001,0,0.0,2024-08-21 07:15:36,0,0
8647,6946,6940,6953,0,0,0,0,100,13,6001,0,0.0,2024-08-21 07:16:36,0,0
8648,6945,6938,6951,36,6,36,36,15,14,6001,43,0.0,2024-08-21 07:17:37,43,44
8649,6949,6942,6955,36,6,36,36,14,14,5997,43,0.0,2024-08-21 07:18:37,44,36
8650,6948,6942,6955,36,6,36,36,14,15,5999,43,0.0,2024-08-21 07:19:38,43,42
8651,6948,6941,6954,36,6,36,36,14,5,6001,43,0.0,2024-08-21 07:20:38,43,30
8652,6952,6946,6958,36,6,36,36,13,15,5995,43,0.0,2024-08-21 07:21:38,44,40
8653,6952,6946,6959,36,6,36,36,14,8,6001,43,0.0,2024-08-21 07:22:39,43,20
8654,6951,6945,6957,36,6,36,36,14,4,5997,43,0.0,2024-08-21 07:23:39,44,28
8655,6953,6946,6960,0,0,0,0,100,13,5999,0,0.0,2024-08-21 07:24:39,0,0
8656,6953,6947,6959,0,0,0,0,100,13,5999,0,0.0,2024-08-21 07:25:39,0,0
8657,6950,6944,6957,0,0,0,0,100,16,5997,0,0.0,2024-08-21 07:26:40,0,0
8658,6953,6946,6959,0,0,0,0,100,13,5999,0,0.0,2024-08-21 07:27:40,0,0
8659,6953,6947,6958,0,0,0,0,100,6,5996,0,0.0,2024-08-21 07:28:40,0,0
8660,6953,6947,6959,0,0,0,0,100,14,6000,0,0.0,2024-08-21 07:29:40,0,0
8661,6953,6947,6960,0,0,0,0,100,6,5999,0,0.0,2024-08-21 07:30:41,0,0
8662,6954,6948,6960,0,0,0,0,100,4,5998,0,0.0,2024-08-21 07:31:41,0,0
8663,6952,6945,6958,0,0,0,0,100,15,5997,0,0.0,2024-08-21 07:32:41,0,0
8664,6951,6946,6957,0,0,0,0,100,14,6001,0,0.0,2024-08-21 07:33:41,0,0
8665,6953,6947,6959,0,0,0,0,100,5,5998,0,0.0,2024-08-21 07:34:41,0,0
8666,6954,6948,6960,0,0,0,0,100,7,5994,0,0.0,2024-08-21 07:35:41,0,0
8667,6955,6949,6961,0,0,0,0,100,10,5999,0,0.0,2024-08-21 07:36:42,0,0
8668,6952,6946,6958,0,0,0,0,100,4,5999,0,0.0,2024-08-21 07:37:42,0,0
8669,6954,6948,6959,0,0,0,0,100,5,6000,0,0.0,2024-08-21 07:38:42,0,0
8670,6952,6946,6959,0,0,0,0,100,6,6001,0,0.0,2024-08-21 07:39:42,0,0
8671,6954,6947,6961,0,0,0,0,100,15,5999,0,0.0,2024-08-21 07:40:43,0,0
8672,6951,6945,6957,0,0,0,0,100,8,6003,0,0.0,2024-08-21 07:41:43,0,0
8673,6952,6946,6958,0,0,0,0,100,8,6002,0,0.0,2024-08-21 07:42:43,0,0
8674,6955,6949,6962,0,0,0,0,100,14,6002,0,0.0,2024-08-21 07:43:44,0,0
8675,6956,6950,6962,0,0,0,0,100,10,5993,0,0.0,2024-08-21 07:44:44,0,0
8676,6954,6948,6960,0,0,0,0,100,11,5999,0,0.0,2024-08-21 07:45:45,0,0
8677,6953,6947,6959,0,0,0,0,100,8,5998,0,0.0,2024-08-21 07:46:45,0,0
8678,6952,6947,6958,0,0,0,0,100,5,5998,0,0.0,2024-08-21 07:47:45,0,0
8679,6952,6945,6958,0,0,0,0,100,13,6004,0,0.0,2024-08-21 07:48:45,0,0
8680,6953,6947,6958,0,0,0,0,100,4,5999,0,0.0,2024-08-21 07:49:45,0,0
8681,6954,6948,6961,0,0,0,0,100,12,5992,0,0.0,2024-08-21 07:50:46,0,0
8682,6954,6948,6960,0,0,0,0,100,11,5994,0,0.0,2024-08-21 07:51:46,0,0
8683,6952,6946,6958,0,0,0,0,100,9,5993,0,0.0,2024-08-21 07:52:46,0,0
8684,6954,6948,6959,0,0,0,0,100,4,5999,0,0.0,2024-08-21 07:53:46,0,0
8685,6954,6949,6959,0,0,0,0,100,3,5995,0,0.0,2024-08-21 07:54:47,0,0
8686,6955,6949,6960,0,0,0,0,100,4,5998,0,0.0,2024-08-21 07:55:47,0,0
8687,6955,6949,6960,0,0,0,0,100,13,5992,0,0.0,2024-08-21 07:56:47,0,0
8688,6955,6948,6961,0,0,0,0,100,10,5994,0,0.0,2024-08-21 07:57:48,0,0
8689,6951,6945,6957,0,0,0,0,100,4,6001,0,0.0,2024-08-21 07:58:48,0,0
8690,6952,6946,6958,0,0,0,0,100,8,5994,0,0.0,2024-08-21 08:00:48,0,0
8691,6953,6946,6959,0,0,0,0,100,15,5999,0,0.0,2024-08-21 08:01:49,0,0
8692,6956,6950,6961,0,0,0,0,100,7,5996,0,0.0,2024-08-21 08:02:49,0,0
8693,6954,6948,6961,0,0,0,0,100,10,5993,0,0.0,2024-08-21 08:03:49,0,0
8694,6952,6946,6959,0,0,0,0,100,13,5999,0,0.0,2024-08-21 08:04:49,0,0
8695,6953,6947,6959,0,0,0,0,100,13,5987,0,0.0,2024-08-21 08:05:50,0,0
8696,6953,6948,6959,0,0,0,0,100,5,5995,0,0.0,2024-08-21 08:06:50,0,0
8697,6956,6951,6962,0,0,0,0,100,11,5990,0,0.0,2024-08-21 08:07:50,0,0
8698,6955,6950,6960,0,0,0,0,100,4,5995,0,0.0,2024-08-21 08:08:51,0,0
8699,6953,6948,6959,0,0,0,0,100,8,5994,0,0.0,2024-08-21 08:09:51,0,0
8700,6954,6948,6959,0,0,0,0,100,9,6001,0,0.0,2024-08-21 08:10:51,0,0
8701,6951,6946,6957,0,0,0,0,100,8,5996,0,0.0,2024-08-21 08:11:51,0,0
8702,6953,6947,6958,0,0,0,0,100,13,5996,0,0.0,2024-08-21 08:12:51,0,0
8703,6953,6948,6958,0,0,0,0,100,4,6000,0,0.0,2024-08-21 08:13:52,0,0
8704,6953,6948,6959,0,0,0,0,100,5,5993,0,0.0,2024-08-21 08:14:52,0,0
8705,6953,6947,6959,0,0,0,0,100,5,5997,0,0.0,2024-08-21 08:15:52,0,0
8706,6953,6947,6959,0,0,0,0,100,6,5998,0,0.0,2024-08-21 08:16:53,0,0
8707,6953,6947,6959,0,0,0,0,100,14,5997,0,0.0,2024-08-21 08:17:53,0,0
8708,6956,6950,6961,0,0,0,0,100,8,5999,0,0.0,2024-08-21 08:18:53,0,0
8709,6954,6948,6960,0,0,0,0,100,4,5995,0,0.0,2024-08-21 08:19:53,0,0
8710,6955,6949,6961,0,0,0,0,100,11,5990,0,0.0,2024-08-21 08:20:53,0,0
8711,6953,6948,6959,0,0,0,0,100,6,5996,0,0.0,2024-08-21 08:21:54,0,0
8712,6956,6950,6962,0,0,0,0,100,5,5997,0,0.0,2024-08-21 08:22:54,0,0
8713,6955,6949,6960,0,0,0,0,100,11,5997,0,0.0,2024-08-21 08:23:54,0,0
8714,6957,6951,6963,0,0,0,0,100,8,5993,0,0.0,2024-08-21 08:24:54,0,0
8715,6944,6938,6950,36,6,36,36,14,5,5995,43,0.0,2024-08-21 08:25:55,43,18
8716,6944,6937,6950,36,6,36,36,14,16,5991,43,0.0,2024-08-21 08:26:55,44,18
8717,6944,6938,6950,56,49,56,56,72,12,5994,47,0.0,2024-08-21 08:27:56,68,60
8718,6935,6929,6942,61,56,62,61,70,12,5987,50,0.0,2024-08-21 08:28:56,75,54
8719,6946,6940,6952,61,54,61,61,73,4,5992,50,0.0,2024-08-21 08:29:57,74,41
8720,6943,6937,6949,36,6,36,36,14,9,5998,43,0.0,2024-08-21 08:30:57,43,45
8721,6946,6940,6952,36,6,36,36,14,14,5994,43,0.0,2024-08-21 08:31:58,44,49
8722,6945,6939,6950,36,6,36,36,14,12,5994,43,0.0,2024-08-21 08:32:58,44,69
8723,6947,6940,6953,36,6,36,36,14,12,5998,43,0.0,2024-08-21 08:33:59,43,60
8724,6945,6939,6951,36,6,36,36,14,14,5995,43,0.0,2024-08-21 08:34:59,44,64
8725,6944,6939,6950,36,6,36,36,14,5,5996,43,0.0,2024-08-21 08:35:59,43,75
8726,6943,6937,6948,36,6,36,36,14,13,5992,43,0.0,2024-08-21 08:37:00,43,63
8727,6945,6940,6951,36,6,36,36,14,6,5995,43,0.0,2024-08-21 08:38:01,43,56
8728,6946,6940,6952,36,6,36,36,14,4,5991,43,0.0,2024-08-21 08:39:01,44,60
8729,6948,6942,6953,36,6,35,36,14,8,6005,43,0.0,2024-08-21 08:40:02,43,70
8730,6945,6938,6951,36,6,36,36,14,5,5990,43,0.0,2024-08-21 08:41:03,44,37
8731,6946,6940,6952,40,22,40,40,44,12,5999,44,0.0,2024-08-21 08:42:03,49,12
8732,6944,6938,6950,50,39,50,50,64,14,5999,46,0.0,2024-08-21 08:43:04,61,50
8733,6943,6937,6949,60,52,60,60,71,11,5986,50,0.0,2024-08-21 08:44:04,73,46
8734,6944,6938,6950,61,55,62,62,72,12,5993,51,0.0,2024-08-21 08:45:05,75,33
8735,6945,6939,6950,36,6,36,36,14,5,6004,43,0.0,2024-08-21 08:46:05,43,34
8736,6962,6955,6969,0,0,0,0,100,15,6010,0,0.0,2024-08-21 08:47:06,0,0
8737,6968,6962,6975,0,0,0,0,100,10,6012,0,0.0,2024-08-21 08:48:06,0,0
8738,6968,6962,6974,0,0,0,0,100,6,6008,0,0.0,2024-08-21 08:49:06,0,0
8739,6969,6963,6975,0,0,0,0,100,5,6007,0,0.0,2024-08-21 08:50:06,0,0
8740,6968,6961,6975,0,0,0,0,100,14,6008,0,0.0,2024-08-21 08:51:06,0,0
8741,6969,6963,6975,0,0,0,0,100,10,6007,0,0.0,2024-08-21 08:52:06,0,0
8742,6969,6963,6976,0,0,0,0,100,9,6007,0,0.0,2024-08-21 08:53:06,0,0
8743,6967,6960,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-21 08:54:07,0,0
8744,6969,6963,6976,0,0,0,0,100,5,6008,0,0.0,2024-08-21 08:55:07,0,0
8745,6968,6961,6974,0,0,0,0,100,10,6006,0,0.0,2024-08-21 08:56:07,0,0
8746,6969,6961,6976,0,0,0,0,100,16,6008,0,0.0,2024-08-21 08:57:07,0,0
8747,6969,6962,6976,0,0,0,0,100,14,6008,0,0.0,2024-08-21 08:58:07,0,0
8748,6969,6962,6976,0,0,0,0,100,6,6009,0,0.0,2024-08-21 09:00:08,0,0
8749,6968,6962,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-21 09:01:08,0,0
8750,6973,6967,6978,0,0,0,0,100,4,6007,0,0.0,2024-08-21 09:02:08,0,0
8751,6969,6962,6975,0,0,0,0,100,6,6011,0,0.0,2024-08-21 09:03:08,0,0
8752,6967,6960,6975,0,0,0,0,100,16,6011,0,0.0,2024-08-21 09:04:08,0,0
8753,6969,6962,6975,0,0,0,0,100,16,6010,0,0.0,2024-08-21 09:05:08,0,0
8754,6969,6962,6975,0,0,0,0,100,8,6011,0,0.0,2024-08-21 09:06:08,0,0
8755,6970,6963,6976,0,0,0,0,100,7,6008,0,0.0,2024-08-21 09:07:08,0,0
8756,6967,6961,6973,0,0,0,0,100,12,6008,0,0.0,2024-08-21 09:08:09,0,0
8757,6969,6963,6975,0,0,0,0,100,11,6011,0,0.0,2024-08-21 09:09:09,0,0
8758,6969,6963,6974,0,0,0,0,100,6,6009,0,0.0,2024-08-21 09:10:09,0,0
8759,6970,6963,6976,0,0,0,0,100,15,6010,0,0.0,2024-08-21 09:11:10,0,0
8760,6969,6963,6975,0,0,0,0,100,6,6009,0,0.0,2024-08-21 09:12:10,0,0
8761,6969,6964,6975,0,0,0,0,100,3,6010,0,0.0,2024-08-21 09:13:10,0,0
8762,6969,6964,6975,0,0,0,0,100,5,6010,0,0.0,2024-08-21 09:14:10,0,0
8763,6967,6961,6973,0,0,0,0,100,10,6010,0,0.0,2024-08-21 09:15:10,0,0
8764,6968,6963,6974,0,0,0,0,100,14,6011,0,0.0,2024-08-21 09:16:11,0,0
8765,6968,6963,6974,0,0,0,0,100,6,6005,0,0.0,2024-08-21 09:17:11,0,0
8766,6967,6961,6974,0,0,0,0,100,15,6007,0,0.0,2024-08-21 09:18:11,0,0
8767,6968,6962,6974,0,0,0,0,100,14,6001,0,0.0,2024-08-21 09:19:11,0,0
8768,6966,6959,6972,0,0,0,0,100,13,6006,0,0.0,2024-08-21 09:20:11,0,0
8769,6969,6963,6975,0,0,0,0,100,15,6003,0,0.0,2024-08-21 09:21:11,0,0
8770,6969,6963,6975,0,0,0,0,100,10,6006,0,0.0,2024-08-21 09:22:12,0,0
8771,6968,6961,6974,0,0,0,0,100,14,6005,0,0.0,2024-08-21 09:23:12,0,0
8772,6968,6961,6974,0,0,0,0,100,15,6004,0,0.0,2024-08-21 09:24:12,0,0
8773,6966,6960,6972,0,0,0,0,100,8,6004,0,0.0,2024-08-21 09:25:13,0,0
8774,6967,6961,6972,0,0,0,0,100,4,6008,0,0.0,2024-08-21 09:26:13,0,0
8775,6969,6963,6975,0,0,0,0,100,5,6008,0,0.0,2024-08-21 09:27:13,0,0
8776,6968,6961,6974,0,0,0,0,100,14,6008,0,0.0,2024-08-21 09:28:13,0,0
8777,6969,6962,6975,0,0,0,0,100,9,6009,0,0.0,2024-08-21 09:29:14,0,0
8778,6968,6962,6974,0,0,0,0,100,10,6004,0,0.0,2024-08-21 09:30:14,0,0
8779,6970,6964,6976,0,0,0,0,100,4,5999,0,0.0,2024-08-21 09:31:14,0,0
8780,6969,6962,6975,0,0,0,0,100,12,6005,0,0.0,2024-08-21 09:32:14,0,0
8781,6967,6961,6973,0,0,0,0,100,8,6005,0,0.0,2024-08-21 09:33:15,0,0
8782,6968,6961,6975,0,0,0,0,100,13,6008,0,0.0,2024-08-21 09:34:15,0,0
8783,6967,6960,6974,0,0,0,0,100,7,6007,0,0.0,2024-08-21 09:35:15,0,0
8784,6968,6961,6974,0,0,0,0,100,12,6008,0,0.0,2024-08-21 09:36:15,0,0
8785,6968,6961,6974,0,0,0,0,100,11,6007,0,0.0,2024-08-21 09:37:15,0,0
8786,6968,6962,6975,0,0,0,0,100,8,6005,0,0.0,2024-08-21 09:38:15,0,0
8787,6969,6963,6975,0,0,0,0,100,8,6007,0,0.0,2024-08-21 09:39:15,0,0
8788,6968,6962,6974,0,0,0,0,100,12,6007,0,0.0,2024-08-21 09:40:16,0,0
8789,6969,6962,6975,0,0,0,0,100,6,6007,0,0.0,2024-08-21 09:41:16,0,0
8790,6969,6963,6975,0,0,0,0,100,5,6008,0,0.0,2024-08-21 09:42:16,0,0
8791,6967,6961,6972,0,0,0,0,100,7,6007,0,0.0,2024-08-21 09:43:17,0,0
8792,6969,6963,6976,0,0,0,0,100,12,6006,0,0.0,2024-08-21 09:44:17,0,0
8793,6967,6961,6973,0,0,0,0,100,6,6007,0,0.0,2024-08-21 09:45:17,0,0
8794,6966,6960,6973,0,0,0,0,100,13,6007,0,0.0,2024-08-21 09:46:17,0,0
8795,6967,6960,6973,0,0,0,0,100,11,6007,0,0.0,2024-08-21 09:47:17,0,0
8796,6966,6961,6972,0,0,0,0,100,6,6006,0,0.0,2024-08-21 09:48:17,0,0
8797,6968,6963,6973,0,0,0,0,100,7,6007,0,0.0,2024-08-21 09:49:17,0,0
8798,6968,6962,6974,0,0,0,0,100,14,6007,0,0.0,2024-08-21 09:50:17,0,0
8799,6968,6962,6974,0,0,0,0,100,6,6008,0,0.0,2024-08-21 09:51:18,0,0
8800,6968,6963,6974,0,0,0,0,100,5,6007,0,0.0,2024-08-21 09:52:18,0,0
8801,6967,6961,6973,0,0,0,0,100,4,6007,0,0.0,2024-08-21 09:53:18,0,0
8802,6968,6962,6974,0,0,0,0,100,5,6007,0,0.0,2024-08-21 09:54:18,0,0
8803,6967,6962,6973,0,0,0,0,100,5,6007,0,0.0,2024-08-21 09:55:19,0,0
8804,6967,6961,6972,0,0,0,0,100,4,6007,0,0.0,2024-08-21 09:56:19,0,0
8805,6968,6962,6974,0,0,0,0,100,14,6007,0,0.0,2024-08-21 09:57:19,0,0
8806,6967,6961,6973,0,0,0,0,100,13,6007,0,0.0,2024-08-21 09:58:19,0,0
8807,6968,6962,6974,0,0,0,0,100,15,6007,0,0.0,2024-08-21 10:00:19,0,0
8808,6969,6963,6976,0,0,0,0,100,5,6007,0,0.0,2024-08-21 10:01:19,0,0
8809,6969,6962,6976,0,0,0,0,100,15,6007,0,0.0,2024-08-21 10:02:19,0,0
8810,6969,6962,6975,0,0,0,0,100,7,6009,0,0.0,2024-08-21 10:03:19,0,0
8811,6968,6961,6975,0,0,0,0,100,16,6009,0,0.0,2024-08-21 10:04:19,0,0
8812,6969,6963,6975,0,0,0,0,100,5,6009,0,0.0,2024-08-21 10:05:19,0,0
8813,6968,6961,6975,0,0,0,0,100,16,6009,0,0.0,2024-08-21 10:06:19,0,0
8814,6969,6962,6976,0,0,0,0,100,7,6009,0,0.0,2024-08-21 10:07:19,0,0
8815,6967,6961,6974,0,0,0,0,100,8,6008,0,0.0,2024-08-21 10:08:20,0,0
8816,6968,6961,6975,0,0,0,0,100,16,6008,0,0.0,2024-08-21 10:09:20,0,0
8817,6968,6961,6975,0,0,0,0,100,12,6009,0,0.0,2024-08-21 10:10:20,0,0
8818,6970,6963,6977,0,0,0,0,100,7,6008,0,0.0,2024-08-21 10:11:20,0,0
8819,6969,6963,6976,0,0,0,0,100,10,6008,0,0.0,2024-08-21 10:12:20,0,0
8820,6968,6961,6975,0,0,0,0,100,16,6007,0,0.0,2024-08-21 10:13:21,0,0
8821,6970,6963,6976,0,0,0,0,100,5,6007,0,0.0,2024-08-21 10:14:21,0,0
8822,6968,6961,6974,0,0,0,0,100,15,6008,0,0.0,2024-08-21 10:15:21,0,0
8823,6968,6962,6974,0,0,0,0,100,14,6008,0,0.0,2024-08-21 10:16:21,0,0
8824,6968,6962,6974,0,0,0,0,100,6,6007,0,0.0,2024-08-21 10:17:21,0,0
8825,6969,6964,6974,0,0,0,0,100,2,6008,0,0.0,2024-08-21 10:18:21,0,0
8826,6969,6963,6976,0,0,0,0,100,13,6008,0,0.0,2024-08-21 10:19:21,0,0
8827,6966,6960,6972,0,0,0,0,100,9,6007,0,0.0,2024-08-21 10:20:22,0,0
8828,6968,6962,6974,0,0,0,0,100,14,6007,0,0.0,2024-08-21 10:21:22,0,0
8829,6968,6962,6974,0,0,0,0,100,12,6008,0,0.0,2024-08-21 10:22:22,0,0
8830,6967,6961,6973,0,0,0,0,100,7,6008,0,0.0,2024-08-21 10:23:22,0,0
8831,6966,6960,6973,0,0,0,0,100,10,6009,0,0.0,2024-08-21 10:24:22,0,0
8832,6969,6962,6975,0,0,0,0,100,15,6008,0,0.0,2024-08-21 10:25:23,0,0
8833,6968,6962,6974,0,0,0,0,100,15,6009,0,0.0,2024-08-21 10:26:23,0,0
8834,6968,6962,6973,0,0,0,0,100,5,6007,0,0.0,2024-08-21 10:27:23,0,0
8835,6967,6961,6974,0,0,0,0,100,11,6008,0,0.0,2024-08-21 10:28:23,0,0
8836,6969,6963,6975,0,0,0,0,100,7,6008,0,0.0,2024-08-21 10:29:23,0,0
8837,6966,6960,6972,0,0,0,0,100,13,6009,0,0.0,2024-08-21 10:30:23,0,0
8838,6967,6960,6974,0,0,0,0,100,16,6008,0,0.0,2024-08-21 10:31:23,0,0
8839,6966,6960,6972,0,0,0,0,100,14,6008,0,0.0,2024-08-21 10:32:23,0,0
8840,6967,6960,6973,0,0,0,0,100,9,6007,0,0.0,2024-08-21 10:33:23,0,0
8841,6969,6963,6975,0,0,0,0,100,6,6008,0,0.0,2024-08-21 10:34:24,0,0
8842,6969,6963,6974,0,0,0,0,100,4,6007,0,0.0,2024-08-21 10:35:24,0,0
8843,6967,6961,6973,0,0,0,0,100,7,6008,0,0.0,2024-08-21 10:36:24,0,0
8844,6967,6961,6974,0,0,0,0,100,11,6008,0,0.0,2024-08-21 10:37:25,0,0
8845,6968,6961,6975,0,0,0,0,100,12,6008,0,0.0,2024-08-21 10:38:25,0,0
8846,6968,6961,6974,0,0,0,0,100,14,6006,0,0.0,2024-08-21 10:39:25,0,0
8847,6967,6962,6972,0,0,0,0,100,4,6006,0,0.0,2024-08-21 10:40:25,0,0
8848,6967,6962,6973,0,0,0,0,100,12,6006,0,0.0,2024-08-21 10:41:25,0,0
8849,6967,6961,6972,0,0,0,0,100,12,6007,0,0.0,2024-08-21 10:42:26,0,0
8850,6966,6961,6972,0,0,0,0,100,3,6008,0,0.0,2024-08-21 10:43:26,0,0
8851,6967,6962,6973,0,0,0,0,100,8,6008,0,0.0,2024-08-21 10:44:26,0,0
8852,6984,6978,6989,0,0,0,0,100,13,6002,0,0.0,2024-08-21 10:45:26,0,0
8853,6968,6962,6974,0,0,0,0,100,8,6008,0,0.0,2024-08-21 10:46:27,0,0
8854,6968,6962,6974,0,0,0,0,100,13,6008,0,0.0,2024-08-21 10:47:27,0,0
8855,6967,6961,6973,0,0,0,0,100,11,6008,0,0.0,2024-08-21 10:48:28,0,0
8856,6968,6961,6974,0,0,0,0,100,14,6006,0,0.0,2024-08-21 10:49:28,0,0
