,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v
7089,6963,6957,6968,0,0,0,0,100,11,6005,0,,2024-09-30 00:35:39,0,0
7090,6963,6958,6968,0,0,0,0,100,6,6003,0,,2024-09-30 00:36:39,0,0
7091,6964,6958,6969,0,0,0,0,100,3,6006,0,,2024-09-30 00:37:39,0,0
7092,6964,6959,6969,0,0,0,0,100,4,6005,0,,2024-09-30 00:38:40,0,0
7093,6964,6959,6969,0,0,0,0,100,3,6009,0,,2024-09-30 00:39:40,0,0
7094,6966,6960,6971,0,0,0,0,100,13,6002,0,,2024-09-30 00:40:40,0,0
7095,6961,6956,6967,0,0,0,0,100,13,6004,0,,2024-09-30 00:41:41,0,0
7096,6963,6958,6968,0,0,0,0,100,12,6009,0,,2024-09-30 00:42:41,0,0
7097,6963,6958,6968,0,0,0,0,100,3,6004,0,,2024-09-30 00:43:41,0,0
7098,6961,6955,6966,0,0,0,0,100,12,6005,0,,2024-09-30 00:44:41,0,0
7099,6965,6960,6970,0,0,0,0,100,3,6003,0,,2024-09-30 00:45:42,0,0
7100,6965,6959,6970,0,0,0,0,100,4,6003,0,,2024-09-30 00:46:42,0,0
7101,6963,6957,6968,0,0,0,0,100,9,6005,0,,2024-09-30 00:47:42,0,0
7102,6964,6960,6969,0,0,0,0,100,3,6005,0,,2024-09-30 00:48:42,0,0
7103,6961,6956,6967,0,0,0,0,100,7,6007,0,,2024-09-30 00:49:43,0,0
7104,6961,6956,6966,0,0,0,0,100,3,6011,0,,2024-09-30 00:50:43,0,0
7105,6962,6957,6968,0,0,0,0,100,10,6011,0,,2024-09-30 00:51:43,0,0
7106,6963,6958,6968,0,0,0,0,100,3,6003,0,,2024-09-30 00:52:44,0,0
7107,6963,6957,6968,0,0,0,0,100,10,6002,0,,2024-09-30 00:53:44,0,0
7108,6963,6958,6969,0,0,0,0,100,3,6010,0,,2024-09-30 00:54:44,0,0
7109,6963,6958,6969,0,0,0,0,100,9,6006,0,,2024-09-30 00:55:44,0,0
7110,6962,6957,6968,0,0,0,0,100,10,6000,0,,2024-09-30 00:56:45,0,0
7111,6962,6957,6967,0,0,0,0,100,5,6000,0,,2024-09-30 00:57:45,0,0
7112,6963,6958,6968,0,0,0,0,100,3,6007,0,,2024-09-30 00:58:45,0,0
7113,6963,6958,6968,0,0,0,0,100,3,6004,0,,2024-09-30 01:00:46,0,0
7114,6965,6960,6970,0,0,0,0,100,5,6010,0,,2024-09-30 01:01:46,0,0
7115,6963,6958,6969,0,0,0,0,100,13,6006,0,,2024-09-30 01:02:47,0,0
7116,6964,6958,6969,0,0,0,0,100,7,6004,0,,2024-09-30 01:03:47,0,0
7117,6962,6957,6967,0,0,0,0,100,5,6007,0,,2024-09-30 01:04:47,0,0
7118,6964,6959,6969,0,0,0,0,100,6,6004,0,,2024-09-30 01:05:47,0,0
7119,6964,6958,6970,0,0,0,0,100,10,5999,0,,2024-09-30 01:06:48,0,0
7120,6963,6958,6968,0,0,0,0,100,8,6003,0,,2024-09-30 01:07:48,0,0
7121,6963,6958,6968,0,0,0,0,100,10,6002,0,,2024-09-30 01:08:48,0,0
7122,6962,6957,6967,0,0,0,0,100,4,6010,0,,2024-09-30 01:09:49,0,0
7123,6963,6957,6968,0,0,0,0,100,13,6006,0,,2024-09-30 01:10:49,0,0
7124,6962,6956,6967,0,0,0,0,100,13,6002,0,,2024-09-30 01:11:49,0,0
7125,6963,6958,6968,0,0,0,0,100,3,5997,0,,2024-09-30 01:12:49,0,0
7126,6963,6959,6968,0,0,0,0,100,3,6006,0,,2024-09-30 01:13:50,0,0
7127,6963,6958,6969,0,0,0,0,100,4,6000,0,,2024-09-30 01:14:50,0,0
7128,6963,6957,6968,0,0,0,0,100,13,6003,0,,2024-09-30 01:15:50,0,0
7129,6964,6959,6969,0,0,0,0,100,5,6007,0,,2024-09-30 01:16:51,0,0
7130,6962,6957,6967,0,0,0,0,100,5,6005,0,,2024-09-30 01:17:51,0,0
7131,6962,6957,6967,0,0,0,0,100,9,6006,0,,2024-09-30 01:18:51,0,0
7132,6963,6958,6968,0,0,0,0,100,10,5999,0,,2024-09-30 01:19:51,0,0
7133,6963,6957,6968,0,0,0,0,100,11,6000,0,,2024-09-30 01:20:52,0,0
7134,6963,6958,6968,0,0,0,0,100,11,5996,0,,2024-09-30 01:21:52,0,0
7135,6963,6958,6967,0,0,0,0,100,8,5995,0,,2024-09-30 01:22:52,0,0
7136,6964,6958,6969,0,0,0,0,100,9,6000,0,,2024-09-30 01:23:53,0,0
7137,6964,6959,6970,0,0,0,0,100,12,5998,0,,2024-09-30 01:24:53,0,0
7138,6965,6960,6969,0,0,0,0,100,5,6002,0,,2024-09-30 01:25:54,0,0
7139,6964,6960,6969,0,0,0,0,100,4,5997,0,,2024-09-30 01:26:54,0,0
7140,6962,6957,6967,0,0,0,0,100,3,6005,0,,2024-09-30 01:27:54,0,0
7141,6963,6958,6968,0,0,0,0,100,3,6001,0,,2024-09-30 01:28:55,0,0
7142,6963,6958,6969,0,0,0,0,100,3,5998,0,,2024-09-30 01:29:55,0,0
7143,6962,6958,6967,0,0,0,0,100,8,6001,0,,2024-09-30 01:30:55,0,0
7144,6963,6958,6968,0,0,0,0,100,8,6004,0,,2024-09-30 01:31:55,0,0
7145,6963,6958,6968,0,0,0,0,100,3,6006,0,,2024-09-30 01:32:56,0,0
7146,6964,6958,6969,0,0,0,0,100,11,6002,0,,2024-09-30 01:33:56,0,0
7147,6961,6956,6966,0,0,0,0,100,5,5993,0,,2024-09-30 01:34:56,0,0
7148,6963,6958,6968,0,0,0,0,100,8,6006,0,,2024-09-30 01:35:56,0,0
7149,6964,6959,6969,0,0,0,0,100,4,6005,0,,2024-09-30 01:36:57,0,0
7150,6964,6959,6969,0,0,0,0,100,0,6001,0,,2024-09-30 01:37:57,0,0
7151,6965,6959,6970,0,0,0,0,100,13,6003,0,,2024-09-30 01:38:57,0,0
7152,6963,6958,6968,0,0,0,0,100,8,6003,0,,2024-09-30 01:39:58,0,0
7153,6964,6959,6969,0,0,0,0,100,3,5999,0,,2024-09-30 01:40:58,0,0
7154,6964,6960,6969,0,0,0,0,100,3,6002,0,,2024-09-30 01:41:58,0,0
7155,6965,6960,6970,0,0,0,0,100,3,6005,0,,2024-09-30 01:42:59,0,0
7156,6963,6958,6968,0,0,0,0,100,11,6002,0,,2024-09-30 01:43:59,0,0
7157,6964,6958,6969,0,0,0,0,100,14,6000,0,,2024-09-30 01:44:59,0,0
7158,6963,6958,6968,0,0,0,0,100,5,5997,0,,2024-09-30 01:46:00,0,0
7159,6962,6957,6967,0,0,0,0,100,12,6001,0,,2024-09-30 01:47:00,0,0
7160,6963,6958,6968,0,0,0,0,100,9,6004,0,,2024-09-30 01:48:00,0,0
7161,6963,6958,6969,0,0,0,0,100,3,6000,0,,2024-09-30 01:49:00,0,0
7162,6963,6958,6968,0,0,0,0,100,7,6000,0,,2024-09-30 01:50:00,0,0
7163,6961,6956,6967,0,0,0,0,100,13,5992,0,,2024-09-30 01:51:01,0,0
7164,6963,6957,6969,0,0,0,0,100,13,6000,0,,2024-09-30 01:52:01,0,0
7165,6965,6960,6970,0,0,0,0,100,8,5992,0,,2024-09-30 01:53:01,0,0
7166,6964,6958,6969,0,0,0,0,100,13,6001,0,,2024-09-30 01:54:01,0,0
7167,6965,6960,6970,0,0,0,0,100,3,5997,0,,2024-09-30 01:55:02,0,0
7168,6964,6959,6969,0,0,0,0,100,6,5995,0,,2024-09-30 01:56:02,0,0
7169,6963,6958,6968,0,0,0,0,100,3,5996,0,,2024-09-30 01:57:02,0,0
7170,6963,6958,6969,0,0,0,0,100,12,5993,0,,2024-09-30 01:58:02,0,0
7171,6963,6958,6968,0,0,0,0,100,3,5997,0,,2024-09-30 02:00:03,0,0
7172,6963,6957,6968,0,0,0,0,100,4,5987,0,,2024-09-30 02:01:03,0,0
7173,6966,6961,6972,0,0,0,0,100,14,5992,0,,2024-09-30 02:02:03,0,0
7174,6963,6958,6968,0,0,0,0,100,2,5990,0,,2024-09-30 02:03:04,0,0
7175,6963,6958,6969,0,0,0,0,100,3,5991,0,,2024-09-30 02:04:04,0,0
7176,6962,6957,6968,0,0,0,0,100,11,5994,0,,2024-09-30 02:05:04,0,0
7177,6962,6957,6967,0,0,0,0,100,4,5992,0,,2024-09-30 02:06:05,0,0
7178,6964,6959,6969,0,0,0,0,100,4,5994,0,,2024-09-30 02:07:05,0,0
7179,6963,6958,6969,0,0,0,0,100,13,5998,0,,2024-09-30 02:08:05,0,0
7180,6962,6958,6967,0,0,0,0,100,4,5999,0,,2024-09-30 02:09:05,0,0
7181,6963,6958,6968,0,0,0,0,100,5,5996,0,,2024-09-30 02:10:06,0,0
7182,6963,6957,6968,0,0,0,0,100,8,5994,0,,2024-09-30 02:11:06,0,0
7183,6963,6958,6968,0,0,0,0,100,4,5994,0,,2024-09-30 02:12:07,0,0
7184,6963,6958,6968,0,0,0,0,100,5,6000,0,,2024-09-30 02:13:07,0,0
7185,6961,6957,6965,0,0,0,0,100,3,5997,0,,2024-09-30 02:14:07,0,0
7186,6963,6958,6968,0,0,0,0,100,6,5998,0,,2024-09-30 02:15:08,0,0
7187,6963,6958,6967,0,0,0,0,100,12,5997,0,,2024-09-30 02:16:08,0,0
7188,6963,6958,6967,0,0,0,0,100,2,5998,0,,2024-09-30 02:17:08,0,0
7189,6964,6959,6969,0,0,0,0,100,8,5999,0,,2024-09-30 02:18:09,0,0
7190,6962,6957,6967,0,0,0,0,100,4,6000,0,,2024-09-30 02:19:09,0,0
7191,6964,6959,6968,0,0,0,0,100,4,5996,0,,2024-09-30 02:20:09,0,0
7192,6963,6959,6968,0,0,0,0,100,0,5998,0,,2024-09-30 02:21:09,0,0
7193,6962,6957,6967,0,0,0,0,100,6,6000,0,,2024-09-30 02:22:09,0,0
7194,6964,6959,6969,0,0,0,0,100,5,5996,0,,2024-09-30 02:23:10,0,0
7195,6961,6956,6966,0,0,0,0,100,11,6002,0,,2024-09-30 02:24:10,0,0
7196,6963,6959,6968,0,0,0,0,100,4,5999,0,,2024-09-30 02:25:10,0,0
7197,6962,6958,6967,0,0,0,0,100,9,6003,0,,2024-09-30 02:26:10,0,0
7198,6965,6960,6970,0,0,0,0,100,13,6002,0,,2024-09-30 02:27:11,0,0
7199,6964,6959,6970,0,0,0,0,100,12,6006,0,,2024-09-30 02:28:11,0,0
7200,6964,6959,6969,0,0,0,0,100,5,5996,0,,2024-09-30 02:29:11,0,0
7201,6963,6958,6968,0,0,0,0,100,12,6003,0,,2024-09-30 02:30:11,0,0
7202,6965,6960,6970,0,0,0,0,100,11,6003,0,,2024-09-30 02:31:12,0,0
7203,6964,6960,6969,0,0,0,0,100,2,6003,0,,2024-09-30 02:32:12,0,0
7204,6965,6960,6970,0,0,0,0,100,3,5997,0,,2024-09-30 02:33:12,0,0
7205,6964,6959,6969,0,0,0,0,100,8,6002,0,,2024-09-30 02:34:12,0,0
7206,6964,6958,6969,0,0,0,0,100,13,6006,0,,2024-09-30 02:35:13,0,0
7207,6964,6959,6969,0,0,0,0,100,8,6001,0,,2024-09-30 02:36:13,0,0
7208,6963,6959,6968,0,0,0,0,100,6,5998,0,,2024-09-30 02:37:13,0,0
7209,6963,6958,6968,0,0,0,0,100,3,6004,0,,2024-09-30 02:38:13,0,0
7210,6966,6960,6972,0,0,0,0,100,13,6000,0,,2024-09-30 02:39:13,0,0
7211,6962,6957,6967,0,0,0,0,100,7,6002,0,,2024-09-30 02:40:14,0,0
7212,6964,6959,6969,0,0,0,0,100,4,6001,0,,2024-09-30 02:41:14,0,0
7213,6964,6959,6969,0,0,0,0,100,4,5995,0,,2024-09-30 02:42:14,0,0
7214,6963,6958,6968,0,0,0,0,100,5,6005,0,,2024-09-30 02:43:14,0,0
7215,6965,6960,6971,0,0,0,0,100,5,6005,0,,2024-09-30 02:44:15,0,0
7216,6964,6959,6969,0,0,0,0,100,3,6005,0,,2024-09-30 02:45:15,0,0
7217,6964,6958,6969,0,0,0,0,100,14,6002,0,,2024-09-30 02:46:15,0,0
7218,6962,6957,6968,0,0,0,0,100,13,6002,0,,2024-09-30 02:47:16,0,0
7219,6964,6958,6969,0,0,0,0,100,12,6003,0,,2024-09-30 02:48:16,0,0
7220,6961,6957,6966,0,0,0,0,100,6,5998,0,,2024-09-30 02:49:16,0,0
7221,6963,6958,6967,0,0,0,0,100,2,6007,0,,2024-09-30 02:50:16,0,0
7222,6965,6959,6970,0,0,0,0,100,8,5996,0,,2024-09-30 02:51:17,0,0
7223,6962,6957,6968,0,0,0,0,100,13,5998,0,,2024-09-30 02:52:17,0,0
7224,6964,6959,6970,0,0,0,0,100,6,6001,0,,2024-09-30 02:53:17,0,0
7225,6963,6958,6968,0,0,0,0,100,12,6001,0,,2024-09-30 02:54:17,0,0
7226,6964,6959,6970,0,0,0,0,100,13,6003,0,,2024-09-30 02:55:17,0,0
7227,6963,6957,6968,0,0,0,0,100,11,5999,0,,2024-09-30 02:56:18,0,0
7228,6961,6956,6967,0,0,0,0,100,4,5998,0,,2024-09-30 02:57:18,0,0
7229,6964,6959,6969,0,0,0,0,100,3,5998,0,,2024-09-30 02:58:18,0,0
7230,6965,6959,6970,0,0,0,0,100,12,6001,0,,2024-09-30 03:00:19,0,0
7231,6960,6955,6965,0,0,0,0,100,3,6005,0,,2024-09-30 03:01:20,0,0
7232,6961,6956,6967,0,0,0,0,100,10,6004,0,,2024-09-30 03:02:20,0,0
7233,6963,6957,6969,0,0,0,0,100,13,5996,0,,2024-09-30 03:03:20,0,0
7234,6963,6958,6969,0,0,0,0,100,11,6000,0,,2024-09-30 03:04:21,0,0
7235,6963,6958,6968,0,0,0,0,100,7,5996,0,,2024-09-30 03:05:21,0,0
7236,6962,6957,6967,0,0,0,0,100,5,6001,0,,2024-09-30 03:06:21,0,0
7237,6964,6958,6969,0,0,0,0,100,3,6004,0,,2024-09-30 03:07:21,0,0
7238,6963,6958,6968,0,0,0,0,100,3,6003,0,,2024-09-30 03:08:21,0,0
7239,6964,6958,6969,0,0,0,0,100,10,6000,0,,2024-09-30 03:09:22,0,0
7240,6963,6958,6968,0,0,0,0,100,10,6000,0,,2024-09-30 03:10:22,0,0
7241,6963,6958,6967,0,0,0,0,100,3,6004,0,,2024-09-30 03:11:22,0,0
7242,6962,6958,6967,0,0,0,0,100,6,6005,0,,2024-09-30 03:12:22,0,0
7243,6962,6957,6967,0,0,0,0,100,3,6001,0,,2024-09-30 03:13:22,0,0
7244,6962,6957,6967,0,0,0,0,100,8,6002,0,,2024-09-30 03:14:23,0,0
7245,6964,6959,6969,0,0,0,0,100,11,6005,0,,2024-09-30 03:15:23,0,0
7246,6963,6959,6968,0,0,0,0,100,2,6003,0,,2024-09-30 03:16:23,0,0
7247,6964,6959,6969,0,0,0,0,100,5,6002,0,,2024-09-30 03:17:23,0,0
7248,6965,6960,6969,0,0,0,0,100,4,6002,0,,2024-09-30 03:18:24,0,0
7249,6964,6959,6969,0,0,0,0,100,6,6006,0,,2024-09-30 03:19:24,0,0
7250,6967,6962,6972,0,0,0,0,100,13,6009,0,,2024-09-30 03:20:24,0,0
7251,6965,6960,6970,0,0,0,0,100,3,6009,0,,2024-09-30 03:21:24,0,0
7252,6966,6961,6971,0,0,0,0,100,3,6005,0,,2024-09-30 03:22:25,0,0
7253,6964,6959,6969,0,0,0,0,100,3,6007,0,,2024-09-30 03:23:25,0,0
7254,6965,6961,6970,0,0,0,0,100,5,6004,0,,2024-09-30 03:24:25,0,0
7255,6962,6956,6967,0,0,0,0,100,13,6007,0,,2024-09-30 03:25:25,0,0
7256,6964,6958,6969,0,0,0,0,100,6,6006,0,,2024-09-30 03:26:25,0,0
7257,6962,6957,6967,0,0,0,0,100,3,6004,0,,2024-09-30 03:27:26,0,0
7258,6963,6958,6968,0,0,0,0,100,7,6003,0,,2024-09-30 03:28:26,0,0
7259,6963,6958,6969,0,0,0,0,100,13,5999,0,,2024-09-30 03:29:26,0,0
7260,6963,6958,6968,0,0,0,0,100,3,6005,0,,2024-09-30 03:30:26,0,0
7261,6963,6958,6968,0,0,0,0,100,13,6003,0,,2024-09-30 03:31:27,0,0
7262,6964,6959,6968,0,0,0,0,100,0,6010,0,,2024-09-30 03:32:27,0,0
7263,6967,6961,6972,0,0,0,0,100,8,5993,0,,2024-09-30 03:33:27,0,0
7264,6964,6959,6969,0,0,0,0,100,5,6000,0,,2024-09-30 03:34:28,0,0
7265,6966,6961,6971,0,0,0,0,100,4,6000,0,,2024-09-30 03:35:28,0,0
7266,6963,6958,6968,0,0,0,0,100,10,6001,0,,2024-09-30 03:36:28,0,0
7267,6964,6959,6969,0,0,0,0,100,2,6002,0,,2024-09-30 03:37:28,0,0
7268,6963,6959,6967,0,0,0,0,100,3,5997,0,,2024-09-30 03:38:29,0,0
7269,6964,6959,6969,0,0,0,0,100,10,5995,0,,2024-09-30 03:39:29,0,0
7270,6963,6959,6968,0,0,0,0,100,4,5995,0,,2024-09-30 03:40:29,0,0
7271,6963,6958,6968,0,0,0,0,100,11,5996,0,,2024-09-30 03:41:30,0,0
7272,6963,6959,6968,0,0,0,0,100,12,5998,0,,2024-09-30 03:42:30,0,0
7273,6963,6958,6968,0,0,0,0,100,13,5995,0,,2024-09-30 03:43:30,0,0
7274,6963,6958,6968,0,0,0,0,100,5,5997,0,,2024-09-30 03:44:30,0,0
7275,6963,6958,6968,0,0,0,0,100,10,5998,0,,2024-09-30 03:45:30,0,0
7276,6964,6959,6969,0,0,0,0,100,12,5993,0,,2024-09-30 03:46:30,0,0
7277,6965,6961,6970,0,0,0,0,100,5,5991,0,,2024-09-30 03:47:31,0,0
7278,6965,6960,6970,0,0,0,0,100,12,5996,0,,2024-09-30 03:48:31,0,0
7279,6963,6958,6968,0,0,0,0,100,3,5996,0,,2024-09-30 03:49:31,0,0
7280,6963,6958,6967,0,0,0,0,100,6,5999,0,,2024-09-30 03:50:31,0,0
7281,6964,6959,6969,0,0,0,0,100,12,6003,0,,2024-09-30 03:51:32,0,0
7282,6963,6959,6968,0,0,0,0,100,11,6001,0,,2024-09-30 03:52:32,0,0
7283,6963,6959,6968,0,0,0,0,100,3,6000,0,,2024-09-30 03:53:33,0,0
7284,6963,6957,6968,0,0,0,0,100,9,6003,0,,2024-09-30 03:54:33,0,0
7285,6964,6959,6968,0,0,0,0,100,9,6005,0,,2024-09-30 03:55:33,0,0
7286,6963,6959,6968,0,0,0,0,100,3,6000,0,,2024-09-30 03:56:33,0,0
7287,6961,6956,6966,0,0,0,0,100,7,6001,0,,2024-09-30 03:57:33,0,0
7288,6961,6956,6966,0,0,0,0,100,12,6004,0,,2024-09-30 03:58:34,0,0
7289,6963,6958,6968,0,0,0,0,100,5,6001,0,,2024-09-30 04:00:34,0,0
7290,6964,6958,6970,0,0,0,0,100,12,5998,0,,2024-09-30 04:01:35,0,0
7291,6964,6959,6969,0,0,0,0,100,2,6005,0,,2024-09-30 04:02:35,0,0
7292,6963,6958,6969,0,0,0,0,100,3,6003,0,,2024-09-30 04:03:35,0,0
7293,6964,6958,6969,0,0,0,0,100,5,6004,0,,2024-09-30 04:04:36,0,0
7294,6963,6958,6968,0,0,0,0,100,10,6011,0,,2024-09-30 04:05:36,0,0
7295,6965,6959,6970,0,0,0,0,100,10,6004,0,,2024-09-30 04:06:36,0,0
7296,6965,6960,6970,0,0,0,0,100,5,6006,0,,2024-09-30 04:07:36,0,0
7297,6964,6958,6969,0,0,0,0,100,9,6002,0,,2024-09-30 04:08:37,0,0
7298,6962,6957,6967,0,0,0,0,100,6,6011,0,,2024-09-30 04:09:37,0,0
7299,6963,6958,6969,0,0,0,0,100,13,6010,0,,2024-09-30 04:10:37,0,0
7300,6965,6959,6970,0,0,0,0,100,9,6012,0,,2024-09-30 04:11:37,0,0
7301,6966,6961,6971,0,0,0,0,100,10,6008,0,,2024-09-30 04:12:38,0,0
7302,6963,6957,6968,0,0,0,0,100,11,6008,0,,2024-09-30 04:13:38,0,0
7303,6961,6956,6967,0,0,0,0,100,13,6011,0,,2024-09-30 04:14:38,0,0
7304,6964,6958,6970,0,0,0,0,100,8,6014,0,,2024-09-30 04:15:39,0,0
7305,6962,6956,6967,0,0,0,0,100,6,6011,0,,2024-09-30 04:16:39,0,0
7306,6962,6957,6967,0,0,0,0,100,9,6007,0,,2024-09-30 04:17:39,0,0
7307,6963,6958,6969,0,0,0,0,100,12,6008,0,,2024-09-30 04:18:39,0,0
7308,6963,6958,6968,0,0,0,0,100,5,6007,0,,2024-09-30 04:19:40,0,0
7309,6962,6956,6967,0,0,0,0,100,5,6004,0,,2024-09-30 04:20:40,0,0
7310,6966,6961,6972,0,0,0,0,100,5,5995,0,,2024-09-30 04:21:40,0,0
7311,6964,6959,6969,0,0,0,0,100,3,6001,0,,2024-09-30 04:22:41,0,0
7312,6962,6957,6968,0,0,0,0,100,13,6005,0,,2024-09-30 04:23:41,0,0
7313,6963,6958,6969,0,0,0,0,100,12,6007,0,,2024-09-30 04:24:41,0,0
7314,6962,6957,6968,0,0,0,0,100,11,6004,0,,2024-09-30 04:25:41,0,0
7315,6963,6958,6969,0,0,0,0,100,12,6002,0,,2024-09-30 04:26:42,0,0
7316,6963,6958,6968,0,0,0,0,100,5,6003,0,,2024-09-30 04:27:42,0,0
7317,6964,6960,6969,0,0,0,0,100,6,6002,0,,2024-09-30 04:28:42,0,0
7318,6963,6958,6968,0,0,0,0,100,6,6005,0,,2024-09-30 04:29:42,0,0
7319,6963,6958,6968,0,0,0,0,100,14,6005,0,,2024-09-30 04:30:43,0,0
7320,6963,6957,6968,0,0,0,0,100,13,6003,0,,2024-09-30 04:31:43,0,0
7321,6961,6956,6967,0,0,0,0,100,13,5998,0,,2024-09-30 04:32:43,0,0
7322,6963,6957,6968,0,0,0,0,100,12,6004,0,,2024-09-30 04:33:43,0,0
7323,6963,6958,6967,0,0,0,0,100,3,5999,0,,2024-09-30 04:34:44,0,0
7324,6963,6958,6968,0,0,0,0,100,3,6000,0,,2024-09-30 04:35:44,0,0
7325,6963,6958,6969,0,0,0,0,100,12,6000,0,,2024-09-30 04:36:44,0,0
7326,6963,6958,6968,0,0,0,0,100,3,6004,0,,2024-09-30 04:37:44,0,0
7327,6964,6959,6968,0,0,0,0,100,5,6001,0,,2024-09-30 04:38:45,0,0
7328,6963,6957,6968,0,0,0,0,100,8,6003,0,,2024-09-30 04:39:45,0,0
7329,6963,6958,6968,0,0,0,0,100,5,5996,0,,2024-09-30 04:40:45,0,0
7330,6964,6959,6968,0,0,0,0,100,3,6000,0,,2024-09-30 04:41:46,0,0
7331,6961,6956,6966,0,0,0,0,100,4,6001,0,,2024-09-30 04:42:46,0,0
7332,6963,6958,6968,0,0,0,0,100,12,6000,0,,2024-09-30 04:43:46,0,0
7333,6964,6958,6969,0,0,0,0,100,13,6001,0,,2024-09-30 04:44:47,0,0
7334,6963,6958,6969,0,0,0,0,100,3,6005,0,,2024-09-30 04:45:47,0,0
7335,6962,6956,6967,0,0,0,0,100,5,6006,0,,2024-09-30 04:46:47,0,0
7336,6965,6960,6969,0,0,0,0,100,2,6013,0,,2024-09-30 04:47:48,0,0
7337,6963,6959,6968,0,0,0,0,100,4,6005,0,,2024-09-30 04:48:48,0,0
7338,6963,6958,6968,0,0,0,0,100,10,6005,0,,2024-09-30 04:49:48,0,0
7339,6960,6955,6965,0,0,0,0,100,6,6009,0,,2024-09-30 04:50:49,0,0
7340,6961,6956,6967,0,0,0,0,100,6,6009,0,,2024-09-30 04:51:49,0,0
7341,6962,6957,6967,0,0,0,0,100,11,6008,0,,2024-09-30 04:52:50,0,0
7342,6964,6959,6968,0,0,0,0,100,3,6009,0,,2024-09-30 04:53:50,0,0
7343,6963,6957,6969,0,0,0,0,100,13,6009,0,,2024-09-30 04:54:50,0,0
7344,6963,6958,6969,0,0,0,0,100,12,6009,0,,2024-09-30 04:55:50,0,0
7345,6963,6957,6968,0,0,0,0,100,12,6007,0,,2024-09-30 04:56:50,0,0
7346,6963,6958,6969,0,0,0,0,100,7,6006,0,,2024-09-30 04:57:51,0,0
7347,6964,6958,6970,0,0,0,0,100,12,6011,0,,2024-09-30 04:58:51,0,0
7348,6964,6960,6969,0,0,0,0,100,3,6010,0,,2024-09-30 05:00:51,0,0
7349,6962,6957,6967,0,0,0,0,100,9,6004,0,,2024-09-30 05:01:51,0,0
7350,6962,6957,6968,0,0,0,0,100,8,6009,0,,2024-09-30 05:02:51,0,0
7351,6961,6956,6966,0,0,0,0,100,3,6005,0,,2024-09-30 05:03:52,0,0
7352,6964,6958,6969,0,0,0,0,100,12,6005,0,,2024-09-30 05:04:52,0,0
7353,6963,6958,6968,0,0,0,0,100,7,6007,0,,2024-09-30 05:05:52,0,0
7354,6964,6959,6969,0,0,0,0,100,9,6005,0,,2024-09-30 05:06:52,0,0
7355,6963,6957,6968,0,0,0,0,100,13,6002,0,,2024-09-30 05:07:53,0,0
7356,6964,6959,6969,0,0,0,0,100,9,6000,0,,2024-09-30 05:08:53,0,0
7357,6963,6958,6968,0,0,0,0,100,13,6003,0,,2024-09-30 05:09:53,0,0
7358,6962,6957,6968,0,0,0,0,100,13,6006,0,,2024-09-30 05:10:54,0,0
7359,6962,6957,6968,0,0,0,0,100,13,6004,0,,2024-09-30 05:11:54,0,0
7360,6964,6959,6969,0,0,0,0,100,4,6003,0,,2024-09-30 05:12:55,0,0
7361,6964,6958,6970,0,0,0,0,100,13,6002,0,,2024-09-30 05:13:55,0,0
7362,6964,6958,6970,0,0,0,0,100,13,6003,0,,2024-09-30 05:14:55,0,0
7363,6966,6961,6971,0,0,0,0,100,3,6003,0,,2024-09-30 05:15:55,0,0
7364,6962,6956,6967,0,0,0,0,100,4,6004,0,,2024-09-30 05:16:56,0,0
7365,6965,6959,6970,0,0,0,0,100,14,6005,0,,2024-09-30 05:17:57,0,0
7366,6963,6958,6968,0,0,0,0,100,8,6001,0,,2024-09-30 05:18:57,0,0
7367,6963,6957,6968,0,0,0,0,100,11,5999,0,,2024-09-30 05:19:57,0,0
7368,6963,6958,6969,0,0,0,0,100,10,6003,0,,2024-09-30 05:20:57,0,0
7369,6962,6956,6968,0,0,0,0,100,14,6005,0,,2024-09-30 05:21:58,0,0
7370,6964,6958,6969,0,0,0,0,100,10,6000,0,,2024-09-30 05:22:58,0,0
7371,6962,6957,6967,0,0,0,0,100,3,6007,0,,2024-09-30 05:23:58,0,0
7372,6962,6956,6967,0,0,0,0,100,13,6001,0,,2024-09-30 05:24:59,0,0
7373,6962,6956,6967,0,0,0,0,100,7,6004,0,,2024-09-30 05:25:59,0,0
7374,6966,6960,6972,0,0,0,0,100,13,5997,0,,2024-09-30 05:26:59,0,0
7375,6961,6956,6966,0,0,0,0,100,5,5998,0,,2024-09-30 05:27:59,0,0
7376,6963,6958,6969,0,0,0,0,100,7,6005,0,,2024-09-30 05:28:59,0,0
7377,6964,6959,6969,0,0,0,0,100,8,6001,0,,2024-09-30 05:30:00,0,0
7378,6965,6959,6970,0,0,0,0,100,14,6002,0,,2024-09-30 05:31:00,0,0
7379,6964,6958,6969,0,0,0,0,100,13,6002,0,,2024-09-30 05:32:00,0,0
7380,6964,6958,6970,0,0,0,0,100,6,6001,0,,2024-09-30 05:33:00,0,0
7381,6964,6959,6969,0,0,0,0,100,6,6002,0,,2024-09-30 05:34:01,0,0
7382,6965,6960,6970,0,0,0,0,100,5,6001,0,,2024-09-30 05:35:01,0,0
7383,6962,6958,6967,0,0,0,0,100,4,6005,0,,2024-09-30 05:36:01,0,0
