,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime
13505,error,error,error,error,error,error,error,error,error,2024-10-04 14:39:30
13506,error,error,error,error,error,error,error,error,error,2024-10-04 14:40:30
13507,error,error,error,error,error,error,error,error,error,2024-10-04 14:41:30
13508,error,error,error,error,error,error,error,error,error,2024-10-04 14:42:30
13509,error,error,error,error,error,error,error,error,error,2024-10-04 14:43:30
13510,error,error,error,error,error,error,error,error,error,2024-10-04 14:44:30
13511,error,error,error,error,error,error,error,error,error,2024-10-04 14:45:30
13512,error,error,error,error,error,error,error,error,error,2024-10-04 14:46:30
13513,error,error,error,error,error,error,error,error,error,2024-10-04 14:47:30
13514,error,error,error,error,error,error,error,error,error,2024-10-04 14:48:30
13515,error,error,error,error,error,error,error,error,error,2024-10-04 14:49:30
13516,error,error,error,error,error,error,error,error,error,2024-10-04 14:50:30
13517,error,error,error,error,error,error,error,error,error,2024-10-04 14:51:30
13518,error,error,error,error,error,error,error,error,error,2024-10-04 14:52:30
13519,error,error,error,error,error,error,error,error,error,2024-10-04 14:53:30
13520,error,error,error,error,error,error,error,error,error,2024-10-04 14:54:30
13521,error,error,error,error,error,error,error,error,error,2024-10-04 14:55:30
13522,error,error,error,error,error,error,error,error,error,2024-10-04 14:56:30
13523,error,error,error,error,error,error,error,error,error,2024-10-04 14:57:30
13524,error,error,error,error,error,error,error,error,error,2024-10-04 14:58:30
13525,error,error,error,error,error,error,error,error,error,2024-10-04 15:00:30
13526,error,error,error,error,error,error,error,error,error,2024-10-04 15:01:30
13527,error,error,error,error,error,error,error,error,error,2024-10-04 15:02:30
13528,error,error,error,error,error,error,error,error,error,2024-10-04 15:03:30
13529,error,error,error,error,error,error,error,error,error,2024-10-04 15:04:30
13530,error,error,error,error,error,error,error,error,error,2024-10-04 15:05:30
13531,error,error,error,error,error,error,error,error,error,2024-10-04 15:06:30
13532,error,error,error,error,error,error,error,error,error,2024-10-04 15:07:30
13533,error,error,error,error,error,error,error,error,error,2024-10-04 15:08:30
13534,error,error,error,error,error,error,error,error,error,2024-10-04 15:09:30
13535,error,error,error,error,error,error,error,error,error,2024-10-04 15:10:30
13536,error,error,error,error,error,error,error,error,error,2024-10-04 15:11:30
13537,error,error,error,error,error,error,error,error,error,2024-10-04 15:12:30
13538,error,error,error,error,error,error,error,error,error,2024-10-04 15:13:30
13539,error,error,error,error,error,error,error,error,error,2024-10-04 15:14:30
13540,error,error,error,error,error,error,error,error,error,2024-10-04 15:15:30
13541,error,error,error,error,error,error,error,error,error,2024-10-04 15:16:30
13542,error,error,error,error,error,error,error,error,error,2024-10-04 15:17:30
13543,error,error,error,error,error,error,error,error,error,2024-10-04 15:18:30
13544,error,error,error,error,error,error,error,error,error,2024-10-04 15:19:30
13545,error,error,error,error,error,error,error,error,error,2024-10-04 15:20:30
13546,error,error,error,error,error,error,error,error,error,2024-10-04 15:21:30
13547,error,error,error,error,error,error,error,error,error,2024-10-04 15:22:30
13548,error,error,error,error,error,error,error,error,error,2024-10-04 15:23:30
13549,error,error,error,error,error,error,error,error,error,2024-10-04 15:24:30
13550,error,error,error,error,error,error,error,error,error,2024-10-04 15:25:30
13551,error,error,error,error,error,error,error,error,error,2024-10-04 15:26:30
13552,error,error,error,error,error,error,error,error,error,2024-10-04 15:27:30
13553,error,error,error,error,error,error,error,error,error,2024-10-04 15:28:30
13554,error,error,error,error,error,error,error,error,error,2024-10-04 15:29:30
13555,error,error,error,error,error,error,error,error,error,2024-10-04 15:30:30
13556,error,error,error,error,error,error,error,error,error,2024-10-04 15:31:30
13557,error,error,error,error,error,error,error,error,error,2024-10-04 15:32:30
13558,error,error,error,error,error,error,error,error,error,2024-10-04 15:33:30
13559,error,error,error,error,error,error,error,error,error,2024-10-04 15:34:30
13560,error,error,error,error,error,error,error,error,error,2024-10-04 15:35:30
13561,error,error,error,error,error,error,error,error,error,2024-10-04 15:36:30
13562,error,error,error,error,error,error,error,error,error,2024-10-04 15:37:30
13563,error,error,error,error,error,error,error,error,error,2024-10-04 15:38:30
13564,error,error,error,error,error,error,error,error,error,2024-10-04 15:39:30
13565,error,error,error,error,error,error,error,error,error,2024-10-04 15:40:30
13566,error,error,error,error,error,error,error,error,error,2024-10-04 15:41:30
13567,error,error,error,error,error,error,error,error,error,2024-10-04 15:42:30
13568,error,error,error,error,error,error,error,error,error,2024-10-04 15:43:30
13569,error,error,error,error,error,error,error,error,error,2024-10-04 15:44:30
13570,error,error,error,error,error,error,error,error,error,2024-10-04 15:45:30
13571,error,error,error,error,error,error,error,error,error,2024-10-04 15:46:30
13572,error,error,error,error,error,error,error,error,error,2024-10-04 15:47:30
13573,error,error,error,error,error,error,error,error,error,2024-10-04 15:48:30
13574,error,error,error,error,error,error,error,error,error,2024-10-04 15:49:30
13575,error,error,error,error,error,error,error,error,error,2024-10-04 15:50:30
13576,error,error,error,error,error,error,error,error,error,2024-10-04 15:51:30
13577,error,error,error,error,error,error,error,error,error,2024-10-04 15:52:30
13578,error,error,error,error,error,error,error,error,error,2024-10-04 15:53:30
13579,error,error,error,error,error,error,error,error,error,2024-10-04 15:54:30
13580,error,error,error,error,error,error,error,error,error,2024-10-04 15:55:30
13581,error,error,error,error,error,error,error,error,error,2024-10-04 15:56:30
13582,error,error,error,error,error,error,error,error,error,2024-10-04 15:57:30
13583,error,error,error,error,error,error,error,error,error,2024-10-04 15:58:30
13584,error,error,error,error,error,error,error,error,error,2024-10-04 16:00:30
13585,error,error,error,error,error,error,error,error,error,2024-10-04 16:01:30
13586,error,error,error,error,error,error,error,error,error,2024-10-04 16:02:30
13587,error,error,error,error,error,error,error,error,error,2024-10-04 16:03:30
13588,error,error,error,error,error,error,error,error,error,2024-10-04 16:04:30
13589,error,error,error,error,error,error,error,error,error,2024-10-04 16:05:30
13590,error,error,error,error,error,error,error,error,error,2024-10-04 16:06:30
13591,error,error,error,error,error,error,error,error,error,2024-10-04 16:07:30
13592,error,error,error,error,error,error,error,error,error,2024-10-04 16:08:30
13593,error,error,error,error,error,error,error,error,error,2024-10-04 16:09:30
13594,error,error,error,error,error,error,error,error,error,2024-10-04 16:10:30
13595,error,error,error,error,error,error,error,error,error,2024-10-04 16:11:30
13596,error,error,error,error,error,error,error,error,error,2024-10-04 16:12:30
13597,error,error,error,error,error,error,error,error,error,2024-10-04 16:13:30
13598,error,error,error,error,error,error,error,error,error,2024-10-04 16:14:30
13599,error,error,error,error,error,error,error,error,error,2024-10-04 16:15:30
13600,error,error,error,error,error,error,error,error,error,2024-10-04 16:16:30
13601,error,error,error,error,error,error,error,error,error,2024-10-04 16:17:30
13602,error,error,error,error,error,error,error,error,error,2024-10-04 16:18:30
13603,error,error,error,error,error,error,error,error,error,2024-10-04 16:19:30
13604,error,error,error,error,error,error,error,error,error,2024-10-04 16:20:30
13605,error,error,error,error,error,error,error,error,error,2024-10-04 16:21:30
13606,error,error,error,error,error,error,error,error,error,2024-10-04 16:22:30
13607,error,error,error,error,error,error,error,error,error,2024-10-04 16:23:30
13608,error,error,error,error,error,error,error,error,error,2024-10-04 16:24:30
13609,error,error,error,error,error,error,error,error,error,2024-10-04 16:25:30
13610,error,error,error,error,error,error,error,error,error,2024-10-04 16:26:30
13611,error,error,error,error,error,error,error,error,error,2024-10-04 16:27:30
13612,error,error,error,error,error,error,error,error,error,2024-10-04 16:28:30
13613,error,error,error,error,error,error,error,error,error,2024-10-04 16:29:30
13614,error,error,error,error,error,error,error,error,error,2024-10-04 16:30:30
13615,error,error,error,error,error,error,error,error,error,2024-10-04 16:31:30
13616,error,error,error,error,error,error,error,error,error,2024-10-04 16:32:30
13617,error,error,error,error,error,error,error,error,error,2024-10-04 16:33:30
13618,error,error,error,error,error,error,error,error,error,2024-10-04 16:34:30
13619,error,error,error,error,error,error,error,error,error,2024-10-04 16:35:30
13620,error,error,error,error,error,error,error,error,error,2024-10-04 16:36:30
13621,error,error,error,error,error,error,error,error,error,2024-10-04 16:37:30
13622,error,error,error,error,error,error,error,error,error,2024-10-04 16:38:30
13623,error,error,error,error,error,error,error,error,error,2024-10-04 16:39:30
13624,error,error,error,error,error,error,error,error,error,2024-10-04 16:40:30
13625,error,error,error,error,error,error,error,error,error,2024-10-04 16:41:30
13626,error,error,error,error,error,error,error,error,error,2024-10-04 16:42:30
13627,error,error,error,error,error,error,error,error,error,2024-10-04 16:43:30
13628,error,error,error,error,error,error,error,error,error,2024-10-04 16:44:30
13629,error,error,error,error,error,error,error,error,error,2024-10-04 16:45:30
13630,error,error,error,error,error,error,error,error,error,2024-10-04 16:46:30
13631,error,error,error,error,error,error,error,error,error,2024-10-04 16:47:30
13632,error,error,error,error,error,error,error,error,error,2024-10-04 16:48:30
13633,error,error,error,error,error,error,error,error,error,2024-10-04 16:49:30
13634,error,error,error,error,error,error,error,error,error,2024-10-04 16:50:30
13635,error,error,error,error,error,error,error,error,error,2024-10-04 16:51:30
13636,error,error,error,error,error,error,error,error,error,2024-10-04 16:52:30
13637,error,error,error,error,error,error,error,error,error,2024-10-04 16:53:30
13638,error,error,error,error,error,error,error,error,error,2024-10-04 16:54:30
13639,error,error,error,error,error,error,error,error,error,2024-10-04 16:55:30
13640,error,error,error,error,error,error,error,error,error,2024-10-04 16:56:30
13641,error,error,error,error,error,error,error,error,error,2024-10-04 16:57:30
13642,error,error,error,error,error,error,error,error,error,2024-10-04 16:58:30
13643,error,error,error,error,error,error,error,error,error,2024-10-04 17:00:30
13644,error,error,error,error,error,error,error,error,error,2024-10-04 17:01:30
13645,error,error,error,error,error,error,error,error,error,2024-10-04 17:02:30
13646,error,error,error,error,error,error,error,error,error,2024-10-04 17:03:30
13647,error,error,error,error,error,error,error,error,error,2024-10-04 17:04:30
13648,error,error,error,error,error,error,error,error,error,2024-10-04 17:05:30
13649,error,error,error,error,error,error,error,error,error,2024-10-04 17:06:30
13650,error,error,error,error,error,error,error,error,error,2024-10-04 17:07:30
13651,error,error,error,error,error,error,error,error,error,2024-10-04 17:08:30
13652,error,error,error,error,error,error,error,error,error,2024-10-04 17:09:30
13653,error,error,error,error,error,error,error,error,error,2024-10-04 17:10:30
13654,error,error,error,error,error,error,error,error,error,2024-10-04 17:11:30
13655,error,error,error,error,error,error,error,error,error,2024-10-04 17:12:30
13656,error,error,error,error,error,error,error,error,error,2024-10-04 17:13:30
13657,error,error,error,error,error,error,error,error,error,2024-10-04 17:14:30
13658,error,error,error,error,error,error,error,error,error,2024-10-04 17:15:30
13659,error,error,error,error,error,error,error,error,error,2024-10-04 17:16:30
13660,error,error,error,error,error,error,error,error,error,2024-10-04 17:17:30
13661,error,error,error,error,error,error,error,error,error,2024-10-04 17:18:30
13662,error,error,error,error,error,error,error,error,error,2024-10-04 17:19:30
13663,error,error,error,error,error,error,error,error,error,2024-10-04 17:20:30
13664,error,error,error,error,error,error,error,error,error,2024-10-04 17:21:30
13665,error,error,error,error,error,error,error,error,error,2024-10-04 17:22:30
13666,error,error,error,error,error,error,error,error,error,2024-10-04 17:23:30
13667,error,error,error,error,error,error,error,error,error,2024-10-04 17:24:30
13668,error,error,error,error,error,error,error,error,error,2024-10-04 17:25:30
13669,error,error,error,error,error,error,error,error,error,2024-10-04 17:26:30
13670,error,error,error,error,error,error,error,error,error,2024-10-04 17:27:30
13671,error,error,error,error,error,error,error,error,error,2024-10-04 17:28:30
13672,error,error,error,error,error,error,error,error,error,2024-10-04 17:29:30
13673,error,error,error,error,error,error,error,error,error,2024-10-04 17:30:30
13674,error,error,error,error,error,error,error,error,error,2024-10-04 17:31:30
13675,error,error,error,error,error,error,error,error,error,2024-10-04 17:32:30
13676,error,error,error,error,error,error,error,error,error,2024-10-04 17:33:30
13677,error,error,error,error,error,error,error,error,error,2024-10-04 17:34:30
13678,error,error,error,error,error,error,error,error,error,2024-10-04 17:35:30
13679,error,error,error,error,error,error,error,error,error,2024-10-04 17:36:30
13680,error,error,error,error,error,error,error,error,error,2024-10-04 17:37:30
13681,error,error,error,error,error,error,error,error,error,2024-10-04 17:38:30
13682,error,error,error,error,error,error,error,error,error,2024-10-04 17:39:30
13683,error,error,error,error,error,error,error,error,error,2024-10-04 17:40:30
13684,error,error,error,error,error,error,error,error,error,2024-10-04 17:41:30
13685,error,error,error,error,error,error,error,error,error,2024-10-04 17:42:30
13686,error,error,error,error,error,error,error,error,error,2024-10-04 17:43:30
13687,error,error,error,error,error,error,error,error,error,2024-10-04 17:44:30
13688,error,error,error,error,error,error,error,error,error,2024-10-04 17:45:30
13689,error,error,error,error,error,error,error,error,error,2024-10-04 17:46:30
13690,error,error,error,error,error,error,error,error,error,2024-10-04 17:47:30
13691,error,error,error,error,error,error,error,error,error,2024-10-04 17:48:30
13692,error,error,error,error,error,error,error,error,error,2024-10-04 17:49:30
13693,error,error,error,error,error,error,error,error,error,2024-10-04 17:50:30
13694,error,error,error,error,error,error,error,error,error,2024-10-04 17:51:30
13695,error,error,error,error,error,error,error,error,error,2024-10-04 17:52:30
13696,error,error,error,error,error,error,error,error,error,2024-10-04 17:53:30
13697,error,error,error,error,error,error,error,error,error,2024-10-04 17:54:30
13698,error,error,error,error,error,error,error,error,error,2024-10-04 17:55:30
13699,error,error,error,error,error,error,error,error,error,2024-10-04 17:56:30
13700,error,error,error,error,error,error,error,error,error,2024-10-04 17:57:30
13701,error,error,error,error,error,error,error,error,error,2024-10-04 17:58:30
13702,error,error,error,error,error,error,error,error,error,2024-10-04 18:00:30
13703,error,error,error,error,error,error,error,error,error,2024-10-04 18:01:30
13704,error,error,error,error,error,error,error,error,error,2024-10-04 18:02:30
13705,error,error,error,error,error,error,error,error,error,2024-10-04 18:03:30
13706,error,error,error,error,error,error,error,error,error,2024-10-04 18:04:30
13707,error,error,error,error,error,error,error,error,error,2024-10-04 18:05:30
13708,error,error,error,error,error,error,error,error,error,2024-10-04 18:06:30
13709,error,error,error,error,error,error,error,error,error,2024-10-04 18:07:30
13710,error,error,error,error,error,error,error,error,error,2024-10-04 18:08:30
13711,error,error,error,error,error,error,error,error,error,2024-10-04 18:09:30
13712,error,error,error,error,error,error,error,error,error,2024-10-04 18:10:30
13713,error,error,error,error,error,error,error,error,error,2024-10-04 18:11:30
13714,error,error,error,error,error,error,error,error,error,2024-10-04 18:12:30
13715,error,error,error,error,error,error,error,error,error,2024-10-04 18:13:30
13716,error,error,error,error,error,error,error,error,error,2024-10-04 18:14:30
13717,error,error,error,error,error,error,error,error,error,2024-10-04 18:15:30
13718,error,error,error,error,error,error,error,error,error,2024-10-04 18:16:30
13719,error,error,error,error,error,error,error,error,error,2024-10-04 18:17:30
13720,error,error,error,error,error,error,error,error,error,2024-10-04 18:18:30
13721,error,error,error,error,error,error,error,error,error,2024-10-04 18:19:30
13722,error,error,error,error,error,error,error,error,error,2024-10-04 18:20:30
13723,error,error,error,error,error,error,error,error,error,2024-10-04 18:21:30
13724,error,error,error,error,error,error,error,error,error,2024-10-04 18:22:30
13725,error,error,error,error,error,error,error,error,error,2024-10-04 18:23:30
13726,error,error,error,error,error,error,error,error,error,2024-10-04 18:24:30
13727,error,error,error,error,error,error,error,error,error,2024-10-04 18:25:30
13728,error,error,error,error,error,error,error,error,error,2024-10-04 18:26:30
13729,error,error,error,error,error,error,error,error,error,2024-10-04 18:27:30
13730,error,error,error,error,error,error,error,error,error,2024-10-04 18:28:30
13731,error,error,error,error,error,error,error,error,error,2024-10-04 18:29:30
13732,error,error,error,error,error,error,error,error,error,2024-10-04 18:30:30
13733,error,error,error,error,error,error,error,error,error,2024-10-04 18:31:30
13734,error,error,error,error,error,error,error,error,error,2024-10-04 18:32:30
13735,error,error,error,error,error,error,error,error,error,2024-10-04 18:33:30
13736,error,error,error,error,error,error,error,error,error,2024-10-04 18:34:30
13737,error,error,error,error,error,error,error,error,error,2024-10-04 18:35:30
13738,error,error,error,error,error,error,error,error,error,2024-10-04 18:36:30
13739,error,error,error,error,error,error,error,error,error,2024-10-04 18:37:30
13740,error,error,error,error,error,error,error,error,error,2024-10-04 18:38:30
13741,error,error,error,error,error,error,error,error,error,2024-10-04 18:39:30
13742,error,error,error,error,error,error,error,error,error,2024-10-04 18:40:30
13743,error,error,error,error,error,error,error,error,error,2024-10-04 18:41:30
13744,error,error,error,error,error,error,error,error,error,2024-10-04 18:42:30
13745,error,error,error,error,error,error,error,error,error,2024-10-04 18:43:30
13746,error,error,error,error,error,error,error,error,error,2024-10-04 18:44:30
13747,error,error,error,error,error,error,error,error,error,2024-10-04 18:45:30
13748,error,error,error,error,error,error,error,error,error,2024-10-04 18:46:30
13749,error,error,error,error,error,error,error,error,error,2024-10-04 18:47:30
13750,error,error,error,error,error,error,error,error,error,2024-10-04 18:48:30
13751,error,error,error,error,error,error,error,error,error,2024-10-04 18:49:30
13752,error,error,error,error,error,error,error,error,error,2024-10-04 18:50:30
13753,error,error,error,error,error,error,error,error,error,2024-10-04 18:51:30
13754,error,error,error,error,error,error,error,error,error,2024-10-04 18:52:30
13755,error,error,error,error,error,error,error,error,error,2024-10-04 18:53:30
13756,error,error,error,error,error,error,error,error,error,2024-10-04 18:54:30
13757,error,error,error,error,error,error,error,error,error,2024-10-04 18:55:30
13758,error,error,error,error,error,error,error,error,error,2024-10-04 18:56:30
13759,error,error,error,error,error,error,error,error,error,2024-10-04 18:57:30
13760,error,error,error,error,error,error,error,error,error,2024-10-04 18:58:30
13761,error,error,error,error,error,error,error,error,error,2024-10-04 19:00:30
13762,error,error,error,error,error,error,error,error,error,2024-10-04 19:01:30
13763,error,error,error,error,error,error,error,error,error,2024-10-04 19:02:30
13764,error,error,error,error,error,error,error,error,error,2024-10-04 19:03:30
13765,error,error,error,error,error,error,error,error,error,2024-10-04 19:04:30
13766,error,error,error,error,error,error,error,error,error,2024-10-04 19:05:30
13767,error,error,error,error,error,error,error,error,error,2024-10-04 19:06:30
13768,error,error,error,error,error,error,error,error,error,2024-10-04 19:07:30
13769,error,error,error,error,error,error,error,error,error,2024-10-04 19:08:30
13770,error,error,error,error,error,error,error,error,error,2024-10-04 19:09:30
13771,error,error,error,error,error,error,error,error,error,2024-10-04 19:10:30
13772,error,error,error,error,error,error,error,error,error,2024-10-04 19:11:30
13773,error,error,error,error,error,error,error,error,error,2024-10-04 19:12:30
13774,error,error,error,error,error,error,error,error,error,2024-10-04 19:13:30
13775,error,error,error,error,error,error,error,error,error,2024-10-04 19:14:30
13776,error,error,error,error,error,error,error,error,error,2024-10-04 19:15:30
13777,error,error,error,error,error,error,error,error,error,2024-10-04 19:16:30
13778,error,error,error,error,error,error,error,error,error,2024-10-04 19:17:30
13779,error,error,error,error,error,error,error,error,error,2024-10-04 19:18:30
13780,error,error,error,error,error,error,error,error,error,2024-10-04 19:19:30
13781,error,error,error,error,error,error,error,error,error,2024-10-04 19:20:30
13782,error,error,error,error,error,error,error,error,error,2024-10-04 19:21:30
13783,error,error,error,error,error,error,error,error,error,2024-10-04 19:22:30
13784,error,error,error,error,error,error,error,error,error,2024-10-04 19:23:30
13785,error,error,error,error,error,error,error,error,error,2024-10-04 19:24:30
13786,error,error,error,error,error,error,error,error,error,2024-10-04 19:25:30
13787,error,error,error,error,error,error,error,error,error,2024-10-04 19:26:30
13788,error,error,error,error,error,error,error,error,error,2024-10-04 19:27:30
13789,error,error,error,error,error,error,error,error,error,2024-10-04 19:28:30
13790,error,error,error,error,error,error,error,error,error,2024-10-04 19:29:30
13791,error,error,error,error,error,error,error,error,error,2024-10-04 19:30:30
13792,error,error,error,error,error,error,error,error,error,2024-10-04 19:31:30
13793,error,error,error,error,error,error,error,error,error,2024-10-04 19:32:30
13794,error,error,error,error,error,error,error,error,error,2024-10-04 19:33:30
13795,error,error,error,error,error,error,error,error,error,2024-10-04 19:34:30
13796,error,error,error,error,error,error,error,error,error,2024-10-04 19:35:30
13797,error,error,error,error,error,error,error,error,error,2024-10-04 19:36:30
13798,error,error,error,error,error,error,error,error,error,2024-10-04 19:37:30
13799,error,error,error,error,error,error,error,error,error,2024-10-04 19:38:30
13800,error,error,error,error,error,error,error,error,error,2024-10-04 19:39:30
13801,error,error,error,error,error,error,error,error,error,2024-10-04 19:40:30
13802,error,error,error,error,error,error,error,error,error,2024-10-04 19:41:30
13803,error,error,error,error,error,error,error,error,error,2024-10-04 19:42:30
13804,error,error,error,error,error,error,error,error,error,2024-10-04 19:43:30
13805,error,error,error,error,error,error,error,error,error,2024-10-04 19:44:30
13806,error,error,error,error,error,error,error,error,error,2024-10-04 19:45:30
13807,error,error,error,error,error,error,error,error,error,2024-10-04 19:46:30
13808,error,error,error,error,error,error,error,error,error,2024-10-04 19:47:30
13809,error,error,error,error,error,error,error,error,error,2024-10-04 19:48:30
13810,error,error,error,error,error,error,error,error,error,2024-10-04 19:49:30
13811,error,error,error,error,error,error,error,error,error,2024-10-04 19:50:30
13812,error,error,error,error,error,error,error,error,error,2024-10-04 19:51:30
13813,error,error,error,error,error,error,error,error,error,2024-10-04 19:52:30
13814,error,error,error,error,error,error,error,error,error,2024-10-04 19:53:30
13815,error,error,error,error,error,error,error,error,error,2024-10-04 19:54:30
13816,error,error,error,error,error,error,error,error,error,2024-10-04 19:55:30
13817,error,error,error,error,error,error,error,error,error,2024-10-04 19:56:30
13818,error,error,error,error,error,error,error,error,error,2024-10-04 19:57:30
13819,error,error,error,error,error,error,error,error,error,2024-10-04 19:58:30
13820,error,error,error,error,error,error,error,error,error,2024-10-04 20:00:30
13821,error,error,error,error,error,error,error,error,error,2024-10-04 20:01:30
13822,error,error,error,error,error,error,error,error,error,2024-10-04 20:02:30
13823,error,error,error,error,error,error,error,error,error,2024-10-04 20:03:30
13824,error,error,error,error,error,error,error,error,error,2024-10-04 20:04:30
13825,error,error,error,error,error,error,error,error,error,2024-10-04 20:05:30
13826,error,error,error,error,error,error,error,error,error,2024-10-04 20:06:30
13827,error,error,error,error,error,error,error,error,error,2024-10-04 20:07:30
13828,error,error,error,error,error,error,error,error,error,2024-10-04 20:08:30
13829,error,error,error,error,error,error,error,error,error,2024-10-04 20:09:30
13830,error,error,error,error,error,error,error,error,error,2024-10-04 20:10:30
13831,error,error,error,error,error,error,error,error,error,2024-10-04 20:11:30
13832,error,error,error,error,error,error,error,error,error,2024-10-04 20:12:30
13833,error,error,error,error,error,error,error,error,error,2024-10-04 20:13:30
13834,error,error,error,error,error,error,error,error,error,2024-10-04 20:14:30
13835,error,error,error,error,error,error,error,error,error,2024-10-04 20:15:30
13836,error,error,error,error,error,error,error,error,error,2024-10-04 20:16:30
13837,error,error,error,error,error,error,error,error,error,2024-10-04 20:17:30
13838,error,error,error,error,error,error,error,error,error,2024-10-04 20:18:30
13839,error,error,error,error,error,error,error,error,error,2024-10-04 20:19:30
13840,error,error,error,error,error,error,error,error,error,2024-10-04 20:20:30
13841,error,error,error,error,error,error,error,error,error,2024-10-04 20:21:30
13842,error,error,error,error,error,error,error,error,error,2024-10-04 20:22:30
13843,error,error,error,error,error,error,error,error,error,2024-10-04 20:23:30
13844,error,error,error,error,error,error,error,error,error,2024-10-04 20:24:30
13845,error,error,error,error,error,error,error,error,error,2024-10-04 20:25:30
13846,error,error,error,error,error,error,error,error,error,2024-10-04 20:26:30
13847,error,error,error,error,error,error,error,error,error,2024-10-04 20:27:30
13848,error,error,error,error,error,error,error,error,error,2024-10-04 20:28:30
13849,error,error,error,error,error,error,error,error,error,2024-10-04 20:29:30
13850,error,error,error,error,error,error,error,error,error,2024-10-04 20:30:30
13851,error,error,error,error,error,error,error,error,error,2024-10-04 20:31:30
13852,error,error,error,error,error,error,error,error,error,2024-10-04 20:32:30
13853,error,error,error,error,error,error,error,error,error,2024-10-04 20:33:30
13854,error,error,error,error,error,error,error,error,error,2024-10-04 20:34:30
13855,error,error,error,error,error,error,error,error,error,2024-10-04 20:35:30
13856,error,error,error,error,error,error,error,error,error,2024-10-04 20:36:30
13857,error,error,error,error,error,error,error,error,error,2024-10-04 20:37:30
13858,error,error,error,error,error,error,error,error,error,2024-10-04 20:38:30
13859,error,error,error,error,error,error,error,error,error,2024-10-04 20:39:30
13860,error,error,error,error,error,error,error,error,error,2024-10-04 20:40:30
13861,error,error,error,error,error,error,error,error,error,2024-10-04 20:41:30
13862,error,error,error,error,error,error,error,error,error,2024-10-04 20:42:30
13863,error,error,error,error,error,error,error,error,error,2024-10-04 20:43:30
13864,error,error,error,error,error,error,error,error,error,2024-10-04 20:44:30
13865,error,error,error,error,error,error,error,error,error,2024-10-04 20:45:30
13866,error,error,error,error,error,error,error,error,error,2024-10-04 20:46:30
13867,error,error,error,error,error,error,error,error,error,2024-10-04 20:47:30
13868,error,error,error,error,error,error,error,error,error,2024-10-04 20:48:30
13869,error,error,error,error,error,error,error,error,error,2024-10-04 20:49:30
13870,error,error,error,error,error,error,error,error,error,2024-10-04 20:50:30
13871,error,error,error,error,error,error,error,error,error,2024-10-04 20:51:30
13872,error,error,error,error,error,error,error,error,error,2024-10-04 20:52:30
13873,error,error,error,error,error,error,error,error,error,2024-10-04 20:53:30
13874,error,error,error,error,error,error,error,error,error,2024-10-04 20:54:30
13875,error,error,error,error,error,error,error,error,error,2024-10-04 20:55:30
13876,error,error,error,error,error,error,error,error,error,2024-10-04 20:56:30
13877,error,error,error,error,error,error,error,error,error,2024-10-04 20:57:30
13878,error,error,error,error,error,error,error,error,error,2024-10-04 20:58:30
13879,error,error,error,error,error,error,error,error,error,2024-10-04 21:00:30
13880,error,error,error,error,error,error,error,error,error,2024-10-04 21:01:30
13881,error,error,error,error,error,error,error,error,error,2024-10-04 21:02:30
13882,error,error,error,error,error,error,error,error,error,2024-10-04 21:03:30
13883,error,error,error,error,error,error,error,error,error,2024-10-04 21:04:30
13884,error,error,error,error,error,error,error,error,error,2024-10-04 21:05:30
13885,error,error,error,error,error,error,error,error,error,2024-10-04 21:06:30
13886,error,error,error,error,error,error,error,error,error,2024-10-04 21:07:30
13887,error,error,error,error,error,error,error,error,error,2024-10-04 21:08:30
13888,error,error,error,error,error,error,error,error,error,2024-10-04 21:09:30
13889,error,error,error,error,error,error,error,error,error,2024-10-04 21:10:30
13890,error,error,error,error,error,error,error,error,error,2024-10-04 21:11:30
13891,error,error,error,error,error,error,error,error,error,2024-10-04 21:12:30
13892,error,error,error,error,error,error,error,error,error,2024-10-04 21:13:30
13893,error,error,error,error,error,error,error,error,error,2024-10-04 21:14:30
13894,error,error,error,error,error,error,error,error,error,2024-10-04 21:15:30
13895,error,error,error,error,error,error,error,error,error,2024-10-04 21:16:30
13896,error,error,error,error,error,error,error,error,error,2024-10-04 21:17:30
13897,error,error,error,error,error,error,error,error,error,2024-10-04 21:18:30
13898,error,error,error,error,error,error,error,error,error,2024-10-04 21:19:30
13899,error,error,error,error,error,error,error,error,error,2024-10-04 21:20:30
13900,error,error,error,error,error,error,error,error,error,2024-10-04 21:21:30
13901,error,error,error,error,error,error,error,error,error,2024-10-04 21:22:30
13902,error,error,error,error,error,error,error,error,error,2024-10-04 21:23:30
13903,error,error,error,error,error,error,error,error,error,2024-10-04 21:24:30
13904,error,error,error,error,error,error,error,error,error,2024-10-04 21:25:30
13905,error,error,error,error,error,error,error,error,error,2024-10-04 21:26:30
13906,error,error,error,error,error,error,error,error,error,2024-10-04 21:27:30
13907,error,error,error,error,error,error,error,error,error,2024-10-04 21:28:30
13908,error,error,error,error,error,error,error,error,error,2024-10-04 21:29:30
13909,error,error,error,error,error,error,error,error,error,2024-10-04 21:30:30
13910,error,error,error,error,error,error,error,error,error,2024-10-04 21:31:30
13911,error,error,error,error,error,error,error,error,error,2024-10-04 21:32:30
13912,error,error,error,error,error,error,error,error,error,2024-10-04 21:33:30
13913,error,error,error,error,error,error,error,error,error,2024-10-04 21:34:30
