index,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,key_action,running_status,current_status,full_swing,directional_swing,stage
149086,error,error,error,error,-1.0,-1.0,2024-05-31 06:07:48,False,未运行,False,False,False,False
149087,error,error,error,error,-1.0,-1.0,2024-05-31 06:08:48,False,未运行,False,False,False,False
149088,error,error,error,error,-1.0,-1.0,2024-05-31 06:09:48,False,未运行,False,False,False,False
149089,error,error,error,error,-1.0,-1.0,2024-05-31 06:10:48,False,未运行,False,False,False,False
149090,error,error,error,error,-1.0,-1.0,2024-05-31 06:11:48,False,未运行,False,False,False,False
149091,error,error,error,error,-1.0,-1.0,2024-05-31 06:12:48,False,未运行,False,False,False,False
149092,error,error,error,error,-1.0,-1.0,2024-05-31 06:13:48,False,未运行,False,False,False,False
149093,error,error,error,error,-1.0,-1.0,2024-05-31 06:14:48,False,未运行,False,False,False,False
149094,error,error,error,error,-1.0,-1.0,2024-05-31 06:15:48,False,未运行,False,False,False,False
149095,error,error,error,error,-1.0,-1.0,2024-05-31 06:16:48,False,未运行,False,False,False,False
149096,error,error,error,error,-1.0,-1.0,2024-05-31 06:17:48,False,未运行,False,False,False,False
149097,error,error,error,error,-1.0,-1.0,2024-05-31 06:18:48,False,未运行,False,False,False,False
149098,error,error,error,error,-1.0,-1.0,2024-05-31 06:19:48,False,未运行,False,False,False,False
149099,error,error,error,error,-1.0,-1.0,2024-05-31 06:20:48,False,未运行,False,False,False,False
149100,error,error,error,error,-1.0,-1.0,2024-05-31 06:21:48,False,未运行,False,False,False,False
149101,error,error,error,error,-1.0,-1.0,2024-05-31 06:22:48,False,未运行,False,False,False,False
149102,error,error,error,error,-1.0,-1.0,2024-05-31 06:23:48,False,未运行,False,False,False,False
149103,error,error,error,error,-1.0,-1.0,2024-05-31 06:24:48,False,未运行,False,False,False,False
149104,error,error,error,error,-1.0,-1.0,2024-05-31 06:25:48,False,未运行,False,False,False,False
149105,error,error,error,error,-1.0,-1.0,2024-05-31 06:26:48,False,未运行,False,False,False,False
149106,error,error,error,error,-1.0,-1.0,2024-05-31 06:27:48,False,未运行,False,False,False,False
149107,error,error,error,error,-1.0,-1.0,2024-05-31 06:28:48,False,未运行,False,False,False,False
149108,error,error,error,error,-1.0,-1.0,2024-05-31 06:29:48,False,未运行,False,False,False,False
149109,error,error,error,error,-1.0,-1.0,2024-05-31 06:30:48,False,未运行,False,False,False,False
149110,error,error,error,error,-1.0,-1.0,2024-05-31 06:31:48,False,未运行,False,False,False,False
149111,error,error,error,error,-1.0,-1.0,2024-05-31 06:32:48,False,未运行,False,False,False,False
149112,error,error,error,error,-1.0,-1.0,2024-05-31 06:33:48,False,未运行,False,False,False,False
149113,error,error,error,error,-1.0,-1.0,2024-05-31 06:34:48,False,未运行,False,False,False,False
149114,error,error,error,error,-1.0,-1.0,2024-05-31 06:35:48,False,未运行,False,False,False,False
149115,error,error,error,error,-1.0,-1.0,2024-05-31 06:36:48,False,未运行,False,False,False,False
149116,error,error,error,error,-1.0,-1.0,2024-05-31 06:37:48,False,未运行,False,False,False,False
149117,error,error,error,error,-1.0,-1.0,2024-05-31 06:38:48,False,未运行,False,False,False,False
149118,error,error,error,error,-1.0,-1.0,2024-05-31 06:39:48,False,未运行,False,False,False,False
149119,error,error,error,error,-1.0,-1.0,2024-05-31 06:40:48,False,未运行,False,False,False,False
149120,error,error,error,error,-1.0,-1.0,2024-05-31 06:41:48,False,未运行,False,False,False,False
149121,error,error,error,error,-1.0,-1.0,2024-05-31 06:42:48,False,未运行,False,False,False,False
149122,error,error,error,error,-1.0,-1.0,2024-05-31 06:43:48,False,未运行,False,False,False,False
149123,error,error,error,error,-1.0,-1.0,2024-05-31 06:44:48,False,未运行,False,False,False,False
149124,error,error,error,error,-1.0,-1.0,2024-05-31 06:45:48,False,未运行,False,False,False,False
149125,error,error,error,error,-1.0,-1.0,2024-05-31 06:46:48,False,未运行,False,False,False,False
149126,error,error,error,error,-1.0,-1.0,2024-05-31 06:47:48,False,未运行,False,False,False,False
149127,error,error,error,error,-1.0,-1.0,2024-05-31 06:48:48,False,未运行,False,False,False,False
149128,error,error,error,error,-1.0,-1.0,2024-05-31 06:49:48,False,未运行,False,False,False,False
149129,error,error,error,error,-1.0,-1.0,2024-05-31 06:50:48,False,未运行,False,False,False,False
149130,error,error,error,error,-1.0,-1.0,2024-05-31 06:51:48,False,未运行,False,False,False,False
149131,error,error,error,error,-1.0,-1.0,2024-05-31 06:52:48,False,未运行,False,False,False,False
149132,error,error,error,error,-1.0,-1.0,2024-05-31 06:53:48,False,未运行,False,False,False,False
149133,error,error,error,error,-1.0,-1.0,2024-05-31 06:54:48,False,未运行,False,False,False,False
149134,error,error,error,error,-1.0,-1.0,2024-05-31 06:55:48,False,未运行,False,False,False,False
149135,error,error,error,error,-1.0,-1.0,2024-05-31 06:56:48,False,未运行,False,False,False,False
149136,error,error,error,error,-1.0,-1.0,2024-05-31 06:57:48,False,未运行,False,False,False,False
149137,error,error,error,error,-1.0,-1.0,2024-05-31 06:58:48,False,未运行,False,False,False,False
149138,error,error,error,error,-1.0,-1.0,2024-05-31 07:00:48,False,未运行,False,False,False,False
149139,error,error,error,error,-1.0,-1.0,2024-05-31 07:01:48,False,未运行,False,False,False,False
149140,error,error,error,error,-1.0,-1.0,2024-05-31 07:02:48,False,未运行,False,False,False,False
149141,error,error,error,error,-1.0,-1.0,2024-05-31 07:03:48,False,未运行,False,False,False,False
149142,error,error,error,error,-1.0,-1.0,2024-05-31 07:04:48,False,未运行,False,False,False,False
149143,error,error,error,error,-1.0,-1.0,2024-05-31 07:05:48,False,未运行,False,False,False,False
149144,error,error,error,error,-1.0,-1.0,2024-05-31 07:06:48,False,未运行,False,False,False,False
149145,error,error,error,error,-1.0,-1.0,2024-05-31 07:07:48,False,未运行,False,False,False,False
149146,error,error,error,error,-1.0,-1.0,2024-05-31 07:08:48,False,未运行,False,False,False,False
149147,error,error,error,error,-1.0,-1.0,2024-05-31 07:09:48,False,未运行,False,False,False,False
149148,error,error,error,error,-1.0,-1.0,2024-05-31 07:10:48,False,未运行,False,False,False,False
149149,error,error,error,error,-1.0,-1.0,2024-05-31 07:11:48,False,未运行,False,False,False,False
149150,error,error,error,error,-1.0,-1.0,2024-05-31 07:12:48,False,未运行,False,False,False,False
149151,error,error,error,error,-1.0,-1.0,2024-05-31 07:13:48,False,未运行,False,False,False,False
149152,error,error,error,error,-1.0,-1.0,2024-05-31 07:14:48,False,未运行,False,False,False,False
149153,error,error,error,error,-1.0,-1.0,2024-05-31 07:15:48,False,未运行,False,False,False,False
149154,error,error,error,error,-1.0,-1.0,2024-05-31 07:16:48,False,未运行,False,False,False,False
149155,error,error,error,error,-1.0,-1.0,2024-05-31 07:17:48,False,未运行,False,False,False,False
149156,error,error,error,error,-1.0,-1.0,2024-05-31 07:18:48,False,未运行,False,False,False,False
149157,error,error,error,error,-1.0,-1.0,2024-05-31 07:19:48,False,未运行,False,False,False,False
149158,error,error,error,error,-1.0,-1.0,2024-05-31 07:20:48,False,未运行,False,False,False,False
149159,error,error,error,error,-1.0,-1.0,2024-05-31 07:21:48,False,未运行,False,False,False,False
149160,error,error,error,error,-1.0,-1.0,2024-05-31 07:22:48,False,未运行,False,False,False,False
149161,error,error,error,error,-1.0,-1.0,2024-05-31 07:23:48,False,未运行,False,False,False,False
149162,error,error,error,error,-1.0,-1.0,2024-05-31 07:24:48,False,未运行,False,False,False,False
149163,error,error,error,error,-1.0,-1.0,2024-05-31 07:25:48,False,未运行,False,False,False,False
149164,error,error,error,error,-1.0,-1.0,2024-05-31 07:26:48,False,未运行,False,False,False,False
149165,error,error,error,error,-1.0,-1.0,2024-05-31 07:27:48,False,未运行,False,False,False,False
149166,error,error,error,error,-1.0,-1.0,2024-05-31 07:28:48,False,未运行,False,False,False,False
149167,error,error,error,error,-1.0,-1.0,2024-05-31 07:29:48,False,未运行,False,False,False,False
149168,error,error,error,error,-1.0,-1.0,2024-05-31 07:30:48,False,未运行,False,False,False,False
149169,error,error,error,error,-1.0,-1.0,2024-05-31 07:31:48,False,未运行,False,False,False,False
149170,error,error,error,error,-1.0,-1.0,2024-05-31 07:32:48,False,未运行,False,False,False,False
149171,error,error,error,error,-1.0,-1.0,2024-05-31 07:33:48,False,未运行,False,False,False,False
149172,error,error,error,error,-1.0,-1.0,2024-05-31 07:34:48,False,未运行,False,False,False,False
149173,error,error,error,error,-1.0,-1.0,2024-05-31 07:35:48,False,未运行,False,False,False,False
149174,error,error,error,error,-1.0,-1.0,2024-05-31 07:36:48,False,未运行,False,False,False,False
149175,error,error,error,error,-1.0,-1.0,2024-05-31 07:37:48,False,未运行,False,False,False,False
149176,error,error,error,error,-1.0,-1.0,2024-05-31 07:38:48,False,未运行,False,False,False,False
149177,error,error,error,error,-1.0,-1.0,2024-05-31 07:39:48,False,未运行,False,False,False,False
149178,error,error,error,error,-1.0,-1.0,2024-05-31 07:40:48,False,未运行,False,False,False,False
149179,error,error,error,error,-1.0,-1.0,2024-05-31 07:41:48,False,未运行,False,False,False,False
149180,error,error,error,error,-1.0,-1.0,2024-05-31 07:42:48,False,未运行,False,False,False,False
149181,error,error,error,error,-1.0,-1.0,2024-05-31 07:43:48,False,未运行,False,False,False,False
149182,error,error,error,error,-1.0,-1.0,2024-05-31 07:44:48,False,未运行,False,False,False,False
149183,error,error,error,error,-1.0,-1.0,2024-05-31 07:45:48,False,未运行,False,False,False,False
149184,error,error,error,error,-1.0,-1.0,2024-05-31 07:46:48,False,未运行,False,False,False,False
149185,error,error,error,error,-1.0,-1.0,2024-05-31 07:47:48,False,未运行,False,False,False,False
149186,error,error,error,error,-1.0,-1.0,2024-05-31 07:48:48,False,未运行,False,False,False,False
149187,error,error,error,error,-1.0,-1.0,2024-05-31 07:49:48,False,未运行,False,False,False,False
149188,error,error,error,error,-1.0,-1.0,2024-05-31 07:50:48,False,未运行,False,False,False,False
149189,error,error,error,error,-1.0,-1.0,2024-05-31 07:51:48,False,未运行,False,False,False,False
149190,error,error,error,error,-1.0,-1.0,2024-05-31 07:52:48,False,未运行,False,False,False,False
149191,error,error,error,error,-1.0,-1.0,2024-05-31 07:53:48,False,未运行,False,False,False,False
149192,error,error,error,error,-1.0,-1.0,2024-05-31 07:54:48,False,未运行,False,False,False,False
149193,error,error,error,error,-1.0,-1.0,2024-05-31 07:55:48,False,未运行,False,False,False,False
149194,error,error,error,error,-1.0,-1.0,2024-05-31 07:56:48,False,未运行,False,False,False,False
149195,error,error,error,error,-1.0,-1.0,2024-05-31 07:57:48,False,未运行,False,False,False,False
149196,error,error,error,error,-1.0,-1.0,2024-05-31 07:58:48,False,未运行,False,False,False,False
149197,error,error,error,error,-1.0,-1.0,2024-05-31 08:00:48,False,未运行,False,False,False,False
149198,error,error,error,error,-1.0,-1.0,2024-05-31 08:01:48,False,未运行,False,False,False,False
149199,error,error,error,error,-1.0,-1.0,2024-05-31 08:02:48,False,未运行,False,False,False,False
149200,error,error,error,error,-1.0,-1.0,2024-05-31 08:03:48,False,未运行,False,False,False,False
149201,error,error,error,error,-1.0,-1.0,2024-05-31 08:04:48,False,未运行,False,False,False,False
149202,error,error,error,error,-1.0,-1.0,2024-05-31 08:05:48,False,未运行,False,False,False,False
149203,error,error,error,error,-1.0,-1.0,2024-05-31 08:06:48,False,未运行,False,False,False,False
149204,error,error,error,error,-1.0,-1.0,2024-05-31 08:07:48,False,未运行,False,False,False,False
149205,error,error,error,error,-1.0,-1.0,2024-05-31 08:08:48,False,未运行,False,False,False,False
149206,error,error,error,error,-1.0,-1.0,2024-05-31 08:09:48,False,未运行,False,False,False,False
149207,error,error,error,error,-1.0,-1.0,2024-05-31 08:10:48,False,未运行,False,False,False,False
149208,error,error,error,error,-1.0,-1.0,2024-05-31 08:11:48,False,未运行,False,False,False,False
149209,error,error,error,error,-1.0,-1.0,2024-05-31 08:12:48,False,未运行,False,False,False,False
149210,error,error,error,error,-1.0,-1.0,2024-05-31 08:13:48,False,未运行,False,False,False,False
149211,error,error,error,error,-1.0,-1.0,2024-05-31 08:14:48,False,未运行,False,False,False,False
149212,error,error,error,error,-1.0,-1.0,2024-05-31 08:15:48,False,未运行,False,False,False,False
149213,error,error,error,error,-1.0,-1.0,2024-05-31 08:16:48,False,未运行,False,False,False,False
149214,error,error,error,error,-1.0,-1.0,2024-05-31 08:17:48,False,未运行,False,False,False,False
149215,error,error,error,error,-1.0,-1.0,2024-05-31 08:18:48,False,未运行,False,False,False,False
149216,error,error,error,error,-1.0,-1.0,2024-05-31 08:19:48,False,未运行,False,False,False,False
149217,error,error,error,error,-1.0,-1.0,2024-05-31 08:20:48,False,未运行,False,False,False,False
149218,error,error,error,error,-1.0,-1.0,2024-05-31 08:21:48,False,未运行,False,False,False,False
149219,error,error,error,error,-1.0,-1.0,2024-05-31 08:22:48,False,未运行,False,False,False,False
149220,error,error,error,error,-1.0,-1.0,2024-05-31 08:23:48,False,未运行,False,False,False,False
149221,error,error,error,error,-1.0,-1.0,2024-05-31 08:24:48,False,未运行,False,False,False,False
149222,error,error,error,error,-1.0,-1.0,2024-05-31 08:25:48,False,未运行,False,False,False,False
149223,error,error,error,error,-1.0,-1.0,2024-05-31 08:26:48,False,未运行,False,False,False,False
149224,error,error,error,error,-1.0,-1.0,2024-05-31 08:27:48,False,未运行,False,False,False,False
149225,error,error,error,error,-1.0,-1.0,2024-05-31 08:28:48,False,未运行,False,False,False,False
149226,error,error,error,error,-1.0,-1.0,2024-05-31 08:29:48,False,未运行,False,False,False,False
149227,error,error,error,error,-1.0,-1.0,2024-05-31 08:30:48,False,未运行,False,False,False,False
149228,error,error,error,error,-1.0,-1.0,2024-05-31 08:31:48,False,未运行,False,False,False,False
149229,error,error,error,error,-1.0,-1.0,2024-05-31 08:32:48,False,未运行,False,False,False,False
149230,error,error,error,error,-1.0,-1.0,2024-05-31 08:33:48,False,未运行,False,False,False,False
149231,error,error,error,error,-1.0,-1.0,2024-05-31 08:34:48,False,未运行,False,False,False,False
149232,error,error,error,error,-1.0,-1.0,2024-05-31 08:35:48,False,未运行,False,False,False,False
149233,error,error,error,error,-1.0,-1.0,2024-05-31 08:36:48,False,未运行,False,False,False,False
149234,error,error,error,error,-1.0,-1.0,2024-05-31 08:37:48,False,未运行,False,False,False,False
149235,error,error,error,error,-1.0,-1.0,2024-05-31 08:38:48,False,未运行,False,False,False,False
149236,error,error,error,error,-1.0,-1.0,2024-05-31 08:39:48,False,未运行,False,False,False,False
149237,error,error,error,error,-1.0,-1.0,2024-05-31 08:40:48,False,未运行,False,False,False,False
149238,error,error,error,error,-1.0,-1.0,2024-05-31 08:41:48,False,未运行,False,False,False,False
149239,error,error,error,error,-1.0,-1.0,2024-05-31 08:42:48,False,未运行,False,False,False,False
149240,error,error,error,error,-1.0,-1.0,2024-05-31 08:43:48,False,未运行,False,False,False,False
149241,error,error,error,error,-1.0,-1.0,2024-05-31 08:44:48,False,未运行,False,False,False,False
149242,error,error,error,error,-1.0,-1.0,2024-05-31 08:45:48,False,未运行,False,False,False,False
149243,error,error,error,error,-1.0,-1.0,2024-05-31 08:46:48,False,未运行,False,False,False,False
149244,error,error,error,error,-1.0,-1.0,2024-05-31 08:47:48,False,未运行,False,False,False,False
149245,error,error,error,error,-1.0,-1.0,2024-05-31 08:48:48,False,未运行,False,False,False,False
149246,error,error,error,error,-1.0,-1.0,2024-05-31 08:49:48,False,未运行,False,False,False,False
149247,error,error,error,error,-1.0,-1.0,2024-05-31 08:50:48,False,未运行,False,False,False,False
149248,error,error,error,error,-1.0,-1.0,2024-05-31 08:51:48,False,未运行,False,False,False,False
149249,error,error,error,error,-1.0,-1.0,2024-05-31 08:52:48,False,未运行,False,False,False,False
149250,error,error,error,error,-1.0,-1.0,2024-05-31 08:53:48,False,未运行,False,False,False,False
149251,error,error,error,error,-1.0,-1.0,2024-05-31 08:54:48,False,未运行,False,False,False,False
149252,error,error,error,error,-1.0,-1.0,2024-05-31 08:55:48,False,未运行,False,False,False,False
149253,error,error,error,error,-1.0,-1.0,2024-05-31 08:56:48,False,未运行,False,False,False,False
149254,error,error,error,error,-1.0,-1.0,2024-05-31 08:57:48,False,未运行,False,False,False,False
149255,error,error,error,error,-1.0,-1.0,2024-05-31 08:58:48,False,未运行,False,False,False,False
149256,error,error,error,error,-1.0,-1.0,2024-05-31 09:00:48,False,未运行,False,False,False,False
149257,error,error,error,error,-1.0,-1.0,2024-05-31 09:01:48,False,未运行,False,False,False,False
149258,error,error,error,error,-1.0,-1.0,2024-05-31 09:02:48,False,未运行,False,False,False,False
149259,error,error,error,error,-1.0,-1.0,2024-05-31 09:03:48,False,未运行,False,False,False,False
149260,error,error,error,error,-1.0,-1.0,2024-05-31 09:04:48,False,未运行,False,False,False,False
149261,error,error,error,error,-1.0,-1.0,2024-05-31 09:05:48,False,未运行,False,False,False,False
149262,error,error,error,error,-1.0,-1.0,2024-05-31 09:06:48,False,未运行,False,False,False,False
149263,error,error,error,error,-1.0,-1.0,2024-05-31 09:07:48,False,未运行,False,False,False,False
149264,error,error,error,error,-1.0,-1.0,2024-05-31 09:08:48,False,未运行,False,False,False,False
149265,error,error,error,error,-1.0,-1.0,2024-05-31 09:09:48,False,未运行,False,False,False,False
149266,error,error,error,error,-1.0,-1.0,2024-05-31 09:10:48,False,未运行,False,False,False,False
149267,error,error,error,error,-1.0,-1.0,2024-05-31 09:11:48,False,未运行,False,False,False,False
149268,error,error,error,error,-1.0,-1.0,2024-05-31 09:12:48,False,未运行,False,False,False,False
149269,error,error,error,error,-1.0,-1.0,2024-05-31 09:13:48,False,未运行,False,False,False,False
149270,error,error,error,error,-1.0,-1.0,2024-05-31 09:14:48,False,未运行,False,False,False,False
149271,error,error,error,error,-1.0,-1.0,2024-05-31 09:15:48,False,未运行,False,False,False,False
149272,error,error,error,error,-1.0,-1.0,2024-05-31 09:16:48,False,未运行,False,False,False,False
149273,error,error,error,error,-1.0,-1.0,2024-05-31 09:17:48,False,未运行,False,False,False,False
149274,error,error,error,error,-1.0,-1.0,2024-05-31 09:18:48,False,未运行,False,False,False,False
149275,error,error,error,error,-1.0,-1.0,2024-05-31 09:19:48,False,未运行,False,False,False,False
149276,error,error,error,error,-1.0,-1.0,2024-05-31 09:20:48,False,未运行,False,False,False,False
149277,error,error,error,error,-1.0,-1.0,2024-05-31 09:21:48,False,未运行,False,False,False,False
149278,error,error,error,error,-1.0,-1.0,2024-05-31 09:22:48,False,未运行,False,False,False,False
149279,error,error,error,error,-1.0,-1.0,2024-05-31 09:23:48,False,未运行,False,False,False,False
149280,error,error,error,error,-1.0,-1.0,2024-05-31 09:24:48,False,未运行,False,False,False,False
149281,error,error,error,error,-1.0,-1.0,2024-05-31 09:25:48,False,未运行,False,False,False,False
149282,error,error,error,error,-1.0,-1.0,2024-05-31 09:26:48,False,未运行,False,False,False,False
149283,error,error,error,error,-1.0,-1.0,2024-05-31 09:27:48,False,未运行,False,False,False,False
149284,error,error,error,error,-1.0,-1.0,2024-05-31 09:28:48,False,未运行,False,False,False,False
149285,error,error,error,error,-1.0,-1.0,2024-05-31 09:29:48,False,未运行,False,False,False,False
149286,error,error,error,error,-1.0,-1.0,2024-05-31 09:30:48,False,未运行,False,False,False,False
149287,error,error,error,error,-1.0,-1.0,2024-05-31 09:31:48,False,未运行,False,False,False,False
149288,error,error,error,error,-1.0,-1.0,2024-05-31 09:32:48,False,未运行,False,False,False,False
149289,error,error,error,error,-1.0,-1.0,2024-05-31 09:33:48,False,未运行,False,False,False,False
149290,error,error,error,error,-1.0,-1.0,2024-05-31 09:34:48,False,未运行,False,False,False,False
149291,error,error,error,error,-1.0,-1.0,2024-05-31 09:35:48,False,未运行,False,False,False,False
149292,error,error,error,error,-1.0,-1.0,2024-05-31 09:36:48,False,未运行,False,False,False,False
149293,error,error,error,error,-1.0,-1.0,2024-05-31 09:37:48,False,未运行,False,False,False,False
149294,error,error,error,error,-1.0,-1.0,2024-05-31 09:38:48,False,未运行,False,False,False,False
149295,error,error,error,error,-1.0,-1.0,2024-05-31 09:39:48,False,未运行,False,False,False,False
149296,error,error,error,error,-1.0,-1.0,2024-05-31 09:40:48,False,未运行,False,False,False,False
149297,error,error,error,error,-1.0,-1.0,2024-05-31 09:41:48,False,未运行,False,False,False,False
149298,error,error,error,error,-1.0,-1.0,2024-05-31 09:42:48,False,未运行,False,False,False,False
149299,error,error,error,error,-1.0,-1.0,2024-05-31 09:43:48,False,未运行,False,False,False,False
149300,error,error,error,error,-1.0,-1.0,2024-05-31 09:44:48,False,未运行,False,False,False,False
149301,error,error,error,error,-1.0,-1.0,2024-05-31 09:45:48,False,未运行,False,False,False,False
149302,error,error,error,error,-1.0,-1.0,2024-05-31 09:46:48,False,未运行,False,False,False,False
149303,error,error,error,error,-1.0,-1.0,2024-05-31 09:47:48,False,未运行,False,False,False,False
149304,37.2364,694.111,34.6422,694.151,0.0,0.0,2024-05-31 09:48:48,False,开机运行中,False,False,False,布放阶段开始
149305,37.2364,694.103,34.6422,694.334,0.0,0.0,2024-05-31 09:49:48,False,开机运行中,False,False,False,布放阶段中
149306,37.2364,694.313,34.6198,694.525,0.0,0.0,2024-05-31 09:50:48,False,开机运行中,False,False,False,布放阶段中
149307,37.2364,694.346,34.6422,694.608,0.0,0.0,2024-05-31 09:51:48,False,开机运行中,False,False,False,布放阶段中
149308,37.2364,694.401,34.6198,694.596,0.0,0.0,2024-05-31 09:52:48,False,开机运行中,False,False,False,布放阶段中
149309,37.2364,694.612,34.6422,694.684,0.0,0.0,2024-05-31 09:53:48,False,开机运行中,False,False,False,布放阶段中
149310,37.2364,694.661,34.6422,694.227,0.0,57.0315,2024-05-31 09:54:48,False,开机运行中,False,False,False,布放阶段中
149311,37.2364,694.207,34.6422,693.431,0.0,66.4405,2024-05-31 09:55:48,False,开机运行中,False,False,False,布放阶段中
149312,37.2364,694.329,34.6198,693.511,0.0,59.7639,2024-05-31 09:56:48,False,开机运行中,False,False,False,布放阶段中
149313,37.2364,694.35,34.6422,693.404,0.0,66.9202,2024-05-31 09:57:48,False,开机运行中,False,False,False,布放阶段中
149314,37.2364,694.414,34.6422,693.791,0.0,60.506,2024-05-31 09:58:48,False,开机运行中,False,False,False,布放阶段中
149315,37.2364,694.698,34.6422,694.206,0.0,56.7035,2024-05-31 10:00:48,False,开机运行中,False,False,False,布放阶段中
149316,37.2364,694.651,34.6422,694.298,0.0,58.7558,2024-05-31 10:01:48,False,开机运行中,False,False,False,布放阶段中
149317,37.2364,694.901,34.6645,694.342,0.0,58.4929,2024-05-31 10:02:48,False,开机运行中,False,False,False,布放阶段中
149318,37.2364,694.504,34.6645,693.92,0.0,57.1161,2024-05-31 10:03:48,False,开机运行中,False,False,False,布放阶段中
149319,37.2364,694.754,34.6198,694.835,0.0,0.0,2024-05-31 10:04:48,False,开机运行中,False,False,False,布放阶段中
149320,37.2364,694.502,34.6645,694.944,0.0,0.0,2024-05-31 10:05:48,False,开机运行中,False,False,False,布放阶段中
149321,37.2364,694.781,34.6422,694.931,0.0,0.0,2024-05-31 10:06:48,False,开机运行中,False,False,False,布放阶段中
149322,37.2364,694.868,34.6645,694.951,0.0,0.0,2024-05-31 10:07:48,False,开机运行中,False,False,False,布放阶段中
149323,37.2364,694.931,34.6422,694.944,0.0,0.0,2024-05-31 10:08:48,False,开机运行中,False,False,False,布放阶段中
149324,37.2364,694.494,34.6198,694.747,0.0,0.0,2024-05-31 10:09:48,False,开机运行中,False,False,False,布放阶段中
149325,37.2364,694.897,34.6422,695.044,0.0,0.0,2024-05-31 10:10:48,False,开机运行中,False,False,False,布放阶段中
149326,37.2364,694.936,34.6645,694.951,0.0,0.0,2024-05-31 10:11:48,False,开机运行中,False,False,False,布放阶段中
149327,37.2364,694.832,34.6645,695.041,0.0,0.0,2024-05-31 10:12:48,False,开机运行中,False,False,False,布放阶段中
149328,37.2364,694.762,34.6645,694.813,0.0,0.0,2024-05-31 10:13:48,False,开机运行中,False,False,False,布放阶段中
149329,37.2364,694.548,34.6645,694.794,0.0,0.0,2024-05-31 10:14:48,False,开机运行中,False,False,False,布放阶段中
149330,37.2364,694.887,34.6422,695.016,0.0,0.0,2024-05-31 10:15:48,False,开机运行中,False,False,False,布放阶段中
149331,37.2364,695.154,34.6645,695.208,0.0,0.0,2024-05-31 10:16:48,False,开机运行中,False,False,False,布放阶段中
149332,37.2364,695.003,34.6422,695.078,0.0,0.0,2024-05-31 10:17:48,False,开机运行中,False,False,False,布放阶段中
149333,37.2364,694.708,34.6422,694.909,0.0,0.0,2024-05-31 10:18:48,False,开机运行中,False,False,False,布放阶段中
149334,37.2364,694.86,34.6422,694.977,0.0,0.0,2024-05-31 10:19:48,False,开机运行中,False,False,False,布放阶段中
149335,37.2364,695.028,34.6645,695.095,0.0,0.0,2024-05-31 10:20:48,False,开机运行中,False,False,False,布放阶段中
149336,37.2364,694.847,34.6645,695.016,0.0,0.0,2024-05-31 10:21:48,False,开机运行中,False,False,False,布放阶段中
149337,37.2364,695.093,34.6422,695.041,0.0,0.0,2024-05-31 10:22:48,False,开机运行中,False,False,False,布放阶段中
149338,37.2364,694.82,34.6422,694.99,0.0,0.0,2024-05-31 10:23:48,False,开机运行中,False,False,False,布放阶段中
149339,37.2364,694.981,34.6422,694.931,0.0,0.0,2024-05-31 10:24:48,False,开机运行中,False,False,False,布放阶段中
149340,37.2364,695.002,34.6422,695.017,0.0,0.0,2024-05-31 10:25:48,False,开机运行中,False,False,False,布放阶段中
149341,37.2364,695.018,34.6422,694.91,0.0,0.0,2024-05-31 10:26:48,False,开机运行中,False,False,False,布放阶段中
149342,37.2364,695.121,34.6422,695.233,0.0,0.0,2024-05-31 10:27:48,False,开机运行中,False,False,False,布放阶段中
149343,37.2364,694.632,34.6422,694.706,0.0,0.0,2024-05-31 10:28:48,False,开机运行中,False,False,False,布放阶段中
149344,37.2364,693.502,34.6422,693.875,57.8193,56.2251,2024-05-31 10:29:48,False,开机运行中,有电流,False,False,布放阶段中
149345,37.2364,693.106,34.6422,693.387,68.8282,66.3111,2024-05-31 10:30:48,False,开机运行中,False,False,False,布放阶段中
149346,37.2364,693.884,34.6645,693.94,56.0286,56.5509,2024-05-31 10:31:48,False,开机运行中,False,False,False,布放阶段中
149347,37.2364,692.041,34.6422,692.104,116.861,116.363,2024-05-31 10:32:48,False,开机运行中,False,False,False,布放阶段中
149348,37.2364,693.878,34.6198,693.767,56.1705,56.6112,2024-05-31 10:33:48,False,开机运行中,False,False,False,布放阶段中
149349,37.2364,693.834,34.6645,693.92,55.7582,56.4043,2024-05-31 10:34:48,False,开机运行中,False,False,False,布放阶段中
149350,37.2364,693.808,34.6422,693.981,55.7294,56.4142,2024-05-31 10:35:48,False,开机运行中,False,False,False,布放阶段中
149351,37.2364,694.065,34.6422,694.163,55.7178,56.437,2024-05-31 10:36:48,False,开机运行中,False,False,False,布放阶段中
149352,37.2364,693.648,34.6422,693.929,57.6776,56.2771,2024-05-31 10:37:48,False,开机运行中,False,False,False,布放阶段中
149353,37.2364,693.9,34.6422,694.019,57.9412,56.4784,2024-05-31 10:38:48,False,开机运行中,False,False,False,布放阶段中
149354,37.2364,694.015,34.6422,694.194,55.7046,56.3225,2024-05-31 10:39:48,False,开机运行中,False,False,False,布放阶段中
149355,37.2364,693.84,34.6422,693.928,55.5685,56.5467,2024-05-31 10:40:48,False,开机运行中,False,False,False,布放阶段中
149356,37.2364,693.923,34.6422,693.844,56.1374,56.4874,2024-05-31 10:41:48,False,开机运行中,False,False,False,布放阶段中
149357,37.2364,693.51,34.6198,694.125,62.349,56.4068,2024-05-31 10:42:48,False,开机运行中,False,False,False,布放阶段中
