index,13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
154911,9.0,6973.0,6,8,6967,6960,3.0,8,94.0,9.0,1644,14,0.0,6010,2024-06-21 22:47:55
154912,0.0,6973.0,0,0,6967,6961,1.0,3,100.0,3.0,0,11,0.0,6010,2024-06-21 22:48:56
154915,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,3.0,0,6,0.0,6011,2024-06-21 22:49:56
154916,9.0,6972.0,6,8,6967,6961,3.0,8,93.0,9.0,1553,4,0.0,6011,2024-06-21 22:50:56
154918,9.0,6972.0,6,8,6967,6961,3.0,8,94.0,9.0,1627,10,0.0,6010,2024-06-21 22:51:56
154919,9.0,6974.0,7,8,6967,6960,3.0,8,93.0,9.0,1148,15,0.0,6011,2024-06-21 22:52:57
154920,9.0,6972.0,6,8,6966,6961,3.0,8,94.0,9.0,1806,7,0.0,6011,2024-06-21 22:53:57
154921,9.0,6973.0,6,8,6966,6960,3.0,8,94.0,9.0,1956,13,0.0,6012,2024-06-21 22:54:57
154938,9.0,6972.0,6,8,6965,6958,3.0,8,94.0,9.0,1699,13,0.0,6011,2024-06-21 22:55:57
154940,9.0,6972.0,6,8,6966,6959,3.0,8,94.0,8.0,1907,5,0.0,6009,2024-06-21 22:56:57
154941,9.0,6974.0,6,8,6967,6960,3.0,8,94.0,9.0,1842,16,0.0,6011,2024-06-21 22:57:57
154942,0.0,6973.0,0,0,6966,6959,1.0,3,100.0,3.0,0,15,0.0,6011,2024-06-21 22:58:57
38065,0.0,6973.0,0,0,6966,6960,1.0,2,100.0,2.0,0,12,0.0,6011,2024-06-21 23:00:57
38066,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,10,0.0,6011,2024-06-21 23:01:57
38067,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,13,0.0,6011,2024-06-21 23:02:57
38068,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,13,0.0,6011,2024-06-21 23:03:57
38069,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,8,0.0,6011,2024-06-21 23:04:57
38070,0.0,6971.0,0,0,6965,6959,1.0,2,100.0,2.0,0,13,0.0,6011,2024-06-21 23:05:59
38071,9.0,6972.0,6,8,6966,6960,3.0,8,93.0,9.0,1521,14,0.0,6009,2024-06-21 23:06:59
38072,9.0,6973.0,6,8,6967,6961,3.0,8,93.0,9.0,1987,10,0.0,6006,2024-06-21 23:07:59
38073,9.0,6972.0,6,8,6966,6960,3.0,8,93.0,9.0,1448,14,0.0,6005,2024-06-21 23:08:59
38074,9.0,6973.0,6,8,6966,6960,3.0,8,93.0,9.0,1679,15,0.0,6008,2024-06-21 23:10:00
38075,9.0,6971.0,6,8,6964,6958,3.0,8,94.0,9.0,1965,5,0.0,6011,2024-06-21 23:11:00
38076,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1702,6,0.0,6010,2024-06-21 23:12:00
38077,9.0,6973.0,7,8,6967,6962,3.0,8,94.0,9.0,1584,6,0.0,6009,2024-06-21 23:13:00
38078,9.0,6973.0,6,8,6967,6962,3.0,8,94.0,9.0,1511,6,0.0,6008,2024-06-21 23:14:00
38079,9.0,6973.0,6,8,6967,6960,3.0,8,94.0,9.0,1738,14,0.0,6006,2024-06-21 23:15:01
38080,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1733,11,0.0,6012,2024-06-21 23:16:02
38081,9.0,6973.0,6,8,6967,6962,3.0,8,94.0,9.0,1581,5,0.0,6006,2024-06-21 23:17:02
38082,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1824,15,0.0,6010,2024-06-21 23:18:02
38083,9.0,6974.0,6,8,6969,6963,3.0,8,94.0,9.0,1809,11,0.0,6008,2024-06-21 23:19:02
38084,9.0,6973.0,6,8,6966,6960,3.0,8,94.0,9.0,1709,11,0.0,6008,2024-06-21 23:20:02
38085,9.0,6972.0,6,8,6966,6959,3.0,8,93.0,9.0,1889,5,0.0,6003,2024-06-21 23:21:03
38086,9.0,6973.0,6,8,6966,6960,3.0,8,93.0,9.0,1627,5,0.0,5999,2024-06-21 23:22:03
38087,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1823,9,0.0,6005,2024-06-21 23:23:03
38088,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1755,14,0.0,6005,2024-06-21 23:24:03
38089,9.0,6974.0,6,8,6968,6962,3.0,8,93.0,8.0,1759,13,0.0,6004,2024-06-21 23:25:03
38090,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1859,14,0.0,6006,2024-06-21 23:26:03
38091,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1957,11,0.0,6010,2024-06-21 23:27:04
38092,9.0,6971.0,6,8,6966,6960,3.0,8,94.0,9.0,1825,13,0.0,6011,2024-06-21 23:28:04
38093,9.0,6974.0,6,8,6968,6962,3.0,8,93.0,9.0,1844,13,0.0,6005,2024-06-21 23:29:04
38094,9.0,6971.0,6,8,6966,6960,3.0,8,94.0,9.0,1853,5,0.0,6010,2024-06-21 23:30:05
38095,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1941,6,0.0,6010,2024-06-21 23:31:05
38096,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1714,5,0.0,6010,2024-06-21 23:32:05
38097,9.0,6972.0,6,8,6966,6961,3.0,8,94.0,9.0,1713,6,0.0,6009,2024-06-21 23:33:05
38098,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1723,14,0.0,6010,2024-06-21 23:34:05
38099,0.0,6972.0,0,0,6966,6961,1.0,3,100.0,3.0,0,13,0.0,6011,2024-06-21 23:35:05
38100,0.0,6972.0,0,0,6967,6961,1.0,2,100.0,3.0,0,11,0.0,6010,2024-06-21 23:36:05
38101,0.0,6972.0,0,0,6967,6961,1.0,2,100.0,2.0,0,4,0.0,6011,2024-06-21 23:37:05
38102,0.0,6972.0,0,0,6967,6961,1.0,2,100.0,2.0,0,12,0.0,6011,2024-06-21 23:38:05
38103,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,8,0.0,6011,2024-06-21 23:39:05
38104,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,3,0.0,6007,2024-06-21 23:40:05
38105,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,4,0.0,6010,2024-06-21 23:41:05
38106,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,5,0.0,6010,2024-06-21 23:42:05
38107,0.0,6972.0,0,0,6967,6961,1.0,2,100.0,2.0,0,8,0.0,6010,2024-06-21 23:43:05
38108,0.0,6972.0,0,0,6966,6961,1.0,2,100.0,2.0,0,9,0.0,6010,2024-06-21 23:44:05
38109,0.0,6972.0,0,0,6966,6959,1.0,2,100.0,2.0,0,13,0.0,6008,2024-06-21 23:45:05
38110,0.0,6972.0,0,0,6967,6961,1.0,2,100.0,2.0,0,4,0.0,6009,2024-06-21 23:46:06
38111,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,10,0.0,6009,2024-06-21 23:47:06
38112,0.0,6971.0,0,0,6965,6959,1.0,2,100.0,2.0,0,11,0.0,6009,2024-06-21 23:48:06
38113,0.0,6975.0,0,0,6969,6963,1.0,2,100.0,2.0,0,10,0.0,6008,2024-06-21 23:49:06
38114,9.0,6972.0,6,8,6967,6961,3.0,8,93.0,9.0,1937,12,0.0,6007,2024-06-21 23:50:06
38115,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,2001,11,0.0,6009,2024-06-21 23:51:06
38116,9.0,6971.0,7,8,6965,6960,3.0,8,94.0,9.0,1543,6,0.0,6009,2024-06-21 23:52:06
38117,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1845,9,0.0,6009,2024-06-21 23:53:07
38118,9.0,6974.0,6,8,6968,6963,3.0,8,94.0,9.0,1721,6,0.0,6009,2024-06-21 23:54:07
38119,9.0,6971.0,7,8,6966,6960,3.0,8,93.0,9.0,1561,8,0.0,6010,2024-06-21 23:55:07
38120,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1932,6,0.0,6011,2024-06-21 23:56:07
38121,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1808,13,0.0,6010,2024-06-21 23:57:08
38122,9.0,6972.0,6,8,6967,6961,3.0,8,94.0,9.0,1513,5,0.0,6010,2024-06-21 23:58:08
155121,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1835,15,0.0,6010,2024-06-22 00:00:08
155124,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,3.0,0,6,0.0,6011,2024-06-22 00:01:08
155159,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,6,0.0,6011,2024-06-22 00:02:08
155160,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1929,10,0.0,6010,2024-06-22 00:03:08
155161,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1667,9,0.0,6011,2024-06-22 00:04:09
155162,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1857,9,0.0,6010,2024-06-22 00:05:09
155163,28.0,6975.0,27,27,6968,6962,6.0,27,97.0,27.0,369,12,0.0,6009,2024-06-22 00:06:09
155164,9.0,6974.0,6,8,6967,6961,3.0,8,94.0,9.0,1657,9,0.0,6010,2024-06-22 00:07:10
155165,10.0,6973.0,7,9,6968,6960,3.0,9,94.0,9.0,1925,9,0.0,6010,2024-06-22 00:08:10
155166,9.0,6972.0,6,8,6966,6961,3.0,8,94.0,9.0,2047,5,0.0,6010,2024-06-22 00:09:10
155167,9.0,6971.0,6,8,6965,6959,3.0,8,94.0,9.0,1673,5,0.0,6010,2024-06-22 00:10:10
155168,9.0,6972.0,6,8,6966,6961,3.0,8,94.0,9.0,1759,4,0.0,6011,2024-06-22 00:11:10
155169,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,1554,15,0.0,6010,2024-06-22 00:12:10
155170,9.0,6974.0,6,8,6967,6960,3.0,8,94.0,9.0,1880,12,0.0,6010,2024-06-22 00:13:10
155171,11.0,6973.0,9,10,6967,6960,3.0,10,94.0,10.0,981,7,0.0,6011,2024-06-22 00:14:10
155172,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1823,10,0.0,6011,2024-06-22 00:15:10
155173,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1752,14,0.0,6010,2024-06-22 00:16:11
155174,9.0,6974.0,6,8,6967,6960,3.0,8,94.0,9.0,1599,13,0.0,6011,2024-06-22 00:17:11
155175,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1816,10,0.0,6010,2024-06-22 00:18:11
155176,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1638,9,0.0,6011,2024-06-22 00:19:11
155177,9.0,6973.0,6,8,6967,6960,3.0,8,94.0,9.0,1819,14,0.0,6010,2024-06-22 00:20:12
155178,9.0,6973.0,6,8,6967,6960,3.0,8,94.0,9.0,1801,15,0.0,6010,2024-06-22 00:21:12
155179,9.0,6975.0,8,9,6969,6962,3.0,9,94.0,9.0,1225,14,0.0,6010,2024-06-22 00:22:12
155180,9.0,6975.0,7,8,6969,6963,3.0,8,94.0,9.0,1523,13,0.0,6009,2024-06-22 00:23:13
155181,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1726,8,0.0,6010,2024-06-22 00:24:13
155182,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1915,5,0.0,6009,2024-06-22 00:25:13
155183,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1877,9,0.0,6010,2024-06-22 00:26:13
155184,9.0,6973.0,6,8,6967,6960,3.0,8,94.0,9.0,2019,8,0.0,6011,2024-06-22 00:27:14
155185,9.0,6973.0,6,8,6966,6960,3.0,8,94.0,9.0,1828,14,0.0,6010,2024-06-22 00:28:14
155186,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1980,14,0.0,6010,2024-06-22 00:29:14
155187,9.0,6974.0,6,8,6967,6961,3.0,8,94.0,9.0,1855,13,0.0,6011,2024-06-22 00:30:14
155188,9.0,6973.0,8,9,6967,6960,3.0,9,93.0,9.0,806,10,0.0,6011,2024-06-22 00:31:14
155189,9.0,6974.0,6,8,6968,6961,3.0,8,94.0,9.0,1642,5,0.0,6011,2024-06-22 00:32:15
155190,9.0,6974.0,6,8,6967,6961,3.0,8,94.0,9.0,1608,15,0.0,6010,2024-06-22 00:33:15
155191,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1947,7,0.0,6010,2024-06-22 00:34:15
155192,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1801,9,0.0,6011,2024-06-22 00:35:15
155193,9.0,6971.0,6,8,6965,6959,3.0,8,94.0,9.0,1899,12,0.0,6011,2024-06-22 00:36:16
155194,0.0,6973.0,0,0,6967,6962,1.0,2,100.0,3.0,0,7,0.0,6011,2024-06-22 00:37:16
155195,0.0,6973.0,0,0,6968,6962,1.0,2,100.0,2.0,0,4,0.0,6011,2024-06-22 00:38:16
155196,0.0,6973.0,0,0,6967,6960,1.0,2,100.0,2.0,0,15,0.0,6010,2024-06-22 00:39:16
155197,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,8,0.0,6011,2024-06-22 00:40:16
155198,0.0,6971.0,0,0,6965,6959,1.0,2,100.0,2.0,0,6,0.0,6011,2024-06-22 00:41:15
155199,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,8,0.0,6010,2024-06-22 00:42:15
155200,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,10,0.0,6010,2024-06-22 00:43:16
155201,0.0,6971.0,0,0,6965,6959,1.0,2,100.0,2.0,0,6,0.0,6010,2024-06-22 00:44:16
155202,0.0,6974.0,0,0,6967,6960,1.0,2,100.0,2.0,0,11,0.0,6010,2024-06-22 00:45:16
155203,0.0,6974.0,0,0,6967,6961,1.0,2,100.0,2.0,0,13,0.0,6010,2024-06-22 00:46:16
155204,0.0,6974.0,0,0,6968,6963,1.0,2,100.0,2.0,0,9,0.0,6010,2024-06-22 00:47:16
155205,0.0,6971.0,0,0,6966,6960,1.0,2,100.0,2.0,0,10,0.0,6010,2024-06-22 00:48:16
155206,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,5,0.0,6011,2024-06-22 00:49:16
155207,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,7,0.0,6011,2024-06-22 00:50:16
155208,9.0,6972.0,6,8,6967,6961,3.0,8,93.0,9.0,1867,5,0.0,6010,2024-06-22 00:51:16
155209,9.0,6973.0,6,8,6967,6961,3.0,8,93.0,9.0,1932,10,0.0,6010,2024-06-22 00:52:16
155210,9.0,6974.0,6,8,6967,6961,3.0,8,93.0,9.0,1707,13,0.0,6010,2024-06-22 00:53:16
155211,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1705,14,0.0,6009,2024-06-22 00:54:16
155212,9.0,6974.0,6,8,6968,6961,3.0,8,93.0,9.0,1806,15,0.0,6009,2024-06-22 00:55:16
155213,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,1936,4,0.0,6009,2024-06-22 00:56:16
155214,9.0,6972.0,6,8,6967,6961,3.0,8,94.0,9.0,1912,5,0.0,6010,2024-06-22 00:57:16
155215,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1694,4,0.0,6009,2024-06-22 00:58:16
38123,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1751,14,0.0,6010,2024-06-22 01:00:17
38124,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1823,10,0.0,6011,2024-06-22 01:01:17
38125,9.0,6973.0,6,8,6968,6962,3.0,8,94.0,9.0,1865,6,0.0,6010,2024-06-22 01:02:17
38126,9.0,6972.0,6,8,6967,6961,3.0,8,94.0,9.0,1892,4,0.0,6010,2024-06-22 01:03:17
38127,9.0,6972.0,6,8,6966,6961,3.0,8,94.0,9.0,1696,3,0.0,6010,2024-06-22 01:04:17
38128,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1852,7,0.0,6009,2024-06-22 01:05:17
38129,0.0,6973.0,0,0,6967,6961,1.0,3,100.0,3.0,0,7,0.0,6008,2024-06-22 01:06:17
38130,0.0,6973.0,0,0,6968,6962,1.0,2,100.0,3.0,0,5,0.0,6008,2024-06-22 01:07:19
38131,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,9,0.0,6009,2024-06-22 01:08:19
38132,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,9,0.0,6009,2024-06-22 01:09:19
38133,0.0,6973.0,0,0,6968,6962,1.0,2,100.0,2.0,0,13,0.0,6008,2024-06-22 01:10:19
38134,0.0,6973.0,0,0,6967,6961,1.0,2,100.0,2.0,0,6,0.0,6008,2024-06-22 01:11:19
38135,0.0,6973.0,0,0,6967,6960,1.0,2,100.0,2.0,0,14,0.0,6008,2024-06-22 01:12:19
38136,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,12,0.0,6008,2024-06-22 01:13:19
38137,0.0,6972.0,0,0,6966,6960,1.0,2,100.0,2.0,0,11,0.0,6007,2024-06-22 01:14:19
38138,9.0,6973.0,6,8,6967,6961,3.0,8,93.0,9.0,1791,4,0.0,6003,2024-06-22 01:15:19
38139,9.0,6972.0,6,8,6967,6961,3.0,8,93.0,9.0,1876,13,0.0,6007,2024-06-22 01:16:19
38140,9.0,6973.0,7,8,6967,6961,3.0,8,93.0,9.0,1430,12,0.0,6007,2024-06-22 01:17:20
38141,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,1007,12,0.0,6007,2024-06-22 01:18:20
38142,9.0,6972.0,6,8,6967,6961,3.0,8,94.0,9.0,1940,10,0.0,6008,2024-06-22 01:19:20
38143,9.0,6974.0,7,8,6968,6963,3.0,8,94.0,9.0,1753,14,0.0,6008,2024-06-22 01:20:20
38144,9.0,6973.0,7,8,6968,6962,3.0,8,94.0,9.0,1784,4,0.0,6008,2024-06-22 01:21:20
38145,9.0,6973.0,6,8,6968,6963,3.0,8,94.0,9.0,1730,3,0.0,6007,2024-06-22 01:22:20
38146,9.0,6971.0,6,8,6966,6960,3.0,8,94.0,9.0,1861,11,0.0,6008,2024-06-22 01:23:21
38147,9.0,6974.0,8,9,6968,6963,3.0,8,94.0,9.0,1439,6,0.0,6008,2024-06-22 01:24:21
38148,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,1777,12,0.0,6008,2024-06-22 01:25:21
38149,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1917,12,0.0,6008,2024-06-22 01:26:21
38150,9.0,6974.0,6,8,6968,6962,3.0,8,94.0,9.0,1839,15,0.0,6008,2024-06-22 01:27:21
38151,9.0,6974.0,6,8,6968,6961,3.0,8,94.0,9.0,1848,14,0.0,6008,2024-06-22 01:28:22
38152,9.0,6973.0,6,8,6967,6961,3.0,8,94.0,9.0,1556,8,0.0,6007,2024-06-22 01:29:22
38153,9.0,6973.0,6,8,6967,6962,3.0,8,94.0,9.0,1786,14,0.0,6009,2024-06-22 01:30:22
38154,9.0,6971.0,6,8,6966,6960,3.0,8,94.0,9.0,1930,6,0.0,6008,2024-06-22 01:31:22
38155,34.0,6970.0,33,34,6964,6958,7.0,30,97.0,31.0,257,5,0.0,6008,2024-06-22 01:32:22
38156,9.0,6970.0,6,8,6965,6959,3.0,8,94.0,9.0,1868,6,0.0,6008,2024-06-22 01:33:22
38157,26.0,6970.0,24,25,6964,6958,4.0,16,97.0,17.0,395,9,0.0,6007,2024-06-22 01:34:22
38158,28.0,6968.0,28,28,6962,6956,6.0,26,97.0,26.0,63,9,0.0,6005,2024-06-22 01:35:23
38159,9.0,6968.0,6,8,6962,6955,3.0,8,94.0,9.0,1761,12,0.0,6006,2024-06-22 01:36:23
38160,9.0,6969.0,6,8,6963,6957,3.0,8,94.0,9.0,1636,9,0.0,6005,2024-06-22 01:37:23
38161,9.0,6969.0,6,8,6963,6956,3.0,8,94.0,9.0,1863,5,0.0,6006,2024-06-22 01:38:23
38162,9.0,6968.0,7,8,6962,6956,3.0,9,94.0,9.0,1198,14,0.0,6007,2024-06-22 01:39:23
38163,9.0,6968.0,6,8,6962,6955,3.0,8,94.0,9.0,1879,6,0.0,6004,2024-06-22 01:40:24
38164,9.0,6967.0,6,8,6961,6954,3.0,8,94.0,9.0,1682,10,0.0,6004,2024-06-22 01:41:24
38165,9.0,6967.0,6,8,6960,6954,3.0,8,94.0,9.0,1815,12,0.0,6003,2024-06-22 01:42:24
38166,9.0,6968.0,6,8,6962,6956,3.0,8,94.0,9.0,1713,14,0.0,6004,2024-06-22 01:43:24
38167,9.0,6968.0,6,8,6961,6955,3.0,8,94.0,9.0,1912,15,0.0,6007,2024-06-22 01:44:25
38168,9.0,6972.0,6,8,6965,6959,3.0,8,94.0,9.0,1832,9,0.0,6008,2024-06-22 01:45:25
38169,9.0,6972.0,6,8,6966,6959,3.0,8,94.0,9.0,1526,15,0.0,6009,2024-06-22 01:46:25
38170,9.0,6972.0,6,8,6966,6959,3.0,8,94.0,9.0,1673,9,0.0,6008,2024-06-22 01:47:25
38171,9.0,6970.0,6,8,6964,6959,3.0,8,94.0,9.0,1927,6,0.0,6009,2024-06-22 01:48:25
38172,12.0,6972.0,11,12,6966,6959,3.0,11,94.0,12.0,495,11,0.0,6008,2024-06-22 01:49:25
38173,9.0,6973.0,6,8,6966,6960,3.0,8,94.0,9.0,1933,8,0.0,6008,2024-06-22 01:50:25
38174,9.0,6972.0,7,8,6965,6959,3.0,8,94.0,9.0,1145,12,0.0,6008,2024-06-22 01:51:25
38175,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1573,5,0.0,6006,2024-06-22 01:52:26
38176,9.0,6971.0,6,8,6966,6960,3.0,8,93.0,9.0,1732,4,0.0,6003,2024-06-22 01:53:26
38177,9.0,6967.0,6,8,6960,6954,3.0,8,94.0,8.0,1856,15,0.0,5995,2024-06-22 01:54:26
38178,9.0,6974.0,6,8,6967,6961,3.0,8,94.0,9.0,1523,15,0.0,6003,2024-06-22 01:55:26
38179,9.0,6970.0,6,8,6963,6956,3.0,8,93.0,9.0,1799,12,0.0,5995,2024-06-22 01:56:27
38180,9.0,6969.0,6,8,6963,6956,3.0,8,94.0,9.0,2002,6,0.0,6007,2024-06-22 01:57:27
38181,15.0,6972.0,15,15,6966,6960,4.0,14,95.0,14.0,90,12,0.0,6012,2024-06-22 01:58:27
38182,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1778,6,0.0,6010,2024-06-22 02:00:28
38183,9.0,6971.0,7,8,6965,6959,3.0,8,94.0,9.0,1503,14,0.0,6010,2024-06-22 02:01:28
38184,9.0,6970.0,7,8,6964,6958,3.0,8,94.0,9.0,1361,5,0.0,6011,2024-06-22 02:02:29
38185,11.0,6970.0,10,10,6964,6959,3.0,9,95.0,10.0,395,9,0.0,6010,2024-06-22 02:03:29
38186,9.0,6972.0,6,8,6965,6959,3.0,8,94.0,9.0,1917,7,0.0,6010,2024-06-22 02:04:29
38187,9.0,6971.0,6,8,6964,6957,3.0,8,94.0,9.0,1769,15,0.0,6010,2024-06-22 02:05:30
38188,9.0,6970.0,6,8,6964,6958,3.0,8,94.0,9.0,1753,5,0.0,6010,2024-06-22 02:06:30
38189,9.0,6971.0,6,8,6965,6958,3.0,8,94.0,9.0,1883,11,0.0,6010,2024-06-22 02:07:30
38190,9.0,6973.0,7,8,6967,6961,3.0,8,94.0,9.0,1500,9,0.0,6010,2024-06-22 02:08:31
38191,9.0,6971.0,6,8,6964,6957,3.0,8,94.0,9.0,1489,15,0.0,5999,2024-06-22 02:09:31
38192,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1742,5,0.0,6008,2024-06-22 02:10:31
38193,9.0,6970.0,6,8,6963,6957,3.0,8,94.0,9.0,1844,5,0.0,6007,2024-06-22 02:11:32
38194,9.0,6972.0,7,8,6965,6958,3.0,9,93.0,9.0,1796,5,0.0,5966,2024-06-22 02:12:32
38195,35.0,6970.0,33,34,6964,6958,7.0,32,97.0,33.0,460,7,0.0,5994,2024-06-22 02:13:33
38196,9.0,6971.0,6,8,6964,6958,3.0,8,94.0,9.0,1943,12,0.0,6008,2024-06-22 02:14:33
38197,9.0,6972.0,6,8,6966,6960,3.0,8,94.0,9.0,1817,8,0.0,6018,2024-06-22 02:15:33
38198,9.0,6956.0,7,8,6950,6943,3.0,8,93.0,9.0,1574,5,0.0,6012,2024-06-22 02:16:34
38199,9.0,6958.0,6,8,6952,6945,3.0,8,94.0,9.0,1824,15,0.0,6011,2024-06-22 02:17:34
38200,10.0,6958.0,9,9,6952,6945,3.0,9,93.0,10.0,722,11,0.0,5970,2024-06-22 02:18:35
38201,9.0,6960.0,6,8,6953,6947,3.0,8,93.0,9.0,1635,14,0.0,5995,2024-06-22 02:19:35
38202,9.0,6957.0,6,8,6950,6944,3.0,8,94.0,9.0,1938,10,0.0,6015,2024-06-22 02:20:36
38203,9.0,6957.0,6,8,6951,6944,3.0,8,94.0,9.0,1840,14,0.0,6009,2024-06-22 02:21:36
38204,9.0,6957.0,6,8,6951,6945,3.0,8,94.0,9.0,1806,15,0.0,6009,2024-06-22 02:22:36
38205,9.0,6957.0,6,8,6950,6944,3.0,8,94.0,9.0,1488,6,0.0,6009,2024-06-22 02:23:36
38206,9.0,6957.0,6,8,6951,6944,3.0,8,94.0,9.0,1944,5,0.0,6009,2024-06-22 02:24:36
38207,9.0,6960.0,8,9,6953,6946,3.0,8,93.0,9.0,1128,7,0.0,5978,2024-06-22 02:25:37
38208,7.0,6958.0,5,7,6951,6944,3.0,5,90.0,6.0,2283,15,0.0,5993,2024-06-22 02:26:37
38209,9.0,6958.0,6,8,6951,6944,3.0,8,93.0,9.0,1906,14,0.0,6018,2024-06-22 02:27:37
38210,9.0,6955.0,6,8,6949,6943,3.0,8,93.0,9.0,1767,6,0.0,6012,2024-06-22 02:28:38
38211,9.0,6955.0,6,8,6949,6943,3.0,8,94.0,9.0,2088,6,0.0,6008,2024-06-22 02:29:38
38212,9.0,6953.0,6,8,6947,6941,3.0,8,93.0,9.0,2089,15,0.0,6010,2024-06-22 02:30:38
38213,9.0,6964.0,6,8,6958,6952,3.0,8,94.0,9.0,2081,13,0.0,6011,2024-06-22 02:31:38
38214,9.0,6964.0,6,8,6958,6952,3.0,8,94.0,9.0,2090,10,0.0,6008,2024-06-22 02:32:37
38215,9.0,6965.0,6,8,6959,6953,3.0,8,94.0,9.0,2058,9,0.0,6010,2024-06-22 02:33:38
38216,9.0,6964.0,6,8,6958,6952,3.0,8,94.0,9.0,2068,6,0.0,6007,2024-06-22 02:34:38
38217,9.0,6964.0,6,8,6958,6952,3.0,8,94.0,9.0,2093,3,0.0,6006,2024-06-22 02:35:38
38218,9.0,6965.0,6,8,6958,6952,3.0,8,94.0,9.0,2039,15,0.0,6010,2024-06-22 02:36:38
38219,9.0,6964.0,6,8,6958,6952,3.0,8,94.0,9.0,2052,10,0.0,6007,2024-06-22 02:37:38
38220,0.0,6965.0,0,0,6959,6953,1.0,3,100.0,3.0,0,4,0.0,6011,2024-06-22 02:38:38
38221,0.0,6964.0,0,0,6958,6953,1.0,2,100.0,3.0,0,5,0.0,6011,2024-06-22 02:39:38
