Unnamed: 0,csvTime,P3_33,P3_18,P3_17,P3_16,status
1570,2024-05-18 01:11:20,0,0,0,0,False
1571,2024-05-18 01:12:20,0,0,0,0,False
1572,2024-05-18 01:13:20,0,0,0,0,False
1573,2024-05-18 01:14:20,0,0,0,0,False
1574,2024-05-18 01:15:20,0,0,0,0,False
1575,2024-05-18 01:16:20,0,0,0,0,False
1576,2024-05-18 01:17:20,0,0,0,0,False
1577,2024-05-18 01:18:20,0,0,0,0,False
1578,2024-05-18 01:19:20,0,0,0,0,False
1579,2024-05-18 01:20:20,0,0,0,0,False
1580,2024-05-18 01:21:20,0,0,0,0,False
1581,2024-05-18 01:22:20,0,0,0,0,False
1582,2024-05-18 01:23:20,0,0,0,0,False
1583,2024-05-18 01:24:20,0,0,0,0,False
1584,2024-05-18 01:25:20,0,0,0,0,False
1585,2024-05-18 01:26:20,0,0,0,0,False
1586,2024-05-18 01:27:20,0,0,0,0,False
1587,2024-05-18 01:28:20,0,0,0,0,False
1588,2024-05-18 01:29:20,0,0,0,0,False
1589,2024-05-18 01:30:20,0,0,0,0,False
1590,2024-05-18 01:31:20,0,0,0,0,False
1591,2024-05-18 01:32:20,0,0,0,0,False
1592,2024-05-18 01:33:20,0,0,0,0,False
1593,2024-05-18 01:34:20,0,0,0,0,False
1594,2024-05-18 01:35:20,0,0,0,0,False
1595,2024-05-18 01:36:20,0,0,0,0,False
1596,2024-05-18 01:37:20,0,0,0,0,False
1597,2024-05-18 01:38:20,0,0,0,0,False
1598,2024-05-18 01:39:20,0,0,0,0,False
1599,2024-05-18 01:40:20,0,0,0,0,False
1600,2024-05-18 01:41:20,0,0,0,0,False
1601,2024-05-18 01:42:20,0,0,0,0,False
1602,2024-05-18 01:43:20,0,0,0,0,False
1603,2024-05-18 01:44:20,0,0,0,0,False
1604,2024-05-18 01:45:20,0,0,0,0,False
1605,2024-05-18 01:46:20,0,0,0,0,False
1606,2024-05-18 01:47:20,0,0,0,0,False
1607,2024-05-18 01:48:20,0,0,0,0,False
1608,2024-05-18 01:49:20,0,0,0,0,False
1609,2024-05-18 01:50:20,0,0,0,0,False
1610,2024-05-18 01:51:20,0,0,0,0,False
1611,2024-05-18 01:52:20,0,0,0,0,False
1612,2024-05-18 01:53:20,0,0,0,0,False
1613,2024-05-18 01:54:20,0,0,0,0,False
1614,2024-05-18 01:55:20,0,0,0,0,False
1615,2024-05-18 01:56:20,0,0,0,0,False
1616,2024-05-18 01:57:20,0,0,0,0,False
1617,2024-05-18 01:58:20,0,0,0,0,False
1618,2024-05-18 01:59:20,0,0,0,0,False
1619,2024-05-18 02:00:20,0,0,0,0,False
1620,2024-05-18 02:01:20,0,0,0,0,False
1621,2024-05-18 02:02:20,0,0,0,0,False
1622,2024-05-18 02:03:20,0,0,0,0,False
1623,2024-05-18 02:04:20,0,0,0,0,False
1624,2024-05-18 02:05:20,0,0,0,0,False
1625,2024-05-18 02:06:20,0,0,0,0,False
1626,2024-05-18 02:07:20,0,0,0,0,False
1627,2024-05-18 02:08:20,0,0,0,0,False
1628,2024-05-18 02:09:20,0,0,0,0,False
1629,2024-05-18 02:10:20,0,0,0,0,False
1630,2024-05-18 02:11:20,0,0,0,0,False
1631,2024-05-18 02:12:20,0,0,0,0,False
1632,2024-05-18 02:13:20,0,0,0,0,False
1633,2024-05-18 02:14:20,0,0,0,0,False
1634,2024-05-18 02:15:20,0,0,0,0,False
1635,2024-05-18 02:16:20,0,0,0,0,False
1636,2024-05-18 02:17:20,0,0,0,0,False
1637,2024-05-18 02:18:20,0,0,0,0,False
1638,2024-05-18 02:19:20,0,0,0,0,False
1639,2024-05-18 02:20:20,0,0,0,0,False
1640,2024-05-18 02:21:20,0,0,0,0,False
1641,2024-05-18 02:22:20,0,0,0,0,False
1642,2024-05-18 02:23:20,0,0,0,0,False
1643,2024-05-18 02:24:20,0,0,0,0,False
1644,2024-05-18 02:25:20,0,0,0,0,False
1645,2024-05-18 02:26:20,0,0,0,0,False
1646,2024-05-18 02:27:20,0,0,0,0,False
1647,2024-05-18 02:28:20,0,0,0,0,False
1648,2024-05-18 02:29:20,0,0,0,0,False
1649,2024-05-18 02:30:20,0,0,0,0,False
1650,2024-05-18 02:31:20,0,0,0,0,False
1651,2024-05-18 02:32:20,0,0,0,0,False
1652,2024-05-18 02:33:20,0,0,0,0,False
1653,2024-05-18 02:34:20,0,0,0,0,False
1654,2024-05-18 02:35:20,0,0,0,0,False
1655,2024-05-18 02:36:20,0,0,0,0,False
1656,2024-05-18 02:37:20,0,0,0,0,False
1657,2024-05-18 02:38:20,0,0,0,0,False
1658,2024-05-18 02:39:20,0,0,0,0,False
1659,2024-05-18 02:40:20,0,0,0,0,False
1660,2024-05-18 02:41:20,0,0,0,0,False
1661,2024-05-18 02:42:20,0,0,0,0,False
1662,2024-05-18 02:43:20,0,0,0,0,False
1663,2024-05-18 02:44:20,0,0,0,0,False
1664,2024-05-18 02:45:20,0,0,0,0,False
1665,2024-05-18 02:46:20,0,0,0,0,False
1666,2024-05-18 02:47:20,0,0,0,0,False
1667,2024-05-18 02:48:20,0,0,0,0,False
1668,2024-05-18 02:49:20,0,0,0,0,False
1669,2024-05-18 02:50:20,0,0,0,0,False
1670,2024-05-18 02:51:20,0,0,0,0,False
1671,2024-05-18 02:52:20,0,0,0,0,False
1672,2024-05-18 02:53:20,0,0,0,0,False
1673,2024-05-18 02:54:20,0,0,0,0,False
1674,2024-05-18 02:55:20,0,0,0,0,False
1675,2024-05-18 02:56:20,0,0,0,0,False
1676,2024-05-18 02:57:20,0,0,0,0,False
1677,2024-05-18 02:58:20,0,0,0,0,False
1678,2024-05-18 02:59:20,0,0,0,0,False
1679,2024-05-18 04:00:20,0,0,0,0,False
1680,2024-05-18 04:01:20,0,0,0,0,False
1681,2024-05-18 04:02:20,0,0,0,0,False
1682,2024-05-18 04:03:20,0,0,0,0,False
1683,2024-05-18 04:04:20,0,0,0,0,False
1684,2024-05-18 04:05:20,0,0,0,0,False
1685,2024-05-18 04:06:20,0,0,0,0,False
1686,2024-05-18 04:07:20,0,0,0,0,False
1687,2024-05-18 04:08:20,0,0,0,0,False
1688,2024-05-18 04:09:20,0,0,0,0,False
1689,2024-05-18 04:10:20,0,0,0,0,False
1690,2024-05-18 04:11:20,0,0,0,0,False
1691,2024-05-18 04:12:20,0,0,0,0,False
1692,2024-05-18 04:13:20,0,0,0,0,False
1693,2024-05-18 04:14:20,0,0,0,0,False
1694,2024-05-18 04:15:20,0,0,0,0,False
1695,2024-05-18 04:16:20,0,0,0,0,False
1696,2024-05-18 04:17:20,0,0,0,0,False
1697,2024-05-18 04:18:20,0,0,0,0,False
1698,2024-05-18 04:19:20,0,0,0,0,False
1699,2024-05-18 04:20:20,0,0,0,0,False
1700,2024-05-18 04:21:20,0,0,0,0,False
1701,2024-05-18 04:22:20,0,0,0,0,False
1702,2024-05-18 04:23:20,0,0,0,0,False
1703,2024-05-18 04:24:20,0,0,0,0,False
1704,2024-05-18 04:25:20,0,0,0,0,False
1705,2024-05-18 04:26:20,0,0,0,0,False
1706,2024-05-18 04:27:20,0,0,0,0,False
1707,2024-05-18 04:28:20,0,0,0,0,False
1708,2024-05-18 04:29:20,0,0,0,0,False
1709,2024-05-18 04:30:20,0,0,0,0,False
1710,2024-05-18 04:31:20,0,0,0,0,False
1711,2024-05-18 04:32:20,0,0,0,0,False
1712,2024-05-18 04:33:20,0,0,0,0,False
1713,2024-05-18 04:34:20,0,0,0,0,False
1714,2024-05-18 04:35:20,0,0,0,0,False
1715,2024-05-18 04:36:20,0,0,0,0,False
1716,2024-05-18 04:37:20,0,0,0,0,False
1717,2024-05-18 04:38:20,0,0,0,0,False
1718,2024-05-18 04:39:20,0,0,0,0,False
1719,2024-05-18 04:40:20,0,0,0,0,False
1720,2024-05-18 04:41:20,0,0,0,0,False
1721,2024-05-18 04:42:20,0,0,0,0,False
1722,2024-05-18 04:43:20,0,0,0,0,False
1723,2024-05-18 04:44:20,0,0,0,0,False
1724,2024-05-18 04:45:20,0,0,0,0,False
1725,2024-05-18 04:46:20,0,0,0,0,False
1726,2024-05-18 04:47:20,0,0,0,0,False
1727,2024-05-18 04:48:20,0,0,0,0,False
1728,2024-05-18 04:49:20,0,0,0,0,False
1729,2024-05-18 04:50:20,0,0,0,0,False
1730,2024-05-18 04:51:20,0,0,0,0,False
1731,2024-05-18 04:52:20,0,0,0,0,False
1732,2024-05-18 04:53:20,0,0,0,0,False
1733,2024-05-18 04:54:20,0,0,0,0,False
1734,2024-05-18 04:55:20,0,0,0,0,False
1735,2024-05-18 04:56:20,0,0,0,0,False
1736,2024-05-18 04:57:20,0,0,0,0,False
1737,2024-05-18 04:58:20,0,0,0,0,False
1738,2024-05-18 04:59:20,0,0,0,0,False
1739,2024-05-18 05:00:20,0,0,0,0,False
1740,2024-05-18 05:01:20,0,0,0,0,False
1741,2024-05-18 05:02:20,0,0,0,0,False
1742,2024-05-18 05:03:20,0,0,0,0,False
1743,2024-05-18 05:04:20,0,0,0,0,False
1744,2024-05-18 05:05:20,0,0,0,0,False
1745,2024-05-18 05:06:20,0,0,0,0,False
1746,2024-05-18 05:07:20,0,0,0,0,False
1747,2024-05-18 05:08:20,0,0,0,0,False
1748,2024-05-18 05:09:20,0,0,0,0,False
1749,2024-05-18 05:10:20,0,0,0,0,False
1750,2024-05-18 05:11:20,0,0,0,0,False
1751,2024-05-18 05:12:20,0,0,0,0,False
1752,2024-05-18 05:13:20,0,0,0,0,False
1753,2024-05-18 05:14:20,0,0,0,0,False
1754,2024-05-18 05:15:20,0,0,0,0,False
1755,2024-05-18 05:16:20,0,0,0,0,False
1756,2024-05-18 05:17:20,0,0,0,0,False
1757,2024-05-18 05:18:20,0,0,0,0,False
1758,2024-05-18 05:19:20,0,0,0,0,False
1759,2024-05-18 05:20:20,0,0,0,0,False
1760,2024-05-18 05:21:20,0,0,0,0,False
1761,2024-05-18 05:22:20,0,0,0,0,False
1762,2024-05-18 05:23:20,0,0,0,0,False
1763,2024-05-18 05:24:20,0,0,0,0,False
1764,2024-05-18 05:25:20,0,0,0,0,False
1765,2024-05-18 05:26:20,0,0,0,0,False
1766,2024-05-18 05:27:20,0,0,0,0,False
1767,2024-05-18 05:28:20,0,0,0,0,False
1768,2024-05-18 05:29:20,0,0,0,0,False
1769,2024-05-18 05:30:20,0,0,0,0,False
1770,2024-05-18 05:31:20,0,0,0,0,False
1771,2024-05-18 05:32:20,0,0,0,0,False
1772,2024-05-18 05:33:20,0,0,0,0,False
1773,2024-05-18 05:34:20,0,0,0,0,False
1774,2024-05-18 05:35:20,0,0,0,0,False
1775,2024-05-18 05:36:20,0,0,0,0,False
1776,2024-05-18 05:37:20,0,0,0,0,False
1777,2024-05-18 05:38:20,0,0,0,0,False
1778,2024-05-18 05:39:20,0,0,0,0,False
1779,2024-05-18 05:40:20,0,0,0,0,False
1780,2024-05-18 05:41:20,0,0,0,0,False
1781,2024-05-18 05:42:20,0,0,0,0,False
1782,2024-05-18 05:43:20,0,0,0,0,False
1783,2024-05-18 05:44:20,0,0,0,0,False
1784,2024-05-18 05:45:20,0,0,0,0,False
1785,2024-05-18 05:46:20,0,0,0,0,False
1786,2024-05-18 05:47:20,0,0,0,0,False
1787,2024-05-18 05:48:20,0,0,0,0,False
1788,2024-05-18 05:49:20,0,0,0,0,False
1789,2024-05-18 05:50:20,0,0,0,0,False
1790,2024-05-18 05:51:20,0,0,0,0,False
1791,2024-05-18 05:52:20,0,0,0,0,False
1792,2024-05-18 05:53:20,0,0,0,0,False
1793,2024-05-18 05:54:20,0,0,0,0,False
1794,2024-05-18 05:55:20,0,0,0,0,False
1795,2024-05-18 05:56:20,0,0,0,0,False
1796,2024-05-18 05:57:20,0,0,0,0,False
1797,2024-05-18 05:58:20,0,0,0,0,False
1798,2024-05-18 05:59:20,0,0,0,0,False
1799,2024-05-18 06:00:20,0,0,0,0,False
1800,2024-05-18 06:01:20,0,0,0,0,False
1801,2024-05-18 06:02:20,0,0,0,0,False
1802,2024-05-18 06:03:20,0,0,0,0,False
1803,2024-05-18 06:04:20,0,0,0,0,False
1804,2024-05-18 06:05:20,0,0,0,0,False
1805,2024-05-18 06:06:20,0,0,0,0,False
1806,2024-05-18 06:07:20,0,0,0,0,False
1807,2024-05-18 06:08:20,0,0,0,0,False
1808,2024-05-18 06:09:20,0,0,0,0,False
1809,2024-05-18 06:10:20,0,0,0,0,False
1810,2024-05-18 06:11:20,0,0,0,0,False
1811,2024-05-18 06:12:20,0,0,0,0,False
1812,2024-05-18 06:13:20,0,0,0,0,False
1813,2024-05-18 06:14:20,0,0,0,0,False
1814,2024-05-18 06:15:20,0,0,0,0,False
1815,2024-05-18 06:16:20,0,0,0,0,False
1816,2024-05-18 06:17:20,0,0,0,0,False
1817,2024-05-18 06:18:20,0,0,0,0,False
1818,2024-05-18 06:19:20,0,0,0,0,False
1819,2024-05-18 06:20:20,0,0,0,0,False
1820,2024-05-18 06:21:20,0,0,0,0,False
1821,2024-05-18 06:22:20,0,0,0,0,False
1822,2024-05-18 06:23:20,0,0,0,0,False
1823,2024-05-18 06:24:20,0,0,0,0,False
1824,2024-05-18 06:25:20,0,0,0,0,False
1825,2024-05-18 06:26:20,0,0,0,0,False
1826,2024-05-18 06:27:20,0,0,0,0,False
1827,2024-05-18 06:28:20,0,0,0,0,False
1828,2024-05-18 06:29:20,0,0,0,0,False
1829,2024-05-18 06:30:20,0,0,0,0,False
1830,2024-05-18 06:31:20,0,0,0,0,False
1831,2024-05-18 06:32:20,0,0,0,0,False
1832,2024-05-18 06:33:20,0,0,0,0,False
1833,2024-05-18 06:34:20,0,0,0,0,False
1834,2024-05-18 06:35:20,0,0,0,0,False
1835,2024-05-18 06:36:20,0,0,0,0,False
1836,2024-05-18 06:37:20,0,0,0,0,False
1837,2024-05-18 06:38:20,0,0,0,0,False
1838,2024-05-18 06:39:20,0,0,0,0,False
1839,2024-05-18 06:40:20,0,0,0,0,False
1840,2024-05-18 06:41:20,0,0,0,0,False
1841,2024-05-18 06:42:20,547,81,0,0,ON_DP
1842,2024-05-18 06:43:20,599,80,0,0,False
1843,2024-05-18 06:44:20,594,79,0,0,False
1844,2024-05-18 06:45:20,578,84,0,0,False
1845,2024-05-18 06:46:20,577,79,-21,0,False
1846,2024-05-18 06:47:20,688,225,-48,-47,False
1847,2024-05-18 06:48:20,611,126,-35,-27,False
1848,2024-05-18 06:49:20,600,104,-29,-27,False
1849,2024-05-18 06:50:20,690,216,-48,-46,False
1850,2024-05-18 06:51:20,673,192,-41,-48,False
1851,2024-05-18 06:52:20,570,85,-19,-11,False
1852,2024-05-18 06:53:20,611,126,-34,-30,False
1853,2024-05-18 06:54:20,571,80,-20,3,False
1854,2024-05-18 06:55:20,603,131,-37,-31,False
1855,2024-05-18 06:56:20,597,103,-28,-31,False
1856,2024-05-18 06:57:20,599,110,-26,-33,False
1857,2024-05-18 06:58:20,602,109,-27,-25,False
1858,2024-05-18 06:59:20,624,145,-31,-37,False
1859,2024-05-18 08:00:20,559,79,-1,18,False
1860,2024-05-18 08:01:20,584,107,-15,-34,False
1861,2024-05-18 08:02:20,561,79,2,18,False
1862,2024-05-18 08:03:20,577,79,10,-7,False
1863,2024-05-18 08:04:20,568,87,13,7,False
1864,2024-05-18 08:05:20,581,88,14,16,False
1865,2024-05-18 08:06:20,587,104,-24,-28,False
1866,2024-05-18 08:07:20,577,94,-15,-22,False
1867,2024-05-18 08:08:20,577,85,-7,-10,False
1868,2024-05-18 08:09:20,586,107,-24,-36,False
1869,2024-05-18 08:10:20,568,79,-8,14,False
1870,2024-05-18 08:11:20,575,87,-14,-14,False
1871,2024-05-18 08:12:20,574,82,14,2,False
1872,2024-05-18 08:13:20,582,99,-21,-31,False
1873,2024-05-18 08:14:20,565,80,-11,-3,False
1874,2024-05-18 08:15:20,592,112,-27,-32,False
1875,2024-05-18 08:16:20,565,83,-3,-8,False
1876,2024-05-18 08:17:20,566,79,12,3,False
1877,2024-05-18 08:18:20,564,85,-10,-4,False
1878,2024-05-18 08:19:20,571,88,-23,-16,False
1879,2024-05-18 08:20:20,524,82,-10,0,False
1880,2024-05-18 08:21:20,504,84,-21,-8,False
1881,2024-05-18 08:22:20,566,109,-20,-25,False
1882,2024-05-18 08:23:20,516,86,-26,-19,False
1883,2024-05-18 08:24:20,505,80,-8,-2,False
1884,2024-05-18 08:25:20,573,93,-18,-29,False
1885,2024-05-18 08:26:20,587,106,-31,-26,False
1886,2024-05-18 08:27:20,572,98,-28,-26,False
1887,2024-05-18 08:28:20,588,104,-28,-22,False
1888,2024-05-18 08:29:20,570,92,-10,-22,False
1889,2024-05-18 08:30:20,535,79,-1,15,False
1890,2024-05-18 08:31:20,544,91,-23,-25,False
1891,2024-05-18 08:32:20,539,79,17,14,False
1892,2024-05-18 08:33:20,558,84,0,0,False
1893,2024-05-18 08:34:20,568,84,7,25,False
1894,2024-05-18 08:35:20,556,80,-17,-12,False
1895,2024-05-18 08:36:20,566,96,-22,-28,False
1896,2024-05-18 08:37:20,560,79,19,17,False
1897,2024-05-18 08:38:20,574,100,-20,-25,False
1898,2024-05-18 08:39:20,589,110,-26,-24,False
1899,2024-05-18 08:40:20,560,83,6,7,False
1900,2024-05-18 08:41:20,570,84,-24,-18,False
1901,2024-05-18 08:42:20,572,92,-22,-10,False
1902,2024-05-18 08:43:20,568,83,19,15,False
1903,2024-05-18 08:44:20,563,81,10,4,False
1904,2024-05-18 08:45:20,602,118,-28,-37,False
1905,2024-05-18 08:46:20,584,94,-22,-30,False
1906,2024-05-18 08:47:20,563,84,-14,-21,False
1907,2024-05-18 08:48:20,513,84,-12,-12,False
1908,2024-05-18 08:49:20,536,79,-7,6,False
1909,2024-05-18 08:50:20,568,79,-4,16,False
1910,2024-05-18 08:51:20,570,81,-7,-6,False
1911,2024-05-18 08:52:20,572,81,6,21,False
1912,2024-05-18 08:53:20,541,87,21,22,False
1913,2024-05-18 08:54:20,566,83,16,9,False
1914,2024-05-18 08:55:20,572,80,-17,-9,False
1915,2024-05-18 08:56:20,581,98,-26,-25,False
1916,2024-05-18 08:57:20,569,79,-15,-9,False
1917,2024-05-18 08:58:20,579,88,-26,-22,False
1918,2024-05-18 08:59:20,571,83,-9,-13,False
1919,2024-05-18 09:00:20,586,103,-17,-27,False
1920,2024-05-18 09:01:20,579,90,-23,-19,False
1921,2024-05-18 09:02:20,577,84,-10,-15,False
1922,2024-05-18 09:03:20,584,93,-17,-22,False
1923,2024-05-18 09:04:20,572,87,-23,-18,False
1924,2024-05-18 09:05:20,594,79,0,0,False
1925,2024-05-18 09:06:20,0,0,0,0,OFF_DP
1926,2024-05-18 09:07:20,0,0,0,0,False
1927,2024-05-18 09:08:20,0,0,0,0,False
1928,2024-05-18 09:09:20,0,0,0,0,False
1929,2024-05-18 09:10:20,0,0,0,0,False
1930,2024-05-18 09:11:20,0,0,0,0,False
1931,2024-05-18 09:12:20,0,0,0,0,False
1932,2024-05-18 09:13:20,0,0,0,0,False
1933,2024-05-18 09:14:20,0,0,0,0,False
1934,2024-05-18 09:15:20,0,0,0,0,False
1935,2024-05-18 09:16:20,0,0,0,0,False
1936,2024-05-18 09:17:20,0,0,0,0,False
1937,2024-05-18 09:18:20,0,0,0,0,False
1938,2024-05-18 09:19:20,0,0,0,0,False
1939,2024-05-18 09:20:20,0,0,0,0,False
1940,2024-05-18 09:21:20,0,0,0,0,False
1941,2024-05-18 09:22:20,0,0,0,0,False
1942,2024-05-18 09:23:20,0,0,0,0,False
1943,2024-05-18 09:24:20,0,0,0,0,False
1944,2024-05-18 09:25:20,0,0,0,0,False
1945,2024-05-18 09:26:20,0,0,0,0,False
1946,2024-05-18 09:27:20,0,0,0,0,False
1947,2024-05-18 09:28:20,0,0,0,0,False
1948,2024-05-18 09:29:20,0,0,0,0,False
1949,2024-05-18 09:30:20,0,0,0,0,False
1950,2024-05-18 09:31:20,0,0,0,0,False
1951,2024-05-18 09:32:20,0,0,0,0,False
1952,2024-05-18 09:33:20,0,0,0,0,False
1953,2024-05-18 09:34:20,0,0,0,0,False
1954,2024-05-18 09:35:20,0,0,0,0,False
1955,2024-05-18 09:36:20,0,0,0,0,False
1956,2024-05-18 09:37:20,0,0,0,0,False
1957,2024-05-18 09:38:20,0,0,0,0,False
1958,2024-05-18 09:39:20,0,0,0,0,False
1959,2024-05-18 09:40:20,0,0,0,0,False
1960,2024-05-18 09:41:20,0,0,0,0,False
1961,2024-05-18 09:42:20,0,0,0,0,False
1962,2024-05-18 09:43:20,0,0,0,0,False
1963,2024-05-18 09:44:20,0,0,0,0,False
1964,2024-05-18 09:45:20,0,0,0,0,False
1965,2024-05-18 09:46:20,0,0,0,0,False
1966,2024-05-18 09:47:20,0,0,0,0,False
1967,2024-05-18 09:48:20,0,0,0,0,False
1968,2024-05-18 09:49:20,0,0,0,0,False
1969,2024-05-18 09:50:20,0,0,0,0,False
1970,2024-05-18 09:51:20,0,0,0,0,False
1971,2024-05-18 09:52:20,0,0,0,0,False
1972,2024-05-18 09:53:20,0,0,0,0,False
1973,2024-05-18 09:54:20,0,0,0,0,False
1974,2024-05-18 09:55:20,0,0,0,0,False
1975,2024-05-18 09:56:20,0,0,0,0,False
1976,2024-05-18 09:57:20,0,0,0,0,False
1977,2024-05-18 09:58:20,0,0,0,0,False
1978,2024-05-18 09:59:20,0,0,0,0,False
1979,2024-05-18 11:00:20,0,0,0,0,False
1980,2024-05-18 11:01:20,0,0,0,0,False
1981,2024-05-18 11:02:20,0,0,0,0,False
1982,2024-05-18 11:03:20,0,0,0,0,False
1983,2024-05-18 11:04:20,0,0,0,0,False
1984,2024-05-18 11:05:20,0,0,0,0,False
1985,2024-05-18 11:06:20,0,0,0,0,False
1986,2024-05-18 11:07:20,0,0,0,0,False
1987,2024-05-18 11:08:20,0,0,0,0,False
1988,2024-05-18 11:09:20,0,0,0,0,False
1989,2024-05-18 11:10:20,0,0,0,0,False
1990,2024-05-18 11:11:20,0,0,0,0,False
1991,2024-05-18 11:12:20,0,0,0,0,False
1992,2024-05-18 11:13:20,0,0,0,0,False
1993,2024-05-18 11:14:20,0,0,0,0,False
1994,2024-05-18 11:15:20,0,0,0,0,False
1995,2024-05-18 11:16:20,0,0,0,0,False
1996,2024-05-18 11:17:20,0,0,0,0,False
1997,2024-05-18 11:18:20,0,0,0,0,False
1998,2024-05-18 11:19:20,0,0,0,0,False
1999,2024-05-18 11:20:20,0,0,0,0,False
2000,2024-05-18 11:21:20,0,0,0,0,False
2001,2024-05-18 11:22:20,0,0,0,0,False
2002,2024-05-18 11:23:20,0,0,0,0,False
2003,2024-05-18 11:24:20,0,0,0,0,False
2004,2024-05-18 11:25:20,0,0,0,0,False
2005,2024-05-18 11:26:20,0,0,0,0,False
2006,2024-05-18 11:27:20,0,0,0,0,False
2007,2024-05-18 11:28:20,0,0,0,0,False
2008,2024-05-18 11:29:20,0,0,0,0,False
2009,2024-05-18 11:30:20,0,0,0,0,False
2010,2024-05-18 11:31:20,0,0,0,0,False
2011,2024-05-18 11:32:20,0,0,0,0,False
2012,2024-05-18 11:33:20,0,0,0,0,False
2013,2024-05-18 11:34:20,0,0,0,0,False
2014,2024-05-18 11:35:20,0,0,0,0,False
2015,2024-05-18 11:36:20,0,0,0,0,False
2016,2024-05-18 11:37:20,0,0,0,0,False
2017,2024-05-18 11:38:20,0,0,0,0,False
2018,2024-05-18 11:39:20,0,0,0,0,False
2019,2024-05-18 11:40:20,0,0,0,0,False
2020,2024-05-18 11:41:20,0,0,0,0,False
2021,2024-05-18 11:42:20,0,0,0,0,False
2022,2024-05-18 11:43:20,0,0,0,0,False
2023,2024-05-18 11:44:20,0,0,0,0,False
2024,2024-05-18 11:45:20,0,0,0,0,False
2025,2024-05-18 11:46:19,0,0,0,0,False
2026,2024-05-18 11:47:20,0,0,0,0,False
2027,2024-05-18 11:48:20,0,0,0,0,False
2028,2024-05-18 11:49:20,0,0,0,0,False
2029,2024-05-18 11:50:20,0,0,0,0,False
2030,2024-05-18 11:51:20,0,0,0,0,False
2031,2024-05-18 11:52:20,0,0,0,0,False
2032,2024-05-18 11:53:20,0,0,0,0,False
2033,2024-05-18 11:54:20,0,0,0,0,False
2034,2024-05-18 11:55:20,0,0,0,0,False
2035,2024-05-18 11:56:20,0,0,0,0,False
2036,2024-05-18 11:57:20,0,0,0,0,False
2037,2024-05-18 11:58:20,0,0,0,0,False
2038,2024-05-18 11:59:20,0,0,0,0,False
2039,2024-05-18 14:00:20,0,0,0,0,False
2040,2024-05-18 14:01:20,0,0,0,0,False
2041,2024-05-18 14:02:20,0,0,0,0,False
2042,2024-05-18 14:03:20,0,0,0,0,False
2043,2024-05-18 14:04:20,0,0,0,0,False
2044,2024-05-18 14:05:20,0,0,0,0,False
2045,2024-05-18 14:06:20,0,0,0,0,False
2046,2024-05-18 14:07:20,0,0,0,0,False
2047,2024-05-18 14:08:20,0,0,0,0,False
2048,2024-05-18 14:09:20,0,0,0,0,False
2049,2024-05-18 14:10:20,0,0,0,0,False
2050,2024-05-18 14:11:20,0,0,0,0,False
2051,2024-05-18 14:12:20,0,0,0,0,False
2052,2024-05-18 14:13:20,0,0,0,0,False
2053,2024-05-18 14:14:20,0,0,0,0,False
2054,2024-05-18 14:15:20,0,0,0,0,False
2055,2024-05-18 14:16:20,0,0,0,0,False
2056,2024-05-18 14:17:20,0,0,0,0,False
2057,2024-05-18 14:18:20,0,0,0,0,False
2058,2024-05-18 14:19:20,0,0,0,0,False
2059,2024-05-18 14:20:20,0,0,0,0,False
2060,2024-05-18 14:21:20,0,0,0,0,False
2061,2024-05-18 14:22:20,0,0,0,0,False
2062,2024-05-18 14:23:20,0,0,0,0,False
2063,2024-05-18 14:24:20,0,0,0,0,False
2064,2024-05-18 14:25:20,0,0,0,0,False
2065,2024-05-18 14:26:20,0,0,0,0,False
2066,2024-05-18 14:27:20,0,0,0,0,False
2067,2024-05-18 14:28:20,0,0,0,0,False
2068,2024-05-18 14:29:20,0,0,0,0,False
2069,2024-05-18 14:30:20,0,0,0,0,False
2070,2024-05-18 14:31:20,0,0,0,0,False
2071,2024-05-18 14:32:20,0,0,0,0,False
2072,2024-05-18 14:33:20,0,0,0,0,False
2073,2024-05-18 14:34:20,0,0,0,0,False
2074,2024-05-18 14:35:20,0,0,0,0,False
2075,2024-05-18 14:36:20,0,0,0,0,False
2076,2024-05-18 14:37:20,0,0,0,0,False
2077,2024-05-18 14:38:20,0,0,0,0,False
2078,2024-05-18 14:39:20,0,0,0,0,False
2079,2024-05-18 14:40:20,0,0,0,0,False
2080,2024-05-18 14:41:20,0,0,0,0,False
2081,2024-05-18 14:42:20,0,0,0,0,False
2082,2024-05-18 14:43:20,0,0,0,0,False
2083,2024-05-18 14:44:20,0,0,0,0,False
2084,2024-05-18 14:45:20,0,0,0,0,False
2085,2024-05-18 14:46:20,0,0,0,0,False
2086,2024-05-18 14:47:20,0,0,0,0,False
2087,2024-05-18 14:48:20,0,0,0,0,False
2088,2024-05-18 14:49:20,0,0,0,0,False
2089,2024-05-18 14:50:20,0,0,0,0,False
2090,2024-05-18 14:51:20,0,0,0,0,False
2091,2024-05-18 14:52:20,0,0,0,0,False
2092,2024-05-18 14:53:20,0,0,0,0,False
2093,2024-05-18 14:54:20,0,0,0,0,False
2094,2024-05-18 14:55:19,0,0,0,0,False
2095,2024-05-18 14:56:20,0,0,0,0,False
2096,2024-05-18 14:57:20,0,0,0,0,False
2097,2024-05-18 14:58:20,0,0,0,0,False
2098,2024-05-18 14:59:20,0,0,0,0,False
2099,2024-05-18 15:00:20,0,0,0,0,False
2100,2024-05-18 15:01:20,0,0,0,0,False
2101,2024-05-18 15:02:20,0,0,0,0,False
