Unnamed: 0,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,status
9296,30.2141,695.759,33.1438,695.797,0.0,0.0,2024-05-25 18:33:49,False
9297,30.2141,695.831,33.1438,695.889,0.0,0.0,2024-05-25 18:34:49,False
9298,30.2141,695.768,33.1438,695.968,0.0,0.0,2024-05-25 18:35:49,False
9299,30.2141,695.767,33.1438,695.863,0.0,0.0,2024-05-25 18:36:49,False
9300,30.2141,695.618,33.1438,695.89,0.0,0.0,2024-05-25 18:37:49,False
9301,30.2141,695.769,33.1438,695.861,0.0,0.0,2024-05-25 18:38:49,False
9302,30.2141,695.643,33.1438,695.856,0.0,0.0,2024-05-25 18:39:49,False
9303,30.2141,695.688,33.1438,695.862,0.0,0.0,2024-05-25 18:40:49,False
9304,30.2141,695.639,33.1438,695.774,0.0,0.0,2024-05-25 18:41:49,False
9305,30.2141,695.695,33.1438,695.773,0.0,0.0,2024-05-25 18:42:49,False
9306,30.2141,695.787,33.1438,695.892,0.0,0.0,2024-05-25 18:43:49,False
9307,30.2141,695.793,33.1438,695.76,0.0,0.0,2024-05-25 18:44:49,False
9308,30.2141,695.724,33.1438,695.83,0.0,0.0,2024-05-25 18:45:49,False
9309,30.2141,695.789,33.1438,695.818,0.0,0.0,2024-05-25 18:46:49,False
9310,30.2141,695.722,33.1438,695.835,0.0,0.0,2024-05-25 18:47:49,False
9311,30.2141,695.787,33.1438,695.884,0.0,0.0,2024-05-25 18:48:49,False
9312,30.2141,695.782,33.1438,695.872,0.0,0.0,2024-05-25 18:49:49,False
9313,30.2141,695.673,33.1438,695.816,0.0,0.0,2024-05-25 18:50:49,False
9314,30.2141,695.726,33.1438,695.791,0.0,0.0,2024-05-25 18:51:49,False
9315,30.2141,695.702,33.1438,695.799,0.0,0.0,2024-05-25 18:52:49,False
9316,30.2141,695.7,33.1438,695.711,0.0,0.0,2024-05-25 18:53:49,False
9317,30.2141,695.797,33.1438,695.833,0.0,0.0,2024-05-25 18:54:49,False
9318,30.2141,695.847,33.1214,695.855,0.0,0.0,2024-05-25 18:55:49,False
9319,30.2141,695.634,33.1214,695.796,0.0,0.0,2024-05-25 18:56:49,False
9320,30.2141,695.74,33.1214,695.746,0.0,0.0,2024-05-25 18:57:49,False
9321,30.2141,695.689,33.1214,695.79,0.0,0.0,2024-05-25 18:58:49,False
9322,30.2141,695.787,33.1214,695.822,0.0,0.0,2024-05-25 19:00:49,False
9323,30.2141,695.7,33.1214,695.803,0.0,0.0,2024-05-25 19:01:49,False
9324,30.2141,695.628,33.1214,695.872,0.0,0.0,2024-05-25 19:02:49,False
9325,30.2141,695.562,33.1214,695.734,0.0,0.0,2024-05-25 19:03:49,False
9326,30.2141,695.275,33.1214,694.879,0.0,56.5537,2024-05-25 19:04:49,False
9327,30.2141,695.337,33.1214,694.43,0.0,62.7024,2024-05-25 19:05:49,False
9328,30.2141,695.345,33.1214,694.909,0.0,56.3991,2024-05-25 19:06:49,False
9329,30.2141,695.362,33.1214,694.876,0.0,56.3698,2024-05-25 19:07:49,False
9330,30.2141,695.413,33.1214,694.817,0.0,56.4254,2024-05-25 19:08:49,False
9331,30.2141,695.33,33.1214,694.733,0.0,56.3007,2024-05-25 19:09:49,False
9332,30.2141,695.262,33.1214,694.922,0.0,56.3617,2024-05-25 19:10:49,False
9333,30.2141,695.398,33.1214,694.862,0.0,56.3197,2024-05-25 19:11:49,False
9334,30.2141,695.442,33.1214,694.529,0.0,59.6647,2024-05-25 19:12:49,False
9335,30.2141,695.412,33.1214,694.868,0.0,56.2151,2024-05-25 19:13:49,False
9336,30.2141,695.314,33.1214,694.719,0.0,56.2614,2024-05-25 19:14:49,False
9337,30.2141,695.392,33.1214,694.758,0.0,60.0955,2024-05-25 19:15:49,False
9338,30.2141,695.745,33.1214,695.708,0.0,0.0,2024-05-25 19:16:49,False
9339,30.2141,694.814,33.1214,695.472,55.6064,0.0,2024-05-25 19:17:49,False
9340,29.6326,695.702,31.9809,695.689,0.0,0.0,2024-05-25 19:18:49,False
9341,29.6326,695.741,31.9809,695.813,0.0,0.0,2024-05-25 19:19:49,False
9342,29.6326,695.828,31.9809,695.783,0.0,0.0,2024-05-25 19:20:49,False
9343,29.6326,695.678,31.9809,695.725,0.0,0.0,2024-05-25 19:21:49,False
9344,29.6326,694.547,31.9809,694.57,55.5364,56.1345,2024-05-25 19:22:49,False
9345,20.8436,693.803,23.0129,694.012,69.9037,69.1552,2024-05-25 19:23:49,征服者起吊
9346,14.4922,694.485,16.5049,694.545,55.3145,56.1752,2024-05-25 19:24:49,False
9347,14.4922,694.527,16.5049,694.449,55.3216,56.1368,2024-05-25 19:25:49,False
9348,14.4922,695.565,16.5049,695.083,0.0,56.1024,2024-05-25 19:26:49,False
9349,14.4922,695.359,16.5049,694.748,0.0,56.0173,2024-05-25 19:27:49,False
9350,14.4922,695.307,16.5049,694.79,0.0,56.3397,2024-05-25 19:28:49,False
9351,14.4922,694.497,16.5049,694.56,55.3599,56.2103,2024-05-25 19:29:49,False
9352,14.4922,694.299,16.5049,694.341,55.2342,56.2076,2024-05-25 19:30:49,False
9353,14.4922,694.346,16.5049,694.578,55.2784,56.1505,2024-05-25 19:31:49,False
9354,10.8021,693.591,12.8149,693.598,78.7725,77.6002,2024-05-25 19:32:49,False
9355,-9.81751,693.149,-7.73766,693.371,86.2964,85.3858,2024-05-25 19:33:49,False
9356,-33.9259,693.679,-31.8237,693.649,71.3858,73.055,2024-05-25 19:34:49,False
9357,-34.731,694.508,-32.8301,693.847,55.3531,66.1743,2024-05-25 19:35:49,False
9358,-25.6736,692.999,-23.8398,693.144,94.3328,93.3243,2024-05-25 19:36:49,False
9359,0.693584,693.015,2.66162,693.062,95.795,94.5178,2024-05-25 19:37:49,征服者入水
9360,29.0735,694.468,8.02898,694.477,55.3038,56.208,2024-05-25 19:38:49,缆绳解除
9361,-10.9357,693.264,-8.92295,693.306,85.8223,84.9967,2024-05-25 19:39:49,A架摆回
9362,-35.4467,693.417,-33.6576,693.399,81.882,81.1739,2024-05-25 19:40:49,False
9363,-46.159,695.36,-43.699,694.693,0.0,56.4036,2024-05-25 19:41:49,False
9364,-46.1814,695.482,-43.699,695.637,0.0,0.0,2024-05-25 19:42:49,False
9365,-46.1814,695.456,-43.699,695.627,0.0,0.0,2024-05-25 19:43:49,False
9366,-46.1814,695.681,-43.699,695.745,0.0,0.0,2024-05-25 19:44:49,False
9367,-46.1814,695.514,-43.699,695.647,0.0,0.0,2024-05-25 19:45:49,False
9368,-46.2038,695.681,-43.699,695.739,0.0,0.0,2024-05-25 19:46:49,False
9369,-46.2038,695.652,-43.6766,695.841,0.0,0.0,2024-05-25 19:47:49,False
9370,-46.2038,695.547,-43.6766,695.841,0.0,0.0,2024-05-25 19:48:49,False
9371,-46.2038,695.611,-43.6766,695.672,0.0,0.0,2024-05-25 19:49:49,False
9372,-46.2038,695.712,-43.6766,695.609,0.0,0.0,2024-05-25 19:50:49,False
9373,-46.2261,695.644,-43.6766,695.629,0.0,0.0,2024-05-25 19:51:49,False
9374,-46.2261,695.619,-43.6766,695.634,0.0,0.0,2024-05-25 19:52:49,False
9375,-46.2261,695.666,-43.6766,695.738,0.0,0.0,2024-05-25 19:53:49,False
9376,-46.2261,695.601,-43.6766,695.701,0.0,0.0,2024-05-25 19:54:49,False
9377,-46.2261,695.712,-43.6766,695.823,0.0,0.0,2024-05-25 19:55:49,False
9378,-46.2485,695.606,-43.6766,695.89,0.0,0.0,2024-05-25 19:56:49,False
9379,-46.2485,695.669,-43.6766,695.723,0.0,0.0,2024-05-25 19:57:49,False
9380,-46.2485,695.603,-43.6766,695.699,0.0,0.0,2024-05-25 19:58:49,False
9381,error,error,error,error,-1.0,-1.0,2024-05-25 23:00:49,关机
9382,error,error,error,error,-1.0,-1.0,2024-05-25 23:01:49,False
9383,error,error,error,error,-1.0,-1.0,2024-05-25 23:02:49,False
9384,error,error,error,error,-1.0,-1.0,2024-05-25 23:03:49,False
9385,error,error,error,error,-1.0,-1.0,2024-05-25 23:04:49,False
9386,error,error,error,error,-1.0,-1.0,2024-05-25 23:05:49,False
9387,error,error,error,error,-1.0,-1.0,2024-05-25 23:06:49,False
9388,error,error,error,error,-1.0,-1.0,2024-05-25 23:07:49,False
9389,error,error,error,error,-1.0,-1.0,2024-05-25 23:08:49,False
9390,error,error,error,error,-1.0,-1.0,2024-05-25 23:09:49,False
9391,error,error,error,error,-1.0,-1.0,2024-05-25 23:10:49,False
9392,error,error,error,error,-1.0,-1.0,2024-05-25 23:11:49,False
9393,error,error,error,error,-1.0,-1.0,2024-05-25 23:12:49,False
9394,error,error,error,error,-1.0,-1.0,2024-05-25 23:13:49,False
9395,error,error,error,error,-1.0,-1.0,2024-05-25 23:14:49,False
9396,error,error,error,error,-1.0,-1.0,2024-05-25 23:15:49,False
9397,error,error,error,error,-1.0,-1.0,2024-05-25 23:16:49,False
9398,error,error,error,error,-1.0,-1.0,2024-05-25 23:17:49,False
9399,error,error,error,error,-1.0,-1.0,2024-05-25 23:18:49,False
9400,error,error,error,error,-1.0,-1.0,2024-05-25 23:19:49,False
9401,error,error,error,error,-1.0,-1.0,2024-05-25 23:20:49,False
9402,error,error,error,error,-1.0,-1.0,2024-05-25 23:21:49,False
9403,error,error,error,error,-1.0,-1.0,2024-05-25 23:22:49,False
9404,error,error,error,error,-1.0,-1.0,2024-05-25 23:23:49,False
9405,error,error,error,error,-1.0,-1.0,2024-05-25 23:24:49,False
9406,error,error,error,error,-1.0,-1.0,2024-05-25 23:25:49,False
9407,error,error,error,error,-1.0,-1.0,2024-05-25 23:26:49,False
9408,error,error,error,error,-1.0,-1.0,2024-05-25 23:27:49,False
9409,error,error,error,error,-1.0,-1.0,2024-05-25 23:28:49,False
9410,error,error,error,error,-1.0,-1.0,2024-05-25 23:29:49,False
9411,error,error,error,error,-1.0,-1.0,2024-05-25 23:30:49,False
9412,error,error,error,error,-1.0,-1.0,2024-05-25 23:31:49,False
9413,error,error,error,error,-1.0,-1.0,2024-05-25 23:32:49,False
9414,error,error,error,error,-1.0,-1.0,2024-05-25 23:33:49,False
9415,error,error,error,error,-1.0,-1.0,2024-05-25 23:34:49,False
9416,error,error,error,error,-1.0,-1.0,2024-05-25 23:35:49,False
9417,error,error,error,error,-1.0,-1.0,2024-05-25 23:36:49,False
9418,error,error,error,error,-1.0,-1.0,2024-05-25 23:37:49,False
9419,error,error,error,error,-1.0,-1.0,2024-05-25 23:38:49,False
9420,error,error,error,error,-1.0,-1.0,2024-05-25 23:39:49,False
9421,error,error,error,error,-1.0,-1.0,2024-05-25 23:40:49,False
9422,error,error,error,error,-1.0,-1.0,2024-05-25 23:41:49,False
9423,error,error,error,error,-1.0,-1.0,2024-05-25 23:42:49,False
9424,error,error,error,error,-1.0,-1.0,2024-05-25 23:43:49,False
9425,error,error,error,error,-1.0,-1.0,2024-05-25 23:44:49,False
9426,error,error,error,error,-1.0,-1.0,2024-05-25 23:45:49,False
9427,error,error,error,error,-1.0,-1.0,2024-05-25 23:46:49,False
9428,error,error,error,error,-1.0,-1.0,2024-05-25 23:47:49,False
9429,error,error,error,error,-1.0,-1.0,2024-05-25 23:48:49,False
9430,error,error,error,error,-1.0,-1.0,2024-05-25 23:49:49,False
9431,error,error,error,error,-1.0,-1.0,2024-05-25 23:50:49,False
9432,error,error,error,error,-1.0,-1.0,2024-05-25 23:51:49,False
9433,error,error,error,error,-1.0,-1.0,2024-05-25 23:52:49,False
9434,error,error,error,error,-1.0,-1.0,2024-05-25 23:53:49,False
9435,error,error,error,error,-1.0,-1.0,2024-05-25 23:54:49,False
9436,error,error,error,error,-1.0,-1.0,2024-05-25 23:55:49,False
9437,error,error,error,error,-1.0,-1.0,2024-05-25 23:56:49,False
9438,error,error,error,error,-1.0,-1.0,2024-05-25 23:57:49,False
9439,error,error,error,error,-1.0,-1.0,2024-05-25 23:58:49,False
9440,error,error,error,error,-1.0,-1.0,2024-05-26 00:00:49,False
9441,error,error,error,error,-1.0,-1.0,2024-05-26 00:01:49,False
9442,error,error,error,error,-1.0,-1.0,2024-05-26 00:02:49,False
9443,error,error,error,error,-1.0,-1.0,2024-05-26 00:03:49,False
9444,error,error,error,error,-1.0,-1.0,2024-05-26 00:04:49,False
9445,error,error,error,error,-1.0,-1.0,2024-05-26 00:05:49,False
9446,error,error,error,error,-1.0,-1.0,2024-05-26 00:06:49,False
9447,error,error,error,error,-1.0,-1.0,2024-05-26 00:07:49,False
9448,error,error,error,error,-1.0,-1.0,2024-05-26 00:08:49,False
9449,error,error,error,error,-1.0,-1.0,2024-05-26 00:09:49,False
9450,error,error,error,error,-1.0,-1.0,2024-05-26 00:10:49,False
9451,error,error,error,error,-1.0,-1.0,2024-05-26 00:11:49,False
9452,error,error,error,error,-1.0,-1.0,2024-05-26 00:12:49,False
9453,error,error,error,error,-1.0,-1.0,2024-05-26 00:13:49,False
9454,error,error,error,error,-1.0,-1.0,2024-05-26 00:14:49,False
9455,error,error,error,error,-1.0,-1.0,2024-05-26 00:15:49,False
9456,error,error,error,error,-1.0,-1.0,2024-05-26 00:16:49,False
9457,error,error,error,error,-1.0,-1.0,2024-05-26 00:17:49,False
9458,error,error,error,error,-1.0,-1.0,2024-05-26 00:18:49,False
9459,error,error,error,error,-1.0,-1.0,2024-05-26 00:19:49,False
9460,error,error,error,error,-1.0,-1.0,2024-05-26 00:20:49,False
9461,error,error,error,error,-1.0,-1.0,2024-05-26 00:21:49,False
9462,error,error,error,error,-1.0,-1.0,2024-05-26 00:22:49,False
9463,error,error,error,error,-1.0,-1.0,2024-05-26 00:23:49,False
9464,error,error,error,error,-1.0,-1.0,2024-05-26 00:24:49,False
9465,error,error,error,error,-1.0,-1.0,2024-05-26 00:25:49,False
9466,error,error,error,error,-1.0,-1.0,2024-05-26 00:26:49,False
9467,error,error,error,error,-1.0,-1.0,2024-05-26 00:27:49,False
9468,error,error,error,error,-1.0,-1.0,2024-05-26 00:28:49,False
9469,error,error,error,error,-1.0,-1.0,2024-05-26 00:29:49,False
9470,error,error,error,error,-1.0,-1.0,2024-05-26 00:30:49,False
9471,error,error,error,error,-1.0,-1.0,2024-05-26 00:31:49,False
9472,error,error,error,error,-1.0,-1.0,2024-05-26 00:32:49,False
9473,error,error,error,error,-1.0,-1.0,2024-05-26 00:33:49,False
9474,error,error,error,error,-1.0,-1.0,2024-05-26 00:34:49,False
9475,error,error,error,error,-1.0,-1.0,2024-05-26 00:35:49,False
9476,error,error,error,error,-1.0,-1.0,2024-05-26 00:36:49,False
9477,error,error,error,error,-1.0,-1.0,2024-05-26 00:37:49,False
9478,error,error,error,error,-1.0,-1.0,2024-05-26 00:38:49,False
9479,error,error,error,error,-1.0,-1.0,2024-05-26 00:39:49,False
9480,error,error,error,error,-1.0,-1.0,2024-05-26 00:40:49,False
9481,error,error,error,error,-1.0,-1.0,2024-05-26 00:41:49,False
9482,error,error,error,error,-1.0,-1.0,2024-05-26 00:42:49,False
9483,error,error,error,error,-1.0,-1.0,2024-05-26 00:43:49,False
9484,error,error,error,error,-1.0,-1.0,2024-05-26 00:44:49,False
9485,error,error,error,error,-1.0,-1.0,2024-05-26 00:45:49,False
9486,error,error,error,error,-1.0,-1.0,2024-05-26 00:46:49,False
9487,error,error,error,error,-1.0,-1.0,2024-05-26 00:47:49,False
9488,error,error,error,error,-1.0,-1.0,2024-05-26 00:48:49,False
9489,error,error,error,error,-1.0,-1.0,2024-05-26 00:49:49,False
9490,error,error,error,error,-1.0,-1.0,2024-05-26 00:50:49,False
9491,error,error,error,error,-1.0,-1.0,2024-05-26 00:51:49,False
9492,error,error,error,error,-1.0,-1.0,2024-05-26 00:52:49,False
9493,error,error,error,error,-1.0,-1.0,2024-05-26 00:53:49,False
9494,error,error,error,error,-1.0,-1.0,2024-05-26 00:54:49,False
9495,error,error,error,error,-1.0,-1.0,2024-05-26 00:55:49,False
9496,error,error,error,error,-1.0,-1.0,2024-05-26 00:56:49,False
9497,error,error,error,error,-1.0,-1.0,2024-05-26 00:57:49,False
9498,error,error,error,error,-1.0,-1.0,2024-05-26 00:58:49,False
9499,error,error,error,error,-1.0,-1.0,2024-05-26 01:00:49,False
9500,error,error,error,error,-1.0,-1.0,2024-05-26 01:01:49,False
9501,error,error,error,error,-1.0,-1.0,2024-05-26 01:02:49,False
9502,error,error,error,error,-1.0,-1.0,2024-05-26 01:03:49,False
9503,error,error,error,error,-1.0,-1.0,2024-05-26 01:04:49,False
9504,error,error,error,error,-1.0,-1.0,2024-05-26 01:05:49,False
9505,error,error,error,error,-1.0,-1.0,2024-05-26 01:06:49,False
9506,error,error,error,error,-1.0,-1.0,2024-05-26 01:07:49,False
9507,error,error,error,error,-1.0,-1.0,2024-05-26 01:08:49,False
9508,error,error,error,error,-1.0,-1.0,2024-05-26 01:09:49,False
9509,error,error,error,error,-1.0,-1.0,2024-05-26 01:10:49,False
9510,error,error,error,error,-1.0,-1.0,2024-05-26 01:11:49,False
9511,error,error,error,error,-1.0,-1.0,2024-05-26 01:12:49,False
9512,error,error,error,error,-1.0,-1.0,2024-05-26 01:13:49,False
9513,error,error,error,error,-1.0,-1.0,2024-05-26 01:14:49,False
9514,error,error,error,error,-1.0,-1.0,2024-05-26 01:15:49,False
9515,error,error,error,error,-1.0,-1.0,2024-05-26 01:16:49,False
9516,error,error,error,error,-1.0,-1.0,2024-05-26 01:17:49,False
9517,error,error,error,error,-1.0,-1.0,2024-05-26 01:18:49,False
9518,error,error,error,error,-1.0,-1.0,2024-05-26 01:19:49,False
9519,error,error,error,error,-1.0,-1.0,2024-05-26 01:20:49,False
9520,error,error,error,error,-1.0,-1.0,2024-05-26 01:21:49,False
9521,error,error,error,error,-1.0,-1.0,2024-05-26 01:22:49,False
9522,error,error,error,error,-1.0,-1.0,2024-05-26 01:23:49,False
9523,error,error,error,error,-1.0,-1.0,2024-05-26 01:24:49,False
9524,error,error,error,error,-1.0,-1.0,2024-05-26 01:25:49,False
9525,error,error,error,error,-1.0,-1.0,2024-05-26 01:26:49,False
9526,error,error,error,error,-1.0,-1.0,2024-05-26 01:27:49,False
9527,error,error,error,error,-1.0,-1.0,2024-05-26 01:28:49,False
9528,error,error,error,error,-1.0,-1.0,2024-05-26 01:29:49,False
9529,error,error,error,error,-1.0,-1.0,2024-05-26 01:30:49,False
9530,error,error,error,error,-1.0,-1.0,2024-05-26 01:31:49,False
9531,error,error,error,error,-1.0,-1.0,2024-05-26 01:32:49,False
9532,error,error,error,error,-1.0,-1.0,2024-05-26 01:33:49,False
9533,error,error,error,error,-1.0,-1.0,2024-05-26 01:34:49,False
9534,error,error,error,error,-1.0,-1.0,2024-05-26 01:35:49,False
9535,error,error,error,error,-1.0,-1.0,2024-05-26 01:36:49,False
9536,error,error,error,error,-1.0,-1.0,2024-05-26 01:37:49,False
9537,error,error,error,error,-1.0,-1.0,2024-05-26 01:38:49,False
9538,error,error,error,error,-1.0,-1.0,2024-05-26 01:39:49,False
9539,error,error,error,error,-1.0,-1.0,2024-05-26 01:40:49,False
9540,error,error,error,error,-1.0,-1.0,2024-05-26 01:41:49,False
9541,error,error,error,error,-1.0,-1.0,2024-05-26 01:42:49,False
9542,error,error,error,error,-1.0,-1.0,2024-05-26 01:43:49,False
9543,error,error,error,error,-1.0,-1.0,2024-05-26 01:44:49,False
9544,error,error,error,error,-1.0,-1.0,2024-05-26 01:45:49,False
9545,error,error,error,error,-1.0,-1.0,2024-05-26 01:46:49,False
9546,error,error,error,error,-1.0,-1.0,2024-05-26 01:47:49,False
9547,error,error,error,error,-1.0,-1.0,2024-05-26 01:48:49,False
9548,error,error,error,error,-1.0,-1.0,2024-05-26 01:49:49,False
9549,error,error,error,error,-1.0,-1.0,2024-05-26 01:50:49,False
9550,error,error,error,error,-1.0,-1.0,2024-05-26 01:51:49,False
9551,error,error,error,error,-1.0,-1.0,2024-05-26 01:52:49,False
9552,error,error,error,error,-1.0,-1.0,2024-05-26 01:53:49,False
9553,error,error,error,error,-1.0,-1.0,2024-05-26 01:54:49,False
9554,error,error,error,error,-1.0,-1.0,2024-05-26 01:55:49,False
9555,error,error,error,error,-1.0,-1.0,2024-05-26 01:56:49,False
9556,error,error,error,error,-1.0,-1.0,2024-05-26 01:57:49,False
9557,error,error,error,error,-1.0,-1.0,2024-05-26 01:58:49,False
9558,error,error,error,error,-1.0,-1.0,2024-05-26 02:00:49,False
9559,error,error,error,error,-1.0,-1.0,2024-05-26 02:01:49,False
9560,error,error,error,error,-1.0,-1.0,2024-05-26 02:02:49,False
9561,error,error,error,error,-1.0,-1.0,2024-05-26 02:03:49,False
9562,error,error,error,error,-1.0,-1.0,2024-05-26 02:04:49,False
9563,error,error,error,error,-1.0,-1.0,2024-05-26 02:05:49,False
9564,error,error,error,error,-1.0,-1.0,2024-05-26 02:06:49,False
9565,error,error,error,error,-1.0,-1.0,2024-05-26 02:07:49,False
9566,error,error,error,error,-1.0,-1.0,2024-05-26 02:08:49,False
9567,error,error,error,error,-1.0,-1.0,2024-05-26 02:09:49,False
9568,error,error,error,error,-1.0,-1.0,2024-05-26 02:10:49,False
9569,error,error,error,error,-1.0,-1.0,2024-05-26 02:11:49,False
9570,error,error,error,error,-1.0,-1.0,2024-05-26 02:12:49,False
9571,error,error,error,error,-1.0,-1.0,2024-05-26 02:13:49,False
9572,error,error,error,error,-1.0,-1.0,2024-05-26 02:14:49,False
9573,error,error,error,error,-1.0,-1.0,2024-05-26 02:15:49,False
9574,error,error,error,error,-1.0,-1.0,2024-05-26 02:16:49,False
9575,error,error,error,error,-1.0,-1.0,2024-05-26 02:17:49,False
9576,error,error,error,error,-1.0,-1.0,2024-05-26 02:18:49,False
9577,error,error,error,error,-1.0,-1.0,2024-05-26 02:19:49,False
9578,error,error,error,error,-1.0,-1.0,2024-05-26 02:20:49,False
9579,error,error,error,error,-1.0,-1.0,2024-05-26 02:21:49,False
9580,error,error,error,error,-1.0,-1.0,2024-05-26 02:22:49,False
9581,error,error,error,error,-1.0,-1.0,2024-05-26 02:23:49,False
9582,error,error,error,error,-1.0,-1.0,2024-05-26 02:24:49,False
9583,error,error,error,error,-1.0,-1.0,2024-05-26 02:25:49,False
9584,error,error,error,error,-1.0,-1.0,2024-05-26 02:26:49,False
9585,error,error,error,error,-1.0,-1.0,2024-05-26 02:27:49,False
9586,error,error,error,error,-1.0,-1.0,2024-05-26 02:28:49,False
9587,error,error,error,error,-1.0,-1.0,2024-05-26 02:29:49,False
9588,error,error,error,error,-1.0,-1.0,2024-05-26 02:30:49,False
9589,error,error,error,error,-1.0,-1.0,2024-05-26 02:31:49,False
9590,error,error,error,error,-1.0,-1.0,2024-05-26 02:32:49,False
9591,error,error,error,error,-1.0,-1.0,2024-05-26 02:33:49,False
9592,error,error,error,error,-1.0,-1.0,2024-05-26 02:34:49,False
9593,error,error,error,error,-1.0,-1.0,2024-05-26 02:35:49,False
9594,error,error,error,error,-1.0,-1.0,2024-05-26 02:36:49,False
9595,error,error,error,error,-1.0,-1.0,2024-05-26 02:37:49,False
9596,error,error,error,error,-1.0,-1.0,2024-05-26 02:38:49,False
9597,error,error,error,error,-1.0,-1.0,2024-05-26 02:39:49,False
9598,error,error,error,error,-1.0,-1.0,2024-05-26 02:40:49,False
9599,error,error,error,error,-1.0,-1.0,2024-05-26 02:41:49,False
9600,error,error,error,error,-1.0,-1.0,2024-05-26 02:42:49,False
9601,error,error,error,error,-1.0,-1.0,2024-05-26 02:43:49,False
9602,error,error,error,error,-1.0,-1.0,2024-05-26 02:44:49,False
9603,error,error,error,error,-1.0,-1.0,2024-05-26 02:45:49,False
9604,error,error,error,error,-1.0,-1.0,2024-05-26 02:46:49,False
9605,error,error,error,error,-1.0,-1.0,2024-05-26 02:47:49,False
9606,error,error,error,error,-1.0,-1.0,2024-05-26 02:48:49,False
9607,error,error,error,error,-1.0,-1.0,2024-05-26 02:49:49,False
9608,error,error,error,error,-1.0,-1.0,2024-05-26 02:50:49,False
9609,error,error,error,error,-1.0,-1.0,2024-05-26 02:51:49,False
9610,error,error,error,error,-1.0,-1.0,2024-05-26 02:52:49,False
9611,error,error,error,error,-1.0,-1.0,2024-05-26 02:53:49,False
9612,error,error,error,error,-1.0,-1.0,2024-05-26 02:54:49,False
9613,error,error,error,error,-1.0,-1.0,2024-05-26 02:55:49,False
9614,error,error,error,error,-1.0,-1.0,2024-05-26 02:56:49,False
9615,error,error,error,error,-1.0,-1.0,2024-05-26 02:57:49,False
9616,error,error,error,error,-1.0,-1.0,2024-05-26 02:58:49,False
9617,error,error,error,error,-1.0,-1.0,2024-05-26 03:00:49,False
9618,error,error,error,error,-1.0,-1.0,2024-05-26 03:01:49,False
9619,error,error,error,error,-1.0,-1.0,2024-05-26 03:02:49,False
9620,error,error,error,error,-1.0,-1.0,2024-05-26 03:03:49,False
9621,error,error,error,error,-1.0,-1.0,2024-05-26 03:04:49,False
9622,error,error,error,error,-1.0,-1.0,2024-05-26 03:05:49,False
9623,error,error,error,error,-1.0,-1.0,2024-05-26 03:06:49,False
9624,error,error,error,error,-1.0,-1.0,2024-05-26 03:07:49,False
9625,error,error,error,error,-1.0,-1.0,2024-05-26 03:08:49,False
9626,error,error,error,error,-1.0,-1.0,2024-05-26 03:09:49,False
9627,error,error,error,error,-1.0,-1.0,2024-05-26 03:10:49,False
9628,error,error,error,error,-1.0,-1.0,2024-05-26 03:11:49,False
9629,error,error,error,error,-1.0,-1.0,2024-05-26 03:12:49,False
9630,error,error,error,error,-1.0,-1.0,2024-05-26 03:13:49,False
9631,error,error,error,error,-1.0,-1.0,2024-05-26 03:14:49,False
9632,error,error,error,error,-1.0,-1.0,2024-05-26 03:15:49,False
9633,error,error,error,error,-1.0,-1.0,2024-05-26 03:16:49,False
9634,error,error,error,error,-1.0,-1.0,2024-05-26 03:17:49,False
9635,error,error,error,error,-1.0,-1.0,2024-05-26 03:18:49,False
9636,error,error,error,error,-1.0,-1.0,2024-05-26 03:19:49,False
9637,error,error,error,error,-1.0,-1.0,2024-05-26 03:20:49,False
9638,error,error,error,error,-1.0,-1.0,2024-05-26 03:21:49,False
9639,error,error,error,error,-1.0,-1.0,2024-05-26 03:22:49,False
9640,error,error,error,error,-1.0,-1.0,2024-05-26 03:23:49,False
9641,error,error,error,error,-1.0,-1.0,2024-05-26 03:24:49,False
9642,error,error,error,error,-1.0,-1.0,2024-05-26 03:25:49,False
9643,error,error,error,error,-1.0,-1.0,2024-05-26 03:26:49,False
9644,error,error,error,error,-1.0,-1.0,2024-05-26 03:27:49,False
9645,error,error,error,error,-1.0,-1.0,2024-05-26 03:28:49,False
9646,error,error,error,error,-1.0,-1.0,2024-05-26 03:29:49,False
9647,error,error,error,error,-1.0,-1.0,2024-05-26 03:30:49,False
9648,error,error,error,error,-1.0,-1.0,2024-05-26 03:31:49,False
9649,error,error,error,error,-1.0,-1.0,2024-05-26 03:32:49,False
9650,error,error,error,error,-1.0,-1.0,2024-05-26 03:33:49,False
9651,error,error,error,error,-1.0,-1.0,2024-05-26 03:34:49,False
9652,error,error,error,error,-1.0,-1.0,2024-05-26 03:35:49,False
9653,error,error,error,error,-1.0,-1.0,2024-05-26 03:36:49,False
9654,error,error,error,error,-1.0,-1.0,2024-05-26 03:37:49,False
9655,error,error,error,error,-1.0,-1.0,2024-05-26 03:38:49,False
9656,error,error,error,error,-1.0,-1.0,2024-05-26 03:39:49,False
9657,error,error,error,error,-1.0,-1.0,2024-05-26 03:40:49,False
9658,error,error,error,error,-1.0,-1.0,2024-05-26 03:41:49,False
9659,error,error,error,error,-1.0,-1.0,2024-05-26 03:42:49,False
9660,error,error,error,error,-1.0,-1.0,2024-05-26 03:43:49,False
