,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime
5905,error,error,error,error,error,error,2024-09-29 04:06:53
5906,error,error,error,error,error,error,2024-09-29 04:07:53
5907,error,error,error,error,error,error,2024-09-29 04:08:53
5908,error,error,error,error,error,error,2024-09-29 04:09:53
5909,error,error,error,error,error,error,2024-09-29 04:10:53
5910,error,error,error,error,error,error,2024-09-29 04:11:53
5911,error,error,error,error,error,error,2024-09-29 04:12:53
5912,error,error,error,error,error,error,2024-09-29 04:13:53
5913,error,error,error,error,error,error,2024-09-29 04:14:53
5914,error,error,error,error,error,error,2024-09-29 04:15:53
5915,error,error,error,error,error,error,2024-09-29 04:16:53
5916,error,error,error,error,error,error,2024-09-29 04:17:53
5917,error,error,error,error,error,error,2024-09-29 04:18:53
5918,error,error,error,error,error,error,2024-09-29 04:19:53
5919,error,error,error,error,error,error,2024-09-29 04:20:53
5920,error,error,error,error,error,error,2024-09-29 04:21:53
5921,error,error,error,error,error,error,2024-09-29 04:22:53
5922,error,error,error,error,error,error,2024-09-29 04:23:53
5923,error,error,error,error,error,error,2024-09-29 04:24:53
5924,error,error,error,error,error,error,2024-09-29 04:25:53
5925,error,error,error,error,error,error,2024-09-29 04:26:53
5926,error,error,error,error,error,error,2024-09-29 04:27:53
5927,error,error,error,error,error,error,2024-09-29 04:28:53
5928,error,error,error,error,error,error,2024-09-29 04:29:53
5929,error,error,error,error,error,error,2024-09-29 04:30:53
5930,error,error,error,error,error,error,2024-09-29 04:31:53
5931,error,error,error,error,error,error,2024-09-29 04:32:53
5932,error,error,error,error,error,error,2024-09-29 04:33:53
5933,error,error,error,error,error,error,2024-09-29 04:34:53
5934,error,error,error,error,error,error,2024-09-29 04:35:53
5935,error,error,error,error,error,error,2024-09-29 04:36:53
5936,error,error,error,error,error,error,2024-09-29 04:37:53
5937,error,error,error,error,error,error,2024-09-29 04:38:53
5938,error,error,error,error,error,error,2024-09-29 04:39:53
5939,error,error,error,error,error,error,2024-09-29 04:40:53
5940,error,error,error,error,error,error,2024-09-29 04:41:53
5941,error,error,error,error,error,error,2024-09-29 04:42:53
5942,error,error,error,error,error,error,2024-09-29 04:43:53
5943,error,error,error,error,error,error,2024-09-29 04:44:53
5944,error,error,error,error,error,error,2024-09-29 04:45:53
5945,error,error,error,error,error,error,2024-09-29 04:46:53
5946,error,error,error,error,error,error,2024-09-29 04:47:53
5947,error,error,error,error,error,error,2024-09-29 04:48:53
5948,error,error,error,error,error,error,2024-09-29 04:49:53
5949,error,error,error,error,error,error,2024-09-29 04:50:53
5950,error,error,error,error,error,error,2024-09-29 04:51:53
5951,error,error,error,error,error,error,2024-09-29 04:52:53
5952,error,error,error,error,error,error,2024-09-29 04:53:53
5953,error,error,error,error,error,error,2024-09-29 04:54:53
5954,error,error,error,error,error,error,2024-09-29 04:55:53
5955,error,error,error,error,error,error,2024-09-29 04:56:53
5956,error,error,error,error,error,error,2024-09-29 04:57:53
5957,error,error,error,error,error,error,2024-09-29 04:58:53
5958,error,error,error,error,error,error,2024-09-29 05:00:53
5959,error,error,error,error,error,error,2024-09-29 05:01:53
5960,error,error,error,error,error,error,2024-09-29 05:02:53
5961,error,error,error,error,error,error,2024-09-29 05:03:53
5962,error,error,error,error,error,error,2024-09-29 05:04:53
5963,error,error,error,error,error,error,2024-09-29 05:05:53
5964,error,error,error,error,error,error,2024-09-29 05:06:53
5965,error,error,error,error,error,error,2024-09-29 05:07:53
5966,error,error,error,error,error,error,2024-09-29 05:08:53
5967,error,error,error,error,error,error,2024-09-29 05:09:53
5968,error,error,error,error,error,error,2024-09-29 05:10:53
5969,error,error,error,error,error,error,2024-09-29 05:11:53
5970,error,error,error,error,error,error,2024-09-29 05:12:53
5971,error,error,error,error,error,error,2024-09-29 05:13:53
5972,error,error,error,error,error,error,2024-09-29 05:14:53
5973,error,error,error,error,error,error,2024-09-29 05:15:53
5974,error,error,error,error,error,error,2024-09-29 05:16:53
5975,error,error,error,error,error,error,2024-09-29 05:17:53
5976,error,error,error,error,error,error,2024-09-29 05:18:53
5977,error,error,error,error,error,error,2024-09-29 05:19:53
5978,error,error,error,error,error,error,2024-09-29 05:20:53
5979,error,error,error,error,error,error,2024-09-29 05:21:53
5980,error,error,error,error,error,error,2024-09-29 05:22:53
5981,error,error,error,error,error,error,2024-09-29 05:23:53
5982,error,error,error,error,error,error,2024-09-29 05:24:53
5983,error,error,error,error,error,error,2024-09-29 05:25:53
5984,error,error,error,error,error,error,2024-09-29 05:26:53
5985,error,error,error,error,error,error,2024-09-29 05:27:53
5986,error,error,error,error,error,error,2024-09-29 05:28:53
5987,error,error,error,error,error,error,2024-09-29 05:29:53
5988,error,error,error,error,error,error,2024-09-29 05:30:53
5989,error,error,error,error,error,error,2024-09-29 05:31:53
5990,error,error,error,error,error,error,2024-09-29 05:32:53
5991,error,error,error,error,error,error,2024-09-29 05:33:53
5992,error,error,error,error,error,error,2024-09-29 05:34:53
5993,error,error,error,error,error,error,2024-09-29 05:35:53
5994,error,error,error,error,error,error,2024-09-29 05:36:53
5995,error,error,error,error,error,error,2024-09-29 05:37:53
5996,error,error,error,error,error,error,2024-09-29 05:38:53
5997,error,error,error,error,error,error,2024-09-29 05:39:53
5998,error,error,error,error,error,error,2024-09-29 05:40:53
5999,error,error,error,error,error,error,2024-09-29 05:41:53
6000,error,error,error,error,error,error,2024-09-29 05:42:53
6001,error,error,error,error,error,error,2024-09-29 05:43:53
6002,error,error,error,error,error,error,2024-09-29 05:44:53
6003,error,error,error,error,error,error,2024-09-29 05:45:53
6004,error,error,error,error,error,error,2024-09-29 05:46:53
6005,error,error,error,error,error,error,2024-09-29 05:47:53
6006,error,error,error,error,error,error,2024-09-29 05:48:53
6007,error,error,error,error,error,error,2024-09-29 05:49:53
6008,error,error,error,error,error,error,2024-09-29 05:50:53
6009,error,error,error,error,error,error,2024-09-29 05:51:53
6010,error,error,error,error,error,error,2024-09-29 05:52:53
6011,error,error,error,error,error,error,2024-09-29 05:53:53
6012,error,error,error,error,error,error,2024-09-29 05:54:53
6013,error,error,error,error,error,error,2024-09-29 05:55:53
6014,error,error,error,error,error,error,2024-09-29 05:56:53
6015,error,error,error,error,error,error,2024-09-29 05:57:53
6016,error,error,error,error,error,error,2024-09-29 05:58:53
6017,error,error,error,error,error,error,2024-09-29 06:00:53
6018,error,error,error,error,error,error,2024-09-29 06:01:53
6019,error,error,error,error,error,error,2024-09-29 06:02:53
6020,error,error,error,error,error,error,2024-09-29 06:03:53
6021,error,error,error,error,error,error,2024-09-29 06:04:53
6022,error,error,error,error,error,error,2024-09-29 06:05:53
6023,error,error,error,error,error,error,2024-09-29 06:06:53
6024,error,error,error,error,error,error,2024-09-29 06:07:53
6025,error,error,error,error,error,error,2024-09-29 06:08:53
6026,error,error,error,error,error,error,2024-09-29 06:09:53
6027,error,error,error,error,error,error,2024-09-29 06:10:53
6028,error,error,error,error,error,error,2024-09-29 06:11:53
6029,error,error,error,error,error,error,2024-09-29 06:12:53
6030,error,error,error,error,error,error,2024-09-29 06:13:53
6031,error,error,error,error,error,error,2024-09-29 06:14:53
6032,error,error,error,error,error,error,2024-09-29 06:15:53
6033,error,error,error,error,error,error,2024-09-29 06:16:53
6034,error,error,error,error,error,error,2024-09-29 06:17:53
6035,error,error,error,error,error,error,2024-09-29 06:18:53
6036,error,error,error,error,error,error,2024-09-29 06:19:53
6037,error,error,error,error,error,error,2024-09-29 06:20:53
6038,error,error,error,error,error,error,2024-09-29 06:21:53
6039,error,error,error,error,error,error,2024-09-29 06:22:53
6040,error,error,error,error,error,error,2024-09-29 06:23:53
6041,error,error,error,error,error,error,2024-09-29 06:24:53
6042,error,error,error,error,error,error,2024-09-29 06:25:53
6043,error,error,error,error,error,error,2024-09-29 06:26:53
6044,error,error,error,error,error,error,2024-09-29 06:27:53
6045,error,error,error,error,error,error,2024-09-29 06:28:53
6046,error,error,error,error,error,error,2024-09-29 06:29:53
6047,error,error,error,error,error,error,2024-09-29 06:30:53
6048,error,error,error,error,error,error,2024-09-29 06:31:53
6049,error,error,error,error,error,error,2024-09-29 06:32:53
6050,error,error,error,error,error,error,2024-09-29 06:33:53
6051,error,error,error,error,error,error,2024-09-29 06:34:53
6052,error,error,error,error,error,error,2024-09-29 06:35:53
6053,error,error,error,error,error,error,2024-09-29 06:36:53
6054,error,error,error,error,error,error,2024-09-29 06:37:53
6055,error,error,error,error,error,error,2024-09-29 06:38:53
6056,error,error,error,error,error,error,2024-09-29 06:39:53
6057,error,error,error,error,error,error,2024-09-29 06:40:53
6058,error,error,error,error,error,error,2024-09-29 06:41:53
6059,error,error,error,error,error,error,2024-09-29 06:42:53
6060,error,error,error,error,error,error,2024-09-29 06:43:53
6061,error,error,error,error,error,error,2024-09-29 06:44:53
6062,error,error,error,error,error,error,2024-09-29 06:45:53
6063,error,error,error,error,error,error,2024-09-29 06:46:53
6064,error,error,error,error,error,error,2024-09-29 06:47:53
6065,error,error,error,error,error,error,2024-09-29 06:48:53
6066,error,error,error,error,error,error,2024-09-29 06:49:53
6067,error,error,error,error,error,error,2024-09-29 06:50:53
6068,error,error,error,error,error,error,2024-09-29 06:51:53
6069,error,error,error,error,error,error,2024-09-29 06:52:53
6070,error,error,error,error,error,error,2024-09-29 06:53:53
6071,error,error,error,error,error,error,2024-09-29 06:54:53
6072,error,error,error,error,error,error,2024-09-29 06:55:53
6073,error,error,error,error,error,error,2024-09-29 06:56:53
6074,error,error,error,error,error,error,2024-09-29 06:57:53
6075,error,error,error,error,error,error,2024-09-29 06:58:53
6076,error,error,error,error,error,error,2024-09-29 07:00:53
6077,error,error,error,error,error,error,2024-09-29 07:01:53
6078,error,error,error,error,error,error,2024-09-29 07:02:53
6079,error,error,error,error,error,error,2024-09-29 07:03:53
6080,error,error,error,error,error,error,2024-09-29 07:04:53
6081,error,error,error,error,error,error,2024-09-29 07:05:53
6082,error,error,error,error,error,error,2024-09-29 07:06:53
6083,error,error,error,error,error,error,2024-09-29 07:07:53
6084,error,error,error,error,error,error,2024-09-29 07:08:53
6085,error,error,error,error,error,error,2024-09-29 07:09:53
6086,error,error,error,error,error,error,2024-09-29 07:10:53
6087,error,error,error,error,error,error,2024-09-29 07:11:53
6088,error,error,error,error,error,error,2024-09-29 07:12:53
6089,error,error,error,error,error,error,2024-09-29 07:13:53
6090,error,error,error,error,error,error,2024-09-29 07:14:53
6091,error,error,error,error,error,error,2024-09-29 07:15:53
6092,error,error,error,error,error,error,2024-09-29 07:16:53
6093,error,error,error,error,error,error,2024-09-29 07:17:53
6094,error,error,error,error,error,error,2024-09-29 07:18:53
6095,error,error,error,error,error,error,2024-09-29 07:19:53
6096,error,error,error,error,error,error,2024-09-29 07:20:53
6097,error,error,error,error,error,error,2024-09-29 07:21:53
6098,error,error,error,error,error,error,2024-09-29 07:22:53
6099,error,error,error,error,error,error,2024-09-29 07:23:53
6100,error,error,error,error,error,error,2024-09-29 07:24:53
6101,error,error,error,error,error,error,2024-09-29 07:25:53
6102,error,error,error,error,error,error,2024-09-29 07:26:53
6103,error,error,error,error,error,error,2024-09-29 07:27:53
6104,error,error,error,error,error,error,2024-09-29 07:28:53
6105,error,error,error,error,error,error,2024-09-29 07:29:53
6106,error,error,error,error,error,error,2024-09-29 07:30:53
6107,error,error,error,error,error,error,2024-09-29 07:31:53
6108,error,error,error,error,error,error,2024-09-29 07:32:53
6109,error,error,error,error,error,error,2024-09-29 07:33:53
6110,error,error,error,error,error,error,2024-09-29 07:34:53
6111,error,error,error,error,error,error,2024-09-29 07:35:53
6112,error,error,error,error,error,error,2024-09-29 07:36:53
6113,error,error,error,error,error,error,2024-09-29 07:37:53
6114,error,error,error,error,error,error,2024-09-29 07:38:53
6115,error,error,error,error,error,error,2024-09-29 07:39:53
6116,error,error,error,error,error,error,2024-09-29 07:40:53
6117,error,error,error,error,error,error,2024-09-29 07:41:53
6118,error,error,error,error,error,error,2024-09-29 07:42:53
6119,error,error,error,error,error,error,2024-09-29 07:43:53
6120,error,error,error,error,error,error,2024-09-29 07:44:53
6121,error,error,error,error,error,error,2024-09-29 07:45:53
6122,error,error,error,error,error,error,2024-09-29 07:46:53
6123,error,error,error,error,error,error,2024-09-29 07:47:53
6124,error,error,error,error,error,error,2024-09-29 07:48:53
6125,error,error,error,error,error,error,2024-09-29 07:49:53
6126,error,error,error,error,error,error,2024-09-29 07:50:53
6127,error,error,error,error,error,error,2024-09-29 07:51:53
6128,error,error,error,error,error,error,2024-09-29 07:52:53
6129,error,error,error,error,error,error,2024-09-29 07:53:53
6130,error,error,error,error,error,error,2024-09-29 07:54:53
6131,error,error,error,error,error,error,2024-09-29 07:55:53
6132,0,0,0,0,0,0,2024-09-29 07:56:53
6133,37.2364,694.004,37.2364,694.263,0,0,2024-09-29 07:57:53
6134,37.2364,693.931,37.2364,694.213,0,0,2024-09-29 07:58:53
6135,37.2364,694.087,37.2364,694.182,0,0,2024-09-29 08:00:53
6136,37.2364,693.991,37.2364,694.282,0,0,2024-09-29 08:01:53
6137,37.2364,694.036,37.2364,694.295,0,0,2024-09-29 08:02:53
6138,37.2364,694.253,37.2364,694.543,0,0,2024-09-29 08:03:53
6139,37.2364,694.48,37.2364,694.689,0,0,2024-09-29 08:04:53
6140,37.2364,694.52,37.2364,694.74,0,0,2024-09-29 08:05:53
6141,37.2364,694.426,37.2364,694.596,0,0,2024-09-29 08:06:53
6142,37.2364,694.561,37.2364,694.706,0,0,2024-09-29 08:07:53
6143,37.2364,694.293,37.2364,695.271,0,0,2024-09-29 08:08:53
6144,37.2364,694.455,37.2364,694.747,0,0,2024-09-29 08:09:53
6145,37.2364,693.286,37.2364,693.555,55.8755,56.4768,2024-09-29 08:10:53
6146,37.2364,692.878,37.2364,693.197,62.7886,62.5049,2024-09-29 08:11:53
6147,37.2364,693.366,37.2364,693.624,55.7059,56.4722,2024-09-29 08:12:53
6148,37.2364,693.386,37.2364,693.672,55.5704,56.4147,2024-09-29 08:13:53
6149,37.2364,693.334,37.2364,693.605,55.6821,56.2898,2024-09-29 08:14:53
6150,37.2364,693.35,37.2364,693.686,57.9015,57.8521,2024-09-29 08:15:53
6151,37.2364,693.295,37.2364,693.544,57.7066,57.5592,2024-09-29 08:16:53
6152,37.2364,693.066,37.2364,693.39,63.0392,62.3716,2024-09-29 08:17:53
6153,37.2364,693.172,37.2364,693.453,60.6623,60.2693,2024-09-29 08:18:53
6154,37.2364,693.487,37.2364,693.71,55.7817,56.4805,2024-09-29 08:19:53
6155,37.2364,694.694,37.2364,694.844,0,0,2024-09-29 08:20:53
6156,37.2364,694.726,37.2364,694.857,0,0,2024-09-29 08:21:53
6157,37.2364,694.683,37.2364,694.923,0,0,2024-09-29 08:22:53
6158,37.2364,694.814,37.2364,695.038,0,0,2024-09-29 08:23:53
6159,37.2364,694.822,37.2364,694.896,0,0,2024-09-29 08:24:53
6160,37.2364,694.852,37.2364,694.911,0,0,2024-09-29 08:25:53
6161,37.2364,694.773,37.2364,694.986,0,0,2024-09-29 08:26:53
6162,37.2364,693.542,37.2364,693.695,55.6629,56.3979,2024-09-29 08:27:53
6163,37.2364,693.515,37.2364,693.674,55.5248,58.0526,2024-09-29 08:28:53
6164,37.2364,692.489,37.2364,692.863,77.4497,73.7594,2024-09-29 08:29:53
6165,37.2364,692.354,37.2364,692.685,85.3652,83.2174,2024-09-29 08:30:53
6166,37.2364,693.567,37.2364,693.735,55.5675,56.4198,2024-09-29 08:31:53
6167,37.2364,692.544,37.2364,692.799,80.1652,78.452,2024-09-29 08:32:53
6168,37.2364,693.48,37.2364,693.154,55.6116,66.4842,2024-09-29 08:33:53
6169,37.2364,693.544,37.2364,693.864,55.5898,56.4428,2024-09-29 08:34:53
6170,37.2364,693.49,37.2364,693.701,58.7113,58.5682,2024-09-29 08:35:53
6171,37.2364,693.096,37.2364,693.312,66.5347,66.3769,2024-09-29 08:36:53
6172,37.2364,693.151,37.2364,693.33,66.5355,66.0646,2024-09-29 08:37:53
6173,37.2364,693.604,37.2364,693.606,55.5696,58.6597,2024-09-29 08:38:53
6174,37.2364,693.387,37.2364,693.625,60.0683,59.6188,2024-09-29 08:39:53
6175,37.2364,692.767,37.2364,693.066,73.3654,72.1067,2024-09-29 08:40:53
6176,37.2364,692.67,37.2364,692.923,78.863,77.054,2024-09-29 08:41:53
6177,37.2364,693.589,37.2364,693.689,55.5196,56.3724,2024-09-29 08:42:53
6178,37.2364,693.398,37.2364,693.589,55.3925,56.2372,2024-09-29 08:43:53
6179,37.2364,694.787,37.2364,694.906,0,0,2024-09-29 08:44:53
6180,37.2364,694.74,37.2364,694.816,0,0,2024-09-29 08:45:53
6181,37.2364,694.629,37.2364,694.875,0,0,2024-09-29 08:46:53
6182,37.2364,694.648,37.2364,694.876,0,0,2024-09-29 08:47:53
6183,37.2364,694.738,37.2364,694.859,0,0,2024-09-29 08:48:53
6184,37.2364,694.837,37.2364,694.907,0,0,2024-09-29 08:49:53
6185,37.2364,694.717,37.2364,694.957,0,0,2024-09-29 08:50:53
6186,37.2364,694.852,37.2364,694.945,0,0,2024-09-29 08:51:53
6187,37.2364,694.803,37.2364,695.035,0,0,2024-09-29 08:52:53
6188,37.2364,694.765,37.2364,694.966,0,0,2024-09-29 08:53:53
6189,37.2364,694.8,37.2364,695.011,0,0,2024-09-29 08:54:53
6190,37.2364,694.835,37.2364,695.026,0,0,2024-09-29 08:55:53
6191,37.2364,694.823,37.2364,694.976,0,0,2024-09-29 08:56:53
6192,37.2364,694.825,37.2364,694.953,0,0,2024-09-29 08:57:53
6193,37.2364,694.775,37.2364,695.047,0,0,2024-09-29 08:58:53
6194,37.2364,694.883,37.2364,695.081,0,0,2024-09-29 09:00:53
6195,error,error,error,error,error,error,2024-09-29 09:01:53
6196,error,error,error,error,error,error,2024-09-29 09:02:53
6197,error,error,error,error,error,error,2024-09-29 09:03:53
6198,error,error,error,error,error,error,2024-09-29 09:04:53
6199,error,error,error,error,error,error,2024-09-29 09:05:53
6200,error,error,error,error,error,error,2024-09-29 09:06:53
6201,error,error,error,error,error,error,2024-09-29 09:07:53
6202,error,error,error,error,error,error,2024-09-29 09:08:53
6203,error,error,error,error,error,error,2024-09-29 09:09:53
6204,error,error,error,error,error,error,2024-09-29 09:10:53
6205,error,error,error,error,error,error,2024-09-29 09:11:53
6206,error,error,error,error,error,error,2024-09-29 09:12:53
6207,error,error,error,error,error,error,2024-09-29 09:13:53
6208,error,error,error,error,error,error,2024-09-29 09:14:53
6209,error,error,error,error,error,error,2024-09-29 09:15:53
6210,error,error,error,error,error,error,2024-09-29 09:16:53
6211,error,error,error,error,error,error,2024-09-29 09:17:53
6212,error,error,error,error,error,error,2024-09-29 09:18:53
6213,error,error,error,error,error,error,2024-09-29 09:19:53
6214,error,error,error,error,error,error,2024-09-29 09:20:53
6215,error,error,error,error,error,error,2024-09-29 09:21:53
6216,error,error,error,error,error,error,2024-09-29 09:22:53
6217,error,error,error,error,error,error,2024-09-29 09:23:53
6218,error,error,error,error,error,error,2024-09-29 09:24:53
6219,error,error,error,error,error,error,2024-09-29 09:25:53
6220,error,error,error,error,error,error,2024-09-29 09:26:53
6221,error,error,error,error,error,error,2024-09-29 09:27:53
6222,error,error,error,error,error,error,2024-09-29 09:28:53
6223,error,error,error,error,error,error,2024-09-29 09:29:53
6224,error,error,error,error,error,error,2024-09-29 09:30:53
6225,error,error,error,error,error,error,2024-09-29 09:31:53
6226,error,error,error,error,error,error,2024-09-29 09:32:53
6227,error,error,error,error,error,error,2024-09-29 09:33:53
6228,error,error,error,error,error,error,2024-09-29 09:34:53
6229,error,error,error,error,error,error,2024-09-29 09:35:53
6230,error,error,error,error,error,error,2024-09-29 09:36:53
6231,error,error,error,error,error,error,2024-09-29 09:37:53
6232,error,error,error,error,error,error,2024-09-29 09:38:53
6233,error,error,error,error,error,error,2024-09-29 09:39:53
6234,error,error,error,error,error,error,2024-09-29 09:40:53
6235,error,error,error,error,error,error,2024-09-29 09:41:53
6236,error,error,error,error,error,error,2024-09-29 09:42:53
6237,error,error,error,error,error,error,2024-09-29 09:43:53
6238,error,error,error,error,error,error,2024-09-29 09:44:53
6239,error,error,error,error,error,error,2024-09-29 09:45:53
6240,error,error,error,error,error,error,2024-09-29 09:46:53
6241,error,error,error,error,error,error,2024-09-29 09:47:53
6242,error,error,error,error,error,error,2024-09-29 09:48:53
6243,error,error,error,error,error,error,2024-09-29 09:49:53
6244,error,error,error,error,error,error,2024-09-29 09:50:53
6245,error,error,error,error,error,error,2024-09-29 09:51:53
6246,error,error,error,error,error,error,2024-09-29 09:52:53
6247,error,error,error,error,error,error,2024-09-29 09:53:53
6248,error,error,error,error,error,error,2024-09-29 09:54:53
6249,error,error,error,error,error,error,2024-09-29 09:55:53
6250,error,error,error,error,error,error,2024-09-29 09:56:53
6251,error,error,error,error,error,error,2024-09-29 09:57:53
6252,error,error,error,error,error,error,2024-09-29 09:58:53
6253,error,error,error,error,error,error,2024-09-29 10:00:53
6254,error,error,error,error,error,error,2024-09-29 10:01:53
6255,error,error,error,error,error,error,2024-09-29 10:02:53
6256,error,error,error,error,error,error,2024-09-29 10:03:53
6257,error,error,error,error,error,error,2024-09-29 10:04:53
6258,error,error,error,error,error,error,2024-09-29 10:05:53
6259,error,error,error,error,error,error,2024-09-29 10:06:53
6260,error,error,error,error,error,error,2024-09-29 10:07:53
6261,error,error,error,error,error,error,2024-09-29 10:08:53
6262,error,error,error,error,error,error,2024-09-29 10:09:53
6263,error,error,error,error,error,error,2024-09-29 10:10:53
6264,error,error,error,error,error,error,2024-09-29 10:11:53
6265,error,error,error,error,error,error,2024-09-29 10:12:53
6266,error,error,error,error,error,error,2024-09-29 10:13:53
6267,error,error,error,error,error,error,2024-09-29 10:14:53
6268,error,error,error,error,error,error,2024-09-29 10:15:53
6269,error,error,error,error,error,error,2024-09-29 10:16:53
6270,error,error,error,error,error,error,2024-09-29 10:17:53
6271,error,error,error,error,error,error,2024-09-29 10:18:53
6272,error,error,error,error,error,error,2024-09-29 10:19:53
6273,error,error,error,error,error,error,2024-09-29 10:20:53
6274,error,error,error,error,error,error,2024-09-29 10:21:53
6275,error,error,error,error,error,error,2024-09-29 10:22:53
6276,error,error,error,error,error,error,2024-09-29 10:23:53
6277,error,error,error,error,error,error,2024-09-29 10:24:53
6278,error,error,error,error,error,error,2024-09-29 10:25:53
6279,error,error,error,error,error,error,2024-09-29 10:26:53
6280,error,error,error,error,error,error,2024-09-29 10:27:53
6281,error,error,error,error,error,error,2024-09-29 10:28:53
6282,error,error,error,error,error,error,2024-09-29 10:29:53
6283,error,error,error,error,error,error,2024-09-29 10:30:53
6284,error,error,error,error,error,error,2024-09-29 10:31:53
6285,error,error,error,error,error,error,2024-09-29 10:32:53
6286,error,error,error,error,error,error,2024-09-29 10:33:53
6287,error,error,error,error,error,error,2024-09-29 10:34:53
6288,error,error,error,error,error,error,2024-09-29 10:35:53
6289,error,error,error,error,error,error,2024-09-29 10:36:53
6290,error,error,error,error,error,error,2024-09-29 10:37:53
6291,error,error,error,error,error,error,2024-09-29 10:38:53
6292,error,error,error,error,error,error,2024-09-29 10:39:53
6293,error,error,error,error,error,error,2024-09-29 10:40:53
6294,error,error,error,error,error,error,2024-09-29 10:41:53
6295,error,error,error,error,error,error,2024-09-29 10:42:53
6296,error,error,error,error,error,error,2024-09-29 10:43:53
6297,error,error,error,error,error,error,2024-09-29 10:44:53
6298,error,error,error,error,error,error,2024-09-29 10:45:53
6299,error,error,error,error,error,error,2024-09-29 10:46:53
6300,error,error,error,error,error,error,2024-09-29 10:47:53
6301,error,error,error,error,error,error,2024-09-29 10:48:53
6302,error,error,error,error,error,error,2024-09-29 10:49:53
6303,error,error,error,error,error,error,2024-09-29 10:50:53
6304,error,error,error,error,error,error,2024-09-29 10:51:53
6305,error,error,error,error,error,error,2024-09-29 10:52:53
6306,error,error,error,error,error,error,2024-09-29 10:53:53
6307,error,error,error,error,error,error,2024-09-29 10:54:53
6308,error,error,error,error,error,error,2024-09-29 10:55:53
6309,error,error,error,error,error,error,2024-09-29 10:56:53
6310,error,error,error,error,error,error,2024-09-29 10:57:53
6311,error,error,error,error,error,error,2024-09-29 10:58:53
6312,error,error,error,error,error,error,2024-09-29 11:00:53
6313,error,error,error,error,error,error,2024-09-29 11:01:53
6314,error,error,error,error,error,error,2024-09-29 11:02:53
6315,error,error,error,error,error,error,2024-09-29 11:03:53
6316,error,error,error,error,error,error,2024-09-29 11:04:53
6317,error,error,error,error,error,error,2024-09-29 11:05:53
6318,error,error,error,error,error,error,2024-09-29 11:06:53
6319,error,error,error,error,error,error,2024-09-29 11:07:53
6320,error,error,error,error,error,error,2024-09-29 11:08:53
6321,error,error,error,error,error,error,2024-09-29 11:09:53
6322,error,error,error,error,error,error,2024-09-29 11:10:53
6323,error,error,error,error,error,error,2024-09-29 11:11:53
6324,error,error,error,error,error,error,2024-09-29 11:12:53
6325,error,error,error,error,error,error,2024-09-29 11:13:53
6326,error,error,error,error,error,error,2024-09-29 11:14:53
6327,error,error,error,error,error,error,2024-09-29 11:15:53
6328,error,error,error,error,error,error,2024-09-29 11:16:53
6329,error,error,error,error,error,error,2024-09-29 11:17:53
6330,error,error,error,error,error,error,2024-09-29 11:18:53
6331,error,error,error,error,error,error,2024-09-29 11:19:53
6332,error,error,error,error,error,error,2024-09-29 11:20:53
6333,error,error,error,error,error,error,2024-09-29 11:21:53
6334,error,error,error,error,error,error,2024-09-29 11:22:53
6335,error,error,error,error,error,error,2024-09-29 11:23:53
6336,error,error,error,error,error,error,2024-09-29 11:24:53
6337,error,error,error,error,error,error,2024-09-29 11:25:53
6338,error,error,error,error,error,error,2024-09-29 11:26:53
6339,error,error,error,error,error,error,2024-09-29 11:27:53
6340,error,error,error,error,error,error,2024-09-29 11:28:53
6341,error,error,error,error,error,error,2024-09-29 11:29:53
6342,error,error,error,error,error,error,2024-09-29 11:30:53
6343,error,error,error,error,error,error,2024-09-29 11:31:53
6344,error,error,error,error,error,error,2024-09-29 11:32:53
6345,error,error,error,error,error,error,2024-09-29 11:33:53
6346,error,error,error,error,error,error,2024-09-29 11:34:53
6347,error,error,error,error,error,error,2024-09-29 11:35:53
6348,error,error,error,error,error,error,2024-09-29 11:36:53
6349,error,error,error,error,error,error,2024-09-29 11:37:53
6350,error,error,error,error,error,error,2024-09-29 11:38:53
6351,error,error,error,error,error,error,2024-09-29 11:39:53
6352,error,error,error,error,error,error,2024-09-29 11:40:53
6353,error,error,error,error,error,error,2024-09-29 11:41:53
6354,error,error,error,error,error,error,2024-09-29 11:42:53
6355,error,error,error,error,error,error,2024-09-29 11:43:53
6356,error,error,error,error,error,error,2024-09-29 11:44:53
6357,error,error,error,error,error,error,2024-09-29 11:45:53
6358,error,error,error,error,error,error,2024-09-29 11:46:53
6359,error,error,error,error,error,error,2024-09-29 11:47:53
6360,error,error,error,error,error,error,2024-09-29 11:48:53
6361,error,error,error,error,error,error,2024-09-29 11:49:53
6362,error,error,error,error,error,error,2024-09-29 11:50:53
6363,error,error,error,error,error,error,2024-09-29 11:51:53
6364,error,error,error,error,error,error,2024-09-29 11:52:53
6365,error,error,error,error,error,error,2024-09-29 11:53:53
6366,error,error,error,error,error,error,2024-09-29 11:54:53
6367,error,error,error,error,error,error,2024-09-29 11:55:53
6368,error,error,error,error,error,error,2024-09-29 11:56:53
6369,error,error,error,error,error,error,2024-09-29 11:57:53
6370,error,error,error,error,error,error,2024-09-29 11:58:53
6371,error,error,error,error,error,error,2024-09-29 12:00:53
6372,error,error,error,error,error,error,2024-09-29 12:01:53
6373,error,error,error,error,error,error,2024-09-29 12:02:53
6374,error,error,error,error,error,error,2024-09-29 12:03:53
